2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"290510 CAEM";2;2
"290515 CAETANOS";14;14
"290520 CAETITE";25;25
"290530 CAFARNAUM";17;17
"290540 CAIRU";4;4
"290550 CALDEIRAO GRANDE";9;9
"290560 CAMACAN";74;74
"290570 CAMACARI";369;369
"290580 CAMAMU";4;4
"290590 CAMPO ALEGRE DE LOURDES";6;6
"290600 CAMPO FORMOSO";16;16
"290620 CANARANA";6;6
"290630 CANAVIEIRAS";16;16
"290640 CANDEAL";1;1
"290650 CANDEIAS";44;44
"290670 CANDIDO SALES";12;12
"290680 CANSANCAO";6;6
"290682 CANUDOS";5;5
"290685 CAPELA DO ALTO ALEGRE";4;4
"290687 CAPIM GROSSO";30;30
"290689 CARAIBAS";8;8
"290690 CARAVELAS";22;22
"290700 CARDEAL DA SILVA";2;2
"290710 CARINHANHA";14;14
"290720 CASA NOVA";5;5
"290730 CASTRO ALVES";33;33
"290740 CATOLANDIA";2;2
"290750 CATU";24;24
"290755 CATURAMA";1;1
"290760 CENTRAL";4;4
"290780 CICERO DANTAS";7;7
"290790 CIPO";1;1
"290800 COARACI";30;30
"290820 CONCEICAO DA FEIRA";3;3
"290830 CONCEICAO DO ALMEIDA";8;8
"290840 CONCEICAO DO COITE";15;15
"290850 CONCEICAO DO JACUIPE";26;26
"290860 CONDE";3;3
"290870 CONDEUBA";2;2
"290880 CONTENDAS DO SINCORA";3;3
"290890 CORACAO DE MARIA";6;6
"290900 CORDEIROS";7;7
"290910 CORIBE";5;5
"290920 CORONEL JOAO SA";7;7
"290930 CORRENTINA";4;4
"290940 COTEGIPE";5;5
"290960 CRISOPOLIS";1;1
"290970 CRISTOPOLIS";2;2
"290980 CRUZ DAS ALMAS";29;29
"290990 CURACA";2;2
"291000 DARIO MEIRA";1;1
"291005 DIAS D'AVILA";71;71
"291010 DOM BASILIO";6;6
"291020 DOM MACEDO COSTA";4;4
"291030 ELISIO MEDRADO";2;2
"291040 ENCRUZILHADA";11;11
"291050 ENTRE RIOS";5;5
"291060 ESPLANADA";1;1
"291070 EUCLIDES DA CUNHA";18;18
"291072 EUNAPOLIS";157;157
"291075 FATIMA";8;8
"291080 FEIRA DE SANTANA";667;667
"291085 FILADELFIA";5;5
"291100 FLORESTA AZUL";6;6
"291110 FORMOSA DO RIO PRETO";6;6
"291120 GANDU";10;10
"291125 GAVIAO";1;1
"291140 GLORIA";1;1
"291150 GONGOGI";11;11
"291160 GOVERNADOR MANGABEIRA";5;5
"291170 GUANAMBI";153;153
"291180 GUARATINGA";8;8
"291185 HELIOPOLIS";1;1
"291190 IACU";4;4
"291210 IBICARAI";9;9
"291220 IBICOARA";5;5
"291230 IBICUI";7;7
"291240 IBIPEBA";5;5
"291250 IBIPITANGA";2;2
"291260 IBIQUERA";3;3
"291270 IBIRAPITANGA";16;16
"291280 IBIRAPUA";12;12
"291290 IBIRATAIA";23;23
"291300 IBITIARA";6;6
"291310 IBITITA";13;13
"291320 IBOTIRAMA";7;7
"291330 ICHU";5;5
"291340 IGAPORA";7;7
"291345 IGRAPIUNA";2;2
"291350 IGUAI";22;22
"291360 ILHEUS";253;253
"291370 INHAMBUPE";1;1
"291380 IPECAETA";1;1
"291390 IPIAU";78;78
"291400 IPIRA";23;23
"291410 IPUPIARA";1;1
"291430 IRAMAIA";4;4
"291440 IRAQUARA";1;1
"291450 IRARA";8;8
"291460 IRECE";35;35
"291465 ITABELA";3;3
"291470 ITABERABA";14;14
"291480 ITABUNA";199;199
"291490 ITACARE";64;64
"291500 ITAETE";6;6
"291510 ITAGI";13;13
"291520 ITAGIBA";12;12
"291530 ITAGIMIRIM";7;7
"291535 ITAGUACU DA BAHIA";2;2
"291540 ITAJU DO COLONIA";2;2
"291550 ITAJUIPE";26;26
"291560 ITAMARAJU";33;33
"291570 ITAMARI";4;4
"291580 ITAMBE";47;47
"291590 ITANAGRA";2;2
"291600 ITANHEM";10;10
"291610 ITAPARICA";4;4
"291620 ITAPE";7;7
"291630 ITAPEBI";12;12
"291640 ITAPETINGA";176;176
"291650 ITAPICURU";15;15
"291660 ITAPITANGA";7;7
"291670 ITAQUARA";1;1
"291685 ITATIM";6;6
"291690 ITIRUCU";9;9
"291700 ITIUBA";4;4
"291710 ITORORO";30;30
"291720 ITUACU";8;8
"291730 ITUBERA";7;7
"291733 IUIU";2;2
"291735 JABORANDI";4;4
"291750 JACOBINA";33;33
"291760 JAGUAQUARA";15;15
"291770 JAGUARARI";11;11
"291780 JAGUARIPE";2;2
"291790 JANDAIRA";4;4
"291800 JEQUIE";337;337
"291810 JEREMOABO";1;1
"291820 JIQUIRICA";4;4
"291830 JITAUNA";9;9
"291835 JOAO DOURADO";8;8
"291840 JUAZEIRO";251;251
"291845 JUCURUCU";2;2
"291850 JUSSARA";3;3
"291855 JUSSARI";35;35
"291870 LAFAIETE COUTINHO";2;2
"291875 LAGOA REAL";1;1
"291880 LAJE";2;2
"291890 LAJEDAO";1;1
"291905 LAJEDO DO TABOCAL";6;6
"291910 LAMARAO";2;2
"291915 LAPAO";8;8
"291920 LAURO DE FREITAS";202;202
"291930 LENCOIS";19;19
"291950 LIVRAMENTO DE NOSSA SENHORA";3;3
"291955 LUIS EDUARDO MAGALHAES";61;61
"291960 MACAJUBA";6;6
"291970 MACARANI";29;29
"291980 MACAUBAS";13;13
"291992 MADRE DE DEUS";3;3
"291995 MAETINGA";7;7
"292000 MAIQUINIQUE";4;4
"292010 MAIRI";5;5
"292020 MALHADA";5;5
"292040 MANOEL VITORINO";4;4
"292045 MANSIDAO";1;1
"292050 MARACAS";23;23
"292060 MARAGOGIPE";4;4
"292070 MARAU";5;5
"292080 MARCIONILIO SOUZA";3;3
"292090 MASCOTE";9;9
"292100 MATA DE SAO JOAO";19;19
"292105 MATINA";2;2
"292110 MEDEIROS NETO";27;27
"292120 MIGUEL CALMON";10;10
"292130 MILAGRES";1;1
"292140 MIRANGABA";2;2
"292145 MIRANTE";5;5
"292150 MONTE SANTO";5;5
"292160 MORPARA";5;5
"292170 MORRO DO CHAPEU";35;35
"292190 MUCUGE";6;6
"292200 MUCURI";49;49
"292205 MULUNGU DO MORRO";8;8
"292210 MUNDO NOVO";1;1
"292220 MUNIZ FERREIRA";1;1
"292225 MUQUEM DE SAO FRANCISCO";3;3
"292230 MURITIBA";16;16
"292240 MUTUIPE";3;3
"292250 NAZARE";6;6
"292260 NILO PECANHA";1;1
"292265 NORDESTINA";5;5
"292270 NOVA CANAA";2;2
"292273 NOVA FATIMA";12;12
"292280 NOVA ITARANA";4;4
"292285 NOVA REDENCAO";16;16
"292290 NOVA SOURE";15;15
"292300 NOVA VICOSA";31;31
"292303 NOVO HORIZONTE";1;1
"292310 OLINDINA";5;5
"292330 OURICANGAS";4;4
"292335 OUROLANDIA";1;1
"292340 PALMAS DE MONTE ALTO";12;12
"292350 PALMEIRAS";7;7
"292360 PARAMIRIM";5;5
"292370 PARATINGA";4;4
"292390 PAU BRASIL";83;83
"292400 PAULO AFONSO";28;28
"292405 PE DE SERRA";5;5
"292410 PEDRAO";2;2
"292420 PEDRO ALEXANDRE";2;2
"292430 PIATA";2;2
"292440 PILAO ARCADO";18;18
"292450 PINDAI";1;1
"292460 PINDOBACU";10;10
"292470 PIRIPA";8;8
"292480 PIRITIBA";3;3
"292490 PLANALTINO";6;6
"292500 PLANALTO";27;27
"292510 POCOES";89;89
"292520 POJUCA";14;14
"292525 PONTO NOVO";6;6
"292530 PORTO SEGURO";343;343
"292540 POTIRAGUA";6;6
"292550 PRADO";26;26
"292560 PRESIDENTE DUTRA";11;11
"292570 PRESIDENTE JANIO QUADROS";1;1
"292575 PRESIDENTE TANCREDO NEVES";11;11
"292580 QUEIMADAS";4;4
"292590 QUIJINGUE";2;2
"292593 QUIXABEIRA";2;2
"292595 RAFAEL JAMBEIRO";10;10
"292600 REMANSO";13;13
"292610 RETIROLANDIA";3;3
"292620 RIACHAO DAS NEVES";2;2
"292630 RIACHAO DO JACUIPE";15;15
"292640 RIACHO DE SANTANA";2;2
"292660 RIBEIRA DO POMBAL";31;31
"292665 RIBEIRAO DO LARGO";12;12
"292670 RIO DE CONTAS";1;1
"292680 RIO DO ANTONIO";2;2
"292700 RIO REAL";22;22
"292710 RODELAS";2;2
"292720 RUY BARBOSA";8;8
"292730 SALINAS DA MARGARIDA";15;15
"292740 SALVADOR";5013;5013
"292750 SANTA BARBARA";5;5
"292760 SANTA BRIGIDA";2;2
"292770 SANTA CRUZ CABRALIA";51;51
"292780 SANTA CRUZ DA VITORIA";1;1
"292790 SANTA INES";7;7
"292800 SANTALUZ";2;2
"292805 SANTA LUZIA";28;28
"292810 SANTA MARIA DA VITORIA";3;3
"292820 SANTANA";6;6
"292840 SANTA RITA DE CASSIA";11;11
"292850 SANTA TERESINHA";1;1
"292860 SANTO AMARO";17;17
"292870 SANTO ANTONIO DE JESUS";119;119
"292880 SANTO ESTEVAO";9;9
"292890 SAO DESIDERIO";2;2
"292895 SAO DOMINGOS";2;2
"292900 SAO FELIX";4;4
"292905 SAO FELIX DO CORIBE";7;7
"292910 SAO FELIPE";5;5
"292920 SAO FRANCISCO DO CONDE";16;16
"292925 SAO GABRIEL";1;1
"292930 SAO GONCALO DOS CAMPOS";5;5
"292935 SAO JOSE DA VITORIA";7;7
"292937 SAO JOSE DO JACUIPE";2;2
"292940 SAO MIGUEL DAS MATAS";3;3
"292950 SAO SEBASTIAO DO PASSE";20;20
"292960 SAPEACU";7;7
"292970 SATIRO DIAS";8;8
"292975 SAUBARA";4;4
"292980 SAUDE";1;1
"292990 SEABRA";24;24
"293000 SEBASTIAO LARANJEIRAS";3;3
"293010 SENHOR DO BONFIM";65;65
"293015 SERRA DO RAMALHO";14;14
"293020 SENTO SE";10;10
"293030 SERRA DOURADA";2;2
"293050 SERRINHA";8;8
"293060 SERROLANDIA";17;17
"293070 SIMOES FILHO";83;83
"293075 SITIO DO MATO";1;1
"293077 SOBRADINHO";13;13
"293080 SOUTO SOARES";3;3
"293100 TANHACU";5;5
"293110 TANQUINHO";1;1
"293120 TAPEROA";3;3
"293135 TEIXEIRA DE FREITAS";382;382
"293140 TEODORO SAMPAIO";3;3
"293150 TEOFILANDIA";4;4
"293160 TEOLANDIA";8;8
"293170 TERRA NOVA";15;15
"293180 TREMEDAL";6;6
"293190 TUCANO";11;11
"293200 UAUA";4;4
"293220 UBAITABA";33;33
"293230 UBATA";14;14
"293240 UIBAI";11;11
"293245 UMBURANAS";1;1
"293250 UNA";24;24
"293260 URANDI";3;3
"293270 URUCUCA";24;24
"293280 UTINGA";3;3
"293290 VALENCA";50;50
"293300 VALENTE";8;8
"293305 VARZEA DA ROCA";8;8
"293310 VARZEA DO POCO";3;3
"293315 VARZEA NOVA";6;6
"293317 VARZEDO";1;1
"293320 VERA CRUZ";26;26
"293325 VEREDA";4;4
"293330 VITORIA DA CONQUISTA";754;754
"293340 WAGNER";3;3
"293345 WANDERLEY";3;3
"293350 WENCESLAU GUIMARAES";5;5
"293360 XIQUE-XIQUE";6;6
"310010 ABADIA DOS DOURADOS";3;3
"310020 ABAETE";47;47
"310030 ABRE CAMPO";8;8
"310040 ACAIACA";4;4
"310050 ACUCENA";1;1
"310060 AGUA BOA";5;5
"310080 AGUANIL";4;4
"310090 AGUAS FORMOSAS";24;24
"310100 AGUAS VERMELHAS";1;1
"310110 AIMORES";12;12
"310150 ALEM PARAIBA";20;20
"310160 ALFENAS";378;378
"310163 ALFREDO VASCONCELOS";9;9
"310170 ALMENARA";31;31
"310180 ALPERCATA";9;9
"310190 ALPINOPOLIS";6;6
"310200 ALTEROSA";5;5
"310205 ALTO CAPARAO";1;1
"310210 ALTO RIO DOCE";2;2
"310230 ALVINOPOLIS";4;4
"310240 ALVORADA DE MINAS";13;13
"310250 AMPARO DO SERRA";1;1
"310260 ANDRADAS";79;79
"310280 ANDRELANDIA";1;1
"310290 ANTONIO CARLOS";8;8
"310300 ANTONIO DIAS";10;10
"310320 ARACAI";2;2
"310340 ARACUAI";38;38
"310350 ARAGUARI";273;273
"310360 ARANTINA";1;1
"310370 ARAPONGA";5;5
"310375 ARAPORA";5;5
"310390 ARAUJOS";16;16
"310400 ARAXA";533;533
"310410 ARCEBURGO";5;5
"310420 ARCOS";37;37
"310430 AREADO";10;10
"310440 ARGIRITA";2;2
"310445 ARICANDUVA";4;4
"310450 ARINOS";24;24
"310460 ASTOLFO DUTRA";14;14
"310470 ATALEIA";2;2
"310480 AUGUSTO DE LIMA";4;4
"310490 BAEPENDI";4;4
"310500 BALDIM";7;7
"310510 BAMBUI";20;20
"310530 BANDEIRA DO SUL";2;2
"310540 BARAO DE COCAIS";15;15
"310550 BARAO DE MONTE ALTO";2;2
"310560 BARBACENA";202;202
"310590 BARROSO";20;20
"310600 BELA VISTA DE MINAS";12;12
"310610 BELMIRO BRAGA";4;4
"310620 BELO HORIZONTE";7521;7521
"310630 BELO ORIENTE";20;20
"310640 BELO VALE";3;3
"310670 BETIM";661;661
"310690 BICAS";9;9
"310700 BIQUINHAS";1;1
"310710 BOA ESPERANCA";14;14
"310730 BOCAIUVA";5;5
"310740 BOM DESPACHO";44;44
"310750 BOM JARDIM DE MINAS";6;6
"310760 BOM JESUS DA PENHA";5;5
"310780 BOM JESUS DO GALHO";19;19
"310790 BOM REPOUSO";1;1
"310800 BOM SUCESSO";9;9
"310810 BONFIM";3;3
"310825 BONITO DE MINAS";1;1
"310830 BORDA DA MATA";8;8
"310840 BOTELHOS";29;29
"310850 BOTUMIRIM";2;2
"310855 BRASILANDIA DE MINAS";1;1
"310860 BRASILIA DE MINAS";1;1
"310870 BRAS PIRES";1;1
"310890 BRAZOPOLIS";14;14
"310900 BRUMADINHO";62;62
"310910 BUENO BRANDAO";5;5
"310920 BUENOPOLIS";4;4
"310925 BUGRE";5;5
"310930 BURITIS";20;20
"310940 BURITIZEIRO";42;42
"310945 CABECEIRA GRANDE";1;1
"310950 CABO VERDE";11;11
"310960 CACHOEIRA DA PRATA";3;3
"310970 CACHOEIRA DE MINAS";2;2
"310990 CAETANOPOLIS";10;10
"311000 CAETE";7;7
"311010 CAIANA";4;4
"311020 CAJURI";12;12
"311030 CALDAS";15;15
"311040 CAMACHO";1;1
"311050 CAMANDUCAIA";20;20
"311060 CAMBUI";29;29
"311070 CAMBUQUIRA";6;6
"311080 CAMPANARIO";1;1
"311090 CAMPANHA";7;7
"311100 CAMPESTRE";13;13
"311110 CAMPINA VERDE";14;14
"311115 CAMPO AZUL";1;1
"311120 CAMPO BELO";19;19
"311130 CAMPO DO MEIO";7;7
"311140 CAMPO FLORIDO";1;1
"311150 CAMPOS ALTOS";7;7
"311160 CAMPOS GERAIS";6;6
"311180 CANAPOLIS";6;6
"311190 CANA VERDE";1;1
"311200 CANDEIAS";10;10
"311210 CAPARAO";7;7
"311220 CAPELA NOVA";3;3
"311230 CAPELINHA";72;72
"311240 CAPETINGA";2;2
"311250 CAPIM BRANCO";10;10
"311260 CAPINOPOLIS";18;18
"311265 CAPITAO ANDRADE";5;5
"311270 CAPITAO ENEAS";29;29
"311280 CAPITOLIO";25;25
"311300 CARAI";11;11
"311310 CARANAIBA";3;3
"311320 CARANDAI";20;20
"311330 CARANGOLA";72;72
"311340 CARATINGA";54;54
"311350 CARBONITA";21;21
"311360 CAREACU";2;2
"311370 CARLOS CHAGAS";23;23
"311390 CARMO DA CACHOEIRA";9;9
"311400 CARMO DA MATA";3;3
"311410 CARMO DE MINAS";6;6
"311420 CARMO DO CAJURU";20;20
"311430 CARMO DO PARANAIBA";62;62
"311440 CARMO DO RIO CLARO";20;20
"311450 CARMOPOLIS DE MINAS";20;20
"311455 CARNEIRINHO";11;11
"311460 CARRANCAS";6;6
"311470 CARVALHOPOLIS";3;3
"311490 CASA GRANDE";2;2
"311500 CASCALHO RICO";2;2
"311510 CASSIA";2;2
"311530 CATAGUASES";51;51
"311535 CATAS ALTAS";4;4
"311540 CATAS ALTAS DA NORUEGA";4;4
"311545 CATUJI";15;15
"311547 CATUTI";4;4
"311550 CAXAMBU";13;13
"311570 CENTRAL DE MINAS";1;1
"311580 CENTRALINA";16;16
"311590 CHACARA";3;3
"311600 CHALE";2;2
"311610 CHAPADA DO NORTE";1;1
"311615 CHAPADA GAUCHA";4;4
"311620 CHIADOR";5;5
"311630 CIPOTANEA";5;5
"311640 CLARAVAL";3;3
"311650 CLARO DOS POCOES";3;3
"311660 CLAUDIO";31;31
"311670 COIMBRA";2;2
"311680 COLUNA";1;1
"311690 COMENDADOR GOMES";3;3
"311700 COMERCINHO";2;2
"311710 CONCEICAO DA APARECIDA";3;3
"311720 CONCEICAO DAS PEDRAS";1;1
"311730 CONCEICAO DAS ALAGOAS";38;38
"311750 CONCEICAO DO MATO DENTRO";10;10
"311760 CONCEICAO DO PARA";9;9
"311770 CONCEICAO DO RIO VERDE";8;8
"311780 CONCEICAO DOS OUROS";1;1
"311787 CONFINS";1;1
"311790 CONGONHAL";8;8
"311800 CONGONHAS";177;177
"311810 CONGONHAS DO NORTE";1;1
"311820 CONQUISTA";4;4
"311830 CONSELHEIRO LAFAIETE";448;448
"311840 CONSELHEIRO PENA";29;29
"311860 CONTAGEM";1412;1412
"311870 COQUEIRAL";5;5
"311890 CORDISBURGO";9;9
"311900 CORDISLANDIA";1;1
"311910 CORINTO";25;25
"311920 COROACI";6;6
"311930 COROMANDEL";54;54
"311940 CORONEL FABRICIANO";202;202
"311950 CORONEL MURTA";1;1
"311960 CORONEL PACHECO";2;2
"311970 CORONEL XAVIER CHAVES";6;6
"311980 CORREGO DANTA";1;1
"311990 CORREGO DO BOM JESUS";2;2
"311995 CORREGO FUNDO";9;9
"312000 CORREGO NOVO";1;1
"312010 COUTO DE MAGALHAES DE MINAS";5;5
"312015 CRISOLITA";18;18
"312020 CRISTAIS";5;5
"312040 CRISTIANO OTONI";7;7
"312060 CRUCILANDIA";7;7
"312070 CRUZEIRO DA FORTALEZA";2;2
"312080 CRUZILIA";11;11
"312083 CUPARAQUE";2;2
"312090 CURVELO";202;202
"312110 DELFIM MOREIRA";1;1
"312120 DELFINOPOLIS";6;6
"312125 DELTA";2;2
"312130 DESCOBERTO";4;4
"312140 DESTERRO DE ENTRE RIOS";2;2
"312160 DIAMANTINA";51;51
"312170 DIOGO DE VASCONCELOS";3;3
"312190 DIVINESIA";22;22
"312200 DIVINO";12;12
"312210 DIVINO DAS LARANJEIRAS";2;2
"312220 DIVINOLANDIA DE MINAS";10;10
"312230 DIVINOPOLIS";293;293
"312235 DIVISA ALEGRE";7;7
"312245 DIVISOPOLIS";2;2
"312247 DOM BOSCO";4;4
"312250 DOM CAVATI";4;4
"312270 DOM SILVERIO";1;1
"312280 DOM VICOSO";1;1
"312290 DONA EUSEBIA";8;8
"312300 DORES DE CAMPOS";2;2
"312320 DORES DO INDAIA";12;12
"312330 DORES DO TURVO";3;3
"312340 DORESOPOLIS";1;1
"312350 DOURADOQUARA";5;5
"312360 ELOI MENDES";14;14
"312370 ENGENHEIRO CALDAS";9;9
"312380 ENGENHEIRO NAVARRO";2;2
"312385 ENTRE FOLHAS";3;3
"312390 ENTRE RIOS DE MINAS";9;9
"312400 ERVALIA";19;19
"312410 ESMERALDAS";63;63
"312420 ESPERA FELIZ";23;23
"312430 ESPINOSA";4;4
"312440 ESPIRITO SANTO DO DOURADO";1;1
"312450 ESTIVA";11;11
"312480 ESTRELA DO SUL";1;1
"312490 EUGENOPOLIS";7;7
"312500 EWBANK DA CAMARA";3;3
"312510 EXTREMA";112;112
"312520 FAMA";3;3
"312530 FARIA LEMOS";1;1
"312540 FELICIO DOS SANTOS";3;3
"312550 SAO GONCALO DO RIO PRETO";1;1
"312560 FELISBURGO";7;7
"312570 FELIXLANDIA";9;9
"312580 FERNANDES TOURINHO";5;5
"312590 FERROS";3;3
"312595 FERVEDOURO";18;18
"312600 FLORESTAL";7;7
"312610 FORMIGA";163;163
"312620 FORMOSO";3;3
"312630 FORTALEZA DE MINAS";1;1
"312640 FORTUNA DE MINAS";2;2
"312650 FRANCISCO BADARO";5;5
"312670 FRANCISCO SA";11;11
"312675 FRANCISCOPOLIS";17;17
"312680 FREI GASPAR";7;7
"312690 FREI INOCENCIO";10;10
"312700 FRONTEIRA";17;17
"312707 FRUTA DE LEITE";1;1
"312710 FRUTAL";128;128
"312720 FUNILANDIA";1;1
"312730 GALILEIA";11;11
"312733 GAMELEIRAS";1;1
"312738 GOIANA";3;3
"312740 GONCALVES";4;4
"312750 GONZAGA";2;2
"312760 GOUVEIA";4;4
"312770 GOVERNADOR VALADARES";832;832
"312800 GUANHAES";43;43
"312810 GUAPE";4;4
"312830 GUARANESIA";3;3
"312840 GUARANI";1;1
"312850 GUARARA";1;1
"312860 GUARDA-MOR";3;3
"312870 GUAXUPE";24;24
"312880 GUIDOVAL";6;6
"312890 GUIMARANIA";5;5
"312900 GUIRICEMA";8;8
"312910 GURINHATA";5;5
"312920 HELIODORA";1;1
"312930 IAPU";4;4
"312940 IBERTIOGA";6;6
"312950 IBIA";19;19
"312960 IBIAI";18;18
"312970 IBIRACI";16;16
"312980 IBIRITE";413;413
"312990 IBITIURA DE MINAS";6;6
"313000 IBITURUNA";5;5
"313010 IGARAPE";53;53
"313020 IGARATINGA";14;14
"313030 IGUATAMA";4;4
"313040 IJACI";3;3
"313050 ILICINEA";2;2
"313055 IMBE DE MINAS";1;1
"313060 INCONFIDENTES";4;4
"313070 INDIANOPOLIS";2;2
"313090 INHAPIM";16;16
"313100 INHAUMA";11;11
"313110 INIMUTABA";4;4
"313115 IPABA";84;84
"313120 IPANEMA";16;16
"313130 IPATINGA";861;861
"313140 IPIACU";2;2
"313150 IPUIUNA";3;3
"313170 ITABIRA";137;137
"313180 ITABIRINHA";13;13
"313190 ITABIRITO";86;86
"313210 ITACARAMBI";1;1
"313220 ITAGUARA";2;2
"313230 ITAIPE";4;4
"313240 ITAJUBA";193;193
"313250 ITAMARANDIBA";58;58
"313260 ITAMARATI DE MINAS";5;5
"313270 ITAMBACURI";22;22
"313280 ITAMBE DO MATO DENTRO";1;1
"313290 ITAMOGI";13;13
"313300 ITAMONTE";5;5
"313310 ITANHANDU";9;9
"313320 ITANHOMI";4;4
"313330 ITAOBIM";8;8
"313340 ITAPAGIPE";10;10
"313350 ITAPECERICA";8;8
"313360 ITAPEVA";10;10
"313370 ITATIAIUCU";1;1
"313375 ITAU DE MINAS";11;11
"313380 ITAUNA";103;103
"313390 ITAVERAVA";12;12
"313400 ITINGA";12;12
"313410 ITUETA";6;6
"313420 ITUIUTABA";111;111
"313430 ITUMIRIM";4;4
"313440 ITURAMA";56;56
"313450 ITUTINGA";2;2
"313460 JABOTICATUBAS";5;5
"313470 JACINTO";5;5
"313480 JACUI";1;1
"313490 JACUTINGA";12;12
"313505 JAIBA";10;10
"313507 JAMPRUCA";1;1
"313510 JANAUBA";14;14
"313520 JANUARIA";53;53
"313530 JAPARAIBA";6;6
"313535 JAPONVAR";1;1
"313540 JECEABA";7;7
"313550 JEQUERI";14;14
"313560 JEQUITAI";2;2
"313580 JEQUITINHONHA";4;4
"313600 JOAIMA";4;4
"313610 JOANESIA";4;4
"313620 JOAO MONLEVADE";196;196
"313630 JOAO PINHEIRO";49;49
"313652 JOSE GONCALVES DE MINAS";1;1
"313660 NOVA UNIAO";2;2
"313665 JUATUBA";51;51
"313670 JUIZ DE FORA";1011;1011
"313690 JURUAIA";7;7
"313700 LADAINHA";12;12
"313710 LAGAMAR";5;5
"313720 LAGOA DA PRATA";80;80
"313740 LAGOA DOURADA";4;4
"313750 LAGOA FORMOSA";30;30
"313753 LAGOA GRANDE";5;5
"313760 LAGOA SANTA";92;92
"313770 LAJINHA";6;6
"313780 LAMBARI";7;7
"313790 LAMIM";7;7
"313800 LARANJAL";9;9
"313810 LASSANCE";5;5
"313820 LAVRAS";120;120
"313830 LEANDRO FERREIRA";5;5
"313835 LEME DO PRADO";4;4
"313840 LEOPOLDINA";48;48
"313850 LIBERDADE";2;2
"313860 LIMA DUARTE";12;12
"313862 LIMEIRA DO OESTE";6;6
"313865 LONTRA";1;1
"313867 LUISBURGO";6;6
"313868 LUISLANDIA";3;3
"313880 LUZ";4;4
"313890 MACHACALIS";5;5
"313900 MACHADO";37;37
"313910 MADRE DE DEUS DE MINAS";1;1
"313920 MALACACHETA";9;9
"313930 MANGA";13;13
"313940 MANHUACU";131;131
"313950 MANHUMIRIM";8;8
"313960 MANTENA";74;74
"313970 MARAVILHAS";1;1
"313980 MAR DE ESPANHA";15;15
"313990 MARIA DA FE";11;11
"314000 MARIANA";155;155
"314010 MARILAC";6;6
"314015 MARIO CAMPOS";27;27
"314020 MARIPA DE MINAS";2;2
"314030 MARLIERIA";2;2
"314050 MARTINHO CAMPOS";48;48
"314053 MARTINS SOARES";7;7
"314055 MATA VERDE";4;4
"314060 MATERLANDIA";1;1
"314070 MATEUS LEME";59;59
"314080 MATIAS BARBOSA";11;11
"314085 MATIAS CARDOSO";1;1
"314090 MATIPO";17;17
"314100 MATO VERDE";13;13
"314110 MATOZINHOS";58;58
"314120 MATUTINA";3;3
"314130 MEDEIROS";2;2
"314140 MEDINA";2;2
"314150 MENDES PIMENTEL";5;5
"314160 MERCES";7;7
"314170 MESQUITA";10;10
"314180 MINAS NOVAS";4;4
"314200 MIRABELA";4;4
"314210 MIRADOURO";1;1
"314220 MIRAI";7;7
"314230 MOEDA";11;11
"314260 MONSENHOR PAULO";5;5
"314270 MONTALVANIA";4;4
"314290 MONTE AZUL";4;4
"314300 MONTE BELO";11;11
"314310 MONTE CARMELO";36;36
"314320 MONTE SANTO DE MINAS";30;30
"314330 MONTES CLAROS";475;475
"314340 MONTE SIAO";3;3
"314345 MONTEZUMA";6;6
"314350 MORADA NOVA DE MINAS";8;8
"314370 MORRO DO PILAR";3;3
"314380 MUNHOZ";4;4
"314390 MURIAE";244;244
"314400 MUTUM";8;8
"314410 MUZAMBINHO";18;18
"314430 NANUQUE";58;58
"314435 NAQUE";6;6
"314437 NATALANDIA";8;8
"314440 NATERCIA";1;1
"314450 NAZARENO";2;2
"314460 NEPOMUCENO";32;32
"314465 NINHEIRA";2;2
"314467 NOVA BELEM";1;1
"314470 NOVA ERA";20;20
"314480 NOVA LIMA";364;364
"314500 NOVA PONTE";34;34
"314505 NOVA PORTEIRINHA";1;1
"314510 NOVA RESENDE";11;11
"314520 NOVA SERRANA";154;154
"314530 NOVO CRUZEIRO";54;54
"314535 NOVO ORIENTE DE MINAS";4;4
"314537 NOVORIZONTE";1;1
"314560 OLIVEIRA";27;27
"314585 ORATORIOS";6;6
"314590 OURO BRANCO";207;207
"314600 OURO FINO";3;3
"314610 OURO PRETO";103;103
"314620 OURO VERDE DE MINAS";1;1
"314625 PADRE CARVALHO";1;1
"314630 PADRE PARAISO";8;8
"314640 PAINEIRAS";8;8
"314650 PAINS";4;4
"314660 PAIVA";1;1
"314670 PALMA";2;2
"314675 PALMOPOLIS";1;1
"314690 PAPAGAIOS";24;24
"314700 PARACATU";98;98
"314710 PARA DE MINAS";207;207
"314720 PARAGUACU";48;48
"314730 PARAISOPOLIS";4;4
"314740 PARAOPEBA";12;12
"314760 PASSA QUATRO";2;2
"314770 PASSA TEMPO";7;7
"314790 PASSOS";166;166
"314800 PATOS DE MINAS";178;178
"314810 PATROCINIO";96;96
"314820 PATROCINIO DO MURIAE";4;4
"314830 PAULA CANDIDO";6;6
"314840 PAULISTAS";1;1
"314850 PAVAO";2;2
"314860 PECANHA";7;7
"314870 PEDRA AZUL";13;13
"314880 PEDRA DO ANTA";3;3
"314890 PEDRA DO INDAIA";1;1
