2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"270550 MURICI";30;30
"270560 NOVO LINO";4;4
"270570 OLHO D'AGUA DAS FLORES";8;8
"270580 OLHO D'AGUA DO CASADO";5;5
"270600 OLIVENCA";15;15
"270610 OURO BRANCO";21;21
"270620 PALESTINA";9;9
"270630 PALMEIRA DOS INDIOS";13;13
"270640 PAO DE ACUCAR";3;3
"270642 PARICONHA";12;12
"270644 PARIPUEIRA";8;8
"270650 PASSO DE CAMARAGIBE";20;20
"270670 PENEDO";24;24
"270680 PIACABUCU";12;12
"270690 PILAR";12;12
"270700 PINDOBA";7;7
"270710 PIRANHAS";6;6
"270730 PORTO CALVO";54;54
"270740 PORTO DE PEDRAS";15;15
"270750 PORTO REAL DO COLEGIO";52;52
"270760 QUEBRANGULO";11;11
"270770 RIO LARGO";42;42
"270780 ROTEIRO";5;5
"270790 SANTA LUZIA DO NORTE";15;15
"270800 SANTANA DO IPANEMA";17;17
"270810 SANTANA DO MUNDAU";14;14
"270820 SAO BRAS";4;4
"270830 SAO JOSE DA LAJE";75;75
"270840 SAO JOSE DA TAPERA";61;61
"270850 SAO LUIS DO QUITUNDE";6;6
"270860 SAO MIGUEL DOS CAMPOS";5;5
"270870 SAO MIGUEL DOS MILAGRES";4;4
"270880 SAO SEBASTIAO";6;6
"270890 SATUBA";14;14
"270910 TAQUARANA";1;1
"270915 TEOTONIO VILELA";4;4
"270920 TRAIPU";30;30
"270930 UNIAO DOS PALMARES";66;66
"270940 VICOSA";68;68
"280010 AMPARO DE SAO FRANCISCO";2;2
"280020 AQUIDABA";29;29
"280030 ARACAJU";1705;1705
"280040 ARAUA";24;24
"280050 AREIA BRANCA";50;50
"280060 BARRA DOS COQUEIROS";106;106
"280067 BOQUIM";22;22
"280070 BREJO GRANDE";41;41
"280100 CAMPO DO BRITO";18;18
"280110 CANHOBA";2;2
"280120 CANINDE DE SAO FRANCISCO";26;26
"280130 CAPELA";55;55
"280140 CARIRA";4;4
"280150 CARMOPOLIS";30;30
"280160 CEDRO DE SAO JOAO";22;22
"280170 CRISTINAPOLIS";10;10
"280190 CUMBE";7;7
"280200 DIVINA PASTORA";6;6
"280210 ESTANCIA";160;160
"280220 FEIRA NOVA";9;9
"280230 FREI PAULO";6;6
"280240 GARARU";2;2
"280250 GENERAL MAYNARD";18;18
"280260 GRACHO CARDOSO";1;1
"280270 ILHA DAS FLORES";6;6
"280280 INDIAROBA";19;19
"280290 ITABAIANA";168;168
"280300 ITABAIANINHA";83;83
"280310 ITABI";7;7
"280320 ITAPORANGA D'AJUDA";52;52
"280330 JAPARATUBA";15;15
"280340 JAPOATA";13;13
"280350 LAGARTO";424;424
"280360 LARANJEIRAS";40;40
"280370 MACAMBIRA";7;7
"280380 MALHADA DOS BOIS";2;2
"280390 MALHADOR";25;25
"280400 MARUIM";58;58
"280410 MOITA BONITA";30;30
"280420 MONTE ALEGRE DE SERGIPE";28;28
"280430 MURIBECA";19;19
"280440 NEOPOLIS";16;16
"280445 NOSSA SENHORA APARECIDA";5;5
"280450 NOSSA SENHORA DA GLORIA";20;20
"280460 NOSSA SENHORA DAS DORES";35;35
"280470 NOSSA SENHORA DE LOURDES";35;35
"280480 NOSSA SENHORA DO SOCORRO";547;547
"280490 PACATUBA";7;7
"280500 PEDRA MOLE";8;8
"280510 PEDRINHAS";3;3
"280520 PINHAO";5;5
"280530 PIRAMBU";16;16
"280540 POCO REDONDO";15;15
"280550 POCO VERDE";19;19
"280560 PORTO DA FOLHA";9;9
"280570 PROPRIA";206;206
"280580 RIACHAO DO DANTAS";13;13
"280590 RIACHUELO";25;25
"280600 RIBEIROPOLIS";6;6
"280610 ROSARIO DO CATETE";16;16
"280620 SALGADO";15;15
"280630 SANTA LUZIA DO ITANHY";43;43
"280640 SANTANA DO SAO FRANCISCO";6;6
"280650 SANTA ROSA DE LIMA";4;4
"280660 SANTO AMARO DAS BROTAS";11;11
"280670 SAO CRISTOVAO";702;702
"280680 SAO DOMINGOS";31;31
"280690 SAO FRANCISCO";4;4
"280700 SAO MIGUEL DO ALEIXO";5;5
"280710 SIMAO DIAS";93;93
"280720 SIRIRI";21;21
"280730 TELHA";2;2
"280740 TOBIAS BARRETO";50;50
"280760 UMBAUBA";117;117
"290010 ABAIRA";1;1
"290020 ABARE";6;6
"290030 ACAJUTIBA";10;10
"290035 ADUSTINA";6;6
"290040 AGUA FRIA";20;20
"290050 ERICO CARDOSO";1;1
"290060 AIQUARA";4;4
"290070 ALAGOINHAS";107;107
"290080 ALCOBACA";21;21
"290090 ALMADINA";17;17
"290100 AMARGOSA";41;41
"290110 AMELIA RODRIGUES";10;10
"290115 AMERICA DOURADA";16;16
"290120 ANAGE";4;4
"290130 ANDARAI";23;23
"290135 ANDORINHA";19;19
"290140 ANGICAL";20;20
"290150 ANGUERA";6;6
"290160 ANTAS";5;5
"290170 ANTONIO CARDOSO";2;2
"290180 ANTONIO GONCALVES";6;6
"290190 APORA";13;13
"290195 APUAREMA";7;7
"290200 ARACATU";3;3
"290205 ARACAS";2;2
"290210 ARACI";48;48
"290220 ARAMARI";1;1
"290225 ARATACA";6;6
"290230 ARATUIPE";2;2
"290240 AURELINO LEAL";19;19
"290260 BAIXA GRANDE";1;1
"290270 BARRA";14;14
"290280 BARRA DA ESTIVA";4;4
"290290 BARRA DO CHOCA";45;45
"290300 BARRA DO MENDES";6;6
"290310 BARRA DO ROCHA";28;28
"290320 BARREIRAS";323;323
"290323 BARRO ALTO";1;1
"290327 BARROCAS";1;1
"290330 BARRO PRETO";9;9
"290340 BELMONTE";40;40
"290350 BELO CAMPO";15;15
"290360 BIRITINGA";3;3
"290370 BOA NOVA";2;2
"290380 BOA VISTA DO TUPIM";11;11
"290390 BOM JESUS DA LAPA";28;28
"290395 BOM JESUS DA SERRA";13;13
"290400 BONINAL";1;1
"290405 BONITO";15;15
"290410 BOQUIRA";1;1
"290420 BOTUPORA";3;3
"290430 BREJOES";6;6
"290440 BREJOLANDIA";2;2
"290450 BROTAS DE MACAUBAS";1;1
"290460 BRUMADO";59;59
"290470 BUERAREMA";38;38
"290475 BURITIRAMA";3;3
"290480 CAATIBA";1;1
"290485 CABACEIRAS DO PARAGUACU";4;4
"290490 CACHOEIRA";9;9
"290500 CACULE";7;7
"290510 CAEM";7;7
"290515 CAETANOS";15;15
"290520 CAETITE";35;35
"290530 CAFARNAUM";22;22
"290540 CAIRU";11;11
"290550 CALDEIRAO GRANDE";16;16
"290560 CAMACAN";114;114
"290570 CAMACARI";886;886
"290580 CAMAMU";10;10
"290590 CAMPO ALEGRE DE LOURDES";8;8
"290600 CAMPO FORMOSO";30;30
"290620 CANARANA";19;19
"290630 CANAVIEIRAS";26;26
"290640 CANDEAL";2;2
"290650 CANDEIAS";75;75
"290660 CANDIBA";3;3
"290670 CANDIDO SALES";26;26
"290680 CANSANCAO";13;13
"290682 CANUDOS";5;5
"290685 CAPELA DO ALTO ALEGRE";5;5
"290687 CAPIM GROSSO";67;67
"290689 CARAIBAS";9;9
"290690 CARAVELAS";29;29
"290700 CARDEAL DA SILVA";2;2
"290710 CARINHANHA";17;17
"290720 CASA NOVA";9;9
"290730 CASTRO ALVES";56;56
"290740 CATOLANDIA";2;2
"290750 CATU";44;44
"290755 CATURAMA";1;1
"290760 CENTRAL";5;5
"290770 CHORROCHO";1;1
"290780 CICERO DANTAS";9;9
"290790 CIPO";3;3
"290800 COARACI";46;46
"290820 CONCEICAO DA FEIRA";7;7
"290830 CONCEICAO DO ALMEIDA";30;30
"290840 CONCEICAO DO COITE";29;29
"290850 CONCEICAO DO JACUIPE";43;43
"290860 CONDE";13;13
"290870 CONDEUBA";5;5
"290880 CONTENDAS DO SINCORA";5;5
"290890 CORACAO DE MARIA";17;17
"290900 CORDEIROS";14;14
"290910 CORIBE";5;5
"290920 CORONEL JOAO SA";13;13
"290930 CORRENTINA";6;6
"290940 COTEGIPE";15;15
"290960 CRISOPOLIS";2;2
"290970 CRISTOPOLIS";2;2
"290980 CRUZ DAS ALMAS";39;39
"290990 CURACA";3;3
"291000 DARIO MEIRA";41;41
"291005 DIAS D'AVILA";142;142
"291010 DOM BASILIO";9;9
"291020 DOM MACEDO COSTA";9;9
"291030 ELISIO MEDRADO";5;5
"291040 ENCRUZILHADA";20;20
"291050 ENTRE RIOS";16;16
"291060 ESPLANADA";11;11
"291070 EUCLIDES DA CUNHA";38;38
"291072 EUNAPOLIS";293;293
"291075 FATIMA";9;9
"291080 FEIRA DE SANTANA";1603;1603
"291085 FILADELFIA";12;12
"291090 FIRMINO ALVES";1;1
"291100 FLORESTA AZUL";11;11
"291110 FORMOSA DO RIO PRETO";10;10
"291120 GANDU";20;20
"291125 GAVIAO";3;3
"291130 GENTIO DO OURO";3;3
"291140 GLORIA";2;2
"291150 GONGOGI";11;11
"291160 GOVERNADOR MANGABEIRA";8;8
"291170 GUANAMBI";280;280
"291180 GUARATINGA";11;11
"291185 HELIOPOLIS";1;1
"291190 IACU";9;9
"291210 IBICARAI";22;22
"291220 IBICOARA";11;11
"291230 IBICUI";13;13
"291240 IBIPEBA";6;6
"291250 IBIPITANGA";2;2
"291260 IBIQUERA";3;3
"291270 IBIRAPITANGA";43;43
"291280 IBIRAPUA";18;18
"291290 IBIRATAIA";42;42
"291300 IBITIARA";9;9
"291310 IBITITA";21;21
"291320 IBOTIRAMA";27;27
"291330 ICHU";5;5
"291340 IGAPORA";12;12
"291345 IGRAPIUNA";5;5
"291350 IGUAI";38;38
"291360 ILHEUS";407;407
"291370 INHAMBUPE";7;7
"291380 IPECAETA";2;2
"291390 IPIAU";140;140
"291400 IPIRA";29;29
"291410 IPUPIARA";1;1
"291430 IRAMAIA";5;5
"291440 IRAQUARA";5;5
"291450 IRARA";18;18
"291460 IRECE";45;45
"291465 ITABELA";5;5
"291470 ITABERABA";21;21
"291480 ITABUNA";509;509
"291490 ITACARE";102;102
"291500 ITAETE";10;10
"291510 ITAGI";20;20
"291520 ITAGIBA";25;25
"291530 ITAGIMIRIM";9;9
"291535 ITAGUACU DA BAHIA";2;2
"291540 ITAJU DO COLONIA";5;5
"291550 ITAJUIPE";77;77
"291560 ITAMARAJU";70;70
"291570 ITAMARI";5;5
"291580 ITAMBE";75;75
"291590 ITANAGRA";2;2
"291600 ITANHEM";17;17
"291610 ITAPARICA";5;5
"291620 ITAPE";12;12
"291630 ITAPEBI";13;13
"291640 ITAPETINGA";378;378
"291650 ITAPICURU";19;19
"291660 ITAPITANGA";12;12
"291670 ITAQUARA";2;2
"291680 ITARANTIM";12;12
"291685 ITATIM";14;14
"291690 ITIRUCU";13;13
"291700 ITIUBA";11;11
"291710 ITORORO";54;54
"291720 ITUACU";18;18
"291730 ITUBERA";12;12
"291733 IUIU";5;5
"291735 JABORANDI";4;4
"291740 JACARACI";1;1
"291750 JACOBINA";76;76
"291760 JAGUAQUARA";48;48
"291770 JAGUARARI";19;19
"291780 JAGUARIPE";9;9
"291790 JANDAIRA";6;6
"291800 JEQUIE";587;587
"291810 JEREMOABO";3;3
"291820 JIQUIRICA";11;11
"291830 JITAUNA";12;12
"291835 JOAO DOURADO";21;21
"291840 JUAZEIRO";503;503
"291845 JUCURUCU";4;4
"291850 JUSSARA";12;12
"291855 JUSSARI";44;44
"291860 JUSSIAPE";1;1
"291870 LAFAIETE COUTINHO";3;3
"291875 LAGOA REAL";1;1
"291880 LAJE";21;21
"291890 LAJEDAO";3;3
"291905 LAJEDO DO TABOCAL";10;10
"291910 LAMARAO";3;3
"291915 LAPAO";15;15
"291920 LAURO DE FREITAS";388;388
"291930 LENCOIS";24;24
"291950 LIVRAMENTO DE NOSSA SENHORA";6;6
"291955 LUIS EDUARDO MAGALHAES";130;130
"291960 MACAJUBA";10;10
"291970 MACARANI";55;55
"291980 MACAUBAS";15;15
"291992 MADRE DE DEUS";18;18
"291995 MAETINGA";11;11
"292000 MAIQUINIQUE";7;7
"292010 MAIRI";6;6
"292020 MALHADA";8;8
"292030 MALHADA DE PEDRAS";2;2
"292040 MANOEL VITORINO";7;7
"292045 MANSIDAO";1;1
"292050 MARACAS";53;53
"292060 MARAGOGIPE";15;15
"292070 MARAU";11;11
"292080 MARCIONILIO SOUZA";4;4
"292090 MASCOTE";10;10
"292100 MATA DE SAO JOAO";44;44
"292105 MATINA";2;2
"292110 MEDEIROS NETO";33;33
"292120 MIGUEL CALMON";14;14
"292130 MILAGRES";3;3
"292140 MIRANGABA";4;4
"292145 MIRANTE";5;5
"292150 MONTE SANTO";7;7
"292160 MORPARA";10;10
"292170 MORRO DO CHAPEU";79;79
"292180 MORTUGABA";1;1
"292190 MUCUGE";6;6
"292200 MUCURI";81;81
"292205 MULUNGU DO MORRO";11;11
"292210 MUNDO NOVO";2;2
"292220 MUNIZ FERREIRA";2;2
"292225 MUQUEM DE SAO FRANCISCO";7;7
"292230 MURITIBA";19;19
"292240 MUTUIPE";13;13
"292250 NAZARE";21;21
"292260 NILO PECANHA";6;6
"292265 NORDESTINA";8;8
"292270 NOVA CANAA";5;5
"292273 NOVA FATIMA";15;15
"292275 NOVA IBIA";1;1
"292280 NOVA ITARANA";8;8
"292285 NOVA REDENCAO";27;27
"292290 NOVA SOURE";26;26
"292300 NOVA VICOSA";41;41
"292303 NOVO HORIZONTE";2;2
"292305 NOVO TRIUNFO";2;2
"292310 OLINDINA";21;21
"292330 OURICANGAS";10;10
"292335 OUROLANDIA";5;5
"292340 PALMAS DE MONTE ALTO";20;20
"292350 PALMEIRAS";17;17
"292360 PARAMIRIM";6;6
"292370 PARATINGA";6;6
"292390 PAU BRASIL";103;103
"292400 PAULO AFONSO";62;62
"292405 PE DE SERRA";6;6
"292410 PEDRAO";3;3
"292420 PEDRO ALEXANDRE";5;5
"292430 PIATA";3;3
"292440 PILAO ARCADO";21;21
"292450 PINDAI";1;1
"292460 PINDOBACU";14;14
"292467 PIRAI DO NORTE";2;2
"292470 PIRIPA";13;13
"292480 PIRITIBA";5;5
"292490 PLANALTINO";6;6
"292500 PLANALTO";58;58
"292510 POCOES";150;150
"292520 POJUCA";39;39
"292525 PONTO NOVO";8;8
"292530 PORTO SEGURO";452;452
"292540 POTIRAGUA";8;8
"292550 PRADO";43;43
"292560 PRESIDENTE DUTRA";13;13
"292570 PRESIDENTE JANIO QUADROS";1;1
"292575 PRESIDENTE TANCREDO NEVES";23;23
"292580 QUEIMADAS";10;10
"292590 QUIJINGUE";4;4
"292593 QUIXABEIRA";2;2
"292595 RAFAEL JAMBEIRO";23;23
"292600 REMANSO";34;34
"292610 RETIROLANDIA";4;4
"292620 RIACHAO DAS NEVES";5;5
"292630 RIACHAO DO JACUIPE";16;16
"292640 RIACHO DE SANTANA";6;6
"292660 RIBEIRA DO POMBAL";57;57
"292665 RIBEIRAO DO LARGO";17;17
"292670 RIO DE CONTAS";4;4
"292680 RIO DO ANTONIO";3;3
"292700 RIO REAL";29;29
"292710 RODELAS";10;10
"292720 RUY BARBOSA";15;15
"292730 SALINAS DA MARGARIDA";26;26
"292740 SALVADOR";10269;10269
"292750 SANTA BARBARA";8;8
"292760 SANTA BRIGIDA";2;2
"292770 SANTA CRUZ CABRALIA";105;105
"292780 SANTA CRUZ DA VITORIA";3;3
"292790 SANTA INES";13;13
"292800 SANTALUZ";18;18
"292805 SANTA LUZIA";52;52
"292810 SANTA MARIA DA VITORIA";13;13
"292820 SANTANA";8;8
"292830 SANTANOPOLIS";1;1
"292840 SANTA RITA DE CASSIA";27;27
"292850 SANTA TERESINHA";6;6
"292860 SANTO AMARO";27;27
"292870 SANTO ANTONIO DE JESUS";253;253
"292880 SANTO ESTEVAO";21;21
"292890 SAO DESIDERIO";10;10
"292895 SAO DOMINGOS";4;4
"292900 SAO FELIX";14;14
"292905 SAO FELIX DO CORIBE";14;14
"292910 SAO FELIPE";10;10
"292920 SAO FRANCISCO DO CONDE";34;34
"292925 SAO GABRIEL";4;4
"292930 SAO GONCALO DOS CAMPOS";10;10
"292935 SAO JOSE DA VITORIA";17;17
"292937 SAO JOSE DO JACUIPE";4;4
"292940 SAO MIGUEL DAS MATAS";9;9
"292950 SAO SEBASTIAO DO PASSE";32;32
"292960 SAPEACU";14;14
"292970 SATIRO DIAS";8;8
"292975 SAUBARA";7;7
"292980 SAUDE";6;6
"292990 SEABRA";30;30
"293000 SEBASTIAO LARANJEIRAS";4;4
"293010 SENHOR DO BONFIM";138;138
"293015 SERRA DO RAMALHO";21;21
"293020 SENTO SE";11;11
"293030 SERRA DOURADA";3;3
"293040 SERRA PRETA";1;1
"293050 SERRINHA";22;22
"293060 SERROLANDIA";30;30
"293070 SIMOES FILHO";165;165
"293075 SITIO DO MATO";2;2
"293076 SITIO DO QUINTO";1;1
"293077 SOBRADINHO";35;35
"293080 SOUTO SOARES";8;8
"293100 TANHACU";11;11
"293110 TANQUINHO";9;9
"293120 TAPEROA";8;8
"293130 TAPIRAMUTA";2;2
"293135 TEIXEIRA DE FREITAS";575;575
"293140 TEODORO SAMPAIO";5;5
"293150 TEOFILANDIA";11;11
"293160 TEOLANDIA";15;15
"293170 TERRA NOVA";16;16
"293180 TREMEDAL";8;8
"293190 TUCANO";14;14
"293200 UAUA";9;9
"293210 UBAIRA";2;2
"293220 UBAITABA";40;40
"293230 UBATA";23;23
"293240 UIBAI";14;14
"293245 UMBURANAS";2;2
"293250 UNA";53;53
"293260 URANDI";5;5
"293270 URUCUCA";37;37
"293280 UTINGA";11;11
"293290 VALENCA";101;101
"293300 VALENTE";20;20
"293305 VARZEA DA ROCA";13;13
"293310 VARZEA DO POCO";6;6
"293315 VARZEA NOVA";17;17
"293317 VARZEDO";4;4
"293320 VERA CRUZ";42;42
"293325 VEREDA";6;6
"293330 VITORIA DA CONQUISTA";1431;1431
"293340 WAGNER";10;10
"293345 WANDERLEY";5;5
"293350 WENCESLAU GUIMARAES";11;11
"293360 XIQUE-XIQUE";9;9
"310010 ABADIA DOS DOURADOS";7;7
"310020 ABAETE";81;81
"310030 ABRE CAMPO";15;15
"310040 ACAIACA";4;4
"310050 ACUCENA";4;4
"310060 AGUA BOA";6;6
"310070 AGUA COMPRIDA";3;3
"310080 AGUANIL";4;4
"310090 AGUAS FORMOSAS";48;48
"310100 AGUAS VERMELHAS";2;2
"310110 AIMORES";28;28
"310150 ALEM PARAIBA";33;33
"310160 ALFENAS";571;571
"310163 ALFREDO VASCONCELOS";16;16
"310170 ALMENARA";51;51
"310180 ALPERCATA";13;13
"310190 ALPINOPOLIS";18;18
"310200 ALTEROSA";12;12
"310205 ALTO CAPARAO";3;3
"310210 ALTO RIO DOCE";5;5
"310220 ALVARENGA";1;1
"310230 ALVINOPOLIS";6;6
"310240 ALVORADA DE MINAS";23;23
"310250 AMPARO DO SERRA";1;1
"310260 ANDRADAS";120;120
"310270 CACHOEIRA DE PAJEU";2;2
"310280 ANDRELANDIA";2;2
"310290 ANTONIO CARLOS";27;27
"310300 ANTONIO DIAS";23;23
"310320 ARACAI";5;5
"310330 ARACITABA";1;1
"310340 ARACUAI";101;101
"310350 ARAGUARI";413;413
"310360 ARANTINA";1;1
"310370 ARAPONGA";5;5
"310375 ARAPORA";11;11
"310380 ARAPUA";1;1
"310390 ARAUJOS";19;19
"310400 ARAXA";955;955
"310410 ARCEBURGO";6;6
"310420 ARCOS";50;50
"310430 AREADO";12;12
"310440 ARGIRITA";2;2
"310445 ARICANDUVA";5;5
"310450 ARINOS";34;34
"310460 ASTOLFO DUTRA";28;28
"310470 ATALEIA";3;3
"310480 AUGUSTO DE LIMA";4;4
"310490 BAEPENDI";7;7
"310500 BALDIM";15;15
"310510 BAMBUI";60;60
"310530 BANDEIRA DO SUL";8;8
"310540 BARAO DE COCAIS";33;33
"310550 BARAO DE MONTE ALTO";6;6
"310560 BARBACENA";476;476
"310570 BARRA LONGA";1;1
"310590 BARROSO";47;47
"310600 BELA VISTA DE MINAS";28;28
"310610 BELMIRO BRAGA";6;6
"310620 BELO HORIZONTE";14900;14900
"310630 BELO ORIENTE";40;40
"310640 BELO VALE";6;6
"310650 BERILO";1;1
"310665 BERIZAL";1;1
"310670 BETIM";1584;1584
"310690 BICAS";18;18
"310700 BIQUINHAS";2;2
"310710 BOA ESPERANCA";51;51
"310730 BOCAIUVA";14;14
"310740 BOM DESPACHO";66;66
"310750 BOM JARDIM DE MINAS";6;6
"310760 BOM JESUS DA PENHA";10;10
"310780 BOM JESUS DO GALHO";26;26
"310790 BOM REPOUSO";2;2
"310800 BOM SUCESSO";15;15
"310810 BONFIM";5;5
"310820 BONFINOPOLIS DE MINAS";2;2
"310825 BONITO DE MINAS";2;2
"310830 BORDA DA MATA";12;12
"310840 BOTELHOS";32;32
"310850 BOTUMIRIM";3;3
"310855 BRASILANDIA DE MINAS";3;3
"310860 BRASILIA DE MINAS";7;7
"310870 BRAS PIRES";5;5
"310880 BRAUNAS";2;2
"310890 BRAZOPOLIS";35;35
"310900 BRUMADINHO";85;85
"310910 BUENO BRANDAO";7;7
"310920 BUENOPOLIS";9;9
"310925 BUGRE";10;10
"310930 BURITIS";38;38
"310940 BURITIZEIRO";72;72
"310945 CABECEIRA GRANDE";3;3
"310950 CABO VERDE";13;13
"310960 CACHOEIRA DA PRATA";4;4
"310970 CACHOEIRA DE MINAS";6;6
"310990 CAETANOPOLIS";17;17
"311000 CAETE";19;19
"311010 CAIANA";5;5
"311020 CAJURI";14;14
"311030 CALDAS";23;23
"311040 CAMACHO";2;2
"311050 CAMANDUCAIA";27;27
"311060 CAMBUI";43;43
"311070 CAMBUQUIRA";7;7
"311080 CAMPANARIO";4;4
"311090 CAMPANHA";15;15
"311100 CAMPESTRE";14;14
"311110 CAMPINA VERDE";24;24
"311115 CAMPO AZUL";1;1
"311120 CAMPO BELO";43;43
"311130 CAMPO DO MEIO";9;9
"311140 CAMPO FLORIDO";7;7
"311150 CAMPOS ALTOS";7;7
"311160 CAMPOS GERAIS";11;11
"311180 CANAPOLIS";11;11
"311190 CANA VERDE";1;1
"311200 CANDEIAS";21;21
"311205 CANTAGALO";1;1
"311210 CAPARAO";7;7
"311220 CAPELA NOVA";4;4
"311230 CAPELINHA";106;106
"311240 CAPETINGA";2;2
"311250 CAPIM BRANCO";15;15
"311260 CAPINOPOLIS";24;24
"311265 CAPITAO ANDRADE";5;5
"311270 CAPITAO ENEAS";42;42
"311280 CAPITOLIO";37;37
"311290 CAPUTIRA";1;1
"311300 CARAI";15;15
"311310 CARANAIBA";5;5
"311320 CARANDAI";38;38
"311330 CARANGOLA";107;107
"311340 CARATINGA";89;89
"311350 CARBONITA";38;38
"311360 CAREACU";5;5
"311370 CARLOS CHAGAS";55;55
"311380 CARMESIA";1;1
"311390 CARMO DA CACHOEIRA";10;10
"311400 CARMO DA MATA";8;8
"311410 CARMO DE MINAS";12;12
"311420 CARMO DO CAJURU";33;33
"311430 CARMO DO PARANAIBA";116;116
"311440 CARMO DO RIO CLARO";24;24
"311450 CARMOPOLIS DE MINAS";36;36
"311455 CARNEIRINHO";13;13
"311460 CARRANCAS";12;12
"311470 CARVALHOPOLIS";4;4
"311490 CASA GRANDE";2;2
"311500 CASCALHO RICO";2;2
"311510 CASSIA";10;10
"311530 CATAGUASES";74;74
"311535 CATAS ALTAS";6;6
"311540 CATAS ALTAS DA NORUEGA";8;8
"311545 CATUJI";37;37
"311547 CATUTI";4;4
"311550 CAXAMBU";29;29
"311570 CENTRAL DE MINAS";6;6
"311580 CENTRALINA";24;24
"311590 CHACARA";6;6
"311600 CHALE";5;5
"311610 CHAPADA DO NORTE";4;4
"311615 CHAPADA GAUCHA";4;4
"311620 CHIADOR";5;5
"311630 CIPOTANEA";5;5
"311640 CLARAVAL";3;3
"311650 CLARO DOS POCOES";16;16
"311660 CLAUDIO";47;47
"311670 COIMBRA";3;3
"311680 COLUNA";4;4
"311690 COMENDADOR GOMES";4;4
"311700 COMERCINHO";5;5
"311710 CONCEICAO DA APARECIDA";5;5
"311720 CONCEICAO DAS PEDRAS";1;1
"311730 CONCEICAO DAS ALAGOAS";69;69
"311740 CONCEICAO DE IPANEMA";2;2
"311750 CONCEICAO DO MATO DENTRO";15;15
"311760 CONCEICAO DO PARA";14;14
"311770 CONCEICAO DO RIO VERDE";24;24
"311780 CONCEICAO DOS OUROS";3;3
"311787 CONFINS";5;5
"311790 CONGONHAL";9;9
"311800 CONGONHAS";393;393
"311810 CONGONHAS DO NORTE";1;1
"311820 CONQUISTA";6;6
"311830 CONSELHEIRO LAFAIETE";896;896
"311840 CONSELHEIRO PENA";52;52
"311860 CONTAGEM";2336;2336
"311870 COQUEIRAL";5;5
"311880 CORACAO DE JESUS";1;1
"311890 CORDISBURGO";21;21
"311900 CORDISLANDIA";1;1
"311910 CORINTO";41;41
"311920 COROACI";9;9
"311930 COROMANDEL";92;92
"311940 CORONEL FABRICIANO";392;392
"311950 CORONEL MURTA";1;1
"311960 CORONEL PACHECO";4;4
"311970 CORONEL XAVIER CHAVES";9;9
"311980 CORREGO DANTA";3;3
"311990 CORREGO DO BOM JESUS";3;3
"311995 CORREGO FUNDO";11;11
"312000 CORREGO NOVO";1;1
"312010 COUTO DE MAGALHAES DE MINAS";8;8
"312015 CRISOLITA";21;21
"312020 CRISTAIS";7;7
"312040 CRISTIANO OTONI";8;8
"312050 CRISTINA";4;4
"312060 CRUCILANDIA";12;12
"312070 CRUZEIRO DA FORTALEZA";3;3
"312080 CRUZILIA";24;24
"312083 CUPARAQUE";2;2
"312090 CURVELO";386;386
"312110 DELFIM MOREIRA";1;1
"312120 DELFINOPOLIS";13;13
"312125 DELTA";10;10
"312130 DESCOBERTO";4;4
"312140 DESTERRO DE ENTRE RIOS";6;6
"312150 DESTERRO DO MELO";1;1
"312160 DIAMANTINA";67;67
"312170 DIOGO DE VASCONCELOS";3;3
"312190 DIVINESIA";27;27
"312200 DIVINO";23;23
"312210 DIVINO DAS LARANJEIRAS";3;3
"312220 DIVINOLANDIA DE MINAS";10;10
"312230 DIVINOPOLIS";593;593
"312235 DIVISA ALEGRE";12;12
"312240 DIVISA NOVA";1;1
"312245 DIVISOPOLIS";4;4
"312247 DOM BOSCO";5;5
"312250 DOM CAVATI";6;6
"312270 DOM SILVERIO";1;1
"312280 DOM VICOSO";1;1
"312290 DONA EUSEBIA";12;12
"312300 DORES DE CAMPOS";5;5
"312310 DORES DE GUANHAES";1;1
"312320 DORES DO INDAIA";27;27
"312330 DORES DO TURVO";3;3
"312340 DORESOPOLIS";3;3
"312350 DOURADOQUARA";5;5
"312352 DURANDE";4;4
"312360 ELOI MENDES";32;32
"312370 ENGENHEIRO CALDAS";22;22
"312380 ENGENHEIRO NAVARRO";5;5
"312385 ENTRE FOLHAS";3;3
"312390 ENTRE RIOS DE MINAS";18;18
"312400 ERVALIA";29;29
"312410 ESMERALDAS";115;115
"312420 ESPERA FELIZ";33;33
"312430 ESPINOSA";6;6
"312440 ESPIRITO SANTO DO DOURADO";2;2
"312450 ESTIVA";15;15
"312480 ESTRELA DO SUL";3;3
"312490 EUGENOPOLIS";14;14
"312500 EWBANK DA CAMARA";4;4
"312510 EXTREMA";227;227
"312520 FAMA";3;3
"312530 FARIA LEMOS";2;2
"312540 FELICIO DOS SANTOS";5;5
"312550 SAO GONCALO DO RIO PRETO";1;1
"312560 FELISBURGO";9;9
"312570 FELIXLANDIA";18;18
"312580 FERNANDES TOURINHO";8;8
"312590 FERROS";3;3
"312595 FERVEDOURO";22;22
"312600 FLORESTAL";13;13
"312610 FORMIGA";208;208
"312620 FORMOSO";4;4
"312630 FORTALEZA DE MINAS";1;1
"312640 FORTUNA DE MINAS";3;3
"312650 FRANCISCO BADARO";6;6
