2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Em Branco/ign";"Total"
"261380 SAO VICENTE FERRER";16;16
"261390 SERRA TALHADA";526;526
"261400 SERRITA";22;22
"261410 SERTANIA";40;40
"261420 SIRINHAEM";57;57
"261430 MOREILANDIA";5;5
"261440 SOLIDAO";6;6
"261450 SURUBIM";80;80
"261460 TABIRA";5;5
"261470 TACAIMBO";60;60
"261480 TACARATU";25;25
"261485 TAMANDARE";47;47
"261500 TAQUARITINGA DO NORTE";50;50
"261510 TEREZINHA";20;20
"261520 TERRA NOVA";14;14
"261530 TIMBAUBA";362;362
"261540 TORITAMA";54;54
"261550 TRACUNHAEM";19;19
"261560 TRINDADE";122;122
"261570 TRIUNFO";1;1
"261580 TUPANATINGA";32;32
"261590 TUPARETAMA";4;4
"261600 VENTUROSA";29;29
"261610 VERDEJANTE";11;11
"261618 VERTENTE DO LERIO";10;10
"261620 VERTENTES";10;10
"261630 VICENCIA";59;59
"261640 VITORIA DE SANTO ANTAO";684;684
"261650 XEXEU";6;6
"270010 AGUA BRANCA";5;5
"270020 ANADIA";11;11
"270030 ARAPIRACA";113;113
"270040 ATALAIA";251;251
"270050 BARRA DE SANTO ANTONIO";32;32
"270060 BARRA DE SAO MIGUEL";3;3
"270070 BATALHA";39;39
"270080 BELEM";5;5
"270100 BOCA DA MATA";8;8
"270110 BRANQUINHA";10;10
"270120 CACIMBINHAS";8;8
"270130 CAJUEIRO";22;22
"270135 CAMPESTRE";29;29
"270140 CAMPO ALEGRE";20;20
"270160 CANAPI";5;5
"270170 CAPELA";110;110
"270180 CARNEIROS";34;34
"270190 CHA PRETA";12;12
"270200 COITE DO NOIA";10;10
"270210 COLONIA LEOPOLDINA";34;34
"270220 COQUEIRO SECO";31;31
"270230 CORURIPE";72;72
"270235 CRAIBAS";4;4
"270240 DELMIRO GOUVEIA";24;24
"270250 DOIS RIACHOS";7;7
"270255 ESTRELA DE ALAGOAS";1;1
"270260 FEIRA GRANDE";2;2
"270270 FELIZ DESERTO";12;12
"270280 FLEXEIRAS";34;34
"270290 GIRAU DO PONCIANO";14;14
"270300 IBATEGUARA";6;6
"270310 IGACI";8;8
"270320 IGREJA NOVA";22;22
"270330 INHAPI";5;5
"270340 JACARE DOS HOMENS";15;15
"270350 JACUIPE";4;4
"270360 JAPARATINGA";17;17
"270370 JARAMATAIA";1;1
"270375 JEQUIA DA PRAIA";8;8
"270380 JOAQUIM GOMES";30;30
"270390 JUNDIA";1;1
"270400 JUNQUEIRO";5;5
"270410 LAGOA DA CANOA";6;6
"270420 LIMOEIRO DE ANADIA";13;13
"270430 MACEIO";1164;1164
"270440 MAJOR ISIDORO";23;23
"270450 MARAGOGI";18;18
"270460 MARAVILHA";2;2
"270470 MARECHAL DEODORO";200;200
"270480 MARIBONDO";3;3
"270490 MAR VERMELHO";2;2
"270500 MATA GRANDE";29;29
"270510 MATRIZ DE CAMARAGIBE";4;4
"270520 MESSIAS";29;29
"270530 MINADOR DO NEGRAO";3;3
"270540 MONTEIROPOLIS";12;12
"270550 MURICI";64;64
"270560 NOVO LINO";6;6
"270570 OLHO D'AGUA DAS FLORES";16;16
"270580 OLHO D'AGUA DO CASADO";6;6
"270590 OLHO D'AGUA GRANDE";1;1
"270600 OLIVENCA";28;28
"270610 OURO BRANCO";21;21
"270620 PALESTINA";9;9
"270630 PALMEIRA DOS INDIOS";19;19
"270640 PAO DE ACUCAR";8;8
"270642 PARICONHA";15;15
"270644 PARIPUEIRA";8;8
"270650 PASSO DE CAMARAGIBE";22;22
"270660 PAULO JACINTO";1;1
"270670 PENEDO";24;24
"270680 PIACABUCU";20;20
"270690 PILAR";12;12
"270700 PINDOBA";7;7
"270710 PIRANHAS";17;17
"270730 PORTO CALVO";117;117
"270740 PORTO DE PEDRAS";16;16
"270750 PORTO REAL DO COLEGIO";76;76
"270760 QUEBRANGULO";16;16
"270770 RIO LARGO";65;65
"270780 ROTEIRO";11;11
"270790 SANTA LUZIA DO NORTE";15;15
"270800 SANTANA DO IPANEMA";25;25
"270810 SANTANA DO MUNDAU";24;24
"270820 SAO BRAS";5;5
"270830 SAO JOSE DA LAJE";94;94
"270840 SAO JOSE DA TAPERA";119;119
"270850 SAO LUIS DO QUITUNDE";9;9
"270860 SAO MIGUEL DOS CAMPOS";6;6
"270870 SAO MIGUEL DOS MILAGRES";6;6
"270880 SAO SEBASTIAO";7;7
"270890 SATUBA";23;23
"270910 TAQUARANA";7;7
"270915 TEOTONIO VILELA";6;6
"270920 TRAIPU";31;31
"270930 UNIAO DOS PALMARES";148;148
"270940 VICOSA";102;102
"280010 AMPARO DE SAO FRANCISCO";2;2
"280020 AQUIDABA";32;32
"280030 ARACAJU";1899;1899
"280040 ARAUA";29;29
"280050 AREIA BRANCA";66;66
"280060 BARRA DOS COQUEIROS";148;148
"280067 BOQUIM";54;54
"280070 BREJO GRANDE";54;54
"280100 CAMPO DO BRITO";34;34
"280110 CANHOBA";3;3
"280120 CANINDE DE SAO FRANCISCO";36;36
"280130 CAPELA";97;97
"280140 CARIRA";6;6
"280150 CARMOPOLIS";50;50
"280160 CEDRO DE SAO JOAO";34;34
"280170 CRISTINAPOLIS";11;11
"280190 CUMBE";9;9
"280200 DIVINA PASTORA";13;13
"280210 ESTANCIA";242;242
"280220 FEIRA NOVA";11;11
"280230 FREI PAULO";11;11
"280240 GARARU";3;3
"280250 GENERAL MAYNARD";23;23
"280260 GRACHO CARDOSO";2;2
"280270 ILHA DAS FLORES";10;10
"280280 INDIAROBA";21;21
"280290 ITABAIANA";236;236
"280300 ITABAIANINHA";102;102
"280310 ITABI";8;8
"280320 ITAPORANGA D'AJUDA";72;72
"280330 JAPARATUBA";28;28
"280340 JAPOATA";19;19
"280350 LAGARTO";492;492
"280360 LARANJEIRAS";49;49
"280370 MACAMBIRA";20;20
"280380 MALHADA DOS BOIS";11;11
"280390 MALHADOR";35;35
"280400 MARUIM";81;81
"280410 MOITA BONITA";40;40
"280420 MONTE ALEGRE DE SERGIPE";35;35
"280430 MURIBECA";33;33
"280440 NEOPOLIS";27;27
"280445 NOSSA SENHORA APARECIDA";6;6
"280450 NOSSA SENHORA DA GLORIA";30;30
"280460 NOSSA SENHORA DAS DORES";49;49
"280470 NOSSA SENHORA DE LOURDES";37;37
"280480 NOSSA SENHORA DO SOCORRO";765;765
"280490 PACATUBA";9;9
"280500 PEDRA MOLE";17;17
"280510 PEDRINHAS";7;7
"280520 PINHAO";6;6
"280530 PIRAMBU";28;28
"280540 POCO REDONDO";17;17
"280550 POCO VERDE";22;22
"280560 PORTO DA FOLHA";19;19
"280570 PROPRIA";288;288
"280580 RIACHAO DO DANTAS";14;14
"280590 RIACHUELO";26;26
"280600 RIBEIROPOLIS";9;9
"280610 ROSARIO DO CATETE";22;22
"280620 SALGADO";16;16
"280630 SANTA LUZIA DO ITANHY";48;48
"280640 SANTANA DO SAO FRANCISCO";6;6
"280650 SANTA ROSA DE LIMA";10;10
"280660 SANTO AMARO DAS BROTAS";24;24
"280670 SAO CRISTOVAO";785;785
"280680 SAO DOMINGOS";41;41
"280690 SAO FRANCISCO";5;5
"280700 SAO MIGUEL DO ALEIXO";7;7
"280710 SIMAO DIAS";143;143
"280720 SIRIRI";26;26
"280730 TELHA";4;4
"280740 TOBIAS BARRETO";60;60
"280760 UMBAUBA";122;122
"290010 ABAIRA";2;2
"290020 ABARE";8;8
"290030 ACAJUTIBA";15;15
"290035 ADUSTINA";18;18
"290040 AGUA FRIA";26;26
"290050 ERICO CARDOSO";2;2
"290060 AIQUARA";14;14
"290070 ALAGOINHAS";182;182
"290080 ALCOBACA";55;55
"290090 ALMADINA";28;28
"290100 AMARGOSA";75;75
"290110 AMELIA RODRIGUES";13;13
"290115 AMERICA DOURADA";24;24
"290120 ANAGE";20;20
"290130 ANDARAI";31;31
"290135 ANDORINHA";25;25
"290140 ANGICAL";25;25
"290150 ANGUERA";7;7
"290160 ANTAS";5;5
"290170 ANTONIO CARDOSO";8;8
"290180 ANTONIO GONCALVES";9;9
"290190 APORA";16;16
"290195 APUAREMA";30;30
"290200 ARACATU";5;5
"290205 ARACAS";6;6
"290210 ARACI";97;97
"290220 ARAMARI";3;3
"290225 ARATACA";18;18
"290230 ARATUIPE";9;9
"290240 AURELINO LEAL";57;57
"290250 BAIANOPOLIS";2;2
"290260 BAIXA GRANDE";1;1
"290265 BANZAE";1;1
"290270 BARRA";33;33
"290280 BARRA DA ESTIVA";16;16
"290290 BARRA DO CHOCA";102;102
"290300 BARRA DO MENDES";13;13
"290310 BARRA DO ROCHA";41;41
"290320 BARREIRAS";594;594
"290323 BARRO ALTO";2;2
"290327 BARROCAS";4;4
"290330 BARRO PRETO";13;13
"290340 BELMONTE";90;90
"290350 BELO CAMPO";34;34
"290360 BIRITINGA";9;9
"290370 BOA NOVA";8;8
"290380 BOA VISTA DO TUPIM";21;21
"290390 BOM JESUS DA LAPA";43;43
"290395 BOM JESUS DA SERRA";19;19
"290400 BONINAL";2;2
"290405 BONITO";18;18
"290410 BOQUIRA";4;4
"290420 BOTUPORA";4;4
"290430 BREJOES";15;15
"290440 BREJOLANDIA";2;2
"290450 BROTAS DE MACAUBAS";2;2
"290460 BRUMADO";106;106
"290470 BUERAREMA";63;63
"290475 BURITIRAMA";5;5
"290480 CAATIBA";3;3
"290485 CABACEIRAS DO PARAGUACU";5;5
"290490 CACHOEIRA";16;16
"290500 CACULE";11;11
"290510 CAEM";12;12
"290515 CAETANOS";21;21
"290520 CAETITE";48;48
"290530 CAFARNAUM";30;30
"290540 CAIRU";23;23
"290550 CALDEIRAO GRANDE";19;19
"290560 CAMACAN";234;234
"290570 CAMACARI";1385;1385
"290580 CAMAMU";38;38
"290590 CAMPO ALEGRE DE LOURDES";8;8
"290600 CAMPO FORMOSO";53;53
"290620 CANARANA";26;26
"290630 CANAVIEIRAS";60;60
"290640 CANDEAL";4;4
"290650 CANDEIAS";146;146
"290660 CANDIBA";5;5
"290670 CANDIDO SALES";49;49
"290680 CANSANCAO";23;23
"290682 CANUDOS";7;7
"290685 CAPELA DO ALTO ALEGRE";7;7
"290687 CAPIM GROSSO";104;104
"290689 CARAIBAS";13;13
"290690 CARAVELAS";61;61
"290700 CARDEAL DA SILVA";2;2
"290710 CARINHANHA";29;29
"290720 CASA NOVA";22;22
"290730 CASTRO ALVES";69;69
"290740 CATOLANDIA";2;2
"290750 CATU";73;73
"290755 CATURAMA";1;1
"290760 CENTRAL";8;8
"290770 CHORROCHO";3;3
"290780 CICERO DANTAS";17;17
"290790 CIPO";4;4
"290800 COARACI";89;89
"290820 CONCEICAO DA FEIRA";15;15
"290830 CONCEICAO DO ALMEIDA";56;56
"290840 CONCEICAO DO COITE";34;34
"290850 CONCEICAO DO JACUIPE";72;72
"290860 CONDE";54;54
"290870 CONDEUBA";25;25
"290880 CONTENDAS DO SINCORA";6;6
"290890 CORACAO DE MARIA";22;22
"290900 CORDEIROS";26;26
"290910 CORIBE";8;8
"290920 CORONEL JOAO SA";14;14
"290930 CORRENTINA";17;17
"290940 COTEGIPE";22;22
"290950 CRAVOLANDIA";3;3
"290960 CRISOPOLIS";2;2
"290970 CRISTOPOLIS";4;4
"290980 CRUZ DAS ALMAS";52;52
"290990 CURACA";16;16
"291000 DARIO MEIRA";65;65
"291005 DIAS D'AVILA";237;237
"291010 DOM BASILIO";10;10
"291020 DOM MACEDO COSTA";14;14
"291030 ELISIO MEDRADO";7;7
"291040 ENCRUZILHADA";44;44
"291050 ENTRE RIOS";21;21
"291060 ESPLANADA";26;26
"291070 EUCLIDES DA CUNHA";47;47
"291072 EUNAPOLIS";484;484
"291075 FATIMA";11;11
"291080 FEIRA DE SANTANA";2540;2540
"291085 FILADELFIA";31;31
"291090 FIRMINO ALVES";4;4
"291100 FLORESTA AZUL";25;25
"291110 FORMOSA DO RIO PRETO";16;16
"291120 GANDU";31;31
"291125 GAVIAO";10;10
"291130 GENTIO DO OURO";7;7
"291140 GLORIA";3;3
"291150 GONGOGI";38;38
"291160 GOVERNADOR MANGABEIRA";20;20
"291165 GUAJERU";11;11
"291170 GUANAMBI";431;431
"291180 GUARATINGA";21;21
"291185 HELIOPOLIS";1;1
"291190 IACU";15;15
"291200 IBIASSUCE";2;2
"291210 IBICARAI";44;44
"291220 IBICOARA";22;22
"291230 IBICUI";28;28
"291240 IBIPEBA";9;9
"291250 IBIPITANGA";2;2
"291260 IBIQUERA";4;4
"291270 IBIRAPITANGA";71;71
"291280 IBIRAPUA";18;18
"291290 IBIRATAIA";84;84
"291300 IBITIARA";13;13
"291310 IBITITA";30;30
"291320 IBOTIRAMA";92;92
"291330 ICHU";6;6
"291340 IGAPORA";12;12
"291345 IGRAPIUNA";9;9
"291350 IGUAI";53;53
"291360 ILHEUS";579;579
"291370 INHAMBUPE";12;12
"291380 IPECAETA";4;4
"291390 IPIAU";266;266
"291400 IPIRA";37;37
"291410 IPUPIARA";11;11
"291420 IRAJUBA";1;1
"291430 IRAMAIA";8;8
"291440 IRAQUARA";6;6
"291450 IRARA";24;24
"291460 IRECE";60;60
"291465 ITABELA";57;57
"291470 ITABERABA";29;29
"291480 ITABUNA";850;850
"291490 ITACARE";130;130
"291500 ITAETE";10;10
"291510 ITAGI";24;24
"291520 ITAGIBA";34;34
"291530 ITAGIMIRIM";39;39
"291535 ITAGUACU DA BAHIA";4;4
"291540 ITAJU DO COLONIA";22;22
"291550 ITAJUIPE";164;164
"291560 ITAMARAJU";172;172
"291570 ITAMARI";11;11
"291580 ITAMBE";202;202
"291590 ITANAGRA";5;5
"291600 ITANHEM";36;36
"291610 ITAPARICA";19;19
"291620 ITAPE";23;23
"291630 ITAPEBI";20;20
"291640 ITAPETINGA";666;666
"291650 ITAPICURU";29;29
"291660 ITAPITANGA";30;30
"291670 ITAQUARA";7;7
"291680 ITARANTIM";15;15
"291685 ITATIM";19;19
"291690 ITIRUCU";19;19
"291700 ITIUBA";45;45
"291710 ITORORO";71;71
"291720 ITUACU";21;21
"291730 ITUBERA";22;22
"291733 IUIU";7;7
"291735 JABORANDI";6;6
"291740 JACARACI";8;8
"291750 JACOBINA";148;148
"291760 JAGUAQUARA";118;118
"291770 JAGUARARI";35;35
"291780 JAGUARIPE";14;14
"291790 JANDAIRA";7;7
"291800 JEQUIE";756;756
"291810 JEREMOABO";4;4
"291820 JIQUIRICA";20;20
"291830 JITAUNA";20;20
"291835 JOAO DOURADO";44;44
"291840 JUAZEIRO";827;827
"291845 JUCURUCU";6;6
"291850 JUSSARA";21;21
"291855 JUSSARI";57;57
"291860 JUSSIAPE";3;3
"291870 LAFAIETE COUTINHO";5;5
"291875 LAGOA REAL";2;2
"291880 LAJE";27;27
"291890 LAJEDAO";11;11
"291905 LAJEDO DO TABOCAL";12;12
"291910 LAMARAO";3;3
"291915 LAPAO";19;19
"291920 LAURO DE FREITAS";645;645
"291930 LENCOIS";26;26
"291940 LICINIO DE ALMEIDA";2;2
"291950 LIVRAMENTO DE NOSSA SENHORA";13;13
"291955 LUIS EDUARDO MAGALHAES";218;218
"291960 MACAJUBA";11;11
"291970 MACARANI";98;98
"291980 MACAUBAS";16;16
"291992 MADRE DE DEUS";27;27
"291995 MAETINGA";14;14
"292000 MAIQUINIQUE";11;11
"292010 MAIRI";17;17
"292020 MALHADA";17;17
"292030 MALHADA DE PEDRAS";4;4
"292040 MANOEL VITORINO";15;15
"292045 MANSIDAO";1;1
"292050 MARACAS";88;88
"292060 MARAGOGIPE";38;38
"292070 MARAU";23;23
"292080 MARCIONILIO SOUZA";6;6
"292090 MASCOTE";12;12
"292100 MATA DE SAO JOAO";75;75
"292105 MATINA";3;3
"292110 MEDEIROS NETO";68;68
"292120 MIGUEL CALMON";38;38
"292130 MILAGRES";4;4
"292140 MIRANGABA";21;21
"292145 MIRANTE";7;7
"292150 MONTE SANTO";8;8
"292160 MORPARA";12;12
"292170 MORRO DO CHAPEU";171;171
"292180 MORTUGABA";2;2
"292190 MUCUGE";8;8
"292200 MUCURI";176;176
"292205 MULUNGU DO MORRO";16;16
"292210 MUNDO NOVO";2;2
"292220 MUNIZ FERREIRA";7;7
"292225 MUQUEM DE SAO FRANCISCO";12;12
"292230 MURITIBA";29;29
"292240 MUTUIPE";17;17
"292250 NAZARE";43;43
"292260 NILO PECANHA";13;13
"292265 NORDESTINA";10;10
"292270 NOVA CANAA";13;13
"292273 NOVA FATIMA";23;23
"292275 NOVA IBIA";5;5
"292280 NOVA ITARANA";9;9
"292285 NOVA REDENCAO";40;40
"292290 NOVA SOURE";50;50
"292300 NOVA VICOSA";58;58
"292303 NOVO HORIZONTE";2;2
"292305 NOVO TRIUNFO";2;2
"292310 OLINDINA";27;27
"292320 OLIVEIRA DOS BREJINHOS";2;2
"292330 OURICANGAS";14;14
"292335 OUROLANDIA";26;26
"292340 PALMAS DE MONTE ALTO";23;23
"292350 PALMEIRAS";19;19
"292360 PARAMIRIM";6;6
"292370 PARATINGA";6;6
"292380 PARIPIRANGA";5;5
"292390 PAU BRASIL";176;176
"292400 PAULO AFONSO";97;97
"292405 PE DE SERRA";6;6
"292410 PEDRAO";5;5
"292420 PEDRO ALEXANDRE";5;5
"292430 PIATA";4;4
"292440 PILAO ARCADO";28;28
"292450 PINDAI";1;1
"292460 PINDOBACU";28;28
"292465 PINTADAS";2;2
"292467 PIRAI DO NORTE";9;9
"292470 PIRIPA";16;16
"292480 PIRITIBA";11;11
"292490 PLANALTINO";7;7
"292500 PLANALTO";89;89
"292510 POCOES";197;197
"292520 POJUCA";51;51
"292525 PONTO NOVO";16;16
"292530 PORTO SEGURO";1048;1048
"292540 POTIRAGUA";12;12
"292550 PRADO";51;51
"292560 PRESIDENTE DUTRA";19;19
"292570 PRESIDENTE JANIO QUADROS";5;5
"292575 PRESIDENTE TANCREDO NEVES";37;37
"292580 QUEIMADAS";14;14
"292590 QUIJINGUE";10;10
"292593 QUIXABEIRA";2;2
"292595 RAFAEL JAMBEIRO";58;58
"292600 REMANSO";71;71
"292610 RETIROLANDIA";9;9
"292620 RIACHAO DAS NEVES";9;9
"292630 RIACHAO DO JACUIPE";24;24
"292640 RIACHO DE SANTANA";12;12
"292650 RIBEIRA DO AMPARO";6;6
"292660 RIBEIRA DO POMBAL";88;88
"292665 RIBEIRAO DO LARGO";33;33
"292670 RIO DE CONTAS";4;4
"292680 RIO DO ANTONIO";3;3
"292690 RIO DO PIRES";2;2
"292700 RIO REAL";56;56
"292710 RODELAS";22;22
"292720 RUY BARBOSA";34;34
"292730 SALINAS DA MARGARIDA";47;47
"292740 SALVADOR";17816;17816
"292750 SANTA BARBARA";9;9
"292760 SANTA BRIGIDA";3;3
"292770 SANTA CRUZ CABRALIA";219;219
"292780 SANTA CRUZ DA VITORIA";4;4
"292790 SANTA INES";20;20
"292800 SANTALUZ";28;28
"292805 SANTA LUZIA";65;65
"292810 SANTA MARIA DA VITORIA";33;33
"292820 SANTANA";10;10
"292830 SANTANOPOLIS";3;3
"292840 SANTA RITA DE CASSIA";59;59
"292850 SANTA TERESINHA";9;9
"292860 SANTO AMARO";38;38
"292870 SANTO ANTONIO DE JESUS";360;360
"292880 SANTO ESTEVAO";23;23
"292890 SAO DESIDERIO";18;18
"292895 SAO DOMINGOS";9;9
"292900 SAO FELIX";29;29
"292905 SAO FELIX DO CORIBE";33;33
"292910 SAO FELIPE";15;15
"292920 SAO FRANCISCO DO CONDE";77;77
"292925 SAO GABRIEL";4;4
"292930 SAO GONCALO DOS CAMPOS";12;12
"292935 SAO JOSE DA VITORIA";46;46
"292937 SAO JOSE DO JACUIPE";12;12
"292940 SAO MIGUEL DAS MATAS";10;10
"292950 SAO SEBASTIAO DO PASSE";98;98
"292960 SAPEACU";22;22
"292970 SATIRO DIAS";10;10
"292975 SAUBARA";19;19
"292980 SAUDE";12;12
"292990 SEABRA";43;43
"293000 SEBASTIAO LARANJEIRAS";4;4
"293010 SENHOR DO BONFIM";251;251
"293015 SERRA DO RAMALHO";28;28
"293020 SENTO SE";17;17
"293030 SERRA DOURADA";7;7
"293040 SERRA PRETA";2;2
"293050 SERRINHA";52;52
"293060 SERROLANDIA";43;43
"293070 SIMOES FILHO";323;323
"293075 SITIO DO MATO";9;9
"293076 SITIO DO QUINTO";3;3
"293077 SOBRADINHO";43;43
"293080 SOUTO SOARES";13;13
"293100 TANHACU";22;22
"293110 TANQUINHO";24;24
"293120 TAPEROA";13;13
"293130 TAPIRAMUTA";9;9
"293135 TEIXEIRA DE FREITAS";803;803
"293140 TEODORO SAMPAIO";9;9
"293150 TEOFILANDIA";14;14
"293160 TEOLANDIA";32;32
"293170 TERRA NOVA";21;21
"293180 TREMEDAL";17;17
"293190 TUCANO";22;22
"293200 UAUA";17;17
"293210 UBAIRA";4;4
"293220 UBAITABA";46;46
"293230 UBATA";47;47
"293240 UIBAI";29;29
"293245 UMBURANAS";3;3
"293250 UNA";102;102
"293260 URANDI";5;5
"293270 URUCUCA";64;64
"293280 UTINGA";16;16
"293290 VALENCA";143;143
"293300 VALENTE";36;36
"293305 VARZEA DA ROCA";20;20
"293310 VARZEA DO POCO";20;20
"293315 VARZEA NOVA";38;38
"293317 VARZEDO";5;5
"293320 VERA CRUZ";83;83
"293325 VEREDA";7;7
"293330 VITORIA DA CONQUISTA";2345;2345
"293340 WAGNER";14;14
"293345 WANDERLEY";8;8
"293350 WENCESLAU GUIMARAES";22;22
"293360 XIQUE-XIQUE";18;18
"310010 ABADIA DOS DOURADOS";12;12
"310020 ABAETE";105;105
"310030 ABRE CAMPO";18;18
"310040 ACAIACA";7;7
"310050 ACUCENA";5;5
"310060 AGUA BOA";16;16
"310070 AGUA COMPRIDA";4;4
"310080 AGUANIL";4;4
"310090 AGUAS FORMOSAS";63;63
"310100 AGUAS VERMELHAS";4;4
"310110 AIMORES";50;50
"310130 ALAGOA";1;1
"310140 ALBERTINA";1;1
"310150 ALEM PARAIBA";65;65
"310160 ALFENAS";742;742
"310163 ALFREDO VASCONCELOS";20;20
"310170 ALMENARA";63;63
"310180 ALPERCATA";16;16
"310190 ALPINOPOLIS";38;38
"310200 ALTEROSA";15;15
"310205 ALTO CAPARAO";13;13
"310210 ALTO RIO DOCE";6;6
"310220 ALVARENGA";1;1
"310230 ALVINOPOLIS";8;8
"310240 ALVORADA DE MINAS";23;23
"310250 AMPARO DO SERRA";2;2
"310260 ANDRADAS";135;135
"310270 CACHOEIRA DE PAJEU";2;2
"310280 ANDRELANDIA";4;4
"310290 ANTONIO CARLOS";39;39
"310300 ANTONIO DIAS";46;46
"310310 ANTONIO PRADO DE MINAS";1;1
"310320 ARACAI";10;10
"310330 ARACITABA";2;2
"310340 ARACUAI";144;144
"310350 ARAGUARI";695;695
"310360 ARANTINA";1;1
"310370 ARAPONGA";6;6
"310375 ARAPORA";19;19
"310380 ARAPUA";2;2
"310390 ARAUJOS";21;21
"310400 ARAXA";1299;1299
"310410 ARCEBURGO";9;9
"310420 ARCOS";59;59
"310430 AREADO";14;14
"310440 ARGIRITA";6;6
"310445 ARICANDUVA";5;5
"310450 ARINOS";42;42
"310460 ASTOLFO DUTRA";38;38
"310470 ATALEIA";3;3
"310480 AUGUSTO DE LIMA";9;9
"310490 BAEPENDI";8;8
"310500 BALDIM";39;39
"310510 BAMBUI";93;93
"310530 BANDEIRA DO SUL";11;11
"310540 BARAO DE COCAIS";51;51
"310550 BARAO DE MONTE ALTO";12;12
"310560 BARBACENA";747;747
"310570 BARRA LONGA";3;3
"310590 BARROSO";65;65
"310600 BELA VISTA DE MINAS";55;55
"310610 BELMIRO BRAGA";7;7
"310620 BELO HORIZONTE";21654;21654
"310630 BELO ORIENTE";68;68
"310640 BELO VALE";21;21
"310650 BERILO";4;4
"310660 BERTOPOLIS";1;1
"310665 BERIZAL";1;1
"310670 BETIM";2613;2613
"310680 BIAS FORTES";1;1
"310690 BICAS";41;41
"310700 BIQUINHAS";3;3
"310710 BOA ESPERANCA";100;100
"310730 BOCAIUVA";50;50
"310740 BOM DESPACHO";79;79
"310750 BOM JARDIM DE MINAS";10;10
"310760 BOM JESUS DA PENHA";13;13
"310770 BOM JESUS DO AMPARO";1;1
"310780 BOM JESUS DO GALHO";28;28
"310790 BOM REPOUSO";2;2
"310800 BOM SUCESSO";18;18
"310810 BONFIM";7;7
"310820 BONFINOPOLIS DE MINAS";3;3
"310825 BONITO DE MINAS";2;2
"310830 BORDA DA MATA";16;16
"310840 BOTELHOS";49;49
"310850 BOTUMIRIM";3;3
"310855 BRASILANDIA DE MINAS";4;4
"310860 BRASILIA DE MINAS";12;12
"310870 BRAS PIRES";11;11
"310880 BRAUNAS";7;7
"310890 BRAZOPOLIS";46;46
"310900 BRUMADINHO";114;114
"310910 BUENO BRANDAO";8;8
"310920 BUENOPOLIS";11;11
"310925 BUGRE";10;10
"310930 BURITIS";45;45
"310940 BURITIZEIRO";131;131
"310945 CABECEIRA GRANDE";3;3
"310950 CABO VERDE";15;15
"310960 CACHOEIRA DA PRATA";9;9
"310970 CACHOEIRA DE MINAS";9;9
"310990 CAETANOPOLIS";35;35
"311000 CAETE";30;30
"311010 CAIANA";6;6
"311020 CAJURI";18;18
"311030 CALDAS";32;32
"311040 CAMACHO";7;7
"311050 CAMANDUCAIA";44;44
"311060 CAMBUI";60;60
"311070 CAMBUQUIRA";10;10
"311080 CAMPANARIO";10;10
"311090 CAMPANHA";26;26
"311100 CAMPESTRE";15;15
"311110 CAMPINA VERDE";25;25
"311115 CAMPO AZUL";2;2
"311120 CAMPO BELO";68;68
"311130 CAMPO DO MEIO";25;25
"311140 CAMPO FLORIDO";13;13
"311150 CAMPOS ALTOS";23;23
"311160 CAMPOS GERAIS";14;14
"311170 CANAA";1;1
"311180 CANAPOLIS";15;15
"311190 CANA VERDE";2;2
"311200 CANDEIAS";33;33
"311205 CANTAGALO";1;1
"311210 CAPARAO";12;12
"311220 CAPELA NOVA";6;6
"311230 CAPELINHA";133;133
"311240 CAPETINGA";10;10
"311250 CAPIM BRANCO";24;24
"311260 CAPINOPOLIS";28;28
"311265 CAPITAO ANDRADE";5;5
"311270 CAPITAO ENEAS";56;56
"311280 CAPITOLIO";47;47
"311290 CAPUTIRA";13;13
"311300 CARAI";26;26
"311310 CARANAIBA";7;7
"311320 CARANDAI";59;59
"311330 CARANGOLA";153;153
"311340 CARATINGA";117;117
"311350 CARBONITA";40;40
"311360 CAREACU";10;10
"311370 CARLOS CHAGAS";102;102
"311380 CARMESIA";1;1
"311390 CARMO DA CACHOEIRA";17;17
"311400 CARMO DA MATA";12;12
"311410 CARMO DE MINAS";34;34
"311420 CARMO DO CAJURU";59;59
"311430 CARMO DO PARANAIBA";170;170
"311440 CARMO DO RIO CLARO";31;31
"311450 CARMOPOLIS DE MINAS";45;45
"311455 CARNEIRINHO";19;19
"311460 CARRANCAS";16;16
"311470 CARVALHOPOLIS";7;7
"311480 CARVALHOS";1;1
"311490 CASA GRANDE";4;4
"311500 CASCALHO RICO";2;2
"311510 CASSIA";46;46
"311520 CONCEICAO DA BARRA DE MINAS";2;2
"311530 CATAGUASES";92;92
"311535 CATAS ALTAS";14;14
"311540 CATAS ALTAS DA NORUEGA";10;10
"311545 CATUJI";55;55
"311547 CATUTI";5;5
"311550 CAXAMBU";38;38
"311560 CEDRO DO ABAETE";1;1
"311570 CENTRAL DE MINAS";6;6
"311580 CENTRALINA";36;36
"311590 CHACARA";9;9
"311600 CHALE";6;6
"311610 CHAPADA DO NORTE";6;6
"311615 CHAPADA GAUCHA";7;7
"311620 CHIADOR";5;5
"311630 CIPOTANEA";6;6
"311640 CLARAVAL";8;8
"311650 CLARO DOS POCOES";18;18
