2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/toxogestacionalbr.def
Gestational Toxoplasmosis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Total"
"330515 SAO JOSE DO VALE DO RIO PRETO";-;-;-;1;-;-;-;1
"330520 SAO PEDRO DA ALDEIA";-;3;-;-;1;1;-;5
"330540 SAPUCAIA";1;-;1;-;-;-;-;2
"330550 SAQUAREMA";-;-;1;1;-;-;-;2
"330580 TERESOPOLIS";-;1;-;1;-;1;-;3
"330600 TRES RIOS";-;-;1;1;-;-;-;2
"330610 VALENCA";-;-;1;-;1;-;-;2
"330620 VASSOURAS";-;1;-;-;-;1;-;2
"330630 VOLTA REDONDA";5;-;-;1;1;-;-;7
"350010 ADAMANTINA";-;-;-;2;-;-;-;2
"350055 AGUAS DE SANTA BARBARA";-;-;-;-;1;-;-;1
"350120 ALVARES FLORENCE";1;-;-;-;-;-;-;1
"350160 AMERICANA";-;1;-;-;-;1;-;2
"350170 AMERICO BRASILIENSE";-;-;-;-;-;1;-;1
"350190 AMPARO";1;-;-;-;-;-;-;1
"350200 ANALANDIA";-;2;-;-;-;-;-;2
"350270 APIAI";1;-;1;-;-;1;-;3
"350280 ARACATUBA";1;-;4;-;1;1;-;7
"350320 ARARAQUARA";3;-;-;-;1;3;-;7
"350330 ARARAS";-;-;-;-;1;1;-;2
"350390 ARUJA";1;1;3;1;2;-;-;8
"350440 AVANHANDAVA";-;-;-;1;-;-;-;1
"350450 AVARE";-;1;-;-;-;-;-;1
"350460 BADY BASSITT";-;-;-;-;1;-;-;1
"350490 BANANAL";-;-;-;-;1;-;-;1
"350530 BARRA BONITA";-;-;-;-;-;1;-;1
"350550 BARRETOS";-;-;-;-;2;-;-;2
"350560 BARRINHA";1;-;1;-;-;-;-;2
"350590 BATATAIS";-;-;1;2;-;-;-;3
"350600 BAURU";2;2;3;-;2;1;-;10
"350610 BEBEDOURO";-;-;1;-;-;-;-;1
"350630 BERNARDINO DE CAMPOS";-;-;-;-;-;1;-;1
"350635 BERTIOGA";-;1;3;-;1;-;-;5
"350650 BIRIGUI";1;-;1;1;-;1;-;4
"350680 BOCAINA";-;-;-;-;-;1;-;1
"350700 BOITUVA";-;-;-;-;1;-;-;1
"350710 BOM JESUS DOS PERDOES";-;-;-;-;2;-;-;2
"350730 BORACEIA";-;1;-;-;-;-;-;1
"350760 BRAGANCA PAULISTA";-;-;-;-;-;1;-;1
"350800 BURI";-;1;-;1;-;-;-;2
"350850 CACAPAVA";-;-;-;2;-;-;-;2
"350860 CACHOEIRA PAULISTA";1;-;1;-;-;-;-;2
"350880 CAFELANDIA";-;1;-;-;-;-;-;1
"350930 CAJOBI";-;-;-;-;1;-;-;1
"350950 CAMPINAS";2;-;1;2;3;9;-;17
"350990 CANANEIA";1;-;-;-;-;-;-;1
"351000 CANDIDO MOTA";1;-;-;-;-;-;-;1
"351020 CAPAO BONITO";1;-;-;-;1;-;-;2
"351040 CAPIVARI";-;-;2;1;-;-;1;4
"351050 CARAGUATATUBA";1;3;-;-;1;1;-;6
"351060 CARAPICUIBA";1;2;2;3;1;1;-;10
"351080 CASA BRANCA";-;-;-;1;-;-;-;1
"351160 CESARIO LANGE";-;1;-;-;-;-;-;1
"351190 CLEMENTINA";-;-;-;-;1;-;-;1
"351210 COLOMBIA";-;-;-;1;-;-;-;1
"351220 CONCHAL";-;-;1;-;-;-;-;1
"351290 COSMORAMA";-;-;-;-;-;1;-;1
"351300 COTIA";3;2;1;4;1;1;-;12
"351350 CUBATAO";1;1;2;-;-;2;-;6
"351360 CUNHA";-;1;2;-;1;-;-;4
"351380 DIADEMA";2;2;2;3;2;1;-;12
"351440 DRACENA";-;-;-;1;-;-;-;1
"351480 ELDORADO";-;-;-;-;-;-;1;1
"351490 ELIAS FAUSTO";-;-;-;-;-;1;-;1
"351500 EMBU DAS ARTES";4;2;2;1;2;1;-;12
"351510 EMBU-GUACU";-;1;-;1;-;2;-;4
"351518 ESPIRITO SANTO DO PINHAL";-;-;-;1;-;-;-;1
"351519 ESPIRITO SANTO DO TURVO";-;-;1;-;-;1;-;2
"351535 EUCLIDES DA CUNHA PAULISTA";-;-;-;1;-;-;-;1
"351570 FERRAZ DE VASCONCELOS";3;-;-;-;1;-;-;4
"351620 FRANCA";1;-;-;-;4;-;-;5
"351630 FRANCISCO MORATO";-;2;-;-;1;-;-;3
"351640 FRANCO DA ROCHA";-;-;-;2;1;-;-;3
"351690 GENERAL SALGADO";2;-;-;-;2;-;-;4
"351720 GUAICARA";-;-;-;2;-;-;-;2
"351740 GUAIRA";-;1;-;1;-;-;-;2
"351760 GUAPIARA";-;-;-;-;1;-;-;1
"351770 GUARA";-;-;-;-;-;1;-;1
"351800 GUARANI D'OESTE";1;-;-;-;-;-;-;1
"351830 GUARAREMA";-;-;-;-;-;1;-;1
"351840 GUARATINGUETA";-;-;-;-;1;-;-;1
"351850 GUAREI";-;-;2;-;-;-;-;2
"351870 GUARUJA";4;1;2;2;1;1;-;11
"351880 GUARULHOS";9;7;5;4;2;2;-;29
"351905 HOLAMBRA";-;-;-;-;-;1;-;1
"351907 HORTOLANDIA";-;1;-;-;-;-;-;1
"351920 IACRI";-;-;-;-;2;-;-;2
"351970 IBIUNA";-;-;1;-;-;-;-;1
"351980 ICEM";1;-;1;-;-;-;-;2
"352030 IGUAPE";-;-;-;-;2;-;-;2
"352050 INDAIATUBA";2;2;2;1;-;-;-;7
"352100 IPERO";-;-;1;-;-;1;-;2
"352130 IPUA";-;-;-;-;1;-;-;1
"352140 IRACEMAPOLIS";1;-;-;-;-;-;-;1
"352150 IRAPUA";-;-;1;-;1;1;-;3
"352170 ITABERA";-;1;-;-;-;-;-;1
"352210 ITANHAEM";-;-;-;2;-;-;-;2
"352220 ITAPECERICA DA SERRA";3;-;1;-;-;-;-;4
"352230 ITAPETININGA";5;1;1;-;1;-;-;8
"352240 ITAPEVA";2;-;1;2;-;-;-;5
"352250 ITAPEVI";-;1;-;-;-;-;-;1
"352265 ITAPIRAPUA PAULISTA";-;-;1;-;-;-;-;1
"352270 ITAPOLIS";2;-;-;-;-;1;-;3
"352280 ITAPORANGA";1;-;-;1;-;1;-;3
"352290 ITAPUI";-;-;-;-;-;1;-;1
"352310 ITAQUAQUECETUBA";5;2;4;2;3;3;-;19
"352320 ITARARE";-;-;1;-;1;-;-;2
"352360 ITIRAPINA";-;-;1;-;-;-;-;1
"352400 ITUPEVA";-;-;1;-;1;-;-;2
"352410 ITUVERAVA";1;-;-;-;-;-;-;1
"352430 JABOTICABAL";-;1;1;-;-;-;-;2
"352440 JACAREI";-;-;-;-;1;-;-;1
"352460 JACUPIRANGA";-;-;-;-;-;1;-;1
"352470 JAGUARIUNA";-;-;-;-;1;-;-;1
"352480 JALES";-;1;-;-;-;-;-;1
"352520 JARINU";-;-;-;-;1;-;-;1
"352530 JAU";-;2;1;-;1;-;-;4
"352550 JOANOPOLIS";-;-;1;-;-;-;-;1
"352560 JOAO RAMALHO";-;1;-;-;-;-;-;1
"352580 JULIO MESQUITA";-;-;-;-;1;-;-;1
"352585 JUMIRIM";1;-;-;-;-;-;-;1
"352590 JUNDIAI";1;-;-;-;1;-;-;2
"352600 JUNQUEIROPOLIS";-;-;-;-;-;1;-;1
"352610 JUQUIA";-;1;-;-;-;1;-;2
"352670 LEME";1;-;1;-;-;-;-;2
"352730 LOUVEIRA";-;1;-;1;-;-;-;2
"352850 MAIRIPORA";1;-;-;-;-;-;-;1
"352900 MARILIA";2;-;-;-;-;-;-;2
"352920 MARTINOPOLIS";-;1;-;-;-;1;-;2
"352930 MATAO";1;-;-;2;1;-;-;4
"352940 MAUA";1;1;1;-;-;1;-;4
"353030 MIRASSOL";-;-;1;-;-;-;-;1
"353040 MIRASSOLANDIA";-;-;-;-;1;1;-;2
"353060 MOGI DAS CRUZES";2;-;3;3;1;1;-;10
"353070 MOGI GUACU";3;-;2;1;2;-;-;8
"353080 MOGI MIRIM";-;-;1;1;-;-;-;2
"353110 MONGAGUA";-;2;3;-;-;-;-;5
"353130 MONTE ALTO";-;-;-;1;-;-;-;1
"353140 MONTE APRAZIVEL";-;1;-;-;-;-;-;1
"353180 MONTE MOR";1;-;1;1;1;-;-;4
"353260 NHANDEARA";1;-;-;-;-;-;-;1
"353270 NIPOA";-;-;-;-;-;1;-;1
"353282 NOVA CAMPINA";-;-;-;-;1;-;-;1
"353300 NOVA GRANADA";-;1;-;-;-;-;-;1
"353350 NOVO HORIZONTE";-;1;-;-;-;-;-;1
"353400 ONDA VERDE";-;-;-;-;-;1;-;1
"353430 ORLANDIA";-;-;-;-;1;-;1;2
"353440 OSASCO";2;1;4;2;5;2;-;16
"353470 OURINHOS";-;-;-;1;1;1;-;3
"353500 PALESTINA";-;-;-;-;-;1;-;1
"353520 PALMEIRA D'OESTE";-;-;-;1;-;-;-;1
"353540 PANORAMA";-;-;-;1;-;-;-;1
"353550 PARAGUACU PAULISTA";-;1;1;-;-;-;-;2
"353620 PARIQUERA-ACU";-;-;-;-;-;1;-;1
"353630 PATROCINIO PAULISTA";-;-;-;-;-;1;-;1
"353640 PAULICEIA";1;-;-;-;-;-;-;1
"353650 PAULINIA";-;1;3;1;-;1;-;6
"353690 PEDRANOPOLIS";1;-;-;-;-;-;-;1
"353700 PEDREGULHO";1;-;-;-;1;-;-;2
"353760 PERUIBE";-;-;-;2;-;1;-;3
"353780 PIEDADE";-;-;-;-;3;-;-;3
"353800 PINDAMONHANGABA";-;-;-;-;2;-;-;2
"353850 PIQUETE";1;1;-;-;-;1;-;3
"353870 PIRACICABA";-;-;1;-;-;-;-;1
"353890 PIRAJUI";-;-;-;-;1;-;-;1
"353900 PIRANGI";-;-;1;-;-;-;-;1
"353960 PLANALTO";-;-;-;-;1;-;-;1
"353980 POA";2;-;1;-;-;-;-;3
"354000 POMPEIA";-;-;-;-;1;-;-;1
"354020 PONTAL";-;1;-;1;-;-;-;2
"354060 PORTO FELIZ";1;-;-;-;-;-;-;1
"354070 PORTO FERREIRA";-;-;-;1;-;1;-;2
"354100 PRAIA GRANDE";1;3;1;1;-;1;-;7
"354130 PRESIDENTE EPITACIO";-;-;-;-;-;1;-;1
"354140 PRESIDENTE PRUDENTE";2;1;1;-;-;-;-;4
"354210 RAFARD";-;-;1;-;-;-;-;1
"354240 REGENTE FEIJO";1;-;-;-;-;-;-;1
"354260 REGISTRO";1;1;2;-;-;1;-;5
"354270 RESTINGA";-;-;-;1;-;-;-;1
"354300 RIBEIRAO BRANCO";1;-;-;-;1;-;-;2
"354340 RIBEIRAO PRETO";3;3;-;1;3;1;-;11
"354350 RIVERSUL";-;-;1;-;-;-;-;1
"354390 RIO CLARO";-;-;-;1;-;-;-;1
"354410 RIO GRANDE DA SERRA";-;-;-;1;1;-;-;2
"354480 SALES";1;-;-;-;-;-;-;1
"354490 SALES OLIVEIRA";1;-;-;-;-;-;-;1
"354580 SANTA BARBARA D'OESTE";1;-;-;-;-;-;-;1
"354630 SANTA CRUZ DAS PALMEIRAS";-;-;-;1;-;-;-;1
"354640 SANTA CRUZ DO RIO PARDO";-;-;2;1;-;-;-;3
"354650 SANTA ERNESTINA";-;-;1;-;-;-;-;1
"354660 SANTA FE DO SUL";-;-;-;-;-;2;-;2
"354670 SANTA GERTRUDES";-;1;1;-;-;-;-;2
"354780 SANTO ANDRE";-;-;1;1;2;-;-;4
"354850 SANTOS";1;-;2;1;1;-;-;5
"354860 SAO BENTO DO SAPUCAI";-;-;-;-;-;1;-;1
"354870 SAO BERNARDO DO CAMPO";1;2;10;3;1;2;-;19
"354890 SAO CARLOS";1;-;-;2;-;2;-;5
"354910 SAO JOAO DA BOA VISTA";-;-;1;1;-;1;-;3
"354940 SAO JOAQUIM DA BARRA";-;-;-;-;1;1;-;2
"354950 SAO JOSE DA BELA VISTA";-;-;-;1;-;-;-;1
"354970 SAO JOSE DO RIO PARDO";-;-;-;-;-;1;-;1
"354980 SAO JOSE DO RIO PRETO";7;2;8;4;3;2;-;26
"355030 SAO PAULO";42;33;71;47;30;22;1;246
"355060 SAO ROQUE";-;-;-;-;-;1;-;1
"355070 SAO SEBASTIAO";-;1;-;1;2;2;-;6
"355090 SAO SIMAO";1;-;-;-;-;-;-;1
"355100 SAO VICENTE";-;1;3;2;-;2;-;8
"355150 SERRANA";-;-;-;-;-;-;1;1
"355170 SERTAOZINHO";-;1;-;1;-;-;-;2
"355180 SETE BARRAS";-;-;-;1;-;-;-;1
"355200 SILVEIRAS";-;-;-;1;-;-;-;1
"355240 SUMARE";2;-;-;2;1;1;-;6
"355250 SUZANO";3;1;1;3;1;2;-;11
"355280 TABOAO DA SERRA";1;2;-;1;2;1;-;7
"355300 TAGUAI";-;-;-;-;2;-;-;2
"355320 TAIUVA";1;-;-;-;-;-;-;1
"355340 TANABI";3;1;-;-;-;-;-;4
"355385 TAQUARIVAI";-;-;-;1;-;-;-;1
"355390 TARABAI";-;-;1;-;-;-;-;1
"355395 TARUMA";1;1;-;-;1;-;-;3
"355400 TATUI";1;-;2;-;-;1;-;4
"355410 TAUBATE";3;2;2;-;1;-;-;8
"355535 UBARANA";-;-;1;-;-;-;-;1
"355540 UBATUBA";1;1;3;-;1;2;-;8
"355580 URANIA";-;1;1;-;-;-;-;2
"355610 VALENTIM GENTIL";-;-;-;1;-;-;-;1
"355640 VARGEM GRANDE DO SUL";-;-;-;-;-;1;-;1
"355645 VARGEM GRANDE PAULISTA";-;-;-;-;1;-;-;1
"355650 VARZEA PAULISTA";-;-;-;-;1;1;-;2
"355700 VOTORANTIM";1;-;-;-;-;1;-;2
"355710 VOTUPORANGA";2;1;-;1;5;1;-;10
"410030 AGUDOS DO SUL";-;-;-;-;2;1;-;3
"410040 ALMIRANTE TAMANDARE";-;1;-;-;3;-;-;4
"410080 ALVORADA DO SUL";1;-;-;-;1;-;-;2
"410140 APUCARANA";-;-;-;-;1;1;-;2
"410150 ARAPONGAS";2;-;-;2;2;-;1;7
"410160 ARAPOTI";-;-;-;1;-;-;-;1
"410170 ARARUNA";-;-;-;-;1;-;-;1
"410180 ARAUCARIA";-;1;2;-;-;-;-;3
"410240 BANDEIRANTES";-;-;1;-;-;-;-;1
"410260 BARRACAO";-;-;1;1;-;-;-;2
"410275 BELA VISTA DA CAROBA";1;-;-;-;-;-;-;1
"410280 BELA VISTA DO PARAISO";-;-;-;-;1;-;-;1
"410290 BITURUNA";-;1;-;-;-;-;-;1
"410305 BOA VISTA DA APARECIDA";-;-;-;1;-;-;-;1
"410320 BOM SUCESSO";-;-;-;1;-;-;-;1
"410330 BORRAZOPOLIS";1;-;-;-;1;-;-;2
"410345 CAFELANDIA";-;-;1;-;-;-;-;1
"410370 CAMBE";1;1;2;1;-;-;-;5
"410400 CAMPINA GRANDE DO SUL";-;1;-;3;2;1;-;7
"410420 CAMPO LARGO";2;-;-;1;-;1;-;4
"410425 CAMPO MAGRO";-;-;1;-;-;-;-;1
"410430 CAMPO MOURAO";-;1;-;-;1;-;-;2
"410445 CANTAGALO";-;-;-;-;1;-;-;1
"410450 CAPANEMA";2;-;-;-;-;-;-;2
"410460 CAPITAO LEONIDAS MARQUES";1;-;1;-;1;-;-;3
"410465 CARAMBEI";1;-;1;-;-;-;-;2
"410480 CASCAVEL";4;1;1;3;5;3;-;17
"410490 CASTRO";-;-;2;-;1;1;-;4
"410550 CIANORTE";2;1;-;-;-;-;-;3
"410560 CIDADE GAUCHA";-;-;-;-;1;-;-;1
"410580 COLOMBO";1;1;1;2;3;1;1;10
"410590 COLORADO";-;-;1;1;-;-;-;2
"410600 CONGONHINHAS";-;-;-;1;-;-;-;1
"410620 CONTENDA";-;-;-;-;-;1;-;1
"410630 CORBELIA";1;-;-;-;-;1;-;2
"410640 CORNELIO PROCOPIO";-;-;1;-;-;1;-;2
"410645 CORONEL DOMINGOS SOARES";-;1;-;-;1;-;-;2
"410650 CORONEL VIVIDA";-;-;1;-;-;-;-;1
"410680 CRUZ MACHADO";1;-;-;1;-;-;-;2
"410690 CURITIBA";6;6;6;1;8;3;1;31
"410700 CURIUVA";-;-;-;-;1;-;-;1
"410712 DIAMANTE DO SUL";1;1;-;-;-;-;-;2
"410720 DOIS VIZINHOS";-;1;1;1;2;-;-;5
"410725 DOURADINA";-;-;1;-;1;-;-;2
"410730 DOUTOR CAMARGO";-;-;-;1;-;-;-;1
"410740 ENEAS MARQUES";-;-;1;-;-;-;-;1
"410750 ENGENHEIRO BELTRAO";-;-;-;-;-;-;1;1
"410765 FAZENDA RIO GRANDE";1;1;1;2;-;-;1;6
"410775 FIGUEIRA";-;-;-;1;-;-;-;1
"410790 FLORESTA";-;1;-;-;-;-;-;1
"410810 FLORIDA";-;-;-;-;-;1;-;1
"410830 FOZ DO IGUACU";3;3;9;2;1;2;-;20
"410840 FRANCISCO BELTRAO";2;1;2;1;1;-;1;8
"410870 GRANDES RIOS";-;1;-;-;-;1;-;2
"410880 GUAIRA";1;-;-;-;-;-;-;1
"410930 GUARANIACU";-;-;-;1;-;-;-;1
"410940 GUARAPUAVA";1;2;2;2;-;2;-;9
"410950 GUARAQUECABA";-;-;1;-;-;-;-;1
"410960 GUARATUBA";-;-;-;1;-;1;-;2
"410970 IBAITI";-;-;1;-;-;-;-;1
"410980 IBIPORA";1;1;-;1;1;-;-;4
"410990 ICARAIMA";-;-;1;-;1;-;-;2
"411007 IMBAU";-;2;-;-;-;-;-;2
"411010 IMBITUVA";-;1;-;-;1;1;-;3
"411020 INACIO MARTINS";-;-;1;1;1;-;-;3
"411095 ITAIPULANDIA";1;1;-;-;-;-;-;2
"411100 ITAMBARACA";-;-;-;-;1;-;-;1
"411110 ITAMBE";-;-;-;-;-;1;-;1
"411130 ITAUNA DO SUL";-;-;1;-;-;-;-;1
"411140 IVAI";-;-;1;-;-;-;-;1
"411150 IVAIPORA";-;-;-;-;1;1;-;2
"411190 JAGUAPITA";-;-;-;1;-;-;-;1
"411270 JATAIZINHO";-;-;-;-;-;1;-;1
"411295 JURANDA";-;-;1;-;-;1;-;2
"411300 JUSSARA";-;1;-;-;-;-;-;1
"411320 LAPA";-;-;-;-;-;1;-;1
"411325 LARANJAL";-;-;-;1;-;-;-;1
"411330 LARANJEIRAS DO SUL";-;-;-;1;1;3;-;5
"411370 LONDRINA";2;3;1;2;1;1;-;10
"411375 LUNARDELLI";-;-;1;-;-;-;-;1
"411410 MANDAGUACU";-;-;1;1;-;-;-;2
"411420 MANDAGUARI";-;1;-;-;-;-;-;1
"411435 MANFRINOPOLIS";-;-;-;1;-;-;-;1
"411440 MANGUEIRINHA";-;2;-;-;-;-;-;2
"411460 MARECHAL CANDIDO RONDON";-;1;-;-;-;-;-;1
"411480 MARIALVA";-;1;-;-;-;-;-;1
"411520 MARINGA";2;1;1;2;3;3;-;12
"411540 MARMELEIRO";1;-;-;1;-;-;-;2
"411545 MARQUINHO";-;-;-;1;-;-;-;1
"411570 MATINHOS";-;-;1;-;-;-;-;1
"411580 MEDIANEIRA";-;-;-;1;1;-;-;2
"411695 NOVA ESPERANCA DO SUDOESTE";-;-;1;-;-;-;-;1
"411700 NOVA FATIMA";-;-;-;-;-;1;-;1
"411722 NOVA SANTA ROSA";1;-;-;-;-;-;-;1
"411730 ORTIGUEIRA";-;1;-;-;-;-;-;1
"411745 OURO VERDE DO OESTE";-;-;-;1;-;-;-;1
"411750 PAICANDU";1;1;-;-;1;-;-;3
"411760 PALMAS";-;1;-;-;-;-;-;1
"411770 PALMEIRA";-;-;-;1;1;-;-;2
"411780 PALMITAL";1;-;-;-;-;-;-;1
"411790 PALOTINA";-;1;1;-;-;-;-;2
"411800 PARAISO DO NORTE";-;-;-;-;1;-;-;1
"411820 PARANAGUA";-;-;-;2;-;-;-;2
"411840 PARANAVAI";-;-;-;1;-;-;-;1
"411850 PATO BRANCO";-;-;1;1;-;-;-;2
"411880 PEABIRU";-;-;-;1;-;-;-;1
"411890 PEROLA";-;-;1;-;2;-;-;3
"411915 PINHAIS";1;5;3;2;-;5;-;16
"411930 PINHAO";-;-;2;-;-;-;-;2
"411940 PIRAI DO SUL";-;-;-;-;-;2;1;3
"411950 PIRAQUARA";1;3;1;1;1;3;-;10
"411970 PLANALTINA DO PARANA";1;-;-;-;-;-;-;1
"411990 PONTA GROSSA";-;1;2;-;-;-;-;3
"411995 PONTAL DO PARANA";-;-;1;-;-;1;-;2
"412040 PRESIDENTE CASTELO BRANCO";-;-;-;-;-;1;-;1
"412060 PRUDENTOPOLIS";-;-;-;1;1;-;-;2
"412080 QUATRO BARRAS";-;-;1;-;-;1;-;2
"412090 QUEDAS DO IGUACU";1;2;2;-;-;-;-;5
"412100 QUERENCIA DO NORTE";-;-;-;-;1;-;-;1
"412125 RAMILANDIA";-;-;-;-;1;-;-;1
"412140 REALEZA";-;-;-;2;-;-;-;2
"412160 RENASCENCA";1;-;-;-;-;-;-;1
"412170 RESERVA";1;-;-;-;-;-;-;1
"412200 RIO AZUL";-;-;-;-;1;1;1;3
"412217 RIO BRANCO DO IVAI";-;1;-;-;-;-;-;1
"412220 RIO BRANCO DO SUL";-;-;1;-;-;1;-;2
"412240 ROLANDIA";-;-;-;1;-;1;-;2
"412250 RONCADOR";-;1;-;-;-;-;-;1
"412260 RONDON";-;-;-;1;-;-;-;1
"412350 SANTA HELENA";-;1;-;-;-;-;-;1
"412382 SANTA LUCIA";-;-;-;1;1;-;-;2
"412385 SANTA MARIA DO OESTE";-;-;1;-;-;-;-;1
"412405 SANTA TEREZINHA DE ITAIPU";-;1;1;-;1;-;1;4
"412440 SANTO ANTONIO DO SUDOESTE";-;-;-;-;1;-;-;1
"412460 SAO CARLOS DO IVAI";-;-;-;2;-;-;-;2
"412470 SAO JERONIMO DA SERRA";1;-;-;-;-;-;-;1
"412500 SAO JOAO DO IVAI";1;-;-;-;-;-;-;1
"412550 SAO JOSE DOS PINHAIS";1;1;2;4;2;-;1;11
"412560 SAO MATEUS DO SUL";-;-;1;-;1;-;-;2
"412570 SAO MIGUEL DO IGUACU";-;2;-;1;1;-;-;4
"412580 SAO PEDRO DO IVAI";-;-;-;1;1;-;-;2
"412625 SARANDI";-;1;2;1;-;1;-;5
"412630 SENGES";1;-;-;1;-;-;-;2
"412660 SIQUEIRA CAMPOS";-;-;1;-;-;-;-;1
"412710 TELEMACO BORBA";1;3;2;-;2;-;-;8
"412720 TERRA BOA";-;-;-;-;-;1;-;1
"412730 TERRA RICA";-;-;-;1;-;-;-;1
"412740 TERRA ROXA";-;-;-;1;-;-;-;1
"412750 TIBAGI";-;-;1;-;-;-;-;1
"412770 TOLEDO";1;2;1;2;1;1;-;8
"412785 TRES BARRAS DO PARANA";-;1;1;-;-;-;-;2
"412795 TUPASSI";-;-;1;-;-;-;-;1
"412796 TURVO";-;-;1;-;-;-;-;1
"412800 UBIRATA";1;-;-;-;-;-;-;1
"412810 UMUARAMA";-;-;-;-;1;-;-;1
"412820 UNIAO DA VITORIA";-;-;-;1;-;1;-;2
"412830 UNIFLOR";-;-;-;-;1;-;-;1
"412853 VENTANIA";1;-;-;-;-;-;-;1
"412865 VIRMOND";-;-;-;1;-;-;-;1
"412870 VITORINO";-;-;-;-;1;-;-;1
"420010 ABELARDO LUZ";-;-;-;1;-;-;-;1
"420040 AGUA DOCE";-;-;-;1;1;1;-;3
"420060 AGUAS MORNAS";-;1;-;-;-;-;-;1
"420070 ALFREDO WAGNER";-;-;-;-;1;-;-;1
"420075 ALTO BELA VISTA";-;1;-;-;-;-;-;1
"420125 APIUNA";-;1;-;-;1;-;-;2
"420130 ARAQUARI";2;1;-;-;-;1;-;4
"420140 ARARANGUA";-;-;1;1;-;-;-;2
"420150 ARMAZEM";-;-;-;1;-;-;-;1
"420170 ASCURRA";-;-;1;1;-;-;-;2
"420180 ATALANTA";-;-;-;1;-;-;-;1
"420190 AURORA";-;-;1;-;-;-;-;1
"420200 BALNEARIO CAMBORIU";1;1;1;-;-;1;1;5
"420205 BALNEARIO BARRA DO SUL";-;1;-;-;-;-;-;1
"420208 BANDEIRANTE";-;1;-;-;-;-;-;1
"420210 BARRA VELHA";-;1;-;-;-;-;-;1
"420215 BELMONTE";1;-;-;-;-;-;-;1
"420230 BIGUACU";-;-;1;-;-;1;-;2
"420240 BLUMENAU";3;6;13;7;6;6;2;43
"420245 BOMBINHAS";1;-;-;1;1;1;-;4
"420250 BOM JARDIM DA SERRA";-;-;-;-;1;1;-;2
"420290 BRUSQUE";1;3;1;-;-;1;-;6
"420300 CACADOR";1;1;1;-;1;1;2;7
"420320 CAMBORIU";-;1;-;-;-;-;-;1
"420330 CAMPO ALEGRE";-;-;-;1;-;-;-;1
"420350 CAMPO ERE";-;-;-;-;-;-;1;1
"420370 CANELINHA";-;1;-;-;-;-;-;1
"420380 CANOINHAS";-;-;3;2;-;-;1;6
"420420 CHAPECO";3;1;7;2;6;1;1;21
"420430 CONCORDIA";1;1;-;2;-;-;-;4
"420435 CORDILHEIRA ALTA";-;-;-;-;1;1;-;2
"420440 CORONEL FREITAS";-;-;1;-;-;-;-;1
"420450 CORUPA";-;1;1;1;-;-;-;3
"420455 CORREIA PINTO";1;-;-;-;-;-;-;1
"420460 CRICIUMA";1;1;-;-;2;1;-;5
"420470 CUNHA PORA";-;-;-;-;-;1;-;1
"420500 DIONISIO CERQUEIRA";-;-;-;-;-;-;1;1
"420530 FAXINAL DOS GUEDES";-;-;1;-;-;-;-;1
"420540 FLORIANOPOLIS";3;-;2;1;6;1;-;13
"420545 FORQUILHINHA";-;-;-;-;2;-;-;2
"420550 FRAIBURGO";-;1;-;-;1;1;-;3
"420580 GARUVA";2;-;-;-;-;-;-;2
"420590 GASPAR";2;2;-;-;-;-;-;4
"420650 GUARAMIRIM";2;1;-;-;-;-;-;3
"420670 HERVAL D'OESTE";-;1;-;1;-;1;-;3
"420675 IBIAM";-;-;-;-;1;-;-;1
"420690 IBIRAMA";1;-;-;-;-;-;-;1
"420700 ICARA";-;-;-;-;-;1;-;1
"420720 IMARUI";-;1;-;-;-;-;-;1
"420730 IMBITUBA";-;-;1;1;-;-;-;2
"420740 IMBUIA";-;-;1;-;-;1;-;2
"420750 INDAIAL";-;-;-;-;-;2;-;2
"420760 IPIRA";-;-;-;-;-;1;-;1
"420765 IPORA DO OESTE";-;-;-;-;1;-;-;1
"420768 IPUACU";-;-;3;-;-;-;-;3
"420770 IPUMIRIM";-;-;-;-;1;-;-;1
"420790 IRINEOPOLIS";-;-;1;-;-;-;-;1
"420800 ITA";1;-;-;-;-;-;-;1
"420820 ITAJAI";-;1;2;1;-;-;-;4
"420830 ITAPEMA";-;1;1;1;1;3;-;7
"420850 ITUPORANGA";-;-;-;1;-;-;-;1
"420890 JARAGUA DO SUL";1;1;2;2;3;2;1;12
"420895 JARDINOPOLIS";1;-;-;-;-;-;-;1
"420900 JOACABA";1;-;1;-;-;-;-;2
"420910 JOINVILLE";2;10;4;2;4;5;-;27
"420915 JOSE BOITEUX";-;-;-;-;-;1;-;1
"420930 LAGES";-;-;1;3;2;1;-;7
"420970 LEBON REGIS";-;-;2;-;-;-;-;2
"420980 LEOBERTO LEAL";-;1;-;-;-;-;-;1
"420990 LONTRAS";-;-;1;-;-;-;-;1
"421000 LUIZ ALVES";-;2;-;-;-;-;-;2
"421005 MACIEIRA";-;-;-;-;-;1;-;1
"421010 MAFRA";2;1;-;1;-;-;-;4
"421070 MATOS COSTA";-;-;-;-;2;-;-;2
"421100 MONDAI";-;-;1;-;-;-;-;1
"421105 MONTE CARLO";-;-;1;1;-;-;-;2
"421110 MONTE CASTELO";-;-;-;-;1;1;-;2
"421120 MORRO DA FUMACA";1;-;-;-;-;-;-;1
