2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"315970 SANTA ROSA DA SERRA";-;6;8;5;13;44;47;61;55;77;61;39;24;12;10;8;12;1;1;-;1;1;-;2;1;-;-;-;-;1;1;-;-;-;1;-;-;-;-;2;-;-;-;-;1;-;-;-;-;2;-;-;-;-;497
"315980 SANTA VITORIA";-;20;18;23;41;60;106;135;122;134;143;158;166;122;116;113;111;104;81;127;79;60;45;40;24;16;9;12;7;2;8;2;12;1;-;6;9;2;3;6;3;1;2;5;3;2;-;5;7;10;4;4;4;3;2296
"315990 SANTO ANTONIO DO AMPARO";-;102;10;16;33;73;35;65;67;78;58;54;19;6;29;37;24;46;34;30;11;11;5;7;6;1;1;2;4;6;3;1;2;1;1;1;2;-;-;-;3;-;1;8;12;17;20;59;80;76;34;93;1;-;1285
"316000 SANTO ANTONIO DO AVENTUREIRO";-;6;5;10;12;10;17;43;52;65;38;22;14;1;-;2;3;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;2;5;-;4;5;-;325
"316010 SANTO ANTONIO DO GRAMA";-;-;1;3;4;2;10;20;39;38;40;40;34;16;17;12;21;13;7;15;24;7;8;2;3;4;-;2;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;-;-;-;-;-;388
"316020 SANTO ANTONIO DO ITAMBE";-;-;1;-;1;4;2;5;6;1;8;12;13;-;-;1;-;1;-;4;8;-;2;-;-;1;2;2;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;77
"316030 SANTO ANTONIO DO JACINTO";-;10;4;14;5;38;35;44;38;28;30;29;28;13;16;6;6;17;31;14;15;8;10;15;12;6;3;6;12;1;1;4;1;-;-;-;-;-;-;-;3;-;-;1;1;1;3;2;1;1;1;1;-;-;515
"316040 SANTO ANTONIO DO MONTE";-;48;66;125;186;342;495;662;876;768;544;335;230;158;149;152;216;181;173;132;76;61;43;33;31;19;8;9;7;2;4;3;1;2;2;-;2;-;2;-;-;1;1;1;3;3;3;7;6;10;9;15;10;-;6212
"316045 SANTO ANTONIO DO RETIRO";-;-;1;2;-;1;4;3;5;6;2;6;3;7;5;2;5;8;4;3;3;-;1;2;2;-;1;4;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;84
"316050 SANTO ANTONIO DO RIO ABAIXO";-;-;1;-;1;6;13;9;13;15;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71
"316060 SANTO HIPOLITO";-;13;22;26;51;56;54;76;74;31;12;10;19;22;15;16;10;10;9;2;1;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;10;8;-;553
"316070 SANTOS DUMONT";-;4;7;21;47;64;33;46;77;82;59;46;9;7;13;13;22;19;11;20;20;23;15;4;5;3;1;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;679
"316080 SAO BENTO ABADE";-;-;-;-;-;-;-;2;6;9;13;23;18;2;1;2;2;-;5;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;86
"316090 SAO BRAS DO SUACUI";-;1;1;5;3;2;15;25;20;46;48;27;3;2;2;-;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;204
"316095 SAO DOMINGOS DAS DORES";-;5;5;5;4;26;12;26;20;29;9;12;5;2;8;5;-;1;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;179
"316100 SAO DOMINGOS DO PRATA";-;10;24;55;114;198;254;259;324;353;242;98;33;19;12;6;6;9;11;18;15;13;7;18;4;3;2;-;4;1;1;2;1;-;-;-;-;2;1;-;-;-;-;-;1;1;1;3;-;2;2;1;7;-;2137
"316105 SAO FELIX DE MINAS";-;1;3;5;7;7;11;7;16;17;4;6;3;2;5;-;-;1;-;-;-;2;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;101
"316110 SAO FRANCISCO";-;20;25;62;98;213;311;301;495;551;537;342;142;155;176;133;138;138;124;140;73;55;47;48;24;15;15;9;7;6;1;9;3;5;4;8;5;7;7;-;7;1;2;3;2;2;5;4;5;5;7;3;8;2;4505
"316120 SAO FRANCISCO DE PAULA";-;-;4;6;11;21;54;72;91;107;98;75;6;7;18;4;15;15;16;17;8;3;2;1;-;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;657
"316130 SAO FRANCISCO DE SALES";-;4;-;2;3;3;7;15;26;35;28;36;24;29;45;21;20;34;29;51;50;27;30;20;11;8;12;6;2;1;2;2;2;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;1;-;1;1;-;592
"316140 SAO FRANCISCO DO GLORIA";-;-;2;2;7;13;19;49;61;60;71;30;28;29;23;13;17;23;8;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;463
"316150 SAO GERALDO";-;7;24;12;51;38;83;112;70;88;64;60;59;55;46;42;34;37;25;27;17;6;4;11;14;5;4;2;2;-;-;1;2;-;-;-;-;1;-;-;1;2;1;-;-;1;2;1;1;-;1;-;7;-;1020
"316160 SAO GERALDO DA PIEDADE";-;4;6;3;4;7;8;13;12;3;11;5;2;10;7;30;18;18;8;10;6;9;9;13;5;8;9;10;1;2;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6;9;5;2;-;1;-;280
"316165 SAO GERALDO DO BAIXIO";-;9;2;4;10;1;-;2;3;4;5;2;1;1;3;2;-;5;-;3;3;1;1;1;4;2;1;2;-;1;-;1;2;-;-;-;-;-;2;4;-;2;1;1;2;2;5;5;-;4;7;7;7;-;125
"316170 SAO GONCALO DO ABAETE";-;7;9;12;5;14;18;16;36;29;25;38;37;47;50;52;65;36;39;40;30;14;17;11;4;3;4;1;2;4;2;-;-;-;3;-;1;1;-;2;-;2;1;2;3;2;1;4;5;5;4;2;4;-;709
"316180 SAO GONCALO DO PARA";-;9;21;24;20;9;28;50;98;74;139;145;48;33;43;46;45;65;72;72;40;28;30;13;10;3;2;4;2;1;5;2;1;-;1;5;-;-;-;-;-;-;1;4;5;1;-;-;8;5;4;3;4;-;1223
"316190 SAO GONCALO DO RIO ABAIXO";-;17;46;73;117;140;143;146;239;220;204;206;61;70;119;121;184;205;194;211;163;143;116;78;53;21;18;8;10;3;1;6;3;1;1;2;-;2;1;3;2;1;1;1;3;2;2;2;-;1;1;2;3;-;3370
"316200 SAO GONCALO DO SAPUCAI";-;-;2;5;2;7;13;29;45;79;129;207;97;38;22;33;42;51;49;37;19;18;4;3;4;3;2;1;4;-;1;-;1;1;-;-;1;1;-;-;1;-;2;-;4;-;1;1;-;2;-;1;-;-;962
"316210 SAO GOTARDO";-;53;78;72;135;251;445;455;662;757;781;513;310;453;528;520;378;325;287;208;208;150;103;108;84;37;25;12;5;3;7;2;1;1;4;1;1;3;2;2;1;1;4;1;2;3;4;7;3;4;4;19;20;-;8043
"316220 SAO JOAO BATISTA DO GLORIA";-;3;2;2;3;9;8;8;24;50;43;76;62;60;59;63;99;76;85;87;51;27;38;10;11;8;5;3;4;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;983
"316225 SAO JOAO DA LAGOA";-;26;18;17;13;13;23;19;30;36;12;12;5;4;14;13;14;13;6;12;7;4;2;1;2;-;-;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;3;5;10;20;11;9;-;381
"316230 SAO JOAO DA MATA";-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316240 SAO JOAO DA PONTE";-;17;58;58;75;102;112;145;132;67;72;59;37;31;40;46;43;138;136;71;63;53;29;18;16;7;3;3;9;5;-;4;1;4;2;-;3;-;2;1;2;2;3;3;6;8;16;20;25;21;21;17;11;-;1817
"316245 SAO JOAO DAS MISSOES";-;2;1;3;11;12;10;18;73;87;78;52;49;7;12;14;12;20;31;24;23;22;19;12;3;3;1;2;7;-;-;2;1;1;1;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;621
"316250 SAO JOAO DEL REI";-;140;169;366;649;521;518;557;459;345;175;164;200;207;261;348;344;331;361;279;291;173;140;88;55;36;28;15;15;13;13;4;4;7;8;1;8;3;7;8;5;3;14;10;9;11;6;20;22;16;39;31;36;-;7533
"316255 SAO JOAO DO MANHUACU";-;-;-;-;-;4;2;17;16;13;37;27;35;14;13;3;3;3;21;17;14;2;4;3;3;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;254
"316257 SAO JOAO DO MANTENINHA";-;8;3;12;11;17;24;44;51;55;73;68;40;27;23;28;22;15;14;25;24;39;19;23;12;8;19;16;5;7;5;3;2;1;2;-;1;4;8;3;5;2;6;5;6;9;3;9;6;6;13;5;2;-;838
"316260 SAO JOAO DO ORIENTE";-;90;89;162;139;117;110;120;84;41;29;29;13;8;11;2;3;1;2;2;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;1;4;11;11;8;6;10;12;-;1122
"316265 SAO JOAO DO PACUI";-;-;1;6;3;7;6;15;30;42;37;15;5;3;3;4;3;3;7;5;8;5;8;10;3;-;-;-;4;1;-;-;1;1;-;-;-;1;-;-;1;-;-;-;-;1;2;-;1;1;1;-;-;-;244
"316270 SAO JOAO DO PARAISO";-;1;4;5;2;7;5;13;9;9;27;53;7;2;5;6;9;6;9;8;4;3;2;4;4;-;1;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;209
"316280 SAO JOAO EVANGELISTA";-;3;5;6;8;17;36;63;104;110;126;101;82;53;66;76;25;46;29;37;30;19;7;7;1;-;1;4;7;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1071
"316290 SAO JOAO NEPOMUCENO";-;13;30;35;34;53;97;236;281;350;480;590;396;454;311;326;329;301;279;155;124;104;72;62;39;26;12;10;13;7;10;1;8;4;1;2;3;4;1;6;20;9;7;8;6;6;6;4;4;7;7;13;10;-;5366
"316292 SAO JOAQUIM DE BICAS";-;159;176;229;261;265;205;329;280;249;255;387;331;266;309;337;272;231;210;182;125;148;83;86;46;35;40;15;12;8;10;1;1;2;5;6;3;5;4;1;6;5;5;10;4;6;13;15;10;22;39;27;26;-;5757
"316294 SAO JOSE DA BARRA";-;6;4;14;5;9;12;28;24;36;62;31;62;69;62;49;50;57;35;18;12;12;3;6;3;-;1;3;-;-;-;-;1;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;7;-;688
"316295 SAO JOSE DA LAPA";-;82;204;319;538;643;424;380;395;338;359;207;34;33;70;52;59;89;98;82;82;75;60;66;42;34;24;7;21;8;7;5;6;6;4;5;8;5;2;4;4;4;1;-;1;8;5;5;18;21;21;34;30;-;5029
"316300 SAO JOSE DA SAFIRA";-;18;22;28;41;60;46;35;53;62;35;17;13;11;8;5;4;1;-;1;1;6;2;2;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;3;4;-;486
"316310 SAO JOSE DA VARGINHA";-;21;33;24;39;56;40;71;69;80;30;10;12;4;3;1;1;4;9;4;5;9;6;2;-;2;-;2;-;-;-;-;-;3;-;-;-;-;-;-;2;-;-;-;1;1;2;6;1;2;2;3;8;-;568
"316320 SAO JOSE DO ALEGRE";-;23;27;44;49;57;55;34;44;31;22;13;6;1;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;3;4;4;-;-;425
"316330 SAO JOSE DO DIVINO";-;11;6;14;11;28;25;26;45;23;18;18;8;4;12;9;5;4;1;4;2;1;1;-;-;1;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;1;1;10;23;15;16;6;2;1;-;357
"316340 SAO JOSE DO GOIABAL";-;45;55;63;82;72;33;26;36;50;93;74;66;36;36;22;24;11;18;8;6;4;7;5;-;-;7;1;-;3;-;3;-;-;-;-;-;1;-;-;-;-;-;1;3;3;4;12;13;27;51;22;7;1;1031
"316350 SAO JOSE DO JACURI";-;-;1;1;4;10;21;20;36;20;3;6;2;1;3;-;2;1;6;3;-;4;1;1;-;5;8;7;4;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;3;-;-;187
"316360 SAO JOSE DO MANTIMENTO";-;8;4;15;14;21;14;1;-;-;2;3;7;12;15;8;2;1;2;4;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;6;7;-;3;2;2;2;3;3;3;-;-;173
"316370 SAO LOURENCO";-;2;3;20;66;74;113;186;194;253;217;137;106;12;21;30;24;18;18;19;11;7;5;2;-;-;3;1;-;3;1;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;1;1;1;1;-;1554
"316380 SAO MIGUEL DO ANTA";-;-;-;-;2;6;3;6;5;10;19;29;11;3;5;3;5;5;5;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;126
"316390 SAO PEDRO DA UNIAO";-;1;3;4;1;1;4;2;4;11;14;6;2;2;2;1;-;3;1;1;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;71
"316400 SAO PEDRO DOS FERROS";-;46;64;27;48;27;71;76;92;117;78;84;41;8;5;8;11;12;21;20;19;17;9;4;9;3;3;2;2;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;4;4;4;13;12;11;8;11;7;-;1002
"316410 SAO PEDRO DO SUACUI";-;-;1;2;1;3;12;13;15;21;21;24;22;4;20;9;4;2;2;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;183
"316420 SAO ROMAO";-;19;24;43;91;132;118;103;101;85;66;30;16;14;11;8;7;1;6;6;9;-;-;-;1;1;-;-;2;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;3;1;3;1;1;-;5;-;912
"316430 SAO ROQUE DE MINAS";-;2;1;5;4;5;10;19;21;24;48;62;38;28;24;56;36;33;48;29;29;17;8;5;13;5;1;1;1;-;1;-;-;-;1;-;-;2;1;1;-;-;-;-;1;-;2;-;2;1;1;3;3;-;592
"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;1;1;-;2;2;3;2;7;10;3;1;1;3;-;1;1;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;2;-;-;1;2;4;6;7;3;21;13;2;10;3;4;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;82
"316447 SAO SEBASTIAO DO ANTA";-;1;2;2;6;6;10;13;31;71;29;4;1;1;8;7;6;8;18;14;5;4;5;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;260
"316450 SAO SEBASTIAO DO MARANHAO";-;30;13;13;19;20;41;39;23;12;9;7;3;8;9;4;2;1;1;1;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;19;1;2;19;18;20;15;-;-;355
"316460 SAO SEBASTIAO DO OESTE";-;5;9;25;50;45;73;70;92;145;194;171;83;22;21;51;47;49;59;42;38;18;18;14;9;11;5;2;4;3;3;1;-;-;1;1;1;-;1;-;-;-;-;-;1;1;1;-;1;-;-;-;2;-;1389
"316470 SAO SEBASTIAO DO PARAISO";-;61;100;187;290;388;379;470;536;610;649;750;707;671;768;826;664;661;653;557;378;172;126;83;54;39;33;26;17;16;14;13;14;6;7;4;8;16;9;7;6;7;12;13;20;7;9;19;24;17;41;34;25;1;11204
"316480 SAO SEBASTIAO DO RIO PRETO";-;1;8;2;-;5;4;4;6;9;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"316490 SAO SEBASTIAO DO RIO VERDE";-;1;-;-;2;1;2;3;-;1;-;3;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"316500 SAO TIAGO";-;1;1;5;5;9;28;36;33;26;26;12;13;15;15;24;8;11;11;8;-;-;3;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;1;2;-;300
"316510 SAO TOMAS DE AQUINO";-;-;-;1;3;9;11;12;31;49;50;114;80;48;23;29;34;51;53;31;32;13;15;12;6;4;4;2;1;3;2;-;1;1;1;2;-;2;1;2;1;4;-;3;2;2;3;-;-;1;1;3;2;-;755
"316520 SAO THOME DAS LETRAS";-;-;1;3;3;5;28;18;23;17;48;28;16;34;25;22;20;17;9;9;5;5;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;344
"316530 SAO VICENTE DE MINAS";-;3;2;2;6;2;15;40;42;76;91;84;49;-;-;1;-;1;-;-;1;-;2;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;425
"316540 SAPUCAI-MIRIM";-;-;-;1;1;1;1;3;5;24;35;59;7;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;141
"316550 SARDOA";-;1;1;2;-;-;2;4;12;4;3;8;7;1;8;1;-;1;1;4;-;6;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;71
"316553 SARZEDO";-;135;159;171;225;267;205;304;277;338;405;442;483;665;603;295;202;204;179;197;147;90;58;25;15;6;4;3;3;2;1;-;-;-;-;-;1;-;3;-;-;4;-;3;11;10;11;24;23;96;106;44;37;-;6483
"316555 SETUBINHA";-;11;8;28;38;14;5;8;4;16;10;10;4;22;24;21;19;17;4;5;16;4;12;4;-;1;2;1;3;2;-;-;-;1;1;-;-;-;1;-;-;-;1;-;-;2;1;2;-;-;2;1;3;-;328
"316556 SEM-PEIXE";-;4;8;5;10;26;17;8;28;25;16;6;2;3;2;3;10;4;3;2;-;1;2;1;1;2;2;5;2;4;3;1;4;-;-;-;-;1;1;-;2;3;1;1;1;11;14;19;36;14;12;9;5;-;340
"316557 SENADOR AMARAL";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316560 SENADOR CORTES";-;-;6;4;3;6;8;15;27;28;23;26;30;-;1;2;5;7;8;8;9;-;2;3;3;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;3;3;1;1;-;-;-;-;-;2;-;239
"316570 SENADOR FIRMINO";-;24;19;10;8;15;13;19;9;13;30;20;4;-;20;13;22;21;13;11;10;8;6;2;2;1;-;1;1;-;-;-;1;-;-;-;-;-;-;2;-;1;-;4;-;-;2;-;-;4;5;8;5;-;347
"316580 SENADOR JOSE BENTO";-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316590 SENADOR MODESTINO GONCALVES";-;4;6;3;3;14;29;51;30;37;62;59;50;7;12;14;4;11;12;7;4;6;4;3;2;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;446
"316600 SENHORA DE OLIVEIRA";-;7;13;15;27;36;32;58;42;28;74;56;31;1;-;1;-;-;-;2;3;-;-;-;-;-;-;2;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;431
"316610 SENHORA DO PORTO";-;-;1;4;1;3;13;14;22;26;22;5;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"316620 SENHORA DOS REMEDIOS";-;-;1;-;-;3;-;4;3;1;-;-;-;-;1;1;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;22
"316630 SERICITA";-;-;-;-;2;6;9;17;28;33;31;64;23;9;5;8;6;6;9;5;3;-;-;3;2;1;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;273
"316640 SERITINGA";-;-;-;-;1;1;-;-;1;1;2;7;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;21
"316650 SERRA AZUL DE MINAS";-;-;-;-;-;11;30;33;26;38;35;16;7;15;17;10;-;8;4;1;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;255
"316660 SERRA DA SAUDADE";-;2;6;9;9;12;20;20;13;13;19;14;3;-;2;-;-;-;-;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;1;1;3;4;-;-;159
"316670 SERRA DOS AIMORES";-;21;28;10;8;12;19;23;49;32;48;51;22;10;8;14;13;10;7;7;8;8;3;10;5;3;1;6;1;1;1;1;2;-;-;-;-;-;-;-;-;1;-;1;4;9;5;3;9;16;5;13;29;-;537
"316680 SERRA DO SALITRE";-;5;10;16;14;16;41;47;49;79;95;73;20;21;33;40;37;48;68;69;68;27;33;16;15;5;4;1;3;3;6;-;-;1;2;-;-;-;1;-;1;2;1;-;-;-;2;1;4;-;3;-;2;-;982
"316690 SERRANIA";-;39;41;25;10;8;3;1;101;22;36;6;6;2;8;5;7;4;3;6;4;1;1;-;2;-;-;1;-;-;-;-;1;-;1;-;2;2;-;1;-;1;-;-;-;1;-;-;1;2;3;4;2;-;363
"316695 SERRANOPOLIS DE MINAS";-;-;-;-;-;3;2;1;6;16;11;23;16;6;3;9;11;12;8;5;15;8;1;4;1;1;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;166
"316700 SERRANOS";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316710 SERRO";-;11;11;39;42;87;93;175;177;55;42;31;23;20;23;36;33;31;29;23;27;19;17;11;10;7;5;5;3;6;-;2;5;5;2;-;2;1;3;1;5;2;1;2;1;1;-;2;2;1;9;6;2;-;1146
"316720 SETE LAGOAS";-;545;789;1256;1286;1120;1073;1587;2281;2047;1826;2003;1611;1261;1380;1637;1405;1470;1341;1241;996;880;754;397;215;173;137;69;58;42;27;23;23;22;11;12;18;26;12;16;31;23;26;33;31;46;45;49;102;122;136;169;194;3;32080
"316730 SILVEIRANIA";-;4;4;1;1;1;2;6;1;2;11;15;13;22;42;37;26;12;11;5;4;2;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;228
"316740 SILVIANOPOLIS";-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;7
"316750 SIMAO PEREIRA";-;35;22;17;29;18;8;17;9;5;2;-;-;3;-;3;3;1;2;3;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;1;-;8;8;13;38;53;37;48;47;38;-;473
"316760 SIMONESIA";-;2;5;8;10;18;31;60;53;96;135;61;11;5;10;6;9;9;9;9;17;6;7;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;587
"316770 SOBRALIA";-;3;4;14;16;9;22;25;35;44;53;45;6;7;5;7;13;21;15;8;12;2;2;5;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;376
"316780 SOLEDADE DE MINAS";-;-;-;1;-;-;1;1;6;3;6;4;5;-;-;-;5;3;5;4;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"316790 TABULEIRO";-;5;8;7;11;11;42;40;40;34;34;36;32;52;49;28;28;31;31;22;20;6;8;5;3;4;3;1;2;-;2;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;5;607
"316800 TAIOBEIRAS";-;9;10;17;26;32;41;83;146;171;168;205;101;22;40;27;32;45;29;20;19;25;27;26;22;8;5;8;-;-;2;-;2;1;-;-;3;-;1;-;-;1;1;-;-;-;1;1;3;4;1;4;1;-;1390
"316805 TAPARUBA";-;-;2;2;3;11;15;18;12;28;23;38;32;32;45;19;14;31;18;11;19;9;14;18;14;4;9;5;-;-;-;-;1;1;-;-;-;-;-;2;2;-;1;-;-;2;-;-;1;-;-;-;-;-;456
"316810 TAPIRA";-;-;2;1;4;1;5;12;10;11;13;10;14;10;10;13;18;26;20;12;3;4;2;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;207
