2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"316292 SAO JOAQUIM DE BICAS";-;144;163;216;236;227;169;285;212;169;168;268;227;175;201;172;145;139;141;141;111;139;77;80;42;35;38;15;12;7;4;-;1;2;5;6;2;5;3;-;-;2;1;2;-;-;5;3;6;12;30;25;7;-;4275
"316294 SAO JOSE DA BARRA";-;4;4;12;4;7;12;27;24;35;61;30;62;69;62;49;50;57;34;18;11;12;3;6;3;-;1;3;-;-;-;-;1;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;5;-;672
"316295 SAO JOSE DA LAPA";-;77;199;314;513;628;405;321;380;337;358;207;34;33;70;52;59;89;98;82;82;75;60;66;42;34;24;7;20;8;7;5;6;6;4;5;8;5;2;4;4;4;1;-;1;8;4;5;18;17;20;33;29;-;4870
"316300 SAO JOSE DA SAFIRA";-;18;20;28;40;58;37;28;42;55;33;14;11;4;3;1;1;1;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;-;404
"316310 SAO JOSE DA VARGINHA";-;9;20;14;29;38;28;33;56;63;11;6;7;3;-;1;1;4;8;4;5;9;6;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;2;6;1;2;2;3;4;-;383
"316320 SAO JOSE DO ALEGRE";-;22;27;44;49;57;55;34;44;31;21;12;6;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;2;4;4;-;-;419
"316330 SAO JOSE DO DIVINO";-;10;5;14;9;27;21;22;41;20;14;15;4;1;9;7;5;4;1;4;2;1;1;-;-;1;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;1;1;10;23;15;16;6;2;1;-;318
"316340 SAO JOSE DO GOIABAL";-;16;26;41;73;67;33;26;33;50;93;71;66;36;36;22;24;11;17;8;4;3;6;3;-;-;1;1;-;3;-;2;-;-;-;-;-;1;-;-;-;-;-;1;3;1;3;8;6;13;23;6;2;1;840
"316350 SAO JOSE DO JACURI";-;-;1;1;4;10;20;19;35;16;-;-;-;-;3;-;2;1;4;3;-;4;1;1;-;5;8;7;3;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;3;-;-;165
"316360 SAO JOSE DO MANTIMENTO";-;8;4;15;14;21;14;1;-;-;2;3;7;12;15;7;2;1;2;4;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;6;7;-;3;2;2;2;3;3;3;-;-;172
"316370 SAO LOURENCO";-;2;2;19;66;72;110;183;190;249;214;133;100;8;15;25;19;15;17;18;11;3;5;2;-;-;3;1;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1488
"316380 SAO MIGUEL DO ANTA";-;-;-;-;-;6;1;4;4;7;18;25;6;2;3;1;5;5;5;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;97
"316390 SAO PEDRO DA UNIAO";-;1;2;3;1;-;4;2;4;11;14;6;2;2;2;1;-;2;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"316400 SAO PEDRO DOS FERROS";-;46;64;27;46;25;51;66;83;87;73;81;39;8;3;5;6;11;12;16;8;8;3;4;9;3;3;2;2;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;4;4;4;13;12;10;8;11;5;-;866
"316410 SAO PEDRO DO SUACUI";-;-;1;2;1;3;12;13;15;18;17;17;13;4;18;5;4;1;2;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;153
"316420 SAO ROMAO";-;16;22;38;79;116;81;85;85;72;55;26;13;10;1;3;4;1;2;5;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3;-;2;1;-;-;3;-;731
"316430 SAO ROQUE DE MINAS";-;1;1;3;3;5;6;14;14;16;44;59;35;24;18;50;31;29;47;27;28;12;8;5;10;4;1;1;-;-;1;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;1;-;1;-;1;2;2;-;507
"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;1;1;-;1;2;2;1;7;10;3;1;-;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;-;-;-;2;4;6;7;2;21;13;1;10;3;4;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76
"316447 SAO SEBASTIAO DO ANTA";-;1;-;2;4;5;8;10;29;71;27;2;-;-;2;4;1;5;11;14;5;3;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;214
"316450 SAO SEBASTIAO DO MARANHAO";-;30;13;13;18;17;28;23;2;1;5;7;2;7;7;3;-;-;1;1;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;19;1;2;19;18;20;15;-;-;278
"316460 SAO SEBASTIAO DO OESTE";-;5;8;24;48;45;72;69;90;143;193;170;76;11;12;46;36;34;49;33;29;15;16;12;9;10;4;2;4;3;3;1;-;-;1;1;1;-;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;1279
"316470 SAO SEBASTIAO DO PARAISO";-;54;90;176;264;362;339;406;473;526;518;614;618;571;652;704;548;498;523;489;324;150;97;75;46;32;32;22;15;14;13;9;11;3;6;4;7;10;7;4;5;4;8;9;12;6;5;12;20;10;23;21;25;1;9467
"316480 SAO SEBASTIAO DO RIO PRETO";-;1;8;2;-;5;4;4;6;9;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"316490 SAO SEBASTIAO DO RIO VERDE";-;1;-;-;-;1;1;3;-;1;-;3;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"316500 SAO TIAGO";-;1;1;5;5;9;26;33;26;22;13;9;9;6;5;7;4;3;6;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;196
"316510 SAO TOMAS DE AQUINO";-;-;-;-;3;9;11;12;31;49;50;113;76;48;18;18;26;44;47;29;29;13;15;10;6;4;3;2;1;3;2;-;1;1;1;2;-;2;1;2;1;4;-;3;2;2;3;-;-;1;1;3;2;-;704
"316520 SAO THOME DAS LETRAS";-;-;-;2;3;4;28;18;22;17;45;26;16;34;23;20;19;13;7;7;4;4;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;320
"316530 SAO VICENTE DE MINAS";-;3;1;2;6;2;15;40;42;76;91;84;49;-;-;1;-;1;-;-;1;-;2;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;423
"316540 SAPUCAI-MIRIM";-;-;-;-;1;1;-;3;5;24;35;58;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136
"316550 SARDOA";-;1;-;1;-;-;1;1;9;4;3;7;5;1;8;1;-;1;1;3;-;6;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"316553 SARZEDO";-;111;107;108;147;142;100;148;124;163;208;268;308;454;365;66;26;24;42;95;75;56;41;11;7;4;-;2;1;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;9;7;6;21;20;84;94;30;25;-;3503
"316555 SETUBINHA";-;-;-;-;4;7;4;8;3;14;8;1;-;3;2;3;2;5;1;1;11;4;8;1;-;1;2;1;3;2;-;-;-;1;1;-;-;-;1;-;-;-;1;-;-;2;-;2;-;-;-;-;2;-;109
"316556 SEM-PEIXE";-;4;4;2;6;15;10;6;21;24;15;4;1;3;2;3;10;3;3;2;-;1;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;-;1;1;1;11;13;19;34;11;10;4;-;-;252
"316557 SENADOR AMARAL";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316560 SENADOR CORTES";-;-;4;3;3;6;7;12;24;27;23;26;28;-;1;2;5;7;8;8;9;-;2;3;3;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;3;3;1;1;-;-;-;-;-;2;-;226
"316570 SENADOR FIRMINO";-;1;-;1;3;4;3;14;7;12;27;20;4;-;2;1;4;5;5;6;1;5;5;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;3;-;-;1;-;-;-;-;1;-;-;142
"316580 SENADOR JOSE BENTO";-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316590 SENADOR MODESTINO GONCALVES";-;4;6;3;3;14;29;51;30;37;62;59;49;7;12;14;4;11;12;7;4;6;4;3;2;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;445
"316600 SENHORA DE OLIVEIRA";-;6;13;15;27;34;32;58;42;28;74;55;31;-;-;-;-;-;-;2;3;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;424
"316610 SENHORA DO PORTO";-;-;1;4;1;3;13;14;22;26;21;5;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111
"316620 SENHORA DOS REMEDIOS";-;-;-;-;-;3;-;4;3;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"316630 SERICITA";-;-;-;-;2;5;9;17;27;26;19;50;15;1;1;-;2;3;2;3;2;-;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;188
"316640 SERITINGA";-;-;-;-;1;-;-;-;1;1;2;7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;16
"316650 SERRA AZUL DE MINAS";-;-;-;-;-;10;30;32;26;36;32;14;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;183
"316660 SERRA DA SAUDADE";-;2;6;8;7;11;20;18;12;12;19;11;3;-;1;-;-;-;-;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;3;4;-;-;145
"316670 SERRA DOS AIMORES";-;1;1;-;2;2;5;7;19;19;31;40;15;6;4;7;6;8;2;5;5;7;3;5;2;2;-;4;1;1;1;1;2;-;-;-;-;-;-;-;-;1;-;-;2;3;-;1;4;-;-;-;-;-;225
"316680 SERRA DO SALITRE";-;5;10;13;13;15;41;47;47;79;95;72;19;19;29;34;34;46;68;64;64;26;28;16;13;4;4;1;3;2;6;-;-;1;-;-;-;-;1;-;1;2;1;-;-;-;-;-;4;-;3;-;2;-;932
"316690 SERRANIA";-;39;39;24;7;6;-;-;100;18;29;1;-;-;1;-;2;-;-;1;2;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;1;-;281
"316695 SERRANOPOLIS DE MINAS";-;-;-;-;-;3;2;1;6;16;11;23;16;6;3;7;11;10;6;5;15;8;1;4;1;1;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;160
"316700 SERRANOS";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316710 SERRO";-;9;10;38;34;84;86;169;172;50;32;20;18;12;14;21;28;29;27;22;25;19;14;11;9;7;5;5;3;6;-;2;5;4;2;-;2;1;3;1;4;2;1;2;1;1;-;1;2;-;8;5;2;-;1028
"316720 SETE LAGOAS";-;335;482;834;816;526;345;547;711;609;637;1066;820;642;823;1174;1110;1210;1170;1093;913;822;702;354;191;151;125;61;54;33;21;20;18;15;5;8;11;18;10;12;22;16;16;25;21;30;12;33;73;84;97;107;90;1;19121
"316730 SILVEIRANIA";-;-;-;-;-;1;1;5;1;2;10;13;12;20;41;36;24;11;10;5;4;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;199
"316740 SILVIANOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"316750 SIMAO PEREIRA";-;35;22;17;29;18;8;17;9;5;1;-;-;3;-;2;3;1;2;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;1;-;8;8;13;38;53;37;48;47;38;-;469
"316760 SIMONESIA";-;1;1;2;8;12;19;51;48;93;135;55;7;2;4;4;8;5;8;8;17;6;5;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;507
"316770 SOBRALIA";-;3;3;10;13;6;17;17;33;42;46;44;5;4;4;7;10;18;15;8;11;1;2;5;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;326
"316780 SOLEDADE DE MINAS";-;-;-;1;-;-;-;-;4;2;5;4;5;-;-;-;5;3;5;4;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"316790 TABULEIRO";-;-;1;2;1;3;9;6;8;17;20;27;32;50;38;17;23;25;25;17;18;5;3;2;3;4;3;1;2;-;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;372
"316800 TAIOBEIRAS";-;9;10;16;22;22;32;73;136;155;147;196;84;10;21;12;14;23;18;16;18;23;27;26;21;8;5;7;-;-;2;-;2;1;-;-;3;-;1;-;-;1;1;-;-;-;-;1;2;3;1;2;1;-;1172
"316805 TAPARUBA";-;-;2;2;1;8;14;11;6;12;7;13;18;24;37;17;14;31;18;11;19;9;14;18;14;4;9;4;-;-;-;-;1;1;-;-;-;-;-;2;2;-;1;-;-;2;-;-;1;-;-;-;-;-;347
"316810 TAPIRA";-;-;2;-;3;1;5;11;9;10;12;10;13;10;7;12;18;26;20;12;3;4;2;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;195
"316820 TAPIRAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316830 TAQUARACU DE MINAS";-;1;5;14;47;72;89;97;42;40;31;24;16;4;6;11;10;15;19;22;27;25;37;15;9;3;3;3;-;-;-;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;691
"316840 TARUMIRIM";-;11;23;38;33;33;46;54;104;41;19;20;15;3;5;4;4;7;5;7;8;4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;2;-;1;-;494
"316850 TEIXEIRAS";-;2;-;5;3;12;8;21;39;22;45;52;17;41;39;78;11;11;6;10;4;2;4;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;438
"316860 TEOFILO OTONI";-;31;77;141;270;380;483;646;619;905;873;746;350;246;218;262;238;231;217;223;252;192;174;126;102;100;71;49;39;34;29;21;13;13;11;12;6;12;9;20;9;6;10;9;6;10;3;4;4;5;9;9;10;-;8535
"316870 TIMOTEO";-;45;70;88;116;101;127;99;131;119;159;150;105;125;124;184;172;165;185;201;166;138;110;115;125;110;61;63;37;46;44;46;38;40;35;35;46;50;38;46;55;63;54;118;161;227;293;348;519;641;638;333;189;4;7498
"316880 TIRADENTES";-;10;15;30;45;69;140;141;118;76;10;7;15;21;27;22;29;50;40;36;29;13;13;2;3;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;2;-;-;-;970
"316890 TIROS";-;119;109;99;40;87;62;39;49;38;38;40;22;35;20;29;32;33;31;35;24;22;6;20;18;7;5;1;2;-;-;2;-;-;1;1;1;-;-;-;1;2;3;10;2;8;21;36;42;37;96;100;20;-;1445
"316900 TOCANTINS";-;31;81;154;148;201;247;140;149;140;124;119;32;22;40;47;50;92;64;61;47;23;31;14;5;10;14;12;8;6;5;6;5;2;1;6;4;4;7;5;5;3;3;8;8;4;4;6;8;20;23;20;23;-;2292
"316905 TOCOS DO MOJI";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316910 TOLEDO";-;-;-;-;1;-;4;4;3;1;3;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;20
"316920 TOMBOS";-;15;44;65;62;59;85;58;44;46;50;26;26;23;22;10;18;8;16;8;13;7;9;4;12;5;3;1;1;-;1;-;-;-;1;-;-;-;-;4;3;3;3;5;3;1;-;5;5;8;10;5;2;-;799
"316930 TRES CORACOES";-;4;6;14;17;44;58;93;170;252;354;618;293;52;78;96;89;79;94;89;81;53;37;28;23;13;6;5;5;2;2;4;-;-;1;-;1;-;-;-;1;1;1;1;1;-;-;-;-;2;4;-;-;-;2772
"316935 TRES MARIAS";-;51;94;141;227;259;267;295;363;380;292;167;63;51;70;74;86;78;93;86;74;50;41;10;21;21;20;18;15;7;7;2;11;13;1;1;3;5;4;3;3;3;7;3;3;12;6;8;5;5;6;12;10;-;3547
"316940 TRES PONTAS";-;4;7;10;17;22;50;102;135;168;204;284;156;130;151;164;193;212;248;229;164;100;49;35;30;12;10;4;2;1;2;1;1;2;1;1;-;-;1;3;1;2;1;2;1;1;3;-;2;1;3;3;1;-;2926
"316950 TUMIRITINGA";-;15;18;10;10;11;13;23;32;22;8;6;7;4;8;6;5;1;6;3;8;8;7;8;6;-;2;1;2;-;-;-;-;1;-;-;-;-;-;-;-;1;5;2;4;4;-;2;6;3;2;16;24;-;320
"316960 TUPACIGUARA";-;3;3;5;5;25;31;69;84;103;63;63;56;65;67;60;82;79;87;52;29;25;11;19;6;6;5;6;7;4;3;2;4;1;1;2;1;3;6;1;1;1;-;1;2;2;1;3;-;-;3;1;1;-;1160
"316970 TURMALINA";-;21;29;47;64;112;139;110;137;176;119;14;13;21;35;36;31;43;38;41;30;30;27;29;21;16;10;9;11;8;6;-;3;2;2;-;3;2;1;2;1;1;2;1;4;2;1;4;5;4;12;6;3;-;1484
"316980 TURVOLANDIA";-;-;-;-;-;-;1;2;1;1;7;10;6;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"316990 UBA";-;32;48;73;100;187;220;374;514;633;286;172;159;153;165;136;129;176;223;168;160;141;96;67;60;58;33;28;29;39;22;17;11;15;12;18;10;18;17;18;15;16;24;14;22;17;12;16;30;23;36;14;14;-;5070
"317000 UBAI";-;26;37;38;40;37;47;57;44;108;129;122;72;39;47;28;18;32;35;23;18;13;3;12;11;9;1;6;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;8;4;14;-;1084
"317005 UBAPORANGA";-;17;31;34;36;45;25;45;56;63;54;20;21;14;13;37;23;25;23;20;8;6;3;2;-;2;2;-;-;-;-;3;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;-;3;4;1;2;-;-;642
"317010 UBERABA";-;220;267;309;516;656;752;1159;1377;1343;1128;940;646;528;641;729;672;629;553;480;401;336;276;307;205;207;150;130;122;114;107;79;77;84;91;89;106;83;79;58;79;87;81;55;52;91;104;160;169;195;146;156;88;10;18119
"317020 UBERLANDIA";-;676;779;995;1875;2843;3230;3424;3122;3307;3751;4153;4097;4468;4794;4539;4026;3929;3695;3040;2627;2148;1453;1118;761;519;363;315;271;223;222;206;202;186;169;145;143;190;165;145;182;185;162;175;166;216;195;225;192;216;225;218;204;5;74880
"317030 UMBURATIBA";-;1;-;2;1;-;-;4;6;2;6;6;-;-;-;3;2;1;2;3;5;1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
"317040 UNAI";-;473;506;535;758;747;859;736;842;900;913;1110;824;581;585;548;522;408;409;378;311;266;236;179;174;152;96;79;80;85;73;70;68;57;50;30;22;39;29;28;24;39;26;25;20;28;51;43;47;52;60;87;130;9;15399
"317043 UNIAO DE MINAS";-;1;2;11;15;14;5;6;12;10;5;7;7;4;-;7;14;12;16;24;13;8;8;2;11;4;2;2;5;1;1;-;2;1;1;-;-;2;2;-;1;2;-;-;-;-;-;-;1;2;6;3;1;-;253
"317047 URUANA DE MINAS";-;1;3;8;13;22;43;28;34;35;29;18;14;16;11;22;22;8;7;13;5;9;4;9;4;3;1;2;2;-;-;-;-;-;-;-;1;-;1;-;-;-;-;7;3;-;-;-;-;-;2;-;1;1;402
"317050 URUCANIA";-;9;4;5;12;26;18;7;27;32;36;45;32;13;6;26;11;18;20;18;5;11;10;3;4;2;-;-;-;-;-;-;2;-;-;-;1;2;-;-;-;-;3;7;4;6;13;8;7;9;3;3;4;-;472
"317052 URUCUIA";-;97;104;113;163;129;162;124;92;55;29;23;39;35;27;44;39;41;56;43;29;33;30;23;18;11;5;11;4;4;1;-;-;3;1;2;3;3;5;5;1;3;4;6;3;4;-;2;5;4;13;45;45;-;1741
"317057 VARGEM ALEGRE";-;30;16;16;55;45;11;33;34;19;29;37;42;31;24;21;29;23;19;17;9;13;14;9;10;6;4;3;2;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;1;1;-;-;612
"317060 VARGEM BONITA";-;1;3;6;18;13;10;20;17;14;27;18;14;6;16;16;11;12;11;9;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;247
"317065 VARGEM GRANDE DO RIO PARDO";-;-;-;-;1;-;-;-;3;2;-;1;-;1;2;-;1;-;2;1;-;-;-;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"317070 VARGINHA";-;106;129;271;527;702;952;1404;1706;1879;1746;536;129;140;179;231;249;270;249;218;228;123;74;59;31;12;18;13;3;2;1;3;2;2;4;1;6;2;1;-;2;2;1;1;2;3;-;2;4;10;18;23;31;-;12307
"317075 VARJAO DE MINAS";-;9;6;14;11;18;25;35;37;73;86;26;9;11;9;15;12;11;23;10;14;20;9;15;6;2;2;1;2;1;1;1;1;-;1;2;2;-;1;1;3;1;1;1;1;2;2;-;3;2;4;1;-;-;543
"317080 VARZEA DA PALMA";-;90;111;155;174;278;323;442;405;343;363;155;88;119;159;185;160;140;174;130;98;131;109;64;50;43;31;30;11;13;3;11;5;5;10;8;7;4;5;3;3;8;6;2;4;9;4;9;5;8;10;12;20;-;4735
"317090 VARZELANDIA";-;3;5;2;10;25;22;25;69;52;116;149;81;37;80;104;54;39;39;16;18;32;15;8;8;6;6;3;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1027
"317100 VAZANTE";-;17;7;33;68;74;96;93;100;155;175;206;245;247;175;169;84;123;109;109;97;50;42;27;18;13;6;2;5;-;4;4;3;2;3;2;2;7;3;2;-;2;2;1;7;3;1;4;2;3;5;7;5;-;2619
"317103 VERDELANDIA";-;-;3;2;3;8;4;-;12;14;2;1;-;1;-;-;1;-;2;1;5;8;1;-;2;1;2;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;5;4;1;5;3;-;-;-;-;97
"317107 VEREDINHA";-;55;26;24;22;28;36;26;47;50;41;21;-;-;-;-;-;1;2;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;8;8;35;29;19;-;484
"317110 VERISSIMO";-;3;5;11;9;14;15;17;22;10;15;12;21;13;12;12;22;8;11;6;7;2;8;7;7;3;1;3;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;3;2;-;-;1;-;-;289
"317115 VERMELHO NOVO";-;-;-;-;-;2;7;13;37;38;19;20;30;31;15;12;11;6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;246
"317120 VESPASIANO";-;325;513;880;1302;1668;1730;1277;1083;219;6;6;16;26;39;35;59;34;65;63;51;37;38;18;16;10;2;5;3;3;4;3;2;2;4;2;1;5;-;-;3;2;5;3;1;20;16;53;36;58;109;93;80;-;10031
"317130 VICOSA";-;14;10;26;31;50;76;130;169;145;199;162;91;55;63;94;94;144;157;154;128;91;66;47;45;20;18;19;12;5;3;3;4;4;2;-;2;1;2;2;2;2;4;3;3;3;1;2;2;1;1;2;-;1;2365
