2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"430020 AJURICABA";-;-;1;2;1;-;3;3;1;11;21;34;40;43;22;34;21;36;26;9;3;6;1;1;-;-;-;1;1;-;1;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;1;2;-;-;-;329
"430030 ALECRIM";-;-;-;1;-;1;11;18;40;64;59;61;20;1;2;5;3;-;-;3;5;6;6;2;1;3;1;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;318
"430040 ALEGRETE";-;1;1;-;2;-;1;3;6;11;30;45;13;2;1;2;10;20;23;13;39;34;30;17;14;6;3;3;3;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;343
"430045 ALEGRIA";-;-;1;-;-;1;1;4;12;24;27;40;22;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136
"430047 ALMIRANTE TAMANDARE DO SUL";-;-;-;-;-;1;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430050 ALPESTRE";-;-;1;-;-;-;-;-;-;4;-;2;7;3;1;-;-;1;1;3;-;1;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"430055 ALTO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"430057 ALTO FELIZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430060 ALVORADA";-;-;1;2;1;2;16;15;32;104;144;158;95;17;28;46;73;92;78;48;60;37;39;18;21;8;10;7;8;2;1;1;2;2;3;1;1;-;1;-;-;-;-;-;-;2;-;1;-;-;-;-;1;-;1178
"430064 AMETISTA DO SUL";-;-;-;-;-;-;-;1;2;5;6;30;25;41;45;18;-;-;4;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;181
"430070 ANTA GORDA";-;-;-;-;-;-;-;-;2;4;7;16;4;5;4;19;25;12;5;4;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;114
"430080 ANTONIO PRADO";-;-;-;-;-;-;-;-;2;1;6;6;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"430087 ARARICA";-;-;-;-;1;4;1;1;6;10;4;5;2;8;5;8;9;12;3;7;4;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92
"430090 ARATIBA";-;-;-;2;5;8;40;75;81;110;112;88;90;68;46;26;26;24;5;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;813
"430100 ARROIO DO MEIO";-;-;-;1;-;-;5;14;30;101;110;127;128;131;65;86;84;57;27;5;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;975
"430105 ARROIO DO SAL";-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430107 ARROIO DO PADRE";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430110 ARROIO DOS RATOS";-;-;-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"430120 ARROIO DO TIGRE";-;-;-;-;-;-;-;-;-;2;-;3;3;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"430130 ARROIO GRANDE";-;-;-;-;1;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430140 ARVOREZINHA";-;-;-;1;-;-;-;-;-;2;3;1;-;-;1;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"430150 AUGUSTO PESTANA";-;1;-;-;1;-;-;-;2;-;3;10;10;14;17;18;13;15;11;13;4;3;3;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;143
"430155 AUREA";-;-;-;-;-;-;-;-;-;-;1;-;5;1;5;3;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"430160 BAGE";-;-;-;-;-;-;1;2;2;-;2;1;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"430163 BALNEARIO PINHAL";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430165 BARAO";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430170 BARAO DE COTEGIPE";-;1;1;-;-;1;1;-;1;5;3;3;6;13;14;6;9;3;5;4;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;79
"430175 BARAO DO TRIUNFO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430185 BARRA DO GUARITA";-;85;65;66;54;30;36;7;17;5;9;14;3;1;-;2;6;20;3;13;17;7;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;6;23;59;75;52;-;684
"430190 BARRA DO RIBEIRO";-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430195 BARRA FUNDA";-;-;-;-;-;-;-;1;9;5;5;6;6;7;16;16;14;5;17;7;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;118
"430200 BARROS CASSAL";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430205 BENJAMIN CONSTANT DO SUL";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"430210 BENTO GONCALVES";-;-;-;-;3;8;5;7;12;9;13;38;11;16;29;20;24;20;28;18;14;16;3;6;2;2;1;2;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;311
"430215 BOA VISTA DAS MISSOES";-;-;-;1;-;2;3;1;7;15;11;12;6;12;20;11;9;6;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;117
"430220 BOA VISTA DO BURICA";-;2;1;-;2;3;1;4;24;34;46;60;86;89;51;60;72;28;35;19;23;5;4;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;1;1;-;-;-;-;-;656
"430222 BOA VISTA DO CADEADO";-;-;-;-;-;1;-;-;-;1;3;2;2;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"430225 BOA VISTA DO SUL";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430230 BOM JESUS";-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430235 BOM PRINCIPIO";-;-;-;-;2;-;-;2;3;1;8;1;1;1;3;4;1;6;2;2;-;3;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
"430237 BOM PROGRESSO";-;-;-;-;-;1;2;8;7;9;15;4;5;7;6;7;4;1;3;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84
"430240 BOM RETIRO DO SUL";-;-;-;-;-;1;1;3;-;-;2;3;6;36;65;95;70;88;91;62;64;20;7;13;9;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;643
"430245 BOQUEIRAO DO LEAO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430250 BOSSOROCA";-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"430258 BOZANO";-;-;1;-;-;-;-;-;-;1;-;1;-;3;1;1;2;3;2;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"430260 BRAGA";-;-;-;1;-;2;-;6;13;16;7;16;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"430265 BROCHIER";-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"430270 BUTIA";-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430280 CACAPAVA DO SUL";-;-;-;-;-;-;-;-;1;1;1;4;2;1;3;1;-;-;-;2;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;21
"430290 CACEQUI";-;-;-;-;-;-;-;-;-;1;1;-;3;2;3;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"430300 CACHOEIRA DO SUL";-;1;2;-;4;1;3;8;31;70;58;67;49;63;112;162;269;167;122;72;73;57;30;29;8;6;12;4;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1487
"430310 CACHOEIRINHA";-;-;1;1;4;10;17;19;51;117;168;265;139;46;85;73;79;82;98;65;83;75;45;27;21;11;8;5;2;1;2;1;1;2;-;1;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1608
"430320 CACIQUE DOBLE";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"430330 CAIBATE";-;-;-;-;-;-;-;-;1;-;1;1;1;1;2;1;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"430340 CAICARA";-;-;-;-;-;-;-;8;13;9;17;17;20;6;7;4;5;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;112
"430350 CAMAQUA";-;-;-;-;-;-;-;-;-;1;1;3;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"430355 CAMARGO";-;-;-;-;-;1;-;-;-;8;8;6;7;8;-;4;4;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"430360 CAMBARA DO SUL";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430370 CAMPINA DAS MISSOES";-;-;-;-;-;-;2;2;3;3;8;21;5;-;2;1;-;2;7;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"430380 CAMPINAS DO SUL";-;1;-;-;-;-;1;-;3;13;20;34;20;40;26;34;34;23;13;4;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;269
"430390 CAMPO BOM";-;2;1;2;3;6;15;22;42;82;143;165;169;63;64;81;65;82;76;33;47;52;33;25;19;8;8;11;5;2;7;1;2;3;1;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;1;-;-;-;1345
"430400 CAMPO NOVO";-;-;-;-;-;2;-;5;7;14;17;22;14;2;1;3;2;5;3;2;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;105
"430410 CAMPOS BORGES";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430420 CANDELARIA";-;1;-;-;-;2;-;1;11;14;9;13;4;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"430430 CANDIDO GODOI";-;-;-;2;-;-;2;5;3;6;10;13;7;-;1;5;1;4;2;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64
"430435 CANDIOTA";-;-;-;-;-;-;-;1;-;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"430440 CANELA";-;-;1;1;-;1;2;1;3;2;1;3;1;5;2;5;3;3;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"430450 CANGUCU";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430460 CANOAS";-;11;15;41;34;59;122;193;212;352;289;77;49;67;85;153;167;184;156;137;92;60;48;34;21;9;12;4;4;2;2;2;4;2;1;1;-;2;1;1;-;-;1;-;1;1;2;1;-;3;8;3;3;-;2728
"430462 CAPAO BONITO DO SUL";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430463 CAPAO DA CANOA";-;-;-;-;-;-;1;1;1;2;2;3;4;-;6;2;5;7;10;4;4;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;57
"430465 CAPAO DO CIPO";-;-;-;-;-;-;-;-;1;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"430466 CAPAO DO LEAO";-;-;1;-;-;-;-;-;3;2;5;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;19
"430468 CAPELA DE SANTANA";-;-;-;1;-;-;2;8;23;33;39;40;21;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;169
"430469 CAPITAO";-;-;-;-;-;-;-;-;-;-;3;2;1;4;4;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"430470 CARAZINHO";-;3;1;-;1;6;2;8;31;49;144;219;164;199;187;158;138;123;84;65;34;35;13;9;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1679
"430471 CARAA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430480 CARLOS BARBOSA";-;1;1;-;1;1;2;-;-;3;3;2;2;1;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"430490 CASCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430495 CASEIROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"430500 CATUIPE";-;-;-;-;-;2;3;2;13;11;13;28;11;3;2;6;5;1;12;8;6;4;9;5;5;3;3;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;1;-;1;1;-;167
"430510 CAXIAS DO SUL";-;2;2;1;5;4;4;8;5;13;10;26;11;8;6;11;9;7;14;9;7;-;1;1;1;1;-;-;-;-;-;2;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;172
"430511 CENTENARIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430512 CERRITO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430513 CERRO BRANCO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430515 CERRO GRANDE";-;-;-;-;-;-;1;1;2;2;4;10;8;8;33;51;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136
"430520 CERRO LARGO";-;5;11;31;35;70;67;157;130;111;167;125;26;25;36;29;32;19;17;11;6;3;1;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;2;-;-;2;1;3;1;2;-;1136
"430530 CHAPADA";-;1;1;1;1;4;-;4;3;4;14;14;21;27;24;13;14;13;13;7;3;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;1;-;1;-;-;-;-;-;-;192
"430535 CHARQUEADAS";-;-;-;1;-;-;1;2;3;-;9;7;1;-;-;-;-;3;-;3;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;33
"430540 CHIAPETTA";-;-;-;-;1;-;1;1;3;-;1;3;1;1;1;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"430543 CHUI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"430544 CHUVISCA";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"430545 CIDREIRA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;6
"430558 COLINAS";-;-;-;-;-;-;-;-;-;6;13;16;34;26;16;21;23;13;16;8;9;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;208
"430560 COLORADO";-;-;-;-;-;-;-;1;1;-;1;-;1;-;2;1;1;1;4;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"430570 CONDOR";-;-;-;-;-;4;1;11;14;36;72;88;63;32;25;15;12;10;8;3;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;402
"430580 CONSTANTINA";-;-;-;-;-;2;1;4;39;52;76;136;102;81;120;70;66;80;66;28;17;5;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;953
"430587 CORONEL BARROS";-;-;-;-;1;-;3;1;-;4;4;11;9;1;3;4;3;6;3;8;4;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
"430590 CORONEL BICACO";-;-;-;1;-;3;3;1;6;31;42;33;15;34;53;58;21;21;9;11;8;2;-;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;1;1;2;-;-;3;-;-;-;1;-;366
"430595 COTIPORA";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"430597 COXILHA";-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"430600 CRISSIUMAL";-;-;-;1;11;17;32;95;95;105;172;230;83;6;7;3;6;6;3;6;8;2;3;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;896
"430605 CRISTAL";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"430607 CRISTAL DO SUL";-;-;-;-;1;2;2;3;2;7;10;22;52;41;39;32;52;39;50;32;9;2;3;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;403
"430610 CRUZ ALTA";-;4;2;2;3;5;5;14;20;35;74;102;52;4;9;8;14;14;5;16;6;6;6;1;6;4;2;1;-;2;-;1;2;-;-;1;-;-;-;-;-;-;-;-;1;1;-;1;2;-;-;-;1;-;432
"430613 CRUZALTENSE";-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;1;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"430620 CRUZEIRO DO SUL";-;-;-;-;-;-;-;-;1;3;7;11;6;13;14;11;10;15;12;8;8;5;5;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;134
"430632 DERRUBADAS";-;5;12;16;35;23;13;50;52;53;51;63;22;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;398
"430635 DEZESSEIS DE NOVEMBRO";-;2;-;-;-;-;-;-;1;-;5;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;13
