2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"350650 BIRIGUI";-;148;201;228;372;456;647;829;949;1259;1500;2008;2144;2292;2455;2781;2777;2483;2275;1930;1564;1190;885;716;572;477;313;189;138;145;116;76;82;52;53;52;48;68;62;57;49;44;43;49;52;69;61;59;52;73;67;86;116;8;35417
"350660 BIRITIBA-MIRIM";-;3;6;2;3;7;9;13;17;27;24;32;19;12;16;12;17;22;32;40;17;23;13;8;4;4;2;3;1;-;1;-;-;-;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;1;1;3;1;-;399
"350670 BOA ESPERANCA DO SUL";-;23;35;67;99;131;219;211;271;282;251;196;186;187;135;178;173;171;194;181;138;134;94;56;47;30;27;14;22;14;9;4;7;2;3;1;4;1;3;5;2;2;3;3;8;7;5;6;9;6;8;4;4;1;3873
"350680 BOCAINA";-;-;-;3;1;3;5;9;14;9;18;39;43;37;48;43;34;44;64;28;17;17;9;8;3;2;1;3;1;-;2;2;1;-;-;1;-;4;4;2;1;2;4;2;3;2;3;-;1;-;4;1;-;-;542
"350690 BOFETE";-;-;1;1;3;2;5;4;1;3;6;6;4;11;12;5;15;12;12;4;7;4;2;3;3;1;-;-;1;-;1;1;-;-;-;1;-;-;-;-;-;-;1;-;1;2;-;-;-;2;-;-;2;-;139
"350700 BOITUVA";-;13;22;29;27;48;52;85;109;138;234;314;318;163;182;194;178;165;114;93;63;68;27;21;16;18;14;8;8;4;1;5;-;-;-;1;-;-;2;2;2;1;1;3;3;1;-;2;1;2;7;3;6;-;2768
"350710 BOM JESUS DOS PERDOES";-;1;-;6;7;7;12;12;30;21;31;44;40;26;36;39;27;15;24;17;12;5;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;1;-;-;-;1;-;-;1;-;423
"350715 BOM SUCESSO DE ITARARE";-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"350720 BORA";-;3;3;6;15;9;16;9;5;15;9;8;9;4;9;6;7;5;3;5;6;1;3;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;161
"350730 BORACEIA";-;34;6;12;12;11;43;91;48;26;42;50;34;15;17;21;9;10;15;15;26;2;9;8;4;1;4;1;3;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;3;1;1;11;2;15;18;28;8;-;660
"350740 BORBOREMA";-;16;13;35;32;78;86;106;164;178;230;176;220;257;330;284;283;297;314;238;167;143;90;54;34;17;5;2;5;8;3;8;2;3;3;-;1;6;-;-;2;4;2;3;-;7;6;4;9;9;6;12;5;2;3959
"350745 BOREBI";-;-;2;3;2;2;-;5;8;8;26;10;35;26;31;28;20;29;25;14;8;4;1;3;2;-;-;1;-;1;2;2;1;-;1;1;-;-;-;1;-;1;-;1;-;2;-;3;-;-;1;-;-;-;310
"350750 BOTUCATU";-;137;149;195;317;220;263;498;583;692;1056;1387;985;132;132;154;202;154;96;81;67;38;25;25;25;9;17;11;10;7;6;5;4;5;4;4;-;2;11;10;12;10;8;4;1;11;20;13;24;27;33;65;27;-;7973
"350760 BRAGANCA PAULISTA";-;62;82;240;303;396;556;559;396;342;212;158;105;137;158;170;214;199;185;127;116;84;60;42;37;37;17;18;18;12;11;8;7;7;5;4;1;8;10;3;8;4;8;4;8;3;10;4;8;9;16;13;25;3;5229
"350770 BRAUNA";-;7;13;7;21;44;61;32;39;48;37;39;54;46;54;46;49;34;34;24;30;12;12;10;18;12;3;4;4;4;2;1;-;-;-;1;2;-;-;-;4;2;-;-;2;1;2;3;5;2;9;17;19;-;870
"350775 BREJO ALEGRE";-;-;1;4;4;5;11;17;5;17;22;42;24;36;48;18;6;8;7;4;11;4;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;301
"350780 BRODOWSKI";-;239;205;266;293;298;347;302;266;215;164;136;103;100;142;103;148;100;83;104;81;37;15;11;21;20;9;5;4;3;1;3;3;4;-;9;4;2;5;5;7;1;7;5;13;8;20;60;62;64;107;176;72;1;4459
"350790 BROTAS";-;9;10;23;20;27;71;91;96;122;111;96;101;133;134;142;131;127;105;83;67;34;27;29;19;13;8;8;8;9;13;2;12;3;9;2;7;4;10;7;4;3;1;3;2;1;1;2;4;3;2;4;5;1;1959
"350800 BURI";-;1;2;7;3;4;6;9;20;38;60;80;80;71;67;105;118;70;78;54;32;21;14;14;12;5;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;977
"350810 BURITAMA";-;98;126;149;160;210;222;231;266;340;310;333;366;341;395;333;300;338;342;320;298;205;178;137;113;104;81;48;40;28;24;31;27;7;24;33;12;11;22;15;13;15;9;10;13;21;15;24;31;39;65;44;57;-;6974
"350820 BURITIZAL";-;10;8;15;24;37;42;38;35;29;19;32;23;22;12;12;15;13;23;12;10;7;2;3;-;2;-;-;2;1;-;-;-;1;-;-;-;-;1;-;-;1;-;-;1;-;2;3;5;6;2;5;6;-;481
"350830 CABRALIA PAULISTA";-;-;-;1;2;21;6;5;10;19;12;17;16;14;2;13;10;7;17;1;2;2;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;186
"350840 CABREUVA";-;4;8;4;8;12;18;52;95;117;100;90;33;40;45;40;38;40;33;24;27;15;20;15;8;11;8;3;1;2;2;-;2;1;2;-;1;3;2;-;-;2;1;6;2;-;2;4;1;3;4;1;1;-;951
"350850 CACAPAVA";-;7;19;22;25;38;41;89;128;166;274;309;155;113;171;223;237;332;336;267;169;131;93;72;51;35;27;18;9;8;9;2;2;-;3;3;-;2;3;2;1;4;1;3;-;3;1;5;1;2;4;2;3;2;3623
"350860 CACHOEIRA PAULISTA";-;4;17;15;22;31;39;47;47;74;72;70;50;76;62;74;71;90;76;42;24;33;21;7;19;9;14;5;5;2;3;4;4;4;3;-;4;9;5;4;3;-;3;3;5;2;1;4;3;-;9;5;2;-;1198
"350870 CACONDE";-;1;-;-;3;3;4;8;16;16;28;43;25;10;8;14;13;10;21;18;7;4;7;3;3;3;3;-;1;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;-;2;-;2;-;2;1;-;-;283
"350880 CAFELANDIA";-;65;65;72;106;92;91;71;77;63;41;49;34;38;38;42;40;50;58;50;43;35;24;26;18;19;13;9;3;4;3;3;-;-;1;-;-;-;-;1;-;3;1;-;1;4;2;2;5;5;4;5;3;3;1382
"350890 CAIABU";-;3;2;5;16;12;22;14;12;16;22;13;8;2;5;9;4;25;31;30;22;5;3;2;7;1;-;1;-;2;4;-;2;-;-;-;2;2;2;1;-;1;1;3;3;7;1;3;-;5;1;1;-;-;333
"350900 CAIEIRAS";-;31;40;100;120;173;195;206;267;199;160;145;112;168;157;197;222;190;134;162;95;66;36;30;30;13;12;8;6;4;7;6;5;4;3;1;4;5;2;-;6;5;9;7;4;2;6;3;5;7;10;14;10;-;3403
"350910 CAIUA";-;33;49;43;17;9;20;9;14;22;10;7;16;13;19;20;17;24;28;22;14;15;9;10;9;3;6;1;-;-;1;6;1;-;5;2;-;3;2;4;3;8;9;-;2;2;3;6;4;1;18;12;20;-;571
"350920 CAJAMAR";-;21;23;29;55;97;155;207;251;493;563;493;428;305;313;314;341;230;119;99;88;75;62;37;31;20;31;9;9;1;3;4;3;1;1;1;3;4;1;3;5;2;1;4;5;1;4;8;2;-;1;1;3;-;4960
"350925 CAJATI";-;3;11;19;27;46;127;246;350;302;114;27;19;66;46;5;19;23;27;9;8;11;7;1;1;2;2;2;2;1;1;1;1;1;-;1;4;2;2;-;-;-;-;-;1;3;1;1;1;3;1;1;4;-;1552
"350930 CAJOBI";-;9;8;24;20;19;54;105;82;69;67;57;75;76;61;69;58;67;102;75;76;61;51;32;27;17;12;11;1;2;6;5;3;2;1;1;1;2;2;1;-;1;2;-;2;1;3;1;-;-;-;-;-;-;1421
"350940 CAJURU";-;1;5;9;7;21;41;57;43;62;148;40;62;48;104;123;173;122;70;7;10;8;21;12;5;3;6;2;-;3;1;-;1;1;-;-;2;3;4;1;-;4;4;1;1;2;3;2;-;1;2;-;1;2;1249
"350945 CAMPINA DO MONTE ALEGRE";-;1;1;-;-;-;1;10;8;12;18;15;12;1;1;-;-;4;4;2;4;1;-;1;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100
"350950 CAMPINAS";-;884;1206;1766;2397;3300;4146;6281;8956;10995;13652;15558;13663;12309;14352;15136;15970;15119;12476;10339;8189;5774;3814;2649;1985;1384;992;509;381;338;241;227;185;158;145;138;133;171;154;163;166;162;163;186;198;252;248;316;258;317;371;384;297;93;209646
"350960 CAMPO LIMPO PAULISTA";-;38;38;48;59;42;48;85;87;91;81;44;29;46;93;78;52;59;85;33;14;20;12;9;7;4;3;1;4;-;-;3;1;1;2;-;1;1;1;2;1;-;-;-;1;-;6;3;1;2;3;3;5;19;1266
"350970 CAMPOS DO JORDAO";-;2;5;3;1;5;4;11;10;19;13;17;5;2;4;1;1;1;3;3;1;1;1;-;1;-;-;1;1;-;1;-;-;-;-;1;-;-;2;-;-;1;-;-;-;-;-;1;-;1;-;2;1;-;126
"350980 CAMPOS NOVOS PAULISTA";-;-;-;2;1;5;11;10;11;14;25;33;58;56;66;70;77;72;60;59;59;18;31;17;14;17;13;6;-;-;3;-;2;-;1;2;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;816
"350990 CANANEIA";-;-;-;2;2;6;1;7;8;24;32;80;43;17;27;29;30;29;19;10;16;7;6;17;4;4;7;1;3;2;3;1;-;-;3;1;-;1;2;3;3;1;1;-;-;1;-;1;-;-;1;-;-;1;456
"350995 CANAS";-;1;4;1;4;9;5;26;31;31;26;33;21;8;9;8;5;5;3;3;-;2;-;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;241
"351000 CANDIDO MOTA";-;41;45;109;217;256;332;464;477;607;546;523;485;338;308;238;237;214;224;188;155;91;69;48;38;39;32;16;14;6;3;7;2;4;5;2;2;4;5;6;4;1;4;1;4;5;-;3;5;5;6;2;4;9;6450
"351010 CANDIDO RODRIGUES";-;3;14;8;17;11;18;16;8;24;30;24;32;30;18;19;19;11;7;14;7;7;8;9;3;-;4;1;1;2;6;-;8;5;2;3;8;4;4;1;3;5;2;1;1;1;-;1;-;1;1;4;1;-;427
"351015 CANITAR";-;1;1;2;4;5;5;11;21;24;20;35;71;52;47;63;57;42;28;38;18;6;6;4;6;1;2;-;-;1;3;4;1;1;-;-;-;-;2;-;1;-;-;1;-;1;1;-;-;-;-;1;-;-;587
"351020 CAPAO BONITO";-;3;-;-;5;3;4;18;11;18;29;61;81;90;81;105;99;65;75;88;64;30;16;8;5;3;-;1;-;-;1;-;-;-;-;1;1;-;-;1;-;1;1;-;1;2;1;-;1;2;-;-;-;-;976
"351030 CAPELA DO ALTO";-;2;2;11;4;13;17;24;54;84;59;133;72;63;67;101;98;70;57;60;43;28;22;14;4;11;5;1;4;-;1;1;1;2;-;-;-;3;-;-;1;-;-;-;-;1;1;2;-;-;2;1;1;-;1140
"351040 CAPIVARI";-;35;40;61;40;54;93;147;95;116;145;159;168;132;180;152;200;187;155;144;127;90;52;48;34;20;14;3;9;2;3;5;8;4;5;2;6;6;1;4;3;3;1;2;1;8;5;6;5;6;6;4;5;-;2801
"351050 CARAGUATATUBA";-;158;175;188;225;349;267;336;544;966;926;860;696;602;694;759;717;760;670;668;792;640;508;456;393;334;243;158;122;71;42;63;67;26;31;22;15;16;17;20;12;10;15;19;24;27;23;30;19;21;35;38;65;45;14979
"351060 CARAPICUIBA";-;-;8;3;6;17;26;57;193;255;248;311;166;165;235;381;387;336;367;303;337;242;128;61;16;21;11;2;5;5;2;5;3;2;1;3;1;4;1;2;1;1;4;1;3;1;2;2;1;2;2;3;4;-;4343
"351070 CARDOSO";-;9;14;24;30;38;42;42;30;35;43;57;51;70;89;86;99;61;73;65;44;39;14;8;13;4;9;3;-;3;-;-;-;-;1;-;2;-;-;-;2;1;2;2;2;1;1;2;5;2;2;-;-;-;1120
"351080 CASA BRANCA";-;14;29;28;66;75;104;151;242;323;322;335;306;336;341;390;323;264;254;243;190;112;104;87;37;37;29;5;4;6;-;2;-;4;4;3;2;-;2;3;2;3;2;4;4;4;4;8;12;6;11;3;4;1;4845
"351090 CASSIA DOS COQUEIROS";-;3;7;2;2;-;4;10;5;9;17;12;12;2;8;1;3;6;2;1;1;5;2;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;121
"351100 CASTILHO";-;76;118;161;240;258;311;322;285;261;219;199;192;205;218;214;191;183;180;209;147;80;74;51;42;21;18;15;14;19;13;10;12;7;6;13;3;8;9;11;7;4;12;11;16;10;17;15;17;29;43;52;63;17;4928
"351110 CATANDUVA";-;675;1047;1622;2147;2787;2768;2498;2053;1955;1685;1319;876;862;830;853;941;850;814;816;728;497;426;428;322;223;189;144;100;80;76;85;56;48;58;38;46;43;47;60;58;71;73;88;89;104;126;115;136;202;227;251;324;209;33165
"351120 CATIGUA";-;3;9;23;25;27;36;48;27;54;45;32;38;62;71;80;57;39;29;37;33;20;8;7;9;1;1;2;-;-;1;-;2;-;-;-;1;-;-;-;-;-;1;-;-;1;-;2;2;2;1;1;4;2;843
"351130 CEDRAL";-;19;23;19;33;39;48;66;69;116;82;118;97;98;116;136;138;123;169;147;109;81;66;49;33;30;23;12;16;18;12;15;9;2;8;7;3;5;3;5;3;2;7;8;4;5;1;9;6;3;9;6;5;-;2230
"351140 CERQUEIRA CESAR";-;-;-;1;2;4;10;10;5;6;9;14;10;33;43;69;51;41;36;21;17;14;6;2;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;409
"351150 CERQUILHO";-;1;3;3;6;12;17;18;31;40;41;52;55;59;66;66;79;62;68;56;26;26;11;9;4;4;1;4;2;7;4;3;-;-;-;2;-;-;2;1;2;-;-;-;1;2;1;-;-;-;2;1;-;-;850
"351160 CESARIO LANGE";-;-;-;-;2;3;3;3;9;16;37;72;44;50;44;74;81;60;63;57;48;33;23;13;15;14;19;16;11;9;7;10;7;4;1;2;-;1;2;-;2;-;-;-;1;1;-;-;-;-;-;-;-;-;857
"351170 CHARQUEADA";-;3;4;3;6;9;12;34;30;43;42;61;44;91;122;130;123;154;95;55;41;21;21;23;16;11;5;2;2;4;2;2;2;2;2;-;1;1;-;-;-;-;1;-;1;-;1;2;-;1;-;-;2;-;1227
"351190 CLEMENTINA";-;3;4;7;5;10;12;9;17;30;78;58;58;40;46;37;29;27;36;45;26;15;9;4;8;2;6;-;1;1;-;1;3;2;-;-;-;1;-;2;-;1;-;-;-;1;2;-;1;-;1;1;2;-;641
"351200 COLINA";-;23;24;51;74;59;32;37;52;84;80;73;76;70;116;113;118;125;98;82;65;33;24;25;16;6;9;4;1;2;13;19;7;3;8;6;4;1;5;4;6;3;-;2;1;2;2;-;1;6;6;10;13;-;1694
"351210 COLOMBIA";-;2;2;2;11;14;8;20;10;12;26;44;29;35;54;46;52;77;107;107;96;88;73;62;44;34;29;13;11;9;4;2;2;2;-;1;1;-;1;1;1;-;-;-;1;-;-;-;3;-;-;-;3;-;1139
"351220 CONCHAL";-;113;214;234;244;220;234;309;279;368;400;301;206;226;241;288;256;152;98;66;58;27;21;17;9;8;21;9;8;2;5;3;2;2;3;1;-;4;8;1;1;2;-;3;7;4;9;13;8;29;22;24;31;-;4811
"351230 CONCHAS";-;2;4;4;4;5;10;22;40;55;64;93;120;163;132;216;195;154;185;150;91;64;40;20;15;7;6;2;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;1;1;1;-;-;1;-;1873
"351240 CORDEIROPOLIS";-;6;10;12;17;42;35;55;80;135;171;188;205;214;187;199;190;151;165;154;94;61;55;45;17;16;10;5;5;9;6;5;2;3;4;-;2;2;3;2;1;-;1;1;4;1;2;3;2;2;4;1;1;-;2585
"351250 COROADOS";-;13;11;12;18;23;33;39;39;44;41;82;75;81;83;80;65;73;83;39;27;26;22;17;9;9;4;4;9;3;5;5;3;4;1;1;6;2;2;3;4;6;7;5;1;2;1;3;5;4;2;4;2;-;1142
"351260 CORONEL MACEDO";-;-;-;2;2;1;2;5;13;17;21;26;4;-;2;3;2;3;6;4;5;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;121
"351270 CORUMBATAI";-;2;-;2;8;1;8;9;4;19;17;12;4;14;14;7;9;7;12;2;5;3;2;1;3;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;172
"351280 COSMOPOLIS";-;8;8;6;26;53;32;73;76;115;115;95;84;85;141;114;110;149;112;75;45;43;44;27;12;9;7;9;3;4;2;5;4;1;2;1;1;1;3;2;2;2;1;4;2;2;2;5;2;7;2;2;4;1;1740
"351290 COSMORAMA";-;67;58;50;58;43;39;32;18;18;13;23;18;22;18;3;7;9;8;12;4;4;4;-;1;1;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;5;6;4;14;21;32;47;48;103;111;67;41;-;1033
"351300 COTIA";-;33;32;44;162;180;222;341;434;324;351;448;204;208;210;220;257;232;176;167;98;51;33;11;8;4;3;4;7;4;5;3;3;5;1;4;3;4;5;1;3;3;3;3;4;4;2;3;6;4;7;6;11;1;4562
"351310 CRAVINHOS";-;47;80;72;108;111;134;174;242;210;172;61;53;73;70;82;127;133;187;137;99;56;58;46;33;25;29;15;6;14;10;5;4;1;-;3;1;1;-;1;5;2;-;2;4;1;3;6;4;6;11;2;7;2;2735
"351320 CRISTAIS PAULISTA";-;1;3;6;17;20;8;14;10;15;14;6;9;5;3;10;3;6;13;7;3;1;2;1;1;-;2;-;1;-;-;-;-;-;-;1;1;1;-;-;1;-;2;1;-;-;-;-;-;-;-;-;-;-;188
"351330 CRUZALIA";-;2;3;4;7;13;38;22;34;50;62;48;48;29;29;22;15;19;9;8;14;20;6;4;10;13;8;7;1;-;1;-;-;-;2;1;-;-;1;-;1;1;-;-;-;1;1;-;-;1;-;1;-;-;556
"351340 CRUZEIRO";-;64;138;304;405;440;771;847;263;114;430;275;146;109;143;140;93;85;80;75;62;49;52;41;17;18;19;10;13;7;5;3;3;-;2;-;8;6;-;1;4;4;3;5;2;9;3;4;4;8;2;11;9;1;5307
"351350 CUBATAO";-;47;62;96;86;171;215;226;335;384;513;498;429;394;328;300;274;301;247;183;156;134;115;125;96;69;65;56;34;42;41;46;19;19;21;29;30;30;19;16;19;19;23;23;22;15;23;33;31;45;32;33;23;2;6594
"351360 CUNHA";-;2;1;2;4;2;8;10;13;17;24;20;13;9;14;7;9;2;6;1;4;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;174
"351370 DESCALVADO";-;14;15;14;18;39;70;85;97;128;177;201;159;196;189;177;201;152;173;149;81;57;44;44;27;12;22;15;8;9;2;3;2;2;2;-;1;1;3;6;5;7;8;7;3;1;5;2;9;4;10;4;3;-;2663
"351380 DIADEMA";-;33;38;48;73;94;175;194;373;488;571;611;501;418;417;472;488;460;359;327;280;163;111;65;47;41;29;20;8;6;5;9;4;8;2;4;3;7;4;5;1;9;4;7;5;8;3;5;13;17;14;17;9;1;7074
"351385 DIRCE REIS";-;1;2;9;22;23;29;33;28;28;38;39;20;16;25;11;13;17;8;7;13;6;6;11;7;5;-;3;2;-;1;-;8;1;1;-;1;-;-;-;-;1;1;-;1;-;-;-;-;3;2;2;-;-;444
"351390 DIVINOLANDIA";-;1;-;-;-;2;1;2;1;3;8;7;7;3;-;1;4;3;3;-;-;1;1;1;-;-;1;-;-;-;-;1;-;1;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;57
"351400 DOBRADA";-;-;5;4;14;11;17;15;22;32;43;49;54;98;97;88;87;111;119;91;88;65;44;42;28;23;19;13;5;11;3;-;-;3;1;2;3;1;1;-;4;1;1;1;-;2;2;2;1;2;2;1;2;-;1330
"351410 DOIS CORREGOS";-;107;84;155;275;230;308;217;248;193;245;170;68;45;78;107;74;36;41;66;46;18;20;12;13;9;7;4;4;4;3;5;3;2;3;8;2;6;1;-;1;-;4;3;1;4;3;5;11;11;29;32;6;-;3027
"351420 DOLCINOPOLIS";-;22;14;28;22;6;15;17;8;22;19;25;17;35;29;16;30;44;41;41;37;21;14;7;2;1;5;8;5;3;-;4;4;1;1;-;-;-;9;5;1;-;5;-;3;12;18;15;8;20;15;2;9;-;686
"351430 DOURADO";-;2;-;5;1;3;7;6;25;29;23;34;59;55;67;67;73;76;61;59;73;31;19;22;8;8;13;11;5;6;2;7;4;4;3;2;1;-;2;1;1;-;3;4;1;-;-;-;1;1;1;-;-;-;886
"351440 DRACENA";-;89;153;225;298;318;473;467;462;742;638;667;549;841;816;622;539;448;410;320;264;135;98;81;97;66;36;37;31;26;30;30;20;28;21;11;12;18;22;20;17;16;18;18;11;9;19;15;10;9;27;19;33;22;10403
"351450 DUARTINA";-;1;1;3;4;17;20;37;60;57;69;107;90;115;110;65;53;59;49;28;22;9;5;3;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;988
"351460 DUMONT";-;15;16;35;54;60;82;102;75;74;88;69;73;87;76;70;73;60;73;82;50;38;24;24;15;4;2;3;-;2;1;1;2;2;1;1;1;2;3;5;-;3;1;-;3;1;-;-;4;5;5;8;1;2;1478
"351470 ECHAPORA";-;11;24;22;25;39;45;40;40;56;103;128;81;61;15;11;39;26;18;18;7;12;4;3;3;2;1;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;2;-;1;1;1;5;7;1;-;857
"351480 ELDORADO";-;2;1;-;-;5;9;16;15;17;27;43;14;11;14;6;3;10;7;11;4;2;8;1;4;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;236
"351490 ELIAS FAUSTO";-;47;97;121;137;177;93;71;58;65;43;34;17;15;13;13;11;10;14;9;10;2;-;3;2;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;3;7;4;2;1;6;5;12;12;22;1140
"351492 ELISIARIO";-;2;6;7;7;26;17;30;36;33;42;57;18;19;23;23;37;45;43;42;24;15;11;8;4;2;3;2;2;1;1;4;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;-;-;-;-;596
"351495 EMBAUBA";-;4;4;3;5;12;8;16;22;21;31;30;24;52;32;49;47;70;30;13;28;25;18;13;6;1;2;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;570
"351500 EMBU DAS ARTES";-;6;5;13;26;26;69;72;109;149;163;115;114;119;156;129;134;140;124;107;79;42;48;15;6;7;5;2;6;1;4;1;1;4;-;3;1;1;1;1;-;3;3;3;1;1;2;2;2;1;-;4;1;-;2027
"351510 EMBU-GUACU";-;5;3;6;12;15;18;19;30;47;62;49;17;16;13;2;6;8;5;2;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;1;-;1;-;1;1;-;349
"351512 EMILIANOPOLIS";-;2;-;3;6;8;12;25;6;28;35;46;58;57;48;56;20;16;18;13;7;5;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;1;-;1;1;-;483
"351515 ENGENHEIRO COELHO";-;8;8;4;14;12;20;39;34;53;89;69;63;82;72;105;103;85;44;45;28;23;15;10;8;13;2;4;4;1;-;1;2;1;-;2;3;2;2;-;-;-;-;-;-;-;1;1;1;3;-;-;2;-;1078
"351518 ESPIRITO SANTO DO PINHAL";-;4;13;19;41;59;83;126;146;186;302;211;162;147;182;185;224;202;224;173;90;68;45;25;19;7;4;7;4;3;2;1;1;-;1;1;2;2;2;2;3;1;2;-;5;2;2;1;2;4;2;-;3;5;3007
"351519 ESPIRITO SANTO DO TURVO";-;1;-;1;2;-;3;6;8;22;49;48;37;27;15;15;21;23;19;11;5;4;1;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;325
"351520 ESTRELA D'OESTE";-;93;142;153;215;225;176;181;135;131;143;140;148;97;99;116;97;116;129;99;69;76;60;42;41;26;32;29;12;5;9;7;7;4;5;11;11;5;10;7;8;13;8;9;16;14;20;24;20;15;30;39;48;18;3385
"351530 ESTRELA DO NORTE";-;2;3;9;9;3;19;20;35;54;71;76;48;95;67;60;43;31;29;18;15;4;3;2;2;1;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;3;2;-;7;5;-;-;-;741
"351535 EUCLIDES DA CUNHA PAULISTA";-;6;16;21;40;28;27;48;39;68;70;59;91;105;91;90;70;72;122;118;113;59;56;47;37;35;18;18;19;10;6;11;9;4;6;-;-;2;2;1;1;5;7;10;8;6;7;8;16;7;7;5;1;-;1722
"351540 FARTURA";-;1;-;3;2;1;3;5;11;24;30;28;9;18;22;32;53;62;44;35;51;52;32;16;17;8;4;5;3;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;578
"351550 FERNANDOPOLIS";-;79;100;113;208;309;413;578;570;657;707;712;687;668;745;644;721;750;548;475;417;295;271;221;171;148;109;60;62;56;51;34;37;24;15;19;17;17;17;12;12;13;13;11;19;16;15;15;16;31;29;23;42;3;11995
"351560 FERNANDO PRESTES";-;2;6;5;21;35;39;42;44;41;34;49;41;39;36;32;30;46;37;28;27;12;9;6;3;6;3;1;2;4;-;-;1;-;2;-;1;2;2;-;4;-;1;1;2;1;-;1;-;-;4;1;-;-;703
"351565 FERNAO";-;-;4;-;3;6;3;15;3;4;2;7;7;5;4;3;8;3;3;3;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;90
"351570 FERRAZ DE VASCONCELOS";-;-;6;23;28;47;74;110;171;215;276;210;104;77;102;84;57;60;64;77;31;40;25;17;22;8;4;2;7;2;2;1;1;1;-;4;-;-;-;-;3;1;4;1;-;1;2;2;3;3;-;3;4;-;1979
