2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"315920 SANTA RITA DE CALDAS";-;-;-;-;-;-;1;1;-;-;2;7;4;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"315930 SANTA RITA DE JACUTINGA";-;2;3;1;11;33;35;41;34;62;54;25;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;316
"315935 SANTA RITA DE MINAS";-;1;3;10;12;5;2;8;13;14;24;22;12;10;7;14;7;14;16;14;5;5;5;5;5;2;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;-;243
"315940 SANTA RITA DE IBITIPOCA";-;-;-;-;-;-;2;1;5;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;15
"315950 SANTA RITA DO ITUETO";-;-;1;-;2;8;36;45;48;25;45;-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;220
"315960 SANTA RITA DO SAPUCAI";-;1;6;6;10;20;31;41;24;10;8;4;3;5;5;5;6;6;4;5;7;8;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;-;-;223
"315970 SANTA ROSA DA SERRA";-;6;5;3;5;41;38;52;46;64;49;27;18;-;1;3;-;1;1;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;369
"315980 SANTA VITORIA";-;19;17;23;32;54;97;124;118;131;136;154;163;119;106;104;104;91;76;124;76;57;40;37;20;14;9;12;3;1;6;1;11;1;-;6;9;2;2;5;3;1;2;5;3;1;-;5;7;10;3;4;4;3;2155
"315990 SANTO ANTONIO DO AMPARO";-;102;9;12;31;68;27;58;66;74;56;52;18;4;28;35;21;40;29;23;10;10;5;4;5;-;1;2;4;6;3;1;2;1;1;1;2;-;-;-;3;-;1;8;12;17;20;59;80;76;34;93;1;-;1215
"316000 SANTO ANTONIO DO AVENTUREIRO";-;3;2;9;10;10;14;40;50;65;38;21;14;1;-;2;3;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;2;5;-;1;1;-;300
"316010 SANTO ANTONIO DO GRAMA";-;-;1;3;1;2;9;20;35;37;40;40;34;16;17;12;20;13;6;14;21;5;2;1;2;4;-;2;1;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;362
"316020 SANTO ANTONIO DO ITAMBE";-;-;1;-;1;4;2;5;6;1;8;12;13;-;-;1;-;1;-;4;8;-;2;-;-;1;2;2;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;77
"316030 SANTO ANTONIO DO JACINTO";-;10;4;14;5;36;35;44;38;28;30;29;27;13;16;6;6;15;27;14;15;8;8;15;12;6;3;6;12;1;1;4;1;-;-;-;-;-;-;-;3;-;-;1;1;1;3;2;1;1;1;1;-;-;504
"316040 SANTO ANTONIO DO MONTE";-;47;64;120;184;338;487;649;850;736;486;263;119;68;77;84;126;80;88;79;59;50;37;31;21;19;7;6;7;1;3;3;1;2;2;-;1;-;1;-;-;-;1;1;2;3;3;5;4;9;9;12;8;-;5253
"316045 SANTO ANTONIO DO RETIRO";-;-;1;-;-;-;4;3;4;4;1;6;1;4;4;2;5;8;4;3;2;-;1;2;2;-;1;4;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;70
"316050 SANTO ANTONIO DO RIO ABAIXO";-;-;1;-;1;6;13;9;13;15;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71
"316060 SANTO HIPOLITO";-;13;21;22;37;45;49;64;63;27;6;2;14;17;10;10;10;10;9;2;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;10;7;-;454
"316070 SANTOS DUMONT";-;2;7;19;44;58;31;41;58;65;51;35;-;-;8;5;7;8;2;8;5;7;4;-;3;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;474
"316080 SAO BENTO ABADE";-;-;-;-;-;-;-;2;5;7;11;23;17;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
"316090 SAO BRAS DO SUACUI";-;-;1;5;2;2;15;25;20;46;48;27;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;193
"316095 SAO DOMINGOS DAS DORES";-;5;5;5;4;26;12;26;20;29;9;12;5;2;8;5;-;1;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;179
"316100 SAO DOMINGOS DO PRATA";-;9;20;52;107;189;246;249;313;347;228;80;29;7;7;4;2;6;8;12;11;10;5;14;3;2;1;-;2;-;-;2;-;-;-;-;-;2;1;-;-;-;-;-;-;-;1;3;-;1;2;1;7;-;1983
"316105 SAO FELIX DE MINAS";-;-;-;-;4;5;11;5;16;15;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62
"316110 SAO FRANCISCO";-;15;22;57;92;204;302;283;479;530;501;298;91;101;104;70;85;86;94;107;59;43;41;28;11;11;9;7;3;2;-;6;2;3;4;6;3;5;5;-;5;-;1;1;1;1;2;1;-;-;1;1;-;-;3783
"316120 SAO FRANCISCO DE PAULA";-;-;4;6;11;21;54;71;89;106;97;75;6;7;15;4;14;14;13;16;7;3;2;1;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;640
"316130 SAO FRANCISCO DE SALES";-;1;-;-;1;1;5;12;22;31;27;33;23;27;42;20;17;28;28;49;40;17;25;16;9;6;10;5;2;1;2;2;2;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;507
"316140 SAO FRANCISCO DO GLORIA";-;-;2;1;5;10;16;34;37;45;46;24;24;18;17;12;12;18;8;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;337
"316150 SAO GERALDO";-;2;7;1;9;15;36;45;41;69;48;41;52;38;27;32;24;33;23;27;16;5;4;11;14;5;4;2;2;-;-;1;1;-;-;-;-;1;-;-;1;1;1;-;-;-;1;1;1;-;1;-;1;-;644
"316160 SAO GERALDO DA PIEDADE";-;-;2;-;1;1;2;3;5;1;11;5;2;10;4;19;15;13;7;8;4;5;1;3;3;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;128
"316165 SAO GERALDO DO BAIXIO";-;9;2;4;10;1;-;2;3;3;4;2;1;1;-;-;-;-;-;1;-;1;1;1;4;2;1;2;-;1;-;1;2;-;-;-;-;-;2;4;-;2;1;1;2;2;5;5;-;4;7;7;7;-;108
"316170 SAO GONCALO DO ABAETE";-;7;9;11;5;14;14;11;23;17;16;20;18;19;20;24;31;18;23;26;15;9;14;9;4;3;4;1;2;3;2;-;-;-;3;-;1;1;-;1;-;2;1;2;3;2;1;4;5;5;4;2;3;-;432
"316180 SAO GONCALO DO PARA";-;8;19;22;17;8;23;46;90;65;127;130;37;13;25;28;33;61;63;69;33;27;25;10;9;3;1;2;1;1;5;2;1;-;1;5;-;-;-;-;-;-;1;3;5;1;-;-;7;5;4;3;3;-;1042
"316190 SAO GONCALO DO RIO ABAIXO";-;17;46;72;116;137;140;139;235;212;199;197;56;63;111;113;180;198;192;207;162;143;116;77;53;21;18;8;10;3;1;6;3;1;1;2;-;2;1;3;2;1;1;1;3;2;2;1;-;1;1;2;3;-;3281
"316200 SAO GONCALO DO SAPUCAI";-;-;2;4;1;7;13;28;43;74;123;194;75;2;3;5;4;7;22;17;12;7;1;2;1;2;2;1;3;-;1;-;1;1;-;-;1;1;-;-;1;-;2;-;4;-;1;1;-;1;-;1;-;-;671
"316210 SAO GOTARDO";-;30;41;34;89;125;255;284;442;513;497;155;75;52;100;105;98;108;112;99;130;86;72;69;65;31;20;8;5;1;6;1;1;1;3;1;1;1;2;1;1;1;2;-;-;2;2;6;2;-;4;6;5;-;3750
"316220 SAO JOAO BATISTA DO GLORIA";-;2;2;2;3;5;3;7;20;43;40;72;59;56;53;54;87;57;78;82;49;25;35;10;7;8;4;2;1;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;873
"316225 SAO JOAO DA LAGOA";-;26;17;17;12;9;18;12;22;34;10;6;2;1;12;12;13;12;6;12;5;4;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;3;5;10;20;11;9;-;327
"316230 SAO JOAO DA MATA";-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;1;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316240 SAO JOAO DA PONTE";-;9;12;23;32;59;58;43;55;62;63;53;31;26;23;29;42;128;133;68;53;47;27;14;9;6;1;3;4;-;-;2;1;1;2;-;1;-;1;1;2;2;1;3;6;8;16;20;20;20;19;15;5;-;1259
"316245 SAO JOAO DAS MISSOES";-;2;1;2;11;12;10;17;72;87;77;52;48;7;10;12;12;20;30;24;21;22;18;12;1;3;1;1;1;-;-;1;1;1;1;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;598
"316250 SAO JOAO DEL REI";-;132;156;346;624;497;474;457;359;231;57;61;92;92;95;175;191;188;197;181;213;137;115;71;42;29;25;10;14;12;11;2;4;6;8;1;7;3;7;8;5;3;12;8;6;7;4;15;15;9;26;26;22;-;5488
"316255 SAO JOAO DO MANHUACU";-;-;-;-;-;4;1;15;16;13;37;27;34;14;12;3;3;3;21;17;14;2;4;3;3;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;249
"316257 SAO JOAO DO MANTENINHA";-;8;2;12;10;14;17;32;36;48;61;61;36;25;21;28;22;15;13;25;23;39;19;22;12;7;15;12;4;5;5;3;2;1;2;-;1;-;1;3;3;2;4;4;4;8;3;9;6;6;13;5;2;-;731
"316260 SAO JOAO DO ORIENTE";-;90;86;141;101;88;84;72;59;27;18;13;6;7;4;2;3;1;2;2;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;1;4;11;11;8;6;10;12;-;876
"316265 SAO JOAO DO PACUI";-;-;1;4;2;7;6;15;30;42;37;14;4;3;2;3;3;3;7;4;8;5;8;10;3;-;-;-;4;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;1;-;-;-;234
"316270 SAO JOAO DO PARAISO";-;1;4;5;2;7;4;12;9;8;26;53;5;1;4;6;9;6;9;8;4;3;2;4;4;-;1;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;201
"316280 SAO JOAO EVANGELISTA";-;-;-;3;7;8;15;30;48;44;71;48;23;9;11;25;13;17;19;28;27;16;7;7;-;-;1;4;7;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;489
"316290 SAO JOAO NEPOMUCENO";-;6;17;9;14;26;40;110;161;240;373;501;324;378;251;295;273;267;263;137;107;95;66;54;31;23;11;9;10;5;8;1;2;3;-;2;3;2;1;5;20;9;7;6;6;6;6;4;4;6;6;8;3;-;4214
"316292 SAO JOAQUIM DE BICAS";-;145;164;217;236;229;170;287;212;169;169;269;227;175;201;173;145;139;141;141;111;139;77;80;42;35;38;15;12;7;5;-;1;2;5;6;2;5;3;-;-;3;1;2;1;-;5;3;8;13;30;25;10;-;4295
"316294 SAO JOSE DA BARRA";-;6;4;14;5;9;12;28;24;35;61;30;62;69;62;49;50;57;34;18;12;12;3;6;3;-;1;3;-;-;-;-;1;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;7;-;684
"316295 SAO JOSE DA LAPA";-;77;200;314;516;630;407;324;382;337;359;207;34;33;70;52;59;89;98;82;82;75;60;66;42;34;24;7;21;8;7;5;6;6;4;5;8;5;2;4;4;4;1;-;1;8;5;5;18;19;21;34;29;-;4890
"316300 SAO JOSE DA SAFIRA";-;18;21;28;40;59;43;31;42;57;34;16;12;6;4;1;1;1;-;1;1;2;2;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;4;-;433
"316310 SAO JOSE DA VARGINHA";-;9;20;14;29;38;28;33;56;64;11;6;7;3;-;1;1;4;8;4;5;9;6;2;-;2;-;2;-;-;-;-;-;3;-;-;-;-;-;-;2;-;-;-;1;1;2;6;1;2;2;3;4;-;389
"316320 SAO JOSE DO ALEGRE";-;22;27;44;49;57;55;34;44;31;21;12;6;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;2;4;4;-;-;419
"316330 SAO JOSE DO DIVINO";-;10;5;14;9;27;21;23;41;20;14;16;4;2;9;8;5;4;1;4;2;1;1;-;-;1;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;1;1;10;23;15;16;6;2;1;-;322
"316340 SAO JOSE DO GOIABAL";-;16;26;41;73;67;33;26;33;50;93;71;66;36;36;22;24;11;17;8;4;3;6;3;-;-;1;1;-;3;-;2;-;-;-;-;-;1;-;-;-;-;-;1;3;1;3;8;6;13;23;6;2;1;840
"316350 SAO JOSE DO JACURI";-;-;1;1;4;10;20;19;35;16;-;-;-;-;3;-;2;1;4;3;-;4;1;1;-;5;8;7;3;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;3;-;-;165
"316360 SAO JOSE DO MANTIMENTO";-;8;4;15;14;21;14;1;-;-;2;3;7;12;15;7;2;1;2;4;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;6;7;-;3;2;2;2;3;3;3;-;-;172
"316370 SAO LOURENCO";-;2;2;19;66;72;110;183;191;249;215;133;100;8;15;25;19;15;17;19;11;3;5;2;-;-;3;1;-;3;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;-;1492
"316380 SAO MIGUEL DO ANTA";-;-;-;-;-;6;1;4;4;7;18;25;6;2;3;1;5;5;5;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;97
"316390 SAO PEDRO DA UNIAO";-;1;2;3;1;-;4;2;4;11;14;6;2;2;2;1;-;2;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;64
"316400 SAO PEDRO DOS FERROS";-;46;64;27;46;26;51;66;83;87;74;81;39;8;3;5;6;11;12;16;8;8;3;4;9;3;3;2;2;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;4;4;4;13;12;10;8;11;6;-;869
"316410 SAO PEDRO DO SUACUI";-;-;1;2;1;3;12;13;15;18;17;17;13;4;18;5;4;1;2;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;153
"316420 SAO ROMAO";-;16;23;38;79;117;81;86;85;72;55;26;14;10;2;4;4;1;3;5;7;-;-;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3;-;2;1;1;-;3;-;744
"316430 SAO ROQUE DE MINAS";-;1;1;3;3;5;6;15;14;16;44;59;35;24;18;50;31;29;47;27;28;12;8;5;10;4;1;1;-;-;1;-;-;-;1;-;-;2;1;1;-;-;-;-;1;-;2;-;2;1;1;2;2;-;514
"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;1;1;-;1;2;2;1;7;10;3;1;-;2;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;-;-;-;2;4;6;7;2;21;13;2;10;3;4;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;78
"316447 SAO SEBASTIAO DO ANTA";-;1;-;2;4;5;8;10;29;71;27;2;-;1;3;4;3;5;11;14;5;3;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;218
"316450 SAO SEBASTIAO DO MARANHAO";-;30;13;13;18;17;28;23;2;1;5;7;2;7;7;3;-;-;1;1;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;19;1;2;19;18;20;15;-;-;278
"316460 SAO SEBASTIAO DO OESTE";-;5;8;24;48;45;72;69;90;143;193;170;76;12;12;46;36;34;50;33;29;15;16;12;9;10;5;2;4;3;3;1;-;-;1;1;1;-;1;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;1283
"316470 SAO SEBASTIAO DO PARAISO";-;55;92;180;266;363;339;406;476;526;518;617;618;571;652;705;549;498;525;491;326;155;97;75;47;33;32;22;15;15;13;9;11;3;6;4;8;11;8;4;5;5;10;10;14;7;8;17;23;17;36;30;25;1;9549
"316480 SAO SEBASTIAO DO RIO PRETO";-;1;8;2;-;5;4;4;6;9;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"316490 SAO SEBASTIAO DO RIO VERDE";-;1;-;-;-;1;2;3;-;1;-;3;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"316500 SAO TIAGO";-;1;1;5;5;9;27;33;26;24;15;9;9;6;5;7;4;3;6;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;202
"316510 SAO TOMAS DE AQUINO";-;-;-;1;3;9;11;12;31;49;50;113;76;48;18;18;26;44;47;29;29;13;15;10;6;4;3;2;1;3;2;-;1;1;1;2;-;2;1;2;1;4;-;3;2;2;3;-;-;1;1;3;2;-;705
"316520 SAO THOME DAS LETRAS";-;-;1;3;3;4;28;18;23;17;47;27;16;34;23;20;19;13;8;7;4;4;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;327
"316530 SAO VICENTE DE MINAS";-;3;1;2;6;2;15;40;42;76;91;84;49;-;-;1;-;1;-;-;1;-;2;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;424
"316540 SAPUCAI-MIRIM";-;-;-;-;1;1;-;3;5;24;35;58;6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;136
"316550 SARDOA";-;1;-;1;-;-;1;1;9;4;3;7;6;1;8;1;-;1;1;3;-;6;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;56
"316553 SARZEDO";-;113;107;109;147;142;101;149;127;164;209;269;309;455;368;67;26;24;42;95;76;57;41;11;7;4;-;2;1;-;1;-;-;-;-;-;-;-;2;-;-;3;-;2;10;9;8;21;20;86;95;32;25;-;3536
"316555 SETUBINHA";-;11;8;27;38;14;4;8;3;14;8;1;-;3;2;3;2;5;1;1;11;4;8;1;-;1;2;1;3;2;-;-;-;1;1;-;-;-;1;-;-;-;1;-;-;2;1;2;-;-;2;1;3;-;201
"316556 SEM-PEIXE";-;4;4;2;6;15;10;6;21;24;15;4;1;3;2;3;10;3;3;2;-;1;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;-;1;1;1;11;13;19;34;11;10;4;-;-;252
"316557 SENADOR AMARAL";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316560 SENADOR CORTES";-;-;4;3;3;6;7;12;24;27;23;26;28;-;1;2;5;7;8;8;9;-;2;3;3;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;3;3;1;1;-;-;-;-;-;2;-;226
"316570 SENADOR FIRMINO";-;4;4;2;5;5;5;14;7;13;27;20;4;-;2;1;5;6;8;6;1;6;5;2;2;1;-;-;1;-;-;-;1;-;-;-;-;-;-;2;-;1;-;4;-;-;2;-;-;2;1;2;3;-;174
"316580 SENADOR JOSE BENTO";-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316590 SENADOR MODESTINO GONCALVES";-;4;6;3;3;14;29;51;30;37;62;59;49;7;12;14;4;11;12;7;4;6;4;3;2;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;445
"316600 SENHORA DE OLIVEIRA";-;6;13;15;27;34;32;58;42;28;74;55;31;-;-;-;-;-;-;2;3;-;-;-;-;-;-;2;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;425
"316610 SENHORA DO PORTO";-;-;1;4;1;3;13;14;22;26;21;5;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111
"316620 SENHORA DOS REMEDIOS";-;-;-;-;-;3;-;4;3;-;-;-;-;-;1;1;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"316630 SERICITA";-;-;-;-;2;5;9;17;27;26;19;50;15;1;1;-;2;3;2;3;2;-;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;188
"316640 SERITINGA";-;-;-;-;1;-;-;-;1;1;2;7;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;18
"316650 SERRA AZUL DE MINAS";-;-;-;-;-;10;30;32;26;36;32;14;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;183
"316660 SERRA DA SAUDADE";-;2;6;9;8;11;20;18;12;12;19;11;3;-;2;-;-;-;-;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;1;1;3;4;-;-;150
"316670 SERRA DOS AIMORES";-;1;3;-;3;4;7;7;21;19;31;41;15;6;4;8;7;8;3;5;7;7;3;8;2;2;1;4;1;1;1;1;2;-;-;-;-;-;-;-;-;1;-;-;2;3;1;1;5;1;-;1;-;-;248
"316680 SERRA DO SALITRE";-;5;10;13;13;15;41;47;47;79;95;72;19;19;30;35;34;46;68;64;64;27;29;16;13;4;4;1;3;3;6;-;-;1;-;-;-;-;1;-;1;2;1;-;-;-;1;-;4;-;3;-;2;-;938
"316690 SERRANIA";-;39;39;24;7;6;1;1;100;18;29;1;1;-;3;-;2;-;-;3;3;1;-;-;2;-;-;1;-;-;-;-;-;-;1;-;2;-;-;-;-;1;-;-;-;-;-;-;1;2;3;3;1;-;295
"316695 SERRANOPOLIS DE MINAS";-;-;-;-;-;3;2;1;6;16;11;23;16;6;3;9;11;11;7;5;15;8;1;4;1;1;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;164
"316700 SERRANOS";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316710 SERRO";-;9;10;38;34;84;86;170;172;50;32;20;18;12;14;21;28;29;28;22;25;19;14;11;9;7;5;5;3;6;-;2;5;4;2;-;2;1;3;1;5;2;1;2;1;1;-;1;2;-;8;5;2;-;1031
"316720 SETE LAGOAS";-;338;489;839;826;530;352;550;722;613;642;1069;822;649;825;1175;1112;1211;1170;1095;915;825;702;354;191;151;125;62;55;33;22;21;20;19;6;8;14;19;11;12;22;16;19;28;22;31;16;33;75;86;103;112;92;1;19250
"316730 SILVEIRANIA";-;-;-;1;-;1;1;5;1;2;10;13;12;20;41;36;25;11;10;5;4;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201
"316740 SILVIANOPOLIS";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3
"316750 SIMAO PEREIRA";-;35;22;17;29;18;8;17;9;5;1;-;-;3;-;2;3;1;2;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;1;-;8;8;13;38;53;37;48;47;38;-;469
"316760 SIMONESIA";-;1;1;2;8;12;19;51;48;93;135;55;7;2;4;4;8;5;8;8;17;6;5;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;508
