2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"351240 CORDEIROPOLIS";-;6;10;12;17;47;41;63;74;136;172;177;210;237;197;222;198;160;170;167;101;63;60;48;22;15;11;5;4;8;5;5;2;3;4;-;2;2;2;3;1;1;2;1;4;1;2;3;3;1;5;3;1;-;2709
"351250 COROADOS";-;13;11;13;23;25;39;46;43;48;50;94;74;92;89;82;79;68;70;33;25;24;22;11;8;7;4;3;6;3;3;7;3;4;2;1;7;3;2;3;4;7;7;5;2;2;1;6;5;4;2;4;2;-;1191
"351260 CORONEL MACEDO";-;-;-;2;4;2;3;3;-;1;-;-;4;-;2;2;2;2;7;4;5;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;48
"351270 CORUMBATAI";-;2;1;3;7;1;9;9;3;21;16;12;7;14;15;7;14;8;10;4;4;4;1;4;1;3;1;2;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;1;-;189
"351280 COSMOPOLIS";-;18;13;23;38;75;59;102;52;76;87;117;125;124;189;173;154;179;171;113;63;54;46;24;19;10;8;8;6;6;7;9;5;2;2;6;2;7;6;3;4;5;3;5;7;5;11;9;6;6;7;5;9;1;2264
"351290 COSMORAMA";-;72;68;55;66;50;50;39;19;22;15;24;23;24;25;13;10;8;15;12;7;4;6;3;6;5;3;2;5;1;1;5;-;4;2;-;5;3;1;-;2;8;8;8;14;25;33;49;56;110;117;72;43;-;1218
"351300 COTIA";-;31;34;55;156;178;229;187;201;189;250;258;197;222;224;187;174;177;135;136;64;34;31;14;11;7;2;6;10;5;7;5;3;4;3;3;6;4;6;2;10;4;2;3;5;2;5;6;8;6;7;10;7;2;3524
"351310 CRAVINHOS";-;71;109;119;170;159;155;81;53;74;87;78;80;95;94;102;157;154;218;156;116;65;75;50;47;35;34;18;11;20;16;9;7;5;6;5;5;5;4;4;10;9;4;2;7;4;10;7;14;9;16;5;12;2;2860
"351320 CRISTAIS PAULISTA";-;2;6;14;20;18;8;8;3;6;13;8;12;8;5;16;6;17;20;21;8;4;4;2;2;-;2;-;1;-;-;-;-;-;-;1;1;2;-;-;1;-;2;1;-;-;-;-;-;-;-;3;-;-;245
"351330 CRUZALIA";-;2;3;4;7;16;41;22;27;48;59;48;46;31;30;23;16;19;10;8;12;19;6;4;10;13;8;8;1;-;1;-;-;-;2;1;-;-;1;-;1;1;-;1;1;1;1;-;-;2;-;1;-;-;555
"351340 CRUZEIRO";-;68;144;315;418;457;777;822;238;96;405;257;149;114;145;138;97;90;81;83;65;56;51;41;17;19;19;11;15;7;7;4;4;1;3;-;11;10;-;4;5;7;7;6;4;8;5;5;4;11;4;16;12;2;5335
"351350 CUBATAO";-;32;39;57;57;100;126;148;193;222;286;370;345;342;288;265;249;248;204;137;135;99;97;97;82;54;52;37;28;34;32;31;18;20;20;17;28;22;15;10;13;14;8;12;12;5;10;21;17;26;23;21;18;2;4838
"351360 CUNHA";-;2;1;2;7;5;7;3;4;4;11;2;5;9;18;8;11;3;7;1;7;1;-;-;-;3;-;-;2;-;-;-;-;1;2;1;1;-;2;-;1;-;1;-;1;-;2;1;1;2;-;1;-;-;140
"351370 DESCALVADO";-;14;16;14;18;39;72;92;82;93;135;138;147;192;188;182;190;143;168;145;79;54;36;39;26;13;20;14;3;8;2;1;2;2;2;1;1;1;4;6;6;7;8;7;3;1;5;3;8;4;9;5;3;-;2451
"351380 DIADEMA";-;55;76;82;103;154;177;107;145;233;273;452;445;405;511;549;579;486;399;377;295;174;127;97;64;63;37;26;26;14;21;20;20;15;14;14;14;18;12;14;8;22;17;21;25;23;25;29;36;28;40;35;25;4;7031
"351385 DIRCE REIS";-;2;2;9;22;24;31;34;33;27;40;39;20;19;25;14;14;20;9;10;15;7;6;8;6;5;-;3;2;1;1;-;8;1;1;-;2;-;-;-;-;2;1;-;1;-;-;1;2;2;2;2;-;-;473
"351390 DIVINOLANDIA";-;1;-;-;1;4;2;1;-;2;2;2;1;3;1;2;4;4;3;1;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;40
"351400 DOBRADA";-;-;6;4;14;11;17;12;21;23;41;46;49;96;97;86;87;114;117;93;87;65;44;43;25;23;17;13;4;11;3;1;-;3;-;2;2;-;1;-;3;1;1;1;-;2;1;2;1;1;2;1;2;-;1296
"351410 DOIS CORREGOS";-;115;93;160;284;230;285;117;21;29;47;46;38;43;76;104;74;38;42;64;48;15;19;12;14;9;7;5;4;4;3;5;3;2;3;10;2;6;1;-;1;-;4;3;1;5;3;6;12;11;30;35;7;-;2196
"351420 DOLCINOPOLIS";-;23;16;29;22;8;17;17;9;21;17;26;14;34;33;20;32;47;44;43;39;22;14;8;4;1;5;8;5;3;-;4;4;1;1;-;-;-;9;7;2;-;6;-;4;12;20;16;9;22;16;4;10;-;728
"351430 DOURADO";-;2;-;7;2;7;9;7;5;13;11;16;47;51;65;59;71;76;63;60;74;32;21;22;9;9;14;10;5;6;2;7;4;5;3;2;1;-;2;2;1;-;3;5;1;-;1;1;1;1;1;-;-;-;816
"351440 DRACENA";-;89;149;224;294;313;469;457;452;727;638;654;547;841;810;618;516;442;400;314;260;135;96;78;94;57;35;35;28;22;26;29;20;24;20;9;12;17;19;16;14;14;18;16;8;5;11;13;9;10;22;14;32;23;10195
"351450 DUARTINA";-;1;2;3;5;18;21;37;61;60;69;110;96;119;116;67;56;59;50;29;20;8;6;2;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1020
"351460 DUMONT";-;20;22;47;66;80;84;78;55;67;86;68;74;91;85;82;77;66;86;89;54;44;28;27;17;3;-;3;-;3;-;2;3;3;2;3;2;1;3;5;-;5;1;-;4;1;2;1;5;6;7;5;1;1;1565
"351470 ECHAPORA";-;12;25;22;28;44;57;42;39;59;104;110;74;67;19;13;45;30;20;18;9;11;4;3;2;2;1;1;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;1;1;2;-;1;1;1;5;8;8;-;892
"351480 ELDORADO";-;2;1;2;2;5;15;11;7;12;17;21;10;11;15;7;3;11;8;11;4;2;8;2;4;2;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;200
"351490 ELIAS FAUSTO";-;48;102;130;145;192;95;69;51;58;35;17;11;17;12;12;12;8;13;10;9;1;-;2;3;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;1;1;9;20;1091
"351492 ELISIARIO";-;8;17;9;12;37;17;38;30;25;39;25;22;32;32;38;45;52;49;47;31;19;16;13;8;3;4;3;3;1;1;4;1;1;-;1;-;1;1;1;2;-;1;1;5;-;1;3;1;2;1;1;-;-;704
"351495 EMBAUBA";-;6;4;4;7;18;14;20;23;25;36;36;30;54;42;51;58;79;37;18;32;27;20;13;6;2;2;1;1;1;1;2;-;-;-;-;-;1;2;-;1;1;-;-;1;-;1;-;-;-;-;-;-;-;677
"351500 EMBU DAS ARTES";-;29;29;56;71;79;96;75;100;146;150;186;194;185;247;202;223;231;211;147;122;69;64;41;29;20;18;11;12;8;5;6;5;9;3;15;3;6;7;11;10;13;10;13;13;7;11;17;13;12;13;15;20;2;3290
"351510 EMBU-GUACU";-;9;6;10;12;10;11;14;11;16;19;43;27;23;19;7;11;12;9;15;10;4;7;2;3;4;2;3;-;2;1;1;1;2;-;-;-;1;-;1;2;4;1;1;4;4;2;10;2;1;4;7;2;-;372
"351512 EMILIANOPOLIS";-;2;-;3;6;10;13;24;6;29;37;47;61;60;50;57;21;16;20;13;8;5;2;2;3;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;1;1;-;2;1;-;508
"351515 ENGENHEIRO COELHO";-;10;10;5;19;16;18;40;38;43;90;68;62;84;76;113;109;82;48;47;30;25;16;9;8;11;1;4;4;2;-;2;2;1;-;2;3;3;2;-;-;-;-;-;-;-;1;1;2;3;1;2;3;-;1116
"351518 ESPIRITO SANTO DO PINHAL";-;5;13;17;41;57;79;86;70;100;172;167;135;147;185;185;221;203;222;172;87;64;42;24;17;8;4;6;4;3;2;1;-;-;1;1;2;1;2;2;3;1;2;-;3;2;2;1;1;4;2;-;3;4;2576
"351519 ESPIRITO SANTO DO TURVO";-;1;-;1;3;2;2;6;8;22;49;41;31;27;15;19;21;23;20;13;6;3;1;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;323
"351520 ESTRELA D'OESTE";-;92;143;152;212;223;172;173;125;125;135;125;136;95;97;113;92;108;121;99;69;65;53;40;36;24;27;22;11;4;4;4;4;3;3;4;-;3;2;3;4;5;-;2;6;7;11;18;13;10;26;27;28;12;3088
"351530 ESTRELA DO NORTE";-;2;3;10;9;5;19;32;38;66;81;86;62;111;73;72;48;28;28;13;10;6;3;5;3;3;3;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;2;-;8;5;1;-;-;841
"351535 EUCLIDES DA CUNHA PAULISTA";-;6;17;25;42;26;28;53;42;69;72;62;97;111;100;101;81;82;132;125;120;61;64;50;43;37;21;20;22;12;6;13;10;4;7;-;1;2;2;4;5;7;7;9;8;7;9;8;17;8;8;7;6;-;1876
"351540 FARTURA";-;1;-;3;3;1;1;2;-;-;7;6;9;18;22;32;53;62;44;35;51;52;32;16;17;8;4;5;3;2;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;495
"351550 FERNANDOPOLIS";-;86;103;119;222;316;418;538;533;609;635;656;685;676;737;656;713;733;543;463;403;285;260;206;165;141;103;56;61;51;49;34;32;23;14;20;17;15;18;14;11;15;14;13;21;16;13;16;15;33;34;26;47;3;11685
"351560 FERNANDO PRESTES";-;6;7;6;22;39;45;43;39;44;33;52;43;38;46;33;31;50;35;31;27;13;9;5;4;6;4;2;3;5;-;1;1;-;2;1;1;2;4;-;8;-;1;1;2;1;-;1;-;-;4;2;1;-;754
"351565 FERNAO";-;-;4;-;3;6;3;14;3;3;1;5;6;5;5;3;8;4;3;3;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;86
"351570 FERRAZ DE VASCONCELOS";-;17;34;84;101;107;102;69;66;123;124;155;159;137;140;165;128;132;158;138;91;64;63;33;35;24;15;12;10;8;3;6;5;5;3;7;6;10;7;6;11;4;8;5;9;8;8;11;10;5;12;10;10;3;2666
"351580 FLORA RICA";-;1;-;2;3;6;5;8;7;9;25;21;49;17;66;58;5;6;5;-;2;2;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;304
"351590 FLOREAL";-;1;3;4;3;12;16;7;9;20;29;28;47;29;40;37;33;39;34;29;16;15;9;3;7;4;7;1;1;-;2;2;2;1;-;-;-;2;-;1;-;-;-;1;-;-;-;-;1;1;2;-;1;-;499
"351600 FLORIDA PAULISTA";-;20;27;70;41;38;57;65;67;130;137;152;166;180;173;212;146;139;131;100;96;65;61;47;62;29;30;19;19;18;13;12;8;1;5;1;-;2;-;1;2;3;-;-;-;2;2;-;3;2;1;1;5;4;2565
"351610 FLORINIA";-;4;11;24;64;56;30;28;48;32;58;42;34;12;8;12;11;12;8;2;2;2;5;-;-;-;1;-;1;1;2;2;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;1;1;-;1;-;2;521
"351620 FRANCA";-;277;369;607;752;894;862;1022;1467;1593;1821;2024;1724;1316;1339;1228;1141;1192;1236;1029;747;449;305;182;128;102;107;71;57;33;35;40;30;25;26;19;33;30;26;40;34;32;26;28;32;21;17;30;38;40;83;101;127;2;24989
"351630 FRANCISCO MORATO";-;18;40;55;74;115;77;83;99;110;155;178;192;223;223;259;240;262;273;326;261;187;100;72;49;35;34;24;13;10;12;7;3;8;3;4;9;5;6;6;9;7;11;12;6;8;11;16;8;13;10;6;13;1;3981
"351640 FRANCO DA ROCHA";-;147;135;209;287;217;168;88;83;104;168;169;242;205;223;286;221;232;222;251;234;114;87;63;37;35;26;14;9;13;12;7;4;4;2;3;3;9;9;7;2;9;13;5;9;10;11;7;6;7;17;26;39;1;4511
"351650 GABRIEL MONTEIRO";-;3;5;35;25;33;28;31;29;57;35;37;36;40;33;48;52;30;24;20;13;4;6;7;2;3;4;3;-;2;2;-;-;1;-;1;2;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;3;-;658
"351660 GALIA";-;5;-;13;8;26;26;21;36;62;57;78;103;71;74;57;49;32;25;15;10;6;2;-;1;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;784
"351670 GARCA";-;34;64;96;140;207;321;350;305;420;641;675;938;916;959;994;937;837;740;582;339;191;157;135;82;66;45;36;24;28;43;31;30;18;10;12;2;9;7;11;14;10;8;7;6;9;7;12;11;6;15;16;19;-;11572
"351680 GASTAO VIDIGAL";-;9;35;29;39;71;86;71;82;51;31;50;18;25;15;9;11;17;4;5;9;8;6;5;2;4;3;-;1;-;2;2;1;1;-;-;-;1;-;-;1;5;-;-;2;2;-;2;2;5;-;5;3;-;730
"351685 GAVIAO PEIXOTO";-;6;6;28;17;35;39;19;40;32;33;23;25;35;37;44;51;49;65;65;59;31;27;12;10;19;10;3;3;-;3;2;1;4;1;-;1;1;1;1;-;1;-;1;-;1;1;1;1;1;4;10;5;-;864
"351690 GENERAL SALGADO";-;14;18;31;37;57;94;81;68;172;144;118;177;178;164;130;134;108;99;74;53;39;25;26;20;23;6;4;1;3;2;2;2;6;1;2;3;-;-;1;1;3;2;2;1;2;5;1;1;6;3;4;3;-;2151
"351700 GETULINA";-;68;81;97;43;29;27;27;42;60;133;50;58;64;120;118;113;89;95;55;66;48;9;3;6;2;2;2;-;1;-;-;-;1;-;1;1;2;1;-;1;-;2;4;1;9;6;17;16;19;30;20;3;4;1646
"351710 GLICERIO";-;3;6;7;9;16;27;26;25;28;30;23;50;35;53;43;54;69;49;37;48;43;21;11;9;8;2;3;-;2;2;-;1;1;2;1;-;-;2;2;1;-;-;1;1;1;1;-;-;-;1;1;-;1;756
"351720 GUAICARA";-;18;18;29;62;38;37;61;90;80;58;61;63;57;82;105;100;83;76;97;67;49;46;28;13;13;7;3;4;1;2;1;1;-;1;1;1;-;-;-;1;2;-;1;-;1;1;1;3;-;7;2;6;-;1478
"351730 GUAIMBE";-;15;18;58;68;98;172;70;56;68;76;66;83;54;38;44;38;32;28;21;18;4;11;13;7;1;4;-;2;1;3;2;3;3;-;2;2;-;-;1;1;1;1;2;1;1;3;4;8;10;7;6;9;-;1234
"351740 GUAIRA";-;306;318;244;306;319;289;318;276;206;222;212;235;287;271;303;288;368;353;286;329;221;209;190;159;130;85;85;48;45;31;32;39;36;28;33;43;38;34;30;32;31;27;38;49;49;50;64;78;104;138;149;268;-;8329
"351750 GUAPIACU";-;20;41;28;42;64;98;106;103;129;125;123;147;207;242;286;239;233;196;176;116;76;59;56;46;32;19;14;12;4;8;4;5;13;3;6;1;4;3;1;9;4;4;2;3;6;12;11;10;15;11;17;13;1;3205
"351760 GUAPIARA";-;-;1;1;-;-;2;2;4;2;3;3;3;1;12;12;9;13;4;3;7;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;-;1;-;93
"351770 GUARA";-;19;28;27;37;26;35;34;46;66;55;48;36;18;20;21;10;12;19;15;10;8;11;12;6;12;9;5;4;2;6;2;1;2;1;1;1;4;3;5;5;7;3;13;10;13;18;33;17;1;2;5;9;-;813
"351780 GUARACAI";-;43;36;31;54;65;63;72;85;91;97;105;174;116;167;255;189;143;161;118;65;43;36;25;27;15;12;3;4;4;6;12;4;1;6;-;1;3;1;3;1;-;2;2;1;2;2;-;1;4;9;7;21;1;2389
"351790 GUARACI";-;35;26;40;47;44;48;46;34;19;27;26;22;13;6;6;10;8;13;11;7;6;4;3;3;3;2;1;2;-;1;-;1;1;1;3;6;3;4;7;3;4;3;2;1;-;1;-;5;19;21;34;26;-;658
"351800 GUARANI D'OESTE";-;-;-;2;1;5;4;17;8;8;17;19;19;29;31;36;51;20;21;30;13;11;5;11;9;6;3;1;1;2;5;1;1;-;3;-;1;-;-;-;-;1;-;3;3;2;2;2;6;14;5;4;-;-;433
"351810 GUARANTA";-;5;14;17;29;36;43;45;59;68;45;70;90;88;128;97;98;66;56;21;20;13;14;8;4;4;2;2;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;2;-;-;-;-;3;-;1;-;1;-;1153
"351820 GUARARAPES";-;232;441;548;579;555;489;406;243;272;199;206;163;190;279;338;325;286;250;281;227;155;115;88;58;52;37;34;28;24;17;11;11;5;10;11;9;5;10;5;5;6;4;6;7;7;10;9;13;11;19;16;38;91;7436
"351830 GUARAREMA";-;17;16;48;75;150;148;127;43;36;40;63;39;33;39;34;37;58;28;32;23;20;25;25;9;10;14;12;13;10;6;13;5;7;8;4;7;10;13;10;15;15;11;18;20;11;11;8;1;16;10;23;8;-;1474
"351840 GUARATINGUETA";-;68;122;176;274;334;488;331;341;479;432;392;280;238;268;266;266;223;173;158;91;82;44;32;41;25;11;14;9;4;6;10;5;7;2;3;2;6;3;6;3;6;14;8;2;13;13;17;19;28;30;23;28;1;5917
"351850 GUAREI";-;1;1;1;5;2;-;2;-;-;2;2;3;6;1;5;6;8;7;7;4;1;1;2;-;1;-;1;1;-;-;-;-;-;2;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;2;-;1;-;79
"351860 GUARIBA";-;10;16;27;22;15;25;41;54;61;73;109;135;101;189;254;234;251;322;246;228;165;147;132;60;32;29;8;5;3;2;3;1;-;3;1;2;1;1;1;1;2;1;2;-;1;1;-;1;3;8;2;5;1;3037
"351870 GUARUJA";-;86;109;122;189;308;399;327;281;281;261;348;309;348;428;446;369;335;346;266;220;163;181;146;110;70;74;61;37;29;33;43;35;44;22;28;27;20;15;29;24;23;25;32;33;36;42;48;62;63;81;69;45;4;7532
"351880 GUARULHOS";-;190;269;515;708;1194;1466;1381;848;1420;1848;2325;2542;2562;3333;3588;3537;3450;2832;2210;1630;1231;893;578;406;236;205;123;93;51;48;42;42;36;22;29;24;36;34;29;31;33;52;31;39;63;41;53;62;48;65;76;53;12;42665
"351885 GUATAPARA";-;24;33;43;53;52;62;67;70;75;67;69;59;46;36;52;40;44;58;54;41;40;25;18;12;5;8;7;6;7;9;4;4;7;3;2;1;2;3;1;1;2;-;3;3;6;9;2;7;7;10;7;23;-;1289
"351890 GUZOLANDIA";-;2;2;2;-;2;3;11;7;13;19;15;24;27;19;25;30;12;22;27;17;16;14;19;9;6;4;2;1;2;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;3;-;362
"351900 HERCULANDIA";-;8;8;8;11;22;22;43;59;73;119;115;138;154;157;136;148;119;116;102;68;61;28;27;22;18;10;3;6;6;4;7;5;5;1;1;5;-;3;-;1;-;1;-;1;1;1;-;1;2;1;1;1;-;1849
"351905 HOLAMBRA";-;5;14;19;17;11;28;39;37;26;29;50;36;43;47;71;78;54;52;53;35;17;15;13;10;6;3;1;-;-;-;3;1;-;2;4;2;1;-;3;3;6;1;5;2;1;1;2;1;1;1;1;1;3;854
"351907 HORTOLANDIA";-;93;114;172;286;354;414;385;415;608;717;829;804;820;849;764;602;618;809;602;459;335;220;218;180;119;95;65;59;48;32;33;31;22;23;28;18;24;30;17;20;40;31;30;28;47;37;36;47;41;50;45;47;22;12832
"351910 IACANGA";-;11;14;13;14;22;33;41;56;46;53;43;43;44;45;33;49;59;57;34;24;26;25;20;5;7;7;7;4;10;4;4;1;2;1;1;1;-;1;-;3;-;2;3;5;2;-;6;4;2;4;7;4;-;902
"351920 IACRI";-;16;25;27;48;45;44;34;27;37;48;49;45;51;68;80;82;103;88;31;44;26;10;9;9;8;11;1;2;3;2;4;-;4;2;-;2;2;4;4;6;4;2;3;1;3;12;6;6;14;9;7;7;1;1176
"351925 IARAS";-;-;1;-;3;3;8;5;2;4;4;13;12;18;36;37;31;31;36;37;19;13;9;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;328
"351930 IBATE";-;7;6;11;14;20;54;58;56;78;106;124;168;185;189;193;188;193;215;244;165;99;96;80;37;33;28;13;16;7;12;12;7;2;1;-;3;3;1;1;2;1;2;2;4;2;-;1;-;4;3;-;3;1;2750
"351940 IBIRA";-;13;31;52;81;99;118;174;140;130;131;150;143;203;276;216;209;213;171;144;110;86;43;52;30;20;24;18;10;21;7;5;9;5;6;2;1;2;5;1;2;2;2;5;7;5;2;5;8;10;16;18;17;1;3251
"351950 IBIRAREMA";-;4;8;11;5;14;32;28;28;45;60;87;83;85;113;75;85;72;49;44;24;27;25;19;8;3;2;4;2;-;1;1;1;2;-;1;-;-;-;-;-;-;-;-;1;1;1;1;-;3;1;5;3;-;1064
"351960 IBITINGA";-;127;186;183;233;192;230;244;229;201;226;207;202;281;292;268;231;244;232;244;160;102;77;59;43;46;34;19;29;31;18;9;14;3;5;6;4;4;8;4;13;5;8;3;8;14;16;14;34;49;43;96;120;-;5350
"351970 IBIUNA";-;11;6;6;8;10;19;26;26;29;32;25;26;14;19;17;14;15;7;1;5;5;6;3;6;3;-;2;-;-;-;-;3;4;-;1;1;1;1;1;1;2;4;2;3;4;3;3;1;1;4;4;4;-;389
"351980 ICEM";-;27;33;39;27;53;51;31;37;40;27;22;21;33;45;53;43;34;37;27;30;12;15;7;10;7;6;8;3;-;3;2;-;2;2;2;-;2;1;4;3;4;6;3;5;8;16;8;28;27;29;24;18;1;976
"351990 IEPE";-;14;23;26;40;68;198;138;153;201;173;197;190;167;155;160;116;95;83;70;45;31;25;13;3;6;3;9;2;2;1;10;3;2;1;3;-;3;2;2;1;1;1;-;3;3;3;4;4;9;7;7;15;-;2491
"352000 IGARACU DO TIETE";-;-;3;2;4;6;15;11;7;8;4;15;12;24;30;41;28;23;31;26;12;8;7;6;3;2;-;-;1;2;1;2;2;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;342
"352010 IGARAPAVA";-;63;67;90;64;73;92;173;99;37;67;56;77;54;69;58;36;31;16;37;27;27;28;17;8;2;2;4;1;-;3;3;1;4;3;-;1;2;3;5;-;4;2;1;-;7;5;2;12;18;40;27;24;-;1542
"352020 IGARATA";-;2;-;2;6;1;13;22;3;8;41;25;12;8;15;10;6;2;5;2;-;1;-;1;-;-;1;1;2;-;-;-;-;-;1;1;-;3;1;2;-;1;-;-;-;3;2;1;1;1;1;-;-;-;207
"352030 IGUAPE";-;21;23;39;55;79;30;14;25;39;86;121;114;48;73;46;35;17;9;6;9;5;3;2;9;3;4;1;3;-;-;1;2;2;-;-;-;1;2;3;1;-;1;1;-;-;-;1;1;1;8;-;-;-;944
"352040 ILHABELA";-;78;73;78;93;76;97;88;111;110;117;148;189;142;147;168;164;135;113;114;105;85;89;72;64;66;75;43;39;32;42;32;22;26;17;20;22;21;20;27;13;15;24;27;34;39;48;44;37;42;100;44;54;1;3682
"352042 ILHA COMPRIDA";-;1;2;4;11;7;8;4;8;23;34;42;37;36;30;25;27;21;12;18;12;8;3;7;9;7;6;11;5;2;1;-;3;2;1;3;-;-;-;-;-;2;-;-;-;-;2;-;-;-;-;1;1;-;436
"352044 ILHA SOLTEIRA";-;133;174;168;196;237;190;186;122;146;115;118;71;38;61;47;60;50;26;38;42;23;24;25;11;12;11;5;12;14;6;7;2;3;4;3;4;4;4;11;2;13;11;15;19;43;29;54;55;56;78;54;73;16;2921
"352050 INDAIATUBA";-;46;52;81;101;167;219;194;146;227;267;296;345;383;540;522;564;581;516;341;277;165;98;93;73;61;50;17;29;17;11;10;12;11;6;13;12;10;12;11;17;22;23;19;17;17;13;13;23;24;22;13;18;-;6817
"352060 INDIANA";-;22;13;37;63;57;63;55;59;59;58;54;64;44;29;24;18;41;45;36;34;20;20;26;16;12;4;10;6;9;1;-;2;1;-;-;2;-;-;-;1;-;-;-;-;3;-;2;5;1;4;-;5;-;1025
"352070 INDIAPORA";-;24;23;56;61;50;62;62;59;33;33;21;20;24;24;27;43;22;39;30;32;22;14;16;9;6;1;1;1;2;2;3;-;1;1;1;-;2;-;-;-;1;4;-;1;1;-;1;-;2;7;13;6;9;872
"352080 INUBIA PAULISTA";-;33;20;24;60;65;88;75;46;46;49;52;48;52;47;44;46;29;40;31;41;27;18;21;25;13;15;9;9;6;7;7;6;4;6;-;5;2;2;5;3;2;6;3;-;2;5;3;9;2;4;15;12;-;1189
"352090 IPAUSSU";-;-;1;2;4;5;6;10;15;12;26;34;85;65;63;54;58;40;28;38;26;12;3;3;4;2;2;1;-;-;1;2;1;-;-;1;-;1;1;1;-;5;-;1;-;-;-;-;-;-;3;-;-;-;616
"352100 IPERO";-;194;326;390;294;303;395;403;329;250;256;191;201;148;161;175;139;123;102;73;46;23;14;8;11;5;8;5;4;5;2;2;2;-;1;3;1;1;1;1;1;2;3;4;2;3;3;4;6;4;10;6;14;48;4706
"352110 IPEUNA";-;4;3;4;3;8;17;19;12;14;35;31;38;56;48;38;21;22;21;21;13;10;8;8;2;-;2;4;2;3;-;3;-;1;1;-;1;2;-;-;-;2;1;2;-;1;1;-;-;-;1;1;1;-;485
"352115 IPIGUA";-;20;18;27;32;62;55;53;44;54;44;47;63;69;76;48;59;51;39;30;25;22;18;18;14;3;6;4;5;4;2;4;1;5;2;2;-;1;2;2;4;-;3;4;5;8;9;9;9;10;10;23;19;-;1144
"352120 IPORANGA";-;-;-;-;1;1;-;-;1;2;1;-;9;10;3;6;12;6;9;18;13;2;1;4;1;1;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;106
"352130 IPUA";-;51;57;58;94;151;181;177;64;51;87;66;41;44;30;13;13;14;9;8;8;5;6;8;4;3;1;2;2;1;2;1;1;-;-;4;-;1;-;2;1;1;-;3;4;-;6;2;7;6;13;11;21;-;1335
"352140 IRACEMAPOLIS";-;5;14;18;20;41;69;58;75;108;108;81;111;94;114;136;119;70;77;64;39;26;22;12;9;12;3;1;3;1;4;1;2;1;1;1;-;2;3;1;1;1;4;3;4;6;5;1;2;5;-;2;3;-;1563
"352150 IRAPUA";-;6;9;19;36;38;29;15;26;40;28;26;20;24;54;33;51;45;32;26;17;16;8;7;10;3;8;6;5;6;7;1;4;3;5;2;3;2;1;4;4;-;3;3;2;1;5;-;2;1;1;5;3;-;705
