2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"351250 COROADOS";-;13;11;13;23;25;39;46;43;48;50;94;75;95;100;90;83;80;87;40;33;28;27;17;12;10;6;5;8;3;4;7;3;4;2;1;7;3;2;3;4;7;7;5;2;2;1;6;5;4;2;4;2;-;1291
"351260 CORONEL MACEDO";-;-;-;2;4;2;3;3;-;1;-;-;4;-;2;2;2;2;7;4;5;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;48
"351270 CORUMBATAI";-;2;1;3;7;1;9;9;3;21;16;12;7;14;17;7;14;8;13;5;6;4;2;4;3;3;1;2;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2;1;-;201
"351280 COSMOPOLIS";-;18;13;23;39;75;59;103;52;80;89;120;126;132;196;185;164;199;183;123;73;62;59;37;30;17;10;13;8;8;9;12;8;4;4;6;2;8;7;5;5;8;5;8;8;8;12;10;6;9;9;6;10;1;2466
"351290 COSMORAMA";-;72;68;55;66;50;50;39;20;22;15;24;23;25;25;13;10;11;16;19;9;7;7;3;6;5;3;2;5;1;1;5;1;4;2;-;5;3;1;-;2;8;8;8;15;25;33;50;56;110;117;72;43;-;1240
"351300 COTIA";-;31;35;55;156;178;229;187;202;192;253;259;203;226;237;223;251;236;187;169;108;54;44;17;12;11;3;7;10;6;7;5;3;5;4;4;6;4;6;2;10;4;2;3;5;3;5;6;8;6;7;10;7;2;3905
"351310 CRAVINHOS";-;71;109;119;171;159;155;82;53;74;87;80;80;99;96;104;162;168;227;168;129;75;77;59;53;38;36;21;11;20;16;9;8;5;7;5;5;5;4;4;11;9;4;2;7;4;10;9;14;9;16;6;12;2;2966
"351320 CRISTAIS PAULISTA";-;2;6;14;21;18;8;8;3;6;13;8;12;9;5;16;6;17;20;22;8;4;4;2;2;-;2;-;1;-;-;-;-;-;-;1;1;2;-;-;1;-;2;1;-;-;-;-;-;-;-;3;-;-;248
"351330 CRUZALIA";-;2;3;4;7;16;41;22;27;48;59;48;46;31;30;23;16;20;10;8;13;20;6;4;10;13;8;8;1;-;1;-;-;-;2;1;-;-;1;-;1;1;-;1;1;1;1;-;-;2;-;1;-;-;558
"351340 CRUZEIRO";-;69;146;316;418;458;779;827;238;96;406;257;151;118;148;145;97;90;83;83;67;56;53;45;20;21;20;11;16;9;7;4;4;2;4;-;12;10;-;4;5;8;7;9;4;11;5;7;6;11;5;18;13;2;5401
"351350 CUBATAO";-;32;40;65;60;100;132;166;200;242;301;377;352;353;301;278;261;280;230;171;155;122;114;119;95;65;65;52;33;41;44;43;21;21;25;23;31;25;18;14;18;18;20;19;18;10;19;29;21;31;24;21;18;3;5336
"351360 CUNHA";-;2;1;2;7;5;7;3;4;4;11;2;5;9;18;8;11;3;7;1;7;1;-;-;-;3;-;-;2;-;-;-;-;1;2;1;1;-;2;-;1;-;1;-;1;-;2;1;1;2;-;1;-;-;140
"351370 DESCALVADO";-;14;16;14;18;39;73;92;82;95;136;142;148;199;192;185;202;155;176;152;82;58;45;44;30;13;22;16;9;9;3;3;2;2;2;1;1;1;4;6;6;7;8;7;3;1;5;3;9;4;10;5;3;-;2554
"351380 DIADEMA";-;56;81;84;103;158;181;109;151;238;283;474;461;435;545;583;653;566;496;470;386;223;170;110;74;73;53;33;29;17;22;24;27;22;16;19;26;29;16;15;8;26;19;22;27;24;25;29;37;32;41;41;25;5;7872
"351385 DIRCE REIS";-;2;2;9;22;24;31;34;33;27;40;39;20;19;25;14;14;20;9;10;15;7;7;9;8;5;-;3;2;1;1;-;8;1;1;-;2;-;-;-;-;2;1;-;1;-;-;1;2;3;2;2;-;-;478
"351390 DIVINOLANDIA";-;1;-;-;1;4;2;1;-;2;2;2;1;3;1;2;4;4;4;1;-;-;1;1;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;43
"351400 DOBRADA";-;-;6;4;14;11;17;12;21;23;41;46;49;96;97;86;87;114;117;93;88;65;44;43;27;25;19;15;5;11;3;1;-;3;-;2;3;-;1;-;3;1;1;1;-;2;1;2;1;1;2;1;2;-;1307
"351410 DOIS CORREGOS";-;115;93;160;284;230;285;117;25;32;48;51;44;48;84;116;82;41;48;74;52;18;21;14;14;9;7;5;4;4;3;5;3;2;3;10;2;6;1;-;1;-;4;3;1;5;3;6;12;11;30;35;7;-;2278
"351420 DOLCINOPOLIS";-;23;16;29;22;8;17;17;9;21;17;26;14;34;33;20;32;47;44;43;39;22;14;10;4;1;6;8;5;3;-;4;4;1;1;-;-;-;9;7;2;-;6;-;4;12;20;16;9;22;16;4;10;-;731
"351430 DOURADO";-;2;-;7;2;7;9;7;5;13;11;18;47;55;70;66;73;80;66;60;74;32;21;22;9;9;14;10;5;6;2;7;4;5;3;2;1;-;2;2;1;-;3;5;1;-;1;1;1;1;1;-;-;-;843
"351440 DRACENA";-;89;150;224;295;315;470;457;454;727;638;655;548;841;813;620;518;444;405;318;264;135;96;78;97;63;36;38;31;25;31;29;20;26;21;9;12;17;20;18;16;15;18;18;11;8;18;13;11;11;28;20;36;23;10293
"351450 DUARTINA";-;1;2;3;5;18;21;37;61;60;69;110;96;119;117;69;56;62;51;30;23;9;6;3;-;2;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1035
"351460 DUMONT";-;21;22;48;66;80;84;81;56;68;86;68;75;91;87;82;78;69;86;90;55;49;30;27;25;5;2;5;-;3;1;2;3;3;2;3;2;1;3;5;-;5;1;-;4;1;2;1;5;6;7;8;1;1;1606
"351470 ECHAPORA";-;12;25;22;28;44;57;42;39;59;104;110;74;68;19;13;46;30;21;18;9;12;4;3;3;2;1;1;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;1;1;2;-;1;1;1;5;8;8;-;897
"351480 ELDORADO";-;2;1;2;2;5;15;11;8;13;17;21;11;11;15;7;4;12;8;11;4;2;8;2;4;2;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;205
"351490 ELIAS FAUSTO";-;48;102;130;145;192;95;69;51;59;35;17;11;17;12;12;13;10;14;10;9;1;-;2;3;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;4;7;4;2;1;6;6;12;15;25;1145
"351492 ELISIARIO";-;8;17;9;12;37;17;38;30;25;39;25;22;32;32;38;45;52;50;47;31;19;16;13;8;3;4;3;3;1;1;4;1;1;-;1;-;1;1;1;2;-;1;1;5;2;2;5;2;3;1;1;-;-;712
"351495 EMBAUBA";-;6;4;4;7;18;14;20;23;25;36;36;30;54;42;51;58;79;37;18;32;27;20;13;6;2;2;1;1;1;1;2;-;-;-;-;-;1;2;-;1;1;-;-;1;-;1;-;-;-;-;1;-;-;678
"351500 EMBU DAS ARTES";-;29;32;56;73;85;101;78;105;150;166;197;207;209;285;260;274;289;275;196;170;106;93;50;35;25;22;14;17;8;9;7;5;11;3;15;3;8;8;11;10;13;10;14;13;7;12;19;14;12;14;15;21;2;3863
"351510 EMBU-GUACU";-;9;6;10;12;11;11;16;12;16;19;43;27;24;20;12;11;18;10;18;13;7;7;3;3;5;2;3;-;2;1;1;1;2;-;-;-;1;-;1;2;4;1;1;4;5;2;10;2;1;4;7;2;-;402
"351512 EMILIANOPOLIS";-;2;-;3;6;10;13;24;6;30;37;47;61;60;50;57;21;16;20;13;8;5;2;2;3;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;1;1;-;2;1;-;509
"351515 ENGENHEIRO COELHO";-;10;10;5;19;16;18;40;38;44;90;69;62;84;76;113;110;85;48;47;32;26;17;10;11;13;2;4;4;2;-;2;2;1;-;2;3;3;2;-;-;-;-;-;-;-;1;1;2;3;1;2;3;-;1133
"351518 ESPIRITO SANTO DO PINHAL";-;5;13;17;41;57;79;86;70;100;172;167;135;148;185;185;221;203;223;172;89;65;46;24;19;8;4;7;4;3;2;1;-;-;1;1;2;1;2;2;3;1;2;-;4;2;2;1;2;4;2;-;3;5;2591
"351519 ESPIRITO SANTO DO TURVO";-;1;-;1;3;2;2;6;8;22;49;41;31;27;15;19;21;23;20;13;6;3;1;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;323
"351520 ESTRELA D'OESTE";-;92;143;152;212;223;172;173;126;126;135;125;136;95;97;115;96;112;127;99;72;72;59;43;41;27;31;27;13;5;9;6;6;4;5;11;11;5;10;7;8;12;8;9;16;14;21;24;21;14;30;38;47;18;3300
"351530 ESTRELA DO NORTE";-;2;3;10;9;5;19;32;38;66;81;86;62;111;73;72;53;34;31;21;18;8;3;5;3;3;3;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;2;2;-;8;5;1;-;-;874
"351535 EUCLIDES DA CUNHA PAULISTA";-;6;17;25;42;28;28;53;42;69;75;63;97;111;100;103;82;83;134;128;122;63;65;51;43;38;21;20;22;12;6;13;10;4;7;-;1;2;2;4;5;8;9;10;8;7;9;8;20;8;8;7;6;-;1905
"351540 FARTURA";-;1;-;3;3;1;1;2;-;-;7;6;9;18;22;32;53;62;45;35;51;52;32;16;17;8;4;5;3;2;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;496
"351550 FERNANDOPOLIS";-;87;103;119;222;316;418;539;538;611;638;659;689;680;744;661;727;748;564;480;421;295;274;218;176;150;106;60;67;53;51;37;37;24;17;22;19;15;19;14;11;15;14;13;22;17;14;17;15;33;34;26;47;3;11899
"351560 FERNANDO PRESTES";-;6;7;6;22;39;45;43;39;44;33;52;43;38;46;33;31;50;35;31;27;13;9;5;4;6;4;2;3;6;-;1;1;-;2;1;1;2;4;-;8;-;1;1;2;1;-;1;-;-;4;2;1;-;755
"351565 FERNAO";-;-;4;1;3;6;3;14;3;3;1;5;6;5;5;3;8;4;3;3;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;87
"351570 FERRAZ DE VASCONCELOS";-;17;35;86;102;107;102;69;66;124;125;156;161;142;142;173;132;136;166;141;98;73;64;42;38;25;16;13;11;9;3;6;5;5;3;7;6;11;7;7;11;4;8;5;9;8;9;12;11;5;13;10;10;4;2750
"351580 FLORA RICA";-;1;-;2;3;6;5;8;7;9;25;21;50;17;67;58;5;6;5;-;2;2;6;1;-;1;1;1;-;-;-;-;-;1;1;-;2;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;318
"351590 FLOREAL";-;1;3;4;3;12;16;7;9;20;29;28;48;29;40;38;34;39;34;32;17;16;9;3;7;4;7;1;1;-;2;2;2;1;-;-;-;2;-;1;-;-;-;1;-;-;-;-;1;1;2;-;2;-;508
"351600 FLORIDA PAULISTA";-;20;27;70;41;38;57;65;67;130;137;152;166;180;174;212;147;140;133;107;106;76;78;58;65;32;34;20;19;19;19;14;8;3;6;1;-;2;-;1;2;3;-;-;-;2;2;-;3;3;2;1;7;4;2653
"351610 FLORINIA";-;4;11;24;64;56;30;28;48;32;60;45;35;22;36;22;15;13;9;2;3;2;5;-;-;-;1;-;1;1;2;2;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;1;1;-;1;-;2;582
"351620 FRANCA";-;277;369;609;754;894;863;1023;1468;1594;1823;2027;1732;1337;1358;1253;1169;1217;1274;1054;773;463;319;187;133;103;109;71;59;33;36;40;30;25;26;19;33;30;26;40;35;34;26;29;32;22;17;31;38;41;83;102;128;2;25270
"351630 FRANCISCO MORATO";-;18;40;55;74;115;82;87;107;120;167;196;241;309;334;409;470;468;449;479;347;266;144;96;65;54;43;35;15;14;15;8;4;10;5;5;10;6;7;6;10;9;12;12;6;8;12;16;9;13;11;6;13;1;5513
"351640 FRANCO DA ROCHA";-;148;135;209;289;218;170;94;93;114;183;213;294;308;393;578;529;544;515;539;437;233;167;112;85;86;47;30;17;18;14;9;6;7;2;5;4;9;11;10;2;10;14;7;9;12;12;8;7;7;17;26;39;1;7046
"351650 GABRIEL MONTEIRO";-;3;5;35;25;33;28;31;29;57;35;37;36;40;35;49;53;30;26;21;17;5;6;8;3;3;4;3;-;2;2;-;-;1;-;1;2;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;3;-;672
"351660 GALIA";-;5;-;13;8;27;26;21;36;62;57;78;103;71;74;57;49;33;25;15;10;7;2;1;1;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;788
"351670 GARCA";-;34;64;96;140;207;321;350;306;420;641;675;939;916;959;994;941;843;747;585;340;194;159;135;82;66;45;36;24;28;43;31;30;18;10;12;2;10;7;11;14;10;8;7;6;9;7;13;11;6;16;18;20;1;11607
"351680 GASTAO VIDIGAL";-;9;35;29;39;72;86;71;82;51;31;50;18;25;15;10;11;18;4;7;10;8;6;5;2;4;3;-;1;-;2;2;1;1;-;-;1;2;2;2;2;5;1;-;2;2;-;2;2;5;-;5;3;-;744
"351685 GAVIAO PEIXOTO";-;6;6;28;17;35;39;19;40;33;33;23;26;36;37;45;51;49;65;65;59;31;27;12;10;19;10;3;3;-;3;2;1;4;1;-;1;1;1;1;-;1;-;1;-;1;1;1;1;1;4;10;5;-;868
"351690 GENERAL SALGADO";-;14;19;31;37;57;95;81;68;172;145;118;179;180;167;141;144;111;112;96;62;51;32;34;23;24;10;5;4;4;2;2;2;6;2;2;3;1;-;1;2;4;2;2;1;2;5;1;1;6;3;4;3;-;2273
"351700 GETULINA";-;68;81;97;43;29;27;27;42;60;134;52;58;65;120;118;115;91;97;55;66;50;9;3;6;2;2;2;-;1;-;-;-;1;-;1;1;2;1;-;1;-;2;4;1;9;6;17;16;20;30;20;3;6;1661
"351710 GLICERIO";-;3;6;7;9;16;27;26;27;28;30;24;50;37;54;46;56;74;54;42;51;44;23;15;13;10;2;3;-;2;2;-;1;1;2;1;-;-;2;2;1;-;-;1;1;1;1;-;1;-;1;1;-;1;799
"351720 GUAICARA";-;18;18;29;62;38;37;61;91;80;59;61;63;58;86;110;103;90;82;100;72;55;50;31;14;14;7;3;4;1;2;1;1;1;1;1;1;-;-;-;1;2;-;1;-;1;1;1;3;-;7;2;6;-;1530
"351730 GUAIMBE";-;15;18;58;68;98;172;70;56;68;76;66;83;54;38;44;38;32;28;21;18;5;11;13;7;1;4;-;2;1;3;2;3;3;-;2;2;-;-;1;1;1;1;2;1;1;3;4;8;10;7;6;9;-;1235
"351740 GUAIRA";-;306;318;244;306;319;289;318;276;206;222;212;235;288;271;304;290;368;360;291;338;222;215;191;165;132;85;88;50;46;32;32;39;36;28;34;43;38;36;31;32;31;27;38;49;50;51;64;78;104;138;149;268;-;8383
"351750 GUAPIACU";-;20;41;28;42;64;98;106;103;129;125;123;147;207;242;286;239;234;197;176;119;76;59;57;47;33;19;14;12;4;9;4;5;13;3;7;1;4;3;2;11;5;4;2;3;6;12;11;10;16;11;17;15;1;3222
"351760 GUAPIARA";-;-;1;1;-;-;2;2;4;2;3;3;3;1;12;14;9;15;5;3;7;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;-;1;-;99
"351770 GUARA";-;20;28;27;37;26;35;35;46;66;55;48;37;19;20;22;10;12;19;15;10;8;11;12;6;12;9;5;4;2;6;2;1;2;1;1;1;4;3;5;5;7;3;13;10;13;18;33;17;1;2;5;9;-;818
"351780 GUARACAI";-;44;36;31;56;65;64;74;87;94;97;105;174;117;168;257;189;144;161;121;69;44;36;26;29;15;12;3;4;4;6;12;4;1;6;-;1;3;1;3;1;2;2;2;1;2;2;-;1;4;9;7;21;1;2418
"351790 GUARACI";-;35;26;40;47;44;48;46;34;19;27;26;22;13;6;6;10;9;13;11;7;6;4;3;3;3;2;1;2;-;1;-;1;1;1;3;6;3;4;7;3;4;3;2;1;-;1;-;5;19;21;34;27;-;660
"351800 GUARANI D'OESTE";-;-;-;2;1;5;4;17;8;8;17;20;19;29;31;36;51;20;21;30;13;11;5;11;9;6;3;1;1;2;5;1;1;-;3;-;1;-;-;-;-;1;-;3;3;2;2;2;6;14;5;4;-;-;434
"351810 GUARANTA";-;5;14;17;29;36;43;45;59;68;45;70;91;89;129;97;105;71;60;32;25;22;18;9;5;4;2;2;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;2;-;-;-;-;3;-;1;-;1;-;1203
"351820 GUARARAPES";-;232;441;548;579;556;489;407;245;276;204;210;167;197;292;348;338;304;279;302;253;180;129;95;70;63;47;44;33;28;18;15;15;7;15;17;13;5;15;7;7;8;8;6;8;11;18;14;26;32;56;54;90;120;7941
"351830 GUARAREMA";-;18;16;48;75;150;148;127;44;37;41;65;39;34;45;46;42;62;39;45;36;28;31;30;13;11;15;13;13;10;9;14;5;7;8;4;7;12;14;11;15;16;12;18;21;13;12;9;2;16;10;23;8;-;1587
"351840 GUARATINGUETA";-;68;122;176;274;335;488;331;343;482;433;395;283;240;268;272;269;228;191;170;98;85;49;39;46;28;18;21;12;4;7;11;5;7;4;3;3;7;3;8;4;6;15;8;2;13;15;19;19;28;31;23;28;1;6038
"351850 GUAREI";-;1;1;1;5;2;-;2;-;-;2;2;3;6;1;5;6;8;7;7;4;1;1;2;-;1;-;1;1;-;-;-;-;-;2;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;2;-;1;-;79
"351860 GUARIBA";-;10;16;27;22;15;26;42;54;61;73;109;136;101;189;254;236;251;325;247;229;166;147;132;60;32;29;8;5;3;2;3;1;-;3;1;2;2;1;1;1;2;1;2;-;3;1;-;2;3;8;3;5;1;3053
"351870 GUARUJA";-;86;111;130;192;315;403;329;287;288;264;356;316;359;445;486;401;368;387;296;259;206;201;159;114;73;81;74;50;41;41;47;38;45;23;30;28;21;16;31;25;26;29;34;36;38;43;52;66;69;87;77;47;5;8031
"351880 GUARULHOS";-;194;271;519;715;1198;1474;1404;869;1458;1895;2407;2694;2787;3646;4070;4216;4077;3476;2701;2208;1651;1200;723;540;335;275;175;115;74;65;52;46;41;31;35;29;43;44;36;35;38;66;34;44;69;44;61;68;54;72;85;64;14;48537
"351885 GUATAPARA";-;24;33;44;53;52;62;67;70;75;67;69;59;46;36;52;40;44;59;54;41;40;25;18;12;5;8;7;6;7;9;4;4;7;3;2;1;2;3;1;1;2;-;3;3;6;9;2;7;9;10;7;23;-;1293
"351890 GUZOLANDIA";-;2;2;2;-;2;3;11;7;13;19;15;24;27;19;25;30;12;22;27;18;17;15;19;9;6;6;3;3;2;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;3;-;370
"351900 HERCULANDIA";-;8;8;8;11;22;23;43;59;74;119;115;138;154;157;136;148;120;117;103;68;62;28;27;22;18;12;3;6;7;4;7;5;5;1;1;5;-;3;-;1;-;1;-;1;1;1;-;1;2;1;1;1;-;1858
"351905 HOLAMBRA";-;5;14;19;17;11;28;42;37;26;32;53;36;44;53;77;90;59;62;54;43;22;18;15;13;8;5;1;-;-;1;3;1;-;2;4;2;1;-;4;3;6;1;5;2;1;1;2;3;1;2;2;2;3;936
"351907 HORTOLANDIA";-;94;116;174;295;368;426;425;458;654;804;948;953;964;1028;920;785;746;928;735;598;462;301;275;215;142;119;85;64;59;37;40;35;29;28;38;23;26;31;19;22;43;35;36;31;47;37;36;52;47;55;47;49;36;15020
"351910 IACANGA";-;11;14;13;14;22;33;41;56;46;53;43;43;44;45;33;49;59;59;36;26;26;25;22;9;9;9;7;4;13;4;8;1;2;1;1;1;-;1;-;3;-;3;3;6;2;-;6;4;2;4;7;4;-;927
"351920 IACRI";-;16;25;27;48;45;44;34;27;37;48;49;45;51;68;81;82;103;89;31;44;26;11;9;9;8;11;2;2;3;2;4;-;4;2;-;2;2;4;4;6;4;2;4;1;3;12;6;6;14;9;7;7;1;1181
"351925 IARAS";-;-;1;-;3;3;8;5;2;4;4;13;13;18;39;40;38;34;44;39;28;15;10;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;367
"351930 IBATE";-;7;6;11;14;20;54;58;56;78;107;124;168;185;189;195;190;195;216;247;166;100;96;80;37;34;28;13;16;7;12;12;7;2;1;-;3;3;1;1;2;1;2;2;4;2;-;1;-;4;3;-;3;2;2765
"351940 IBIRA";-;13;31;52;81;99;118;174;140;130;131;150;143;204;276;216;209;213;171;144;110;86;43;53;30;20;24;18;10;21;7;5;9;5;6;2;1;2;5;1;2;2;3;5;7;5;2;5;8;11;18;18;17;1;3257
"351950 IBIRAREMA";-;4;8;11;5;14;32;29;28;45;60;87;83;86;113;75;85;72;49;44;24;27;25;19;8;3;2;4;2;-;1;1;1;2;-;1;-;1;-;-;-;-;-;-;1;1;1;1;-;3;1;5;4;-;1068
"351960 IBITINGA";-;127;186;183;233;192;231;245;232;201;226;207;202;282;293;270;233;246;233;245;162;102;78;60;46;46;34;19;31;31;18;9;14;3;5;6;4;5;8;4;13;5;8;3;8;14;16;14;34;49;43;96;120;-;5375
"351970 IBIUNA";-;11;6;7;8;10;19;26;26;30;32;25;26;14;19;18;15;18;10;1;5;6;6;3;6;4;-;3;-;-;-;-;3;4;-;1;1;1;1;2;1;2;4;2;3;4;3;3;1;1;4;4;4;-;403
"351980 ICEM";-;27;33;39;27;53;51;32;37;40;27;22;21;33;45;54;43;35;37;27;30;12;15;7;10;8;6;8;3;-;3;2;1;2;2;2;-;2;1;4;3;4;6;3;5;8;16;8;28;28;29;24;18;1;982
"351990 IEPE";-;14;23;26;40;68;198;138;153;201;173;197;190;167;155;160;116;95;83;70;45;31;25;13;4;6;3;9;2;2;2;10;3;3;1;3;-;3;2;2;1;1;1;-;3;3;3;5;4;9;7;7;15;-;2495
"352000 IGARACU DO TIETE";-;-;3;2;4;7;15;11;7;9;5;15;12;24;32;42;29;23;31;28;13;9;10;6;3;2;-;-;1;2;1;2;2;-;-;-;-;1;1;-;-;-;-;-;1;-;1;-;1;-;2;-;-;-;357
"352010 IGARAPAVA";-;63;67;90;68;75;93;174;99;37;68;56;79;55;69;60;36;32;16;37;27;27;29;18;8;2;2;4;1;-;3;3;1;4;3;1;1;2;3;5;-;4;2;1;-;7;5;2;12;18;40;27;24;-;1560
"352020 IGARATA";-;2;-;2;6;1;13;22;3;8;41;25;12;8;16;10;6;2;5;2;1;1;-;1;-;1;1;1;2;-;-;-;-;-;2;1;-;3;1;2;-;1;-;-;-;3;2;1;1;2;1;-;-;-;212
"352030 IGUAPE";-;21;23;39;55;79;30;14;26;39;86;121;114;49;73;46;35;17;9;6;11;5;3;2;9;3;4;3;4;-;-;1;2;2;-;-;-;1;2;3;1;-;1;1;-;1;-;1;1;1;8;-;-;-;952
"352040 ILHABELA";-;78;73;79;94;77;99;94;124;142;154;230;338;336;436;689;626;684;525;427;335;291;210;116;102;99;96;49;42;39;51;37;26;28;18;21;26;24;22;27;14;15;27;28;35;40;48;46;38;44;103;47;58;5;7512
"352042 ILHA COMPRIDA";-;1;2;4;11;7;8;4;8;23;34;42;37;36;30;26;27;22;16;20;21;11;4;7;9;7;6;11;5;2;1;-;3;2;1;3;-;1;1;-;-;2;-;-;-;-;2;-;-;-;-;1;1;-;459
"352044 ILHA SOLTEIRA";-;134;174;169;199;243;206;198;140;162;125;132;91;54;82;63;70;64;38;49;52;29;31;29;13;16;13;7;17;15;7;8;5;4;5;3;4;4;4;12;3;17;12;16;21;45;31;60;61;66;87;67;82;16;3255
"352050 INDAIATUBA";-;46;52;81;102;169;220;197;148;231;270;303;358;392;556;556;589;619;538;366;300;183;104;107;75;74;52;19;29;21;12;10;13;11;7;13;16;12;14;11;20;27;24;20;17;19;14;14;24;24;23;15;21;1;7139
"352060 INDIANA";-;22;13;37;63;57;63;55;59;59;58;54;64;44;29;24;18;41;45;36;34;20;20;26;16;12;4;10;6;9;1;-;2;1;-;-;2;-;-;-;1;-;-;-;-;3;-;2;5;1;4;-;5;-;1025
"352070 INDIAPORA";-;24;23;56;61;50;62;62;59;33;33;21;20;24;24;28;43;22;39;30;33;22;14;16;12;8;1;1;1;2;2;3;-;1;1;1;-;2;-;-;-;1;4;-;1;1;-;1;-;2;7;13;6;9;879
"352080 INUBIA PAULISTA";-;33;20;24;60;65;88;75;46;46;49;52;48;52;47;44;46;29;40;31;41;27;18;21;25;13;15;9;9;6;7;7;6;4;6;-;5;2;2;5;3;2;6;3;-;2;5;3;9;2;4;15;12;-;1189
"352090 IPAUSSU";-;-;1;2;4;5;6;10;15;12;26;34;85;65;65;54;58;40;28;38;26;12;3;3;4;2;2;1;-;-;1;2;1;-;-;1;-;1;1;1;-;5;-;1;-;-;-;-;-;-;3;-;-;-;618
"352100 IPERO";-;195;327;391;295;304;396;404;329;250;256;193;206;150;164;180;149;132;113;90;72;39;26;17;15;8;11;6;7;7;5;3;5;2;1;10;5;6;4;6;4;6;6;8;12;8;17;20;14;34;38;43;57;73;5119
"352110 IPEUNA";-;5;3;4;3;8;18;19;12;14;35;31;38;57;48;38;21;23;24;21;13;10;8;8;3;1;2;4;2;3;-;3;-;1;1;-;1;2;1;-;-;2;1;2;-;1;1;-;1;-;1;1;1;-;496
"352115 IPIGUA";-;20;18;27;32;62;55;53;44;54;44;47;63;69;76;48;59;51;39;30;25;22;18;18;14;4;6;4;6;4;2;4;1;5;2;2;-;1;2;2;4;-;3;4;5;8;9;9;9;11;10;23;19;-;1147
"352120 IPORANGA";-;-;-;-;1;1;-;-;1;2;1;-;9;10;3;6;12;6;9;18;13;2;1;4;1;1;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;106
"352130 IPUA";-;51;57;58;94;151;181;177;64;51;87;66;41;44;33;14;15;17;11;9;9;5;7;8;5;3;1;2;2;1;2;1;2;1;-;4;-;1;-;2;1;1;-;3;4;-;6;2;7;6;13;11;21;-;1352
"352140 IRACEMAPOLIS";-;5;14;18;20;41;69;58;75;108;109;81;113;94;119;139;123;75;79;65;44;28;22;12;10;12;3;1;3;1;4;1;2;1;1;1;-;2;3;1;1;1;4;3;4;6;5;1;2;5;-;3;3;-;1595
"352150 IRAPUA";-;6;9;19;36;38;29;15;26;40;28;26;20;24;54;33;51;46;32;26;18;16;8;7;10;3;8;6;5;6;7;1;4;3;5;2;3;2;1;4;4;-;3;3;2;1;5;-;2;1;1;5;3;-;707
"352160 IRAPURU";-;36;29;38;71;55;75;60;62;72;81;63;52;45;58;58;43;51;52;63;67;35;29;15;24;24;15;21;16;16;13;17;6;6;6;4;2;2;4;-;4;3;5;-;3;6;2;2;3;10;3;2;7;2;1438
