2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"310900 BRUMADINHO";-;121;230;385;401;573;333;68;41;49;47;68;75;64;76;103;102;111;174;220;160;122;97;57;44;24;26;12;10;9;12;5;7;8;5;7;4;8;2;8;15;11;10;7;10;12;10;15;9;17;51;65;70;-;4170
"310910 BUENO BRANDAO";-;1;-;1;4;3;5;1;-;-;-;1;-;-;3;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"310920 BUENOPOLIS";-;9;14;31;54;82;52;13;21;11;10;4;17;15;11;18;52;31;11;17;10;12;6;1;3;6;7;2;1;3;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;2;2;-;1;1;5;1;-;539
"310925 BUGRE";-;3;6;27;29;43;38;12;3;1;2;9;21;15;14;15;7;14;12;15;4;7;1;4;5;1;-;2;-;1;3;1;-;1;-;-;-;-;-;1;-;3;1;3;1;-;-;1;-;2;1;2;-;-;331
"310930 BURITIS";-;69;66;82;84;122;57;37;23;35;49;45;67;74;83;89;91;84;100;65;81;36;34;45;40;19;19;18;11;21;7;4;6;5;2;2;1;4;4;7;5;6;10;15;22;39;53;58;71;59;86;111;30;-;2253
"310940 BURITIZEIRO";-;14;14;47;84;116;133;131;114;183;186;194;161;149;91;56;73;47;25;23;22;17;17;4;6;2;4;1;2;2;1;3;-;-;1;-;1;-;-;1;1;3;1;-;2;3;-;4;3;10;4;4;6;1;1967
"310945 CABECEIRA GRANDE";-;23;20;18;16;21;40;33;16;11;17;9;20;11;38;43;44;36;40;35;31;26;29;26;17;19;11;1;3;4;6;2;1;1;4;1;2;2;-;2;1;1;1;-;9;14;14;18;8;3;8;4;3;-;763
"310950 CABO VERDE";-;14;6;2;16;18;13;5;2;1;2;2;3;1;1;2;1;4;-;2;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;104
"310960 CACHOEIRA DA PRATA";-;1;5;10;18;20;34;11;-;4;1;3;-;1;3;10;8;7;6;2;2;-;1;1;-;-;2;1;-;-;1;-;-;-;-;-;1;1;-;-;-;-;1;-;3;-;2;5;3;3;1;-;-;-;172
"310970 CACHOEIRA DE MINAS";-;-;-;-;1;3;2;2;-;-;-;1;-;-;1;-;-;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;17
"310980 CACHOEIRA DOURADA";-;3;-;4;6;3;10;10;9;14;11;15;15;13;6;6;6;4;15;10;11;10;5;5;3;5;3;2;-;1;3;1;1;2;-;2;1;6;2;1;2;-;-;1;-;-;1;-;1;2;2;1;3;-;237
"310990 CAETANOPOLIS";-;13;31;57;74;93;131;105;71;73;86;75;48;65;39;34;40;41;35;27;23;17;17;14;10;9;4;6;3;2;3;4;1;2;3;2;1;2;1;-;-;-;1;-;3;2;1;-;1;8;5;5;10;-;1298
"311000 CAETE";-;15;24;20;64;254;298;42;14;12;15;27;41;57;112;109;152;180;161;153;133;119;95;73;43;36;18;10;13;12;12;4;5;6;5;2;10;8;9;6;13;11;7;12;6;8;4;6;3;4;10;6;10;-;2469
"311010 CAIANA";-;1;3;18;20;7;13;-;2;1;2;1;1;2;2;2;2;7;6;6;3;1;4;2;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;-;-;115
"311020 CAJURI";-;-;-;-;-;-;5;6;-;-;-;1;-;-;-;-;-;3;7;1;5;4;6;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;43
"311030 CALDAS";-;-;1;-;5;2;1;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"311040 CAMACHO";-;-;1;7;5;12;17;6;-;-;-;1;-;1;2;2;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;-;65
"311050 CAMANDUCAIA";-;-;-;1;2;3;1;-;-;-;1;-;-;2;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"311060 CAMBUI";-;2;-;3;3;8;5;4;-;1;2;2;1;2;1;2;-;-;1;-;-;1;2;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;1;1;3;2;-;1;1;1;-;1;-;-;55
"311070 CAMBUQUIRA";-;3;1;-;5;29;19;5;-;2;1;-;1;6;10;3;6;7;4;3;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;3;-;117
"311080 CAMPANARIO";-;3;5;6;2;7;10;18;9;7;8;10;6;7;3;2;6;5;6;5;2;2;7;4;4;1;-;1;3;2;-;1;1;2;2;1;3;-;1;2;1;1;-;-;-;3;1;3;3;1;-;1;3;-;181
"311090 CAMPANHA";-;2;4;6;11;15;32;23;6;1;2;5;2;8;20;24;24;35;37;30;21;25;22;16;8;8;2;7;1;1;-;1;-;1;2;-;-;-;1;3;2;1;1;-;-;1;2;2;-;-;1;1;-;-;417
"311100 CAMPESTRE";-;-;1;-;2;2;4;1;-;1;-;1;1;1;2;2;-;3;3;3;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;32
"311110 CAMPINA VERDE";-;57;50;50;62;38;55;45;53;43;47;40;41;55;32;43;49;54;56;59;32;28;22;17;4;14;14;7;10;6;10;3;2;7;3;2;7;2;10;4;1;6;3;2;5;5;6;7;10;36;49;73;49;-;1385
"311115 CAMPO AZUL";-;3;17;10;10;15;22;11;14;8;16;26;14;10;6;8;2;5;4;5;1;-;2;1;-;1;2;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;2;1;-;1;-;-;223
"311120 CAMPO BELO";-;117;178;259;344;397;229;182;168;239;231;128;68;72;58;101;74;91;78;87;50;36;24;21;21;15;8;5;3;-;-;1;3;2;1;-;-;-;2;5;4;5;1;2;4;2;1;8;20;26;40;31;21;-;3463
"311130 CAMPO DO MEIO";-;-;1;2;2;25;8;9;3;21;10;5;7;7;4;4;8;6;6;6;9;5;3;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;3;-;160
"311140 CAMPO FLORIDO";-;3;2;7;10;14;21;8;10;13;28;31;47;34;50;56;49;70;47;17;25;26;25;9;8;1;1;-;4;-;-;2;-;-;-;-;1;1;-;-;-;-;2;1;-;-;-;2;1;1;-;2;-;-;629
"311150 CAMPOS ALTOS";-;4;2;8;15;9;10;2;1;6;10;16;34;32;42;62;73;46;78;69;77;46;38;23;11;6;1;10;5;1;1;-;-;-;-;3;-;-;-;-;1;-;-;1;-;1;-;-;-;4;-;1;-;-;749
"311160 CAMPOS GERAIS";-;-;4;15;8;16;4;4;2;5;8;34;76;46;84;90;87;100;69;30;38;16;3;2;1;2;1;1;2;2;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;1;-;-;759
"311170 CANAA";-;1;-;-;-;1;-;1;2;-;1;-;-;1;3;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;13
"311180 CANAPOLIS";-;9;4;11;18;14;12;10;23;25;29;26;48;69;72;73;73;53;67;56;50;39;24;14;14;11;9;11;10;9;3;3;5;5;2;1;5;1;3;2;1;2;2;3;-;4;2;4;-;2;2;3;2;-;940
"311190 CANA VERDE";-;59;55;94;164;128;63;8;3;2;2;5;-;7;12;22;15;14;8;25;9;7;6;1;2;2;2;-;1;-;1;-;-;1;-;-;-;-;2;-;-;1;3;-;-;1;1;1;1;-;4;11;4;-;747
"311200 CANDEIAS";-;21;72;122;185;189;271;88;19;13;15;16;30;35;33;33;21;17;15;14;13;7;3;4;2;1;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;1;-;3;7;-;1256
"311205 CANTAGALO";-;1;-;-;3;5;1;-;-;-;1;-;4;3;2;8;9;7;9;20;14;6;4;3;6;3;1;1;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;114
"311210 CAPARAO";-;-;-;-;2;6;13;11;-;2;2;1;6;7;5;9;3;1;2;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;77
"311220 CAPELA NOVA";-;1;-;-;-;2;2;2;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;12
"311230 CAPELINHA";-;8;20;26;45;67;68;50;1;-;6;5;3;9;11;13;22;36;28;22;25;9;15;14;5;6;2;-;-;1;2;2;-;-;-;-;-;-;-;3;1;1;2;2;3;1;1;4;-;2;3;3;-;-;547
"311240 CAPETINGA";-;2;10;14;46;40;46;34;4;2;1;8;11;19;21;40;37;67;77;54;50;18;10;14;4;2;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;635
"311250 CAPIM BRANCO";-;96;116;103;120;101;48;18;13;23;23;36;25;24;24;55;47;98;89;69;63;55;55;34;35;29;13;13;7;3;6;3;1;6;3;-;1;-;2;-;-;3;1;1;3;3;1;5;14;6;31;33;41;-;1599
"311260 CAPINOPOLIS";-;11;27;61;53;98;109;98;94;118;103;88;83;73;80;96;64;70;66;50;50;33;31;20;10;10;10;6;7;6;2;1;2;4;4;3;3;3;3;1;2;3;3;2;2;2;4;4;6;6;7;4;10;1;1707
"311265 CAPITAO ANDRADE";-;4;1;6;2;6;4;7;1;5;8;7;5;7;7;3;8;6;5;6;8;3;-;2;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;5;3;18;22;8;5;6;10;7;1;-;1;3;-;-;204
"311270 CAPITAO ENEAS";-;11;19;10;21;55;48;57;10;7;6;9;5;15;8;5;8;4;10;12;19;21;21;16;19;11;7;2;4;1;-;2;1;2;1;-;1;-;-;-;-;1;-;1;-;-;1;2;2;4;9;7;10;-;485
"311280 CAPITOLIO";-;32;23;40;58;108;98;43;85;81;88;132;149;160;145;165;123;115;95;78;75;42;41;23;15;11;15;9;8;3;6;12;12;8;8;13;10;12;11;14;19;13;13;12;10;9;5;16;18;9;24;33;14;1;2362
"311290 CAPUTIRA";-;2;-;-;1;19;10;9;-;3;12;16;15;21;19;22;19;25;33;28;18;8;6;8;3;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;303
"311300 CARAI";-;2;7;12;5;17;20;20;4;2;1;6;8;10;4;15;25;12;12;11;9;5;14;6;9;3;3;-;1;-;-;-;3;1;1;-;-;-;1;-;1;-;2;-;-;-;-;-;1;-;4;5;4;-;266
"311310 CARANAIBA";-;1;1;1;6;4;1;1;-;-;1;1;-;-;-;-;-;3;1;1;-;-;-;1;2;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;29
"311320 CARANDAI";-;2;6;2;14;34;72;34;5;4;2;5;11;6;12;18;9;12;21;22;17;14;14;12;7;3;1;3;-;-;3;1;-;1;2;-;-;-;1;1;1;3;1;-;2;-;2;1;1;2;4;-;1;-;389
"311330 CARANGOLA";-;16;21;34;41;85;56;39;5;10;10;8;11;14;23;18;32;29;36;48;49;28;32;22;15;10;4;4;-;3;3;3;2;5;-;4;4;2;8;3;2;5;1;3;1;1;4;3;8;5;9;7;2;-;788
"311340 CARATINGA";-;13;29;258;461;427;372;94;21;36;58;62;65;100;118;101;102;116;102;75;60;70;35;31;28;17;6;3;3;3;2;1;-;2;-;2;2;7;1;2;1;-;1;-;4;2;2;3;3;15;8;13;4;1;2942
"311350 CARBONITA";-;6;3;15;53;75;133;59;1;-;3;2;-;-;3;1;1;2;6;4;5;14;7;6;2;5;3;1;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;2;-;3;6;7;1;-;-;434
"311360 CAREACU";-;-;1;1;3;1;8;11;-;1;-;2;3;-;-;2;-;4;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"311370 CARLOS CHAGAS";-;55;82;120;117;149;172;84;75;79;85;67;73;63;58;55;36;31;34;34;43;54;23;28;21;11;13;18;11;7;5;12;5;7;5;6;4;5;4;3;3;4;6;8;5;7;8;15;17;12;16;18;22;-;1895
"311380 CARMESIA";-;1;2;6;8;11;5;-;-;-;-;-;2;-;1;3;3;3;2;1;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"311390 CARMO DA CACHOEIRA";-;1;2;2;6;10;4;-;-;-;1;1;-;-;2;1;4;3;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;-;1;-;-;48
"311400 CARMO DA MATA";-;22;43;47;61;113;148;44;7;24;46;53;37;46;58;85;89;88;87;90;69;26;27;13;22;14;6;-;1;3;1;1;2;-;-;-;-;1;5;1;-;-;1;4;1;3;2;5;7;3;7;12;11;-;1436
"311410 CARMO DE MINAS";-;-;1;-;2;-;5;2;-;-;-;2;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"311420 CARMO DO CAJURU";-;63;137;214;243;211;58;10;19;21;31;36;54;65;77;87;89;103;104;102;79;44;16;30;22;11;3;7;7;8;3;6;2;5;1;1;-;1;2;3;11;6;7;6;8;9;9;27;6;13;20;23;20;-;2140
"311430 CARMO DO PARANAIBA";-;196;267;253;279;354;243;72;15;19;23;38;33;53;69;81;111;103;87;107;112;92;76;54;40;27;9;6;2;2;1;4;4;-;1;3;-;6;2;2;7;6;8;7;3;1;9;21;17;31;60;67;59;-;3142
"311440 CARMO DO RIO CLARO";-;4;8;13;16;19;34;17;18;33;31;71;109;65;130;86;59;76;85;60;57;38;30;14;7;5;3;3;1;1;1;-;1;-;1;1;1;1;1;-;-;-;-;1;-;-;-;1;-;1;1;3;4;-;1111
"311450 CARMOPOLIS DE MINAS";1;12;30;43;55;73;30;22;24;14;40;43;97;84;104;169;162;137;133;97;83;36;20;7;7;7;-;2;-;-;-;-;-;-;-;-;-;3;-;-;2;3;-;-;-;1;-;1;2;1;2;1;2;-;1550
"311455 CARNEIRINHO";-;12;14;21;29;29;42;41;18;22;35;37;42;48;51;67;55;85;87;87;69;48;32;22;25;13;8;7;4;6;3;3;2;4;1;1;-;-;4;3;2;1;2;4;1;2;4;2;3;2;2;4;4;-;1110
"311460 CARRANCAS";-;-;-;2;-;-;1;-;-;-;-;3;1;1;-;1;3;6;4;2;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;28
"311470 CARVALHOPOLIS";-;-;-;-;1;1;1;2;-;-;1;2;1;-;2;-;2;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;17
"311480 CARVALHOS";-;-;-;10;15;13;36;27;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;1;-;109
"311490 CASA GRANDE";-;2;1;-;1;5;3;-;-;1;1;1;1;-;1;1;-;1;1;4;1;-;1;2;2;-;-;-;1;-;1;-;1;-;-;-;2;-;-;-;-;-;2;1;-;-;1;1;1;-;1;2;-;-;44
"311500 CASCALHO RICO";-;1;9;28;14;17;17;2;2;3;3;5;3;4;7;10;3;7;6;5;11;3;2;1;1;-;2;-;1;2;-;-;3;-;-;-;-;5;1;2;-;2;1;-;-;2;1;-;-;1;2;-;-;-;189
"311510 CASSIA";-;2;8;13;20;31;41;40;22;19;26;64;61;107;122;159;197;210;226;213;141;76;41;39;34;14;5;4;7;1;2;5;7;3;2;3;2;2;4;2;3;2;4;-;2;4;-;3;-;2;2;2;3;-;2002
"311520 CONCEICAO DA BARRA DE MINAS";-;-;3;2;2;5;12;12;-;-;-;-;-;1;-;-;1;-;1;2;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;46
"311530 CATAGUASES";-;224;327;350;311;298;199;156;176;154;155;209;162;148;161;107;82;86;85;59;53;51;36;25;18;21;10;10;5;6;6;6;4;3;1;-;2;1;3;3;1;2;4;10;14;14;23;41;59;74;82;64;42;-;4143
"311535 CATAS ALTAS";-;40;60;125;182;171;171;88;1;2;2;3;-;3;7;4;2;2;2;7;9;7;1;-;3;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;5;15;13;-;929
"311540 CATAS ALTAS DA NORUEGA";-;-;-;1;4;4;5;3;1;1;1;1;2;2;3;-;1;3;-;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;41
"311545 CATUJI";-;-;-;-;1;4;1;2;1;2;3;5;2;9;8;3;14;8;4;5;19;15;4;3;3;7;1;-;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;130
"311547 CATUTI";-;-;2;2;7;9;13;22;6;14;20;35;29;10;13;9;11;9;9;12;16;7;11;12;11;6;3;3;2;3;6;3;2;4;1;9;2;1;1;1;2;1;-;1;1;1;-;-;-;4;5;-;1;-;352
"311550 CAXAMBU";-;3;2;7;13;30;46;6;2;2;4;5;11;7;8;19;15;20;19;18;10;10;6;4;3;2;3;4;1;2;-;2;-;-;-;1;1;-;-;-;-;1;-;-;1;1;1;2;1;-;-;1;-;-;294
"311560 CEDRO DO ABAETE";-;12;12;14;14;15;2;2;1;3;3;6;5;1;4;3;8;5;11;2;1;3;4;-;-;-;1;-;-;-;-;3;3;2;-;-;-;-;4;1;1;1;-;-;-;-;-;1;1;-;5;2;1;-;157
"311570 CENTRAL DE MINAS";-;1;5;3;6;23;11;3;11;2;12;17;8;11;6;11;7;12;9;1;3;2;3;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;175
"311580 CENTRALINA";-;18;31;20;27;34;39;41;29;43;74;43;30;39;47;45;80;81;68;67;44;40;24;23;21;18;22;12;6;2;1;2;3;2;1;4;-;2;4;2;2;4;4;2;5;7;6;9;11;10;3;12;6;-;1170
"311590 CHACARA";-;1;3;3;2;17;28;17;5;2;2;3;2;5;1;4;5;10;8;21;9;4;1;1;1;2;1;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;1;-;-;2;-;1;-;167
"311600 CHALE";-;1;2;4;1;7;8;6;10;14;11;19;35;24;29;36;30;19;22;23;15;7;7;2;3;-;1;1;5;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;3;-;-;349
"311610 CHAPADA DO NORTE";-;7;10;16;19;34;46;27;20;23;27;55;29;32;19;38;37;52;29;17;21;7;4;4;8;1;3;2;4;1;-;-;-;-;-;-;-;-;3;1;-;-;-;2;4;-;4;1;3;2;3;2;3;-;620
"311615 CHAPADA GAUCHA";-;5;13;19;19;39;91;57;18;25;28;41;48;50;65;81;99;83;73;91;57;42;49;37;23;19;14;8;13;3;3;1;2;1;3;2;-;1;1;2;2;1;-;1;-;1;2;2;5;1;4;2;1;-;1248
"311620 CHIADOR";-;7;5;7;8;4;9;3;-;-;-;-;-;1;-;-;1;-;-;4;1;1;-;2;-;1;1;3;1;2;-;1;-;-;-;-;-;-;-;-;2;11;18;11;30;52;29;82;37;31;28;6;6;-;405
"311630 CIPOTANEA";-;-;-;1;8;24;27;35;-;1;-;-;-;-;1;-;1;-;-;2;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;104
"311640 CLARAVAL";-;1;-;-;2;2;3;-;1;2;3;2;8;23;14;29;24;62;57;36;48;18;8;18;8;5;3;-;-;-;-;-;-;-;-;3;2;4;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;392
"311650 CLARO DOS POCOES";-;2;3;9;11;45;44;40;2;1;1;5;11;7;14;9;21;10;62;47;27;20;12;11;7;9;4;5;5;3;2;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;1;1;-;1;-;-;1;-;457
"311660 CLAUDIO";-;7;34;59;74;101;26;1;4;11;11;14;59;45;64;85;61;60;97;81;47;28;17;7;8;4;1;4;1;10;3;2;4;1;1;-;-;1;-;3;1;1;-;-;1;-;2;-;-;-;2;2;1;-;1046
"311670 COIMBRA";-;-;2;3;5;13;21;14;2;1;5;5;6;4;1;9;17;20;7;16;4;6;8;1;4;3;1;1;-;2;2;1;1;-;-;-;-;1;-;1;-;-;-;1;-;1;-;-;-;1;1;-;-;-;191
"311680 COLUNA";-;1;1;4;4;12;16;17;2;2;1;1;1;-;1;2;3;5;13;14;14;16;11;6;1;5;-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;1;-;162
"311690 COMENDADOR GOMES";-;1;-;1;4;5;4;1;4;4;2;2;11;19;10;15;23;10;15;6;5;4;6;4;-;1;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;162
"311700 COMERCINHO";-;1;-;-;3;2;9;6;-;-;-;-;2;1;-;-;2;-;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;33
"311710 CONCEICAO DA APARECIDA";-;7;2;2;11;9;2;2;3;3;4;17;11;11;20;25;20;26;25;15;31;16;18;10;10;2;-;1;1;-;1;1;-;2;1;-;-;-;1;1;1;1;1;1;1;1;-;-;-;1;2;-;3;-;323
"311720 CONCEICAO DAS PEDRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"311730 CONCEICAO DAS ALAGOAS";-;19;27;15;30;25;46;54;65;57;70;68;64;59;90;70;104;150;128;112;107;88;68;39;34;16;18;17;10;17;11;8;7;6;7;3;4;13;5;3;6;5;3;3;9;9;4;4;7;7;6;7;7;1;1812
"311740 CONCEICAO DE IPANEMA";-;19;9;7;10;17;2;8;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;6;9;9;6;14;18;19;26;13;-;203
"311750 CONCEICAO DO MATO DENTRO";-;14;20;29;81;75;63;18;5;21;18;57;43;53;76;64;54;90;65;58;55;38;30;31;15;6;6;3;5;5;5;2;1;3;1;3;-;2;-;-;1;3;2;3;3;-;3;1;1;-;-;2;2;-;1136
"311760 CONCEICAO DO PARA";-;4;1;5;5;6;15;7;4;5;8;13;15;14;16;20;18;30;29;27;27;19;16;11;6;7;4;2;-;1;1;-;-;3;1;2;-;3;-;-;1;1;-;-;-;1;1;-;-;1;-;3;2;-;355
"311770 CONCEICAO DO RIO VERDE";-;1;-;-;1;2;1;1;1;-;-;-;-;-;3;4;-;4;12;6;6;5;4;6;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;61
"311780 CONCEICAO DOS OUROS";-;-;4;1;1;20;19;12;-;-;-;2;1;3;4;13;17;20;3;3;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;133
"311783 CONEGO MARINHO";-;32;12;18;28;47;33;33;12;3;8;9;28;39;72;46;24;45;20;18;22;12;16;11;2;1;2;2;3;2;-;-;1;1;-;-;1;-;2;-;-;-;1;-;5;4;11;12;11;8;6;7;12;-;682
"311787 CONFINS";-;5;16;16;97;143;97;5;6;4;7;13;6;15;10;13;11;7;5;14;11;8;11;4;9;3;3;1;8;3;-;-;1;1;-;1;-;1;1;-;-;-;-;-;1;1;-;2;1;1;3;4;2;-;571
"311790 CONGONHAL";-;2;5;1;3;3;1;1;-;2;1;1;-;-;1;1;2;-;4;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;1;1;-;-;-;-;39
"311800 CONGONHAS";-;33;26;36;51;154;113;30;27;52;64;123;163;244;301;181;188;262;289;254;212;136;112;59;54;35;31;17;12;9;3;5;9;6;5;3;5;3;23;3;9;14;18;7;11;12;9;7;9;6;6;16;13;-;3470
"311810 CONGONHAS DO NORTE";-;2;15;15;14;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;52
"311820 CONQUISTA";-;5;4;11;13;20;30;15;14;9;8;11;14;7;4;31;65;44;48;45;40;34;18;12;6;5;2;2;1;-;2;1;1;1;-;2;-;1;1;1;5;2;3;2;-;-;5;3;-;1;2;1;-;-;552
"311830 CONSELHEIRO LAFAIETE";-;213;334;685;972;744;137;16;12;10;23;58;140;176;236;306;336;321;339;305;217;168;111;101;45;30;22;18;11;8;9;1;4;5;1;3;4;4;5;11;7;7;5;6;7;8;9;11;22;38;42;50;63;-;6416
"311840 CONSELHEIRO PENA";-;16;37;31;34;52;63;49;46;59;54;33;48;54;30;22;24;33;22;26;18;21;14;15;5;8;10;8;6;7;7;7;3;5;7;4;2;-;1;3;7;4;1;-;1;6;7;2;2;2;6;2;7;1;932
"311850 CONSOLACAO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
