2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"292600 REMANSO";-;7;19;15;31;27;30;38;38;58;83;114;107;103;94;62;32;20;28;24;17;17;34;37;32;24;9;31;8;13;8;16;6;8;10;4;6;2;5;3;5;3;4;4;2;4;4;4;-;2;2;3;2;-;1259
"292610 RETIROLANDIA";-;2;2;1;3;3;5;3;11;11;10;7;2;4;5;7;2;1;5;4;1;-;-;-;-;-;-;-;-;-;3;2;2;1;2;2;2;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;106
"292620 RIACHAO DAS NEVES";-;-;-;2;2;10;11;12;19;18;4;6;3;2;3;15;19;4;9;5;7;8;7;10;5;7;3;1;-;2;1;-;2;3;-;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;204
"292630 RIACHAO DO JACUIPE";-;4;4;5;6;6;18;9;17;6;24;13;33;27;21;33;20;43;43;56;63;39;43;46;48;27;25;27;26;25;22;19;17;18;6;23;21;17;28;13;25;24;35;40;19;20;16;13;7;5;2;3;1;-;1151
"292640 RIACHO DE SANTANA";-;22;12;20;16;60;110;134;49;49;19;24;21;19;45;35;30;37;25;41;66;33;41;50;26;21;29;23;16;11;7;7;4;9;4;1;5;3;1;2;3;9;5;5;3;2;11;4;2;4;4;4;7;-;1190
"292650 RIBEIRA DO AMPARO";-;2;-;-;6;-;2;14;17;18;16;12;6;-;6;1;9;1;2;3;5;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124
"292660 RIBEIRA DO POMBAL";-;5;15;7;6;11;14;17;7;5;3;2;1;-;3;5;4;19;34;37;33;26;44;46;57;36;19;18;18;14;4;6;6;7;3;3;6;6;2;2;5;3;4;3;3;4;1;3;6;3;2;4;4;-;596
"292665 RIBEIRAO DO LARGO";-;1;1;1;1;-;1;1;1;2;2;1;2;-;5;3;11;13;10;7;-;4;1;2;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;74
"292670 RIO DE CONTAS";-;4;4;6;6;7;6;4;3;5;6;14;5;5;7;6;13;9;8;7;3;6;8;2;1;6;-;4;4;6;1;2;-;1;1;1;-;-;1;-;1;-;-;-;-;-;1;-;1;2;-;-;-;-;177
"292680 RIO DO ANTONIO";-;1;2;3;-;1;2;3;2;5;8;8;3;2;9;8;14;11;15;12;4;2;4;3;1;-;-;-;1;5;-;4;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;2;4;5;2;-;1;-;152
"292690 RIO DO PIRES";-;6;4;4;10;13;8;16;9;9;11;5;-;2;5;-;8;6;8;5;5;12;7;1;1;3;1;-;-;3;4;4;2;5;1;3;2;-;3;5;4;2;2;5;5;3;1;5;8;3;-;10;8;4;251
"292700 RIO REAL";-;2;7;4;4;11;4;2;4;4;2;3;5;6;7;4;1;2;8;7;5;10;12;8;7;8;3;14;20;31;31;20;11;13;4;30;17;11;12;18;10;10;17;14;10;10;10;14;3;5;12;10;5;-;502
"292710 RODELAS";-;10;5;4;5;4;3;2;2;4;3;2;3;2;1;-;3;8;6;12;26;16;39;36;26;37;48;43;49;46;23;50;34;24;15;8;9;9;14;2;9;5;1;2;1;4;-;2;2;3;1;2;1;-;666
"292720 RUY BARBOSA";-;3;7;11;10;12;7;21;20;22;11;20;23;18;23;17;25;21;31;15;40;31;56;63;49;37;39;38;26;16;17;11;3;4;4;2;4;1;2;6;2;-;1;1;-;4;1;-;-;1;-;-;-;-;776
"292730 SALINAS DA MARGARIDA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"292740 SALVADOR";-;550;628;647;702;831;876;896;848;885;1030;963;690;708;809;1002;1251;1199;1230;1307;1308;1355;1354;1299;1363;1231;1237;1277;1304;1247;1091;1077;995;873;716;685;693;656;604;535;558;521;524;549;520;556;486;464;476;437;421;397;384;10;44255
"292750 SANTA BARBARA";-;2;6;14;7;15;12;20;18;21;12;26;24;36;36;37;36;28;40;26;13;11;5;10;7;18;4;6;5;-;2;3;3;2;2;1;-;2;2;-;-;-;1;2;3;-;-;-;3;1;-;1;-;-;523
"292760 SANTA BRIGIDA";-;76;81;57;52;61;22;23;41;61;14;8;5;2;3;1;1;1;-;-;2;1;2;-;1;2;1;-;1;3;4;7;6;6;2;-;2;1;3;-;-;-;1;1;2;1;1;-;1;-;-;2;11;-;573
"292770 SANTA CRUZ CABRALIA";-;66;42;32;29;17;16;19;29;18;20;23;9;16;18;16;14;11;33;25;29;36;48;35;33;40;33;20;20;17;11;9;12;5;13;2;5;4;5;5;10;6;18;17;8;13;6;9;19;12;14;6;17;-;990
"292780 SANTA CRUZ DA VITORIA";-;-;-;-;-;1;5;10;17;15;24;40;40;48;31;42;14;21;20;16;9;11;6;2;-;-;1;-;1;-;-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;378
"292790 SANTA INES";-;-;-;-;-;-;-;-;-;1;-;1;2;-;7;-;1;-;4;1;1;1;2;3;2;-;1;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;31
"292800 SANTALUZ";-;11;4;9;6;4;5;6;35;11;10;24;15;22;36;24;27;32;35;38;32;29;37;39;18;16;7;10;7;3;8;7;6;3;3;-;1;2;4;5;1;2;2;1;-;-;-;1;-;3;3;3;15;-;622
"292805 SANTA LUZIA";-;1;1;3;2;4;6;3;7;5;5;9;9;15;16;15;21;12;12;15;17;12;13;19;16;12;12;20;8;7;3;1;1;1;1;3;4;-;1;2;2;1;-;3;-;2;5;3;14;15;18;4;-;-;381
"292810 SANTA MARIA DA VITORIA";-;29;22;9;34;53;59;54;87;139;162;123;171;146;123;136;202;174;221;185;194;149;182;122;105;92;62;46;40;26;19;19;22;16;18;12;7;5;14;6;4;4;4;1;4;6;4;5;7;4;6;2;7;-;3343
"292820 SANTANA";-;7;4;1;6;7;12;8;6;4;9;26;25;28;23;25;27;24;24;30;17;17;16;14;8;2;2;7;-;1;-;3;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;1;1;2;-;1;-;-;392
"292830 SANTANOPOLIS";-;-;-;-;-;1;2;-;-;1;4;1;12;4;6;11;20;28;26;18;17;14;14;17;8;3;1;6;3;8;10;1;7;1;2;-;-;1;-;-;-;1;1;1;-;-;3;-;3;1;-;-;-;-;257
"292840 SANTA RITA DE CASSIA";-;6;7;19;5;19;15;17;13;22;30;33;39;45;66;58;55;102;108;104;86;91;68;51;36;37;26;17;4;10;6;1;4;1;2;-;1;1;2;2;2;-;2;1;1;1;-;1;2;2;1;4;7;-;1233
"292850 SANTA TERESINHA";-;-;-;-;2;-;2;1;-;1;4;-;-;-;2;-;4;2;2;2;14;12;6;2;5;9;3;5;10;2;10;2;4;3;2;2;1;1;1;-;1;2;-;1;1;-;3;1;-;-;-;1;-;-;126
"292860 SANTO AMARO";-;1;1;2;8;6;5;1;4;5;5;5;3;6;2;5;4;7;10;4;6;6;11;3;6;11;4;5;8;8;12;7;4;4;5;3;5;3;3;1;3;1;5;5;2;5;2;1;1;2;-;-;2;-;228
"292870 SANTO ANTONIO DE JESUS";-;9;18;12;15;12;11;9;12;17;17;32;19;20;34;51;82;134;156;206;214;155;275;283;247;222;199;169;145;131;97;66;40;51;43;35;33;23;24;19;16;20;14;13;12;10;12;8;4;8;5;1;3;-;3463
"292880 SANTO ESTEVAO";-;15;25;28;21;26;29;38;30;46;53;44;36;39;39;64;62;77;119;106;60;87;104;75;70;78;57;75;57;52;50;46;54;38;34;38;24;25;29;21;29;23;22;16;17;13;14;17;14;9;21;10;6;-;2182
"292890 SAO DESIDERIO";-;2;3;1;4;6;6;4;30;25;39;36;45;48;44;31;23;14;29;10;16;14;12;13;8;13;9;6;5;7;2;1;-;-;3;1;-;-;-;1;-;1;1;-;1;-;-;1;2;1;-;-;-;-;518
"292895 SAO DOMINGOS";-;1;1;1;-;8;11;10;6;6;7;2;2;9;21;15;23;29;15;21;11;12;10;18;18;13;4;1;1;3;-;-;2;-;1;-;-;1;1;-;-;-;1;-;1;-;-;-;-;1;-;-;3;-;290
"292900 SAO FELIX";-;-;1;-;3;6;2;4;2;2;10;5;-;2;2;1;6;8;8;5;5;14;14;4;6;4;4;5;6;9;8;22;16;5;10;3;5;5;3;5;2;2;-;-;2;1;-;3;1;-;-;-;-;-;231
"292905 SAO FELIX DO CORIBE";-;3;3;7;6;11;11;11;12;9;9;17;31;13;24;16;20;26;58;48;41;49;45;19;9;17;5;4;2;1;2;-;1;-;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;539
"292910 SAO FELIPE";-;-;-;-;1;-;-;1;-;-;1;1;1;1;1;1;1;-;1;-;1;2;1;4;1;2;1;3;6;2;2;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"292920 SAO FRANCISCO DO CONDE";-;2;5;4;2;4;4;-;-;4;6;2;2;2;1;5;2;5;5;9;12;7;15;26;15;22;15;14;23;14;7;9;13;19;7;4;4;3;7;6;3;5;5;5;2;3;4;3;1;2;1;1;2;-;343
"292925 SAO GABRIEL";-;-;-;1;2;1;1;1;-;4;4;1;6;6;7;7;13;17;20;16;27;20;21;11;19;10;2;2;3;-;-;-;1;1;1;-;2;-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;231
"292930 SAO GONCALO DOS CAMPOS";-;5;8;7;2;8;7;9;10;10;34;25;37;32;28;36;30;52;54;74;68;58;49;39;59;45;24;25;18;22;12;19;17;2;6;7;8;6;4;2;5;6;4;-;8;4;4;-;2;2;-;3;1;-;997
"292935 SAO JOSE DA VITORIA";-;1;4;6;12;34;16;35;29;17;29;15;9;48;44;60;36;14;7;11;6;3;6;6;3;1;-;6;3;-;1;-;-;1;1;-;2;-;-;-;-;2;-;-;-;2;1;2;3;3;4;-;1;-;484
"292937 SAO JOSE DO JACUIPE";-;-;1;-;1;4;3;4;1;-;1;1;-;1;3;3;9;13;22;22;21;11;15;5;3;2;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;151
"292940 SAO MIGUEL DAS MATAS";-;-;-;-;1;-;1;4;-;-;2;-;-;3;2;3;4;2;2;1;3;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"292950 SAO SEBASTIAO DO PASSE";-;5;2;1;1;2;5;3;3;2;3;9;5;3;4;5;3;13;16;24;41;39;56;49;28;29;29;50;35;16;6;9;15;6;17;11;9;3;5;1;8;6;3;-;1;5;3;2;2;3;2;1;1;1;601
"292960 SAPEACU";-;2;2;1;-;4;-;2;1;-;8;1;13;1;7;2;-;3;5;4;6;7;5;3;3;5;2;7;5;11;4;7;10;4;4;1;5;2;4;2;4;8;3;4;-;-;-;-;1;2;-;-;1;-;176
"292970 SATIRO DIAS";-;3;-;-;-;1;-;-;2;3;3;5;1;2;19;2;12;14;6;1;2;4;3;6;2;2;2;-;6;13;8;4;10;5;3;4;4;-;1;1;-;4;2;3;4;6;4;3;1;1;2;-;-;-;184
"292975 SAUBARA";-;-;-;-;-;-;-;2;1;-;-;-;1;4;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;16
"292980 SAUDE";-;-;-;-;-;-;3;3;4;9;1;14;6;3;2;4;2;3;3;4;3;6;5;2;2;2;-;1;-;1;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;87
"292990 SEABRA";-;6;9;15;18;33;32;58;81;55;101;122;123;95;108;113;85;145;143;174;210;204;154;127;106;32;27;16;23;7;8;1;-;2;1;-;3;1;-;2;-;1;1;5;3;2;8;1;6;4;5;5;-;-;2481
"293000 SEBASTIAO LARANJEIRAS";-;17;15;10;19;22;19;21;15;17;13;18;18;18;19;18;29;17;24;17;6;23;9;12;6;11;16;8;1;6;3;2;-;-;-;-;2;4;3;2;-;4;-;-;-;-;3;1;4;9;12;13;17;-;523
"293010 SENHOR DO BONFIM";-;14;31;10;27;35;48;48;39;25;45;38;29;26;48;46;49;43;31;45;35;27;35;27;28;22;14;18;13;17;11;13;11;14;10;10;7;14;14;5;11;8;17;5;9;6;5;9;10;5;5;2;4;-;1118
"293015 SERRA DO RAMALHO";-;9;15;13;9;9;21;21;14;39;13;8;4;8;6;4;6;4;1;6;4;15;18;9;4;2;1;6;4;-;-;3;-;2;1;-;1;-;4;5;1;2;1;1;2;1;2;6;7;27;10;41;38;-;428
"293020 SENTO SE";-;1;3;-;2;5;33;52;60;43;8;20;23;65;44;54;39;27;32;25;19;11;10;2;2;6;4;-;2;6;5;2;2;3;6;6;1;1;1;-;-;-;-;-;2;1;-;-;-;-;1;1;-;-;630
"293030 SERRA DOURADA";-;1;-;-;4;2;6;7;6;4;4;11;6;3;10;9;11;13;9;47;29;14;14;8;3;5;2;5;2;10;4;5;1;1;2;3;2;1;-;3;3;2;2;-;-;-;3;-;1;-;-;-;-;-;278
"293040 SERRA PRETA";-;-;-;-;-;1;-;1;-;1;-;8;4;19;27;30;8;3;4;7;4;8;2;2;-;2;2;2;-;-;-;-;2;4;1;-;-;-;1;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;148
"293050 SERRINHA";-;19;20;9;15;46;38;45;68;82;206;246;202;160;230;203;241;244;156;137;107;81;68;43;30;22;27;22;25;22;24;13;3;7;9;7;2;1;1;-;2;1;3;2;2;1;-;5;3;12;4;9;23;-;2948
"293060 SERROLANDIA";-;2;11;12;41;31;30;30;21;22;16;11;14;18;18;30;26;34;33;85;92;77;80;51;26;20;14;12;9;6;3;6;2;4;5;4;-;-;1;3;3;2;3;1;4;1;2;-;-;1;-;2;1;-;920
"293070 SIMOES FILHO";-;30;33;26;33;31;55;57;30;51;92;89;78;76;106;73;73;62;77;49;64;78;87;74;54;55;43;76;44;55;38;44;53;30;37;22;14;46;25;30;29;23;26;21;18;11;14;23;17;17;22;22;31;2;2366
"293075 SITIO DO MATO";-;-;1;2;1;10;12;12;7;13;14;14;14;13;15;35;51;69;63;56;37;25;22;26;27;13;11;10;11;8;5;8;5;7;12;8;2;2;3;-;1;-;-;-;-;-;3;-;-;1;-;2;-;-;651
"293076 SITIO DO QUINTO";-;4;1;6;10;8;5;5;2;2;4;1;4;-;2;-;-;1;2;8;2;-;1;-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;1;3;2;-;1;-;1;1;-;-;-;-;-;-;1;-;82
"293077 SOBRADINHO";-;1;-;1;1;1;-;-;-;4;4;14;12;16;18;19;49;69;76;122;126;79;51;25;17;10;5;4;2;5;1;1;-;-;-;2;-;-;1;2;-;4;4;1;-;-;-;-;-;-;1;-;1;-;749
"293080 SOUTO SOARES";-;4;5;7;12;15;8;11;12;20;31;49;35;15;30;25;45;45;73;84;70;35;37;24;23;3;3;-;3;3;3;3;3;-;3;3;1;-;1;8;-;-;5;6;1;2;-;2;1;5;4;1;2;-;781
"293090 TABOCAS DO BREJO VELHO";-;1;-;-;-;1;1;2;-;1;11;5;11;29;16;1;3;1;3;1;3;8;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;101
"293100 TANHACU";-;-;1;-;-;-;-;3;-;3;5;5;3;7;8;40;32;31;34;32;32;48;32;17;11;5;9;14;5;4;7;7;11;5;4;13;10;3;1;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;446
"293105 TANQUE NOVO";-;12;17;11;11;5;7;9;4;5;4;23;18;10;41;-;-;3;1;2;3;4;-;3;4;-;1;-;-;2;1;-;-;-;-;1;-;1;-;1;-;1;2;1;2;3;4;6;7;14;12;17;7;-;280
"293110 TANQUINHO";-;5;11;8;6;11;13;25;25;6;6;2;9;4;3;7;5;5;8;12;6;8;5;6;6;5;6;2;10;12;8;7;3;16;14;16;14;15;8;3;7;1;3;5;3;3;-;-;1;-;2;3;3;-;372
"293120 TAPEROA";-;1;2;4;1;-;2;3;1;4;4;-;4;-;1;5;2;3;2;8;5;17;6;2;5;7;9;13;16;15;11;16;5;3;10;2;9;3;4;6;4;6;1;3;3;2;1;1;-;-;-;-;1;-;233
"293130 TAPIRAMUTA";-;10;2;11;13;47;122;68;129;73;47;20;27;31;4;21;24;14;19;7;5;12;10;4;6;3;4;6;5;-;-;1;-;-;2;-;-;2;-;2;-;4;1;-;1;-;-;-;-;2;1;5;4;-;769
"293135 TEIXEIRA DE FREITAS";-;62;107;100;91;87;113;120;139;201;157;171;159;191;152;186;158;165;174;198;218;172;191;218;179;152;111;104;115;78;74;80;69;76;54;68;51;45;41;41;33;34;25;27;27;25;47;26;35;45;43;32;36;-;5303
"293140 TEODORO SAMPAIO";-;2;1;-;-;3;5;-;3;2;3;3;-;2;-;-;1;2;-;1;2;3;3;2;1;-;-;3;1;2;2;5;6;1;5;7;-;-;1;2;1;-;-;1;-;1;-;2;3;-;2;1;-;-;85
"293150 TEOFILANDIA";-;-;-;-;-;-;-;1;1;3;3;3;7;5;9;18;16;17;11;12;17;14;24;13;18;10;6;5;10;10;5;6;3;-;-;1;3;2;-;-;1;2;1;-;-;-;-;-;1;-;-;-;-;-;258
"293160 TEOLANDIA";-;1;-;1;-;-;-;-;1;1;2;1;3;9;4;9;4;4;2;1;-;-;4;2;-;-;-;3;-;-;2;1;1;1;1;1;-;2;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;64
"293170 TERRA NOVA";-;-;1;1;1;2;-;-;-;-;2;8;8;11;12;1;10;9;40;29;6;25;37;39;115;71;51;15;14;6;7;1;2;-;-;1;1;-;2;3;1;2;-;-;-;-;1;1;-;-;-;-;1;-;537
"293180 TREMEDAL";-;2;3;1;4;6;8;10;12;9;20;11;42;36;30;20;20;27;16;11;3;5;3;10;2;7;-;1;1;-;-;1;-;1;-;1;-;1;2;-;-;-;1;-;1;2;-;-;-;-;-;1;1;-;332
"293190 TUCANO";-;4;9;1;5;10;8;2;3;6;12;13;10;8;10;21;34;40;55;49;48;35;23;16;15;14;11;5;6;6;7;8;5;6;6;13;12;21;18;7;8;4;9;9;9;5;-;-;1;2;2;-;-;-;631
"293200 UAUA";-;1;7;3;3;7;1;10;30;35;33;21;28;17;26;33;47;28;28;34;13;32;20;37;10;12;4;13;6;15;6;1;7;5;2;-;-;3;4;1;-;-;-;-;-;-;3;3;1;-;2;1;-;-;593
"293210 UBAIRA";-;23;9;5;5;4;14;6;9;14;7;8;5;5;8;12;26;21;25;17;18;11;19;16;7;4;10;6;16;8;13;10;3;6;1;2;6;2;4;2;5;6;2;4;4;1;6;3;2;1;1;1;39;-;462
"293220 UBAITABA";-;-;2;6;-;1;2;5;7;1;2;-;3;1;2;-;9;12;16;10;11;14;8;8;3;6;5;1;1;2;2;1;1;-;1;1;-;-;-;2;1;1;2;3;-;-;-;1;-;1;-;-;1;-;156
"293230 UBATA";-;2;2;-;3;2;10;8;18;32;22;37;26;4;16;9;5;18;12;13;13;11;15;11;1;6;-;1;-;-;-;-;1;1;-;-;-;2;-;1;1;1;-;-;1;1;-;-;-;1;1;-;-;-;308
"293240 UIBAI";-;-;3;6;2;5;2;2;-;2;4;22;27;45;106;108;91;66;36;62;50;46;26;32;18;14;3;2;1;1;1;-;1;-;3;-;1;-;1;-;1;-;-;1;2;2;-;-;1;-;-;-;1;-;797
"293245 UMBURANAS";-;2;5;1;4;2;8;-;-;3;2;3;8;5;4;4;5;5;3;5;5;4;1;4;4;7;4;3;2;2;1;1;-;2;-;-;-;1;-;2;1;-;-;-;-;4;1;11;18;53;21;12;-;1;234
"293250 UNA";-;4;7;6;3;9;10;14;3;31;24;17;23;27;18;24;18;17;13;16;6;9;8;3;3;6;1;3;3;-;2;2;1;2;4;5;6;2;11;14;4;14;7;5;10;15;13;7;8;4;5;10;4;-;481
"293260 URANDI";-;2;1;3;9;19;40;16;47;75;82;56;61;82;68;60;45;46;33;20;18;9;2;6;-;-;1;2;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;810
"293270 URUCUCA";-;8;12;13;23;31;52;45;34;38;51;48;42;58;33;45;63;66;49;61;85;61;63;65;44;45;38;35;20;14;15;11;11;19;17;7;5;10;3;4;2;6;4;5;10;13;15;13;4;6;3;5;5;-;1435
"293280 UTINGA";-;6;3;3;5;5;3;3;4;1;6;5;-;1;1;-;2;6;3;4;5;3;4;1;-;1;2;4;3;2;-;1;-;1;-;1;-;-;-;-;-;-;-;-;2;2;-;2;3;3;4;3;5;-;113
"293290 VALENCA";-;4;14;23;30;38;57;68;62;54;55;49;58;42;27;20;19;18;17;20;13;3;15;21;23;21;11;17;12;7;7;10;12;3;2;5;8;1;1;3;2;1;-;-;5;5;4;1;6;-;-;1;3;-;898
"293300 VALENTE";-;9;18;39;53;82;90;92;98;62;53;39;34;24;30;64;65;56;51;58;25;15;11;21;11;14;9;6;11;17;3;6;2;2;4;3;-;-;2;-;5;2;4;7;3;4;3;5;3;4;6;9;7;-;1241
"293305 VARZEA DA ROCA";-;1;5;4;2;19;3;24;10;14;16;9;7;6;12;7;1;2;4;4;5;8;15;20;11;14;7;5;5;1;1;2;3;2;3;-;-;4;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;260
"293310 VARZEA DO POCO";-;-;-;-;1;-;1;-;-;1;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10
"293315 VARZEA NOVA";-;1;2;1;1;2;3;2;3;8;5;5;26;22;40;23;60;82;41;65;36;34;24;12;4;7;3;-;1;3;-;3;-;1;2;1;-;1;1;2;-;1;1;-;-;1;-;3;2;-;2;-;-;-;537
"293317 VARZEDO";-;1;-;-;-;-;-;1;1;3;1;-;-;1;-;1;2;2;1;3;-;1;2;2;1;2;1;3;1;1;1;-;-;-;-;2;1;-;-;-;1;1;-;-;-;2;2;-;-;-;-;-;-;-;41
"293320 VERA CRUZ";-;3;7;7;20;9;8;5;4;6;3;9;4;14;10;14;20;13;5;19;14;10;7;3;27;15;7;7;7;15;9;9;6;6;12;6;18;5;1;2;3;3;6;12;4;8;9;3;4;1;1;1;1;-;422
"293325 VEREDA";-;45;30;29;10;16;6;7;7;4;8;8;-;2;1;4;1;3;-;5;3;2;2;-;3;4;2;1;3;4;5;1;1;1;1;1;2;-;-;2;1;-;2;1;2;8;4;1;1;1;-;4;6;-;255
"293330 VITORIA DA CONQUISTA";-;255;313;305;407;532;654;519;261;235;213;271;318;448;374;396;539;548;547;454;377;259;250;266;249;133;136;103;104;143;76;71;49;39;23;26;30;22;29;32;34;30;34;28;21;41;44;52;69;45;59;56;109;-;10628
"293340 WAGNER";-;5;6;11;31;18;26;3;8;2;2;2;-;-;2;-;-;1;4;2;2;4;1;2;1;1;1;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;1;1;-;145
"293345 WANDERLEY";-;3;4;1;3;5;23;23;9;10;21;26;59;58;37;40;24;17;27;17;11;17;16;3;5;6;10;5;2;2;-;1;2;1;1;1;-;-;1;1;-;-;-;-;-;-;3;1;1;-;-;1;1;-;499
"293350 WENCESLAU GUIMARAES";-;-;-;1;-;1;1;2;1;4;1;-;-;-;-;-;1;1;1;1;-;3;2;-;-;1;-;3;-;-;1;1;1;1;1;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;34
"293360 XIQUE-XIQUE";-;-;1;-;-;4;8;3;4;3;1;9;10;14;27;11;28;8;31;47;21;7;15;1;2;4;1;4;1;1;1;-;1;-;1;-;-;-;1;-;2;2;-;-;-;-;-;-;-;-;1;1;1;-;277
"310010 ABADIA DOS DOURADOS";-;7;11;26;20;32;81;70;53;49;101;63;47;50;51;61;41;25;12;26;17;1;3;7;1;-;-;-;-;-;3;-;1;-;-;-;-;1;1;1;-;-;-;-;-;3;1;1;1;1;-;7;5;-;881
"310020 ABAETE";-;15;16;17;41;117;105;46;40;35;79;80;72;52;40;50;40;27;21;26;16;20;4;4;2;2;4;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;-;981
"310030 ABRE CAMPO";-;5;2;9;7;15;32;35;31;55;52;41;36;31;22;20;13;24;22;27;22;4;9;9;6;4;2;2;5;-;1;-;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;551
"310040 ACAIACA";-;8;20;28;50;42;45;68;12;9;18;18;19;27;10;23;18;26;31;30;23;17;15;8;8;3;6;6;1;2;3;-;1;-;-;-;-;-;-;-;-;1;-;3;2;3;1;3;1;1;1;1;-;-;612
"310050 ACUCENA";-;8;15;26;29;26;39;31;34;32;15;14;21;12;6;14;16;8;17;10;8;12;3;-;2;2;2;1;1;-;-;-;1;-;-;-;-;1;-;1;-;-;1;-;5;2;5;-;2;2;1;3;-;-;428
"310060 AGUA BOA";-;11;14;7;10;31;20;31;19;19;22;20;32;19;44;50;41;32;37;30;18;13;6;4;6;6;3;1;-;2;-;-;-;-;-;1;-;-;1;-;1;-;2;1;2;-;4;2;-;1;-;1;-;-;564
"310070 AGUA COMPRIDA";-;1;5;3;6;12;10;7;7;5;5;3;4;13;3;11;13;4;11;8;6;3;4;3;5;6;3;2;1;-;2;1;2;-;-;-;1;2;-;1;3;-;-;1;-;-;-;-;1;2;-;-;2;-;182
"310080 AGUANIL";-;4;3;12;22;15;60;23;1;5;2;4;2;4;6;5;-;5;5;8;2;1;-;-;1;-;1;3;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;201
"310090 AGUAS FORMOSAS";-;7;17;19;36;60;60;63;48;44;43;52;42;30;36;44;43;26;50;42;47;49;48;30;43;35;25;29;12;13;11;10;7;10;3;3;5;7;2;3;1;3;2;2;8;3;5;5;9;5;5;3;4;-;1209
"310100 AGUAS VERMELHAS";-;-;-;2;3;2;5;8;1;1;1;4;11;6;10;2;8;3;3;6;2;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84
"310110 AIMORES";-;13;21;25;39;49;48;46;27;32;50;32;34;27;19;30;24;17;16;14;24;8;11;14;8;13;8;12;5;7;3;6;4;5;2;1;2;-;2;5;4;5;4;1;4;3;4;7;9;15;10;8;4;-;781
