2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"293190 TUCANO";-;3;4;1;5;4;6;-;1;-;-;2;1;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;7;4;5;2;1;1;1;1;1;-;-;-;-;-;2;-;-;-;-;60
"293200 UAUA";-;-;3;1;-;4;-;-;5;8;6;-;3;11;19;30;37;23;20;20;2;18;7;14;2;8;2;5;-;5;3;1;6;4;2;-;-;2;2;-;-;-;-;-;-;-;3;3;1;-;2;1;-;-;283
"293210 UBAIRA";-;20;8;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;1;-;1;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;1;-;2;-;-;-;-;37;-;80
"293220 UBAITABA";-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;-;5;3;7;5;2;-;1;1;-;3;2;-;1;1;2;-;1;-;1;-;-;-;-;1;-;-;1;2;-;-;-;1;-;-;-;-;-;-;44
"293230 UBATA";-;-;1;-;2;-;6;2;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"293240 UIBAI";-;-;1;4;-;3;-;-;-;-;-;2;2;3;8;5;2;2;1;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"293245 UMBURANAS";-;2;5;1;4;2;8;-;-;3;2;3;5;3;4;3;4;3;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;4;1;11;18;53;21;12;-;-;178
"293250 UNA";-;4;7;4;3;5;1;3;1;2;5;3;1;7;4;2;2;1;-;-;-;1;1;1;-;1;-;1;1;-;1;2;-;2;2;2;6;2;8;11;2;13;5;5;10;14;11;6;8;4;5;10;4;-;194
"293260 URANDI";-;2;1;2;9;18;40;15;47;74;81;54;57;44;45;31;19;24;14;4;8;5;1;1;-;-;1;2;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;606
"293270 URUCUCA";-;8;8;11;17;27;31;25;22;19;42;33;34;46;24;33;54;57;41;46;79;56;62;63;38;39;34;28;16;11;10;10;9;17;15;7;5;10;3;3;2;4;2;3;8;5;7;4;4;6;2;5;4;-;1149
"293280 UTINGA";-;6;-;2;3;2;-;-;-;-;2;1;-;1;-;-;-;-;-;1;2;-;1;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;2;-;2;3;3;4;3;5;-;49
"293290 VALENCA";-;-;2;2;-;1;1;2;2;-;-;-;-;-;-;-;1;-;5;2;-;1;1;-;1;1;-;3;1;1;2;-;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"293300 VALENTE";-;-;-;1;-;2;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;1;1;-;-;2;2;-;1;2;1;-;1;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;1;-;-;-;-;-;23
"293305 VARZEA DA ROCA";-;-;-;-;-;7;1;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;22
"293310 VARZEA DO POCO";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"293315 VARZEA NOVA";-;1;2;1;-;2;3;1;2;7;2;4;22;15;38;23;58;82;38;59;33;29;13;3;1;3;-;-;1;2;-;1;-;1;1;-;-;-;-;1;-;-;1;-;-;1;-;3;2;-;-;-;-;-;456
"293317 VARZEDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
"293320 VERA CRUZ";-;2;2;1;7;6;2;1;-;-;1;5;3;4;3;4;11;6;1;5;1;6;1;1;12;9;4;6;6;8;4;6;2;3;2;3;-;1;-;-;1;-;2;3;-;-;6;2;-;1;-;-;-;-;154
"293325 VEREDA";-;44;29;28;9;14;5;7;6;4;7;5;-;2;1;4;1;3;-;5;3;2;2;-;3;4;1;1;3;3;5;1;1;1;1;1;2;-;-;2;1;-;2;1;2;8;4;1;1;1;-;4;6;-;241
"293330 VITORIA DA CONQUISTA";-;115;147;130;224;369;409;219;35;67;54;72;70;72;61;65;59;53;68;61;55;38;34;21;31;17;27;23;20;27;8;20;22;21;14;13;15;13;18;18;12;8;22;20;13;30;31;39;61;38;47;42;31;-;3199
"293340 WAGNER";-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;9
"293345 WANDERLEY";-;2;-;1;2;4;21;20;7;2;4;2;5;1;2;7;4;3;7;6;3;13;6;1;2;1;4;3;-;-;-;-;2;-;1;-;-;-;1;1;-;-;-;-;-;-;3;1;1;-;-;1;1;-;145
"293350 WENCESLAU GUIMARAES";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7
"293360 XIQUE-XIQUE";-;-;1;-;-;3;4;1;1;-;1;7;8;13;17;8;17;4;6;2;-;1;2;-;1;2;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;105
"310010 ABADIA DOS DOURADOS";-;7;11;24;19;31;78;64;52;45;93;58;46;46;47;57;24;11;9;18;15;1;2;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;7;5;-;776
"310020 ABAETE";-;14;16;16;39;116;104;44;34;30;71;69;57;36;24;29;21;13;11;14;9;4;-;2;-;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;-;784
"310030 ABRE CAMPO";-;-;-;7;4;6;22;7;4;5;11;12;15;11;5;14;7;20;19;18;17;3;7;4;3;3;2;1;2;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;234
"310040 ACAIACA";-;8;20;27;50;42;45;67;11;8;16;15;14;26;9;14;13;14;20;24;16;8;9;4;5;1;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;1;-;1;-;-;-;498
"310050 ACUCENA";-;4;11;13;23;18;21;10;-;1;1;1;1;6;3;2;5;1;6;2;3;6;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5;1;1;-;2;2;1;2;-;-;155
"310060 AGUA BOA";-;7;12;5;9;28;12;30;4;2;4;1;11;3;10;12;9;12;14;13;4;7;4;2;4;4;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;-;2;1;2;-;4;2;-;1;-;-;-;-;239
"310070 AGUA COMPRIDA";-;-;1;1;3;7;7;4;1;1;1;-;3;4;2;3;4;1;6;6;2;2;2;1;4;4;1;2;1;-;2;1;2;-;-;-;1;2;-;1;3;-;-;1;-;-;-;-;1;-;-;-;1;-;89
"310080 AGUANIL";-;3;3;12;21;15;56;20;-;1;-;2;-;3;1;1;-;3;2;4;1;1;-;-;1;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;155
"310090 AGUAS FORMOSAS";-;4;16;18;32;59;48;47;26;15;22;30;15;4;14;18;28;9;20;17;23;16;15;9;19;17;10;10;5;3;5;6;5;5;-;2;2;3;1;1;-;2;2;-;1;2;3;5;9;3;2;2;4;-;634
"310100 AGUAS VERMELHAS";-;-;-;-;-;1;2;4;-;-;-;-;-;1;-;1;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"310110 AIMORES";-;6;10;13;21;30;28;8;3;8;8;13;6;10;5;12;7;5;12;6;6;5;5;9;4;5;4;6;2;6;2;1;-;2;1;1;1;-;2;1;-;3;3;1;4;2;4;4;8;12;7;5;1;-;328
"310120 AIURUOCA";-;-;-;1;1;4;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"310130 ALAGOA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"310140 ALBERTINA";-;-;-;-;-;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"310150 ALEM PARAIBA";-;144;146;176;194;138;32;34;-;4;3;6;5;10;8;10;13;6;13;9;13;9;10;19;6;2;4;1;-;2;-;1;1;1;-;3;-;3;4;5;3;6;11;17;23;59;43;94;88;99;80;79;41;-;1678
"310160 ALFENAS";-;30;29;58;92;60;24;4;4;5;7;12;18;34;35;63;84;76;87;63;42;24;15;14;6;5;7;3;2;1;-;1;3;-;1;2;5;3;4;6;4;4;2;7;3;1;2;1;8;7;13;9;10;-;1000
"310163 ALFREDO VASCONCELOS";-;-;-;1;1;4;6;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"310170 ALMENARA";-;27;5;2;5;11;14;8;4;2;4;-;1;2;-;-;1;1;1;-;2;-;2;2;2;-;-;1;2;-;-;1;1;-;-;1;2;2;3;-;1;3;1;7;10;4;5;12;44;18;38;43;45;-;340
"310180 ALPERCATA";-;8;11;10;16;17;21;15;5;1;4;8;2;8;4;4;1;1;-;6;3;-;1;1;1;5;2;-;2;1;4;-;1;5;1;-;4;-;2;-;-;-;1;-;-;1;1;3;4;14;2;3;1;-;205
"310190 ALPINOPOLIS";-;7;4;8;11;15;17;43;7;25;55;12;10;57;9;19;7;12;18;54;14;3;13;6;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;431
"310200 ALTEROSA";-;1;2;8;26;23;23;2;1;1;6;6;4;22;30;36;22;16;15;13;5;5;4;11;1;1;3;-;2;5;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;1;1;-;309
"310205 ALTO CAPARAO";-;2;5;5;4;3;4;5;-;-;-;-;1;1;4;2;-;5;2;3;4;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;54
"310210 ALTO RIO DOCE";-;4;3;1;25;13;18;9;1;-;1;4;3;15;18;14;28;23;25;28;20;3;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;259
"310220 ALVARENGA";-;4;7;4;2;13;16;7;17;36;37;44;50;37;30;28;19;18;3;3;3;5;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;2;1;7;5;7;3;6;4;5;6;-;-;432
"310230 ALVINOPOLIS";-;13;39;45;88;91;99;38;7;8;21;36;70;72;83;106;98;62;28;35;22;5;7;9;5;1;3;3;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;1;1;-;-;1;1;-;2;-;-;-;1104
"310240 ALVORADA DE MINAS";-;3;5;19;37;86;69;29;-;-;-;2;-;-;-;-;1;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;1;-;-;258
"310250 AMPARO DO SERRA";-;-;-;-;2;3;7;5;13;20;7;9;20;8;22;12;8;-;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142
"310260 ANDRADAS";-;2;18;7;9;39;65;53;-;-;-;-;1;-;2;5;1;6;7;10;5;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;235
"310270 CACHOEIRA DE PAJEU";-;-;2;2;3;7;16;14;-;2;13;51;44;28;17;27;23;8;4;14;13;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;5;1;-;-;301
"310280 ANDRELANDIA";-;-;-;8;7;1;12;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"310285 ANGELANDIA";-;1;-;2;2;9;6;10;1;3;1;-;4;3;9;10;12;12;10;2;3;3;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;109
"310290 ANTONIO CARLOS";-;-;1;1;9;17;17;5;-;-;-;-;-;1;-;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;57
"310300 ANTONIO DIAS";-;111;63;64;68;49;9;9;-;2;-;2;1;-;1;-;-;1;1;8;-;4;1;-;3;2;1;-;-;-;1;2;1;-;2;1;2;1;-;1;2;1;1;2;3;5;11;7;33;71;75;31;21;-;674
"310310 ANTONIO PRADO DE MINAS";-;3;-;-;3;4;2;2;1;1;-;2;4;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;28
"310320 ARACAI";-;3;5;6;9;14;22;22;-;5;3;4;-;2;1;4;1;1;4;-;-;1;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;3;1;-;122
"310330 ARACITABA";-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;7
"310340 ARACUAI";-;19;20;21;49;94;93;119;113;135;111;135;127;141;118;117;63;54;43;54;27;21;31;28;29;24;21;12;6;10;2;8;9;6;9;8;5;6;6;3;7;8;12;5;12;12;19;17;11;6;4;5;9;1;2025
"310350 ARAGUARI";-;251;329;441;668;441;128;26;39;34;54;59;83;130;152;202;178;149;211;238;218;158;141;135;102;83;48;44;59;32;50;47;34;25;26;30;21;40;26;47;54;46;55;36;28;47;37;29;40;43;85;95;44;-;5818
"310360 ARANTINA";-;-;1;2;3;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"310370 ARAPONGA";-;-;-;1;4;2;1;5;1;-;-;-;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;20
"310375 ARAPORA";-;7;11;15;19;19;39;18;20;28;33;42;33;35;27;34;28;26;33;16;21;24;12;20;3;5;4;2;1;1;1;1;-;-;-;2;1;2;-;2;3;2;4;5;2;6;7;7;10;5;12;5;7;-;660
"310380 ARAPUA";-;3;2;7;6;9;14;3;1;-;-;-;1;-;-;-;2;2;3;-;6;6;5;5;3;1;1;-;1;-;1;-;2;1;1;-;-;1;2;3;-;-;-;-;-;-;-;-;-;2;3;-;1;-;98
"310390 ARAUJOS";-;19;39;65;95;101;97;26;10;29;38;39;37;49;61;53;72;67;105;99;66;39;43;27;18;3;4;6;5;1;5;3;1;2;3;3;2;-;1;-;-;3;3;2;2;-;1;1;3;3;5;3;7;-;1366
"310400 ARAXA";-;71;92;74;215;120;13;15;17;36;33;73;112;133;143;240;267;199;188;212;218;111;126;114;68;58;21;21;14;14;17;1;1;8;5;1;-;3;5;3;1;2;2;1;3;7;2;1;18;11;14;31;11;-;3166
"310410 ARCEBURGO";-;36;25;22;32;28;11;6;-;1;-;-;1;-;1;4;5;4;5;12;6;1;1;-;-;1;2;-;1;1;-;1;-;-;-;-;1;-;-;-;-;1;3;4;5;5;13;32;46;40;48;38;6;-;449
"310420 ARCOS";-;12;52;60;124;174;179;41;5;5;9;11;17;23;50;45;46;31;43;49;30;18;15;12;9;6;7;2;5;1;5;3;1;2;-;-;-;-;-;1;-;3;4;1;3;2;-;2;1;2;2;1;3;-;1117
"310430 AREADO";-;89;111;221;228;284;129;2;-;1;-;-;4;1;8;4;3;9;10;12;14;6;4;3;2;4;1;1;-;-;-;-;1;-;-;1;-;1;-;-;1;1;-;-;1;-;-;-;-;4;5;11;34;-;1211
"310440 ARGIRITA";-;1;2;5;4;2;6;2;-;2;1;-;1;1;8;6;6;2;1;3;2;7;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;71
"310445 ARICANDUVA";-;-;-;2;3;3;3;6;-;2;4;5;4;3;4;12;4;-;6;2;3;5;2;3;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80
"310450 ARINOS";-;56;51;58;41;81;48;9;4;8;8;22;25;24;30;24;50;63;26;54;27;26;16;30;22;14;33;15;13;4;6;4;6;5;2;1;5;2;1;9;2;1;2;4;8;4;14;19;16;15;25;4;11;-;1048
"310460 ASTOLFO DUTRA";-;15;21;29;20;33;6;1;1;2;2;2;2;3;5;2;2;1;3;2;1;-;1;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;6;13;-;1;-;180
"310470 ATALEIA";-;1;-;2;-;-;4;2;-;8;4;-;3;5;5;7;2;1;-;1;-;-;-;3;-;-;-;-;1;-;-;-;1;1;-;1;1;3;-;4;-;-;1;2;-;-;-;1;-;-;-;-;-;-;64
"310480 AUGUSTO DE LIMA";-;-;3;11;23;35;31;24;-;9;5;5;1;-;-;2;6;12;12;10;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;196
"310490 BAEPENDI";-;2;-;4;4;2;7;16;8;40;48;54;74;56;64;62;63;67;67;62;65;17;8;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;798
"310500 BALDIM";-;20;42;84;153;68;56;7;-;-;-;2;1;2;2;2;14;6;5;6;8;1;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;-;1;-;2;2;2;-;-;6;6;-;507
"310510 BAMBUI";-;1;5;14;18;19;11;5;1;-;1;6;8;3;3;10;7;4;2;3;4;8;4;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142
"310520 BANDEIRA";-;1;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;3;1;1;1;1;-;15
"310530 BANDEIRA DO SUL";-;-;1;-;-;-;2;-;-;-;3;-;2;-;-;1;2;-;-;-;-;4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"310540 BARAO DE COCAIS";-;173;340;344;247;12;2;5;2;7;3;28;28;42;52;61;80;57;41;39;31;24;25;26;46;13;9;6;4;2;-;1;4;6;2;-;-;-;2;-;-;-;-;1;2;6;1;4;3;7;12;31;51;-;1882
"310550 BARAO DE MONTE ALTO";-;38;31;37;38;32;11;10;7;2;8;11;2;3;-;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;9;24;-;274
"310560 BARBACENA";-;20;18;58;119;169;141;13;3;7;1;15;16;17;11;8;13;14;21;25;12;9;6;4;1;3;-;-;1;-;-;-;-;3;-;1;-;-;-;2;1;-;-;2;-;3;1;3;2;1;2;1;3;-;750
"310570 BARRA LONGA";-;2;5;4;9;8;5;21;5;15;44;33;52;45;19;24;26;29;27;8;5;4;10;2;5;4;2;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;416
"310590 BARROSO";-;368;529;291;112;9;2;-;-;-;1;1;2;2;5;4;5;1;1;7;6;6;13;6;2;1;-;-;1;-;1;-;-;1;3;1;1;2;-;-;1;-;1;-;-;1;1;6;8;25;73;160;156;-;1816
"310600 BELA VISTA DE MINAS";-;3;5;20;51;62;131;19;4;1;7;15;11;23;20;22;7;14;14;15;12;9;5;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;475
"310610 BELMIRO BRAGA";-;2;1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;10
"310620 BELO HORIZONTE";-;1636;2162;3475;6393;7571;3943;406;315;471;577;696;866;1026;1078;1475;1341;968;887;860;624;353;285;208;206;143;90;58;71;60;58;35;57;48;44;53;39;54;68;69;52;56;86;83;84;101;111;136;198;204;267;408;397;-;40952
"310630 BELO ORIENTE";-;51;142;206;282;409;315;158;3;5;11;12;11;7;5;15;6;10;12;16;22;7;12;3;3;2;1;-;2;1;2;1;1;-;1;-;1;-;1;-;2;1;-;1;-;2;-;5;6;2;10;3;3;-;1771
"310640 BELO VALE";-;2;1;3;23;26;4;-;1;1;-;3;4;2;3;2;4;2;2;-;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;1;-;-;1;1;-;-;94
"310650 BERILO";-;30;20;41;25;20;18;12;4;8;5;8;6;10;8;9;8;7;4;5;2;4;2;-;5;-;1;4;2;3;2;-;1;1;1;-;1;2;4;1;2;5;9;8;10;8;4;9;2;1;2;12;6;-;362
"310660 BERTOPOLIS";-;-;-;-;-;3;1;-;-;-;1;-;1;1;1;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"310665 BERIZAL";-;-;-;-;3;-;1;-;1;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;11
"310670 BETIM";-;387;595;1271;2147;2411;861;106;136;225;316;399;493;691;720;970;861;831;944;751;656;433;383;222;203;185;99;73;70;38;36;48;39;35;32;40;37;49;42;42;51;54;46;77;99;91;59;108;110;100;148;155;120;-;19095
"310680 BIAS FORTES";-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"310690 BICAS";-;4;-;1;12;29;19;11;4;10;5;18;20;17;39;35;31;26;23;34;32;27;14;8;6;3;4;1;1;2;-;-;-;1;2;1;6;4;-;3;-;-;-;1;1;-;1;1;-;-;-;-;-;-;457
"310700 BIQUINHAS";-;1;3;5;25;32;44;38;44;36;28;28;20;24;8;11;11;3;1;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;1;-;-;372
"310710 BOA ESPERANCA";-;1;5;14;44;44;61;30;1;6;13;32;69;64;109;146;127;105;101;100;72;28;17;23;4;8;3;2;1;-;1;-;1;-;2;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1238
"310720 BOCAINA DE MINAS";-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"310730 BOCAIUVA";-;311;277;298;198;182;124;135;144;198;117;111;116;57;37;53;50;49;51;64;50;42;41;31;36;28;13;11;8;15;21;13;30;27;17;27;12;21;12;11;31;32;59;94;96;91;168;246;340;445;280;106;14;-;5040
"310740 BOM DESPACHO";-;118;107;180;235;230;65;65;22;58;56;49;106;85;55;63;27;10;20;22;23;23;30;13;12;1;9;6;7;7;8;1;3;1;1;-;1;5;2;-;-;2;2;5;19;23;44;46;51;75;70;80;39;-;2182
"310750 BOM JARDIM DE MINAS";-;-;-;-;2;7;1;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"310760 BOM JESUS DA PENHA";-;2;-;1;-;2;5;4;2;5;5;15;16;18;7;11;8;5;5;1;7;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;125
"310770 BOM JESUS DO AMPARO";-;2;2;7;7;12;8;3;-;1;-;-;1;-;-;-;1;1;1;2;6;7;4;2;3;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;77
"310780 BOM JESUS DO GALHO";-;17;17;45;49;25;12;6;2;3;7;9;7;5;3;4;3;8;7;7;3;7;5;7;5;2;1;-;-;1;2;-;1;1;-;-;-;1;-;-;-;-;1;-;1;1;-;-;4;-;2;2;2;-;285
"310790 BOM REPOUSO";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"310800 BOM SUCESSO";-;5;7;16;28;47;77;16;3;2;5;23;35;31;22;48;25;23;20;24;12;6;5;-;2;3;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;4;2;-;498
