2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"351640 FRANCO DA ROCHA";-;137;124;188;270;176;125;20;8;18;21;25;41;50;64;76;79;86;68;84;50;30;19;18;12;12;10;4;5;1;5;3;2;2;-;1;1;4;4;1;1;5;6;3;2;5;5;1;5;7;11;18;34;-;1947
"351650 GABRIEL MONTEIRO";-;-;4;24;21;23;21;27;23;55;34;33;34;37;28;35;31;13;12;17;12;2;5;7;2;1;-;2;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;506
"351660 GALIA";-;1;-;2;3;6;9;14;11;36;27;28;55;31;43;23;31;21;19;11;8;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;384
"351670 GARCA";-;15;13;19;17;61;85;103;72;259;448;524;818;805;830;880;823;723;639;484;249;138;115;99;40;27;17;19;16;16;15;8;14;8;4;5;1;5;5;10;12;8;8;6;5;9;6;10;9;3;11;7;10;-;8533
"351680 GASTAO VIDIGAL";-;7;26;19;27;51;35;34;40;36;21;31;10;10;4;3;3;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;2;-;-;1;-;367
"351685 GAVIAO PEIXOTO";-;-;1;3;-;5;1;-;1;3;7;11;7;12;32;29;47;38;59;55;37;20;19;10;10;17;7;2;2;-;3;1;1;4;-;-;1;-;1;1;-;-;-;1;-;-;1;-;-;1;1;1;-;-;452
"351690 GENERAL SALGADO";-;3;3;9;17;21;32;36;32;91;105;103;154;148;129;103;108;77;70;37;23;18;13;7;3;7;2;1;-;1;-;1;1;3;-;1;-;-;-;-;1;1;-;2;-;2;3;-;-;-;1;1;-;-;1370
"351700 GETULINA";-;43;47;50;19;5;3;2;-;2;4;1;3;6;3;2;4;4;8;4;6;3;2;1;-;1;1;1;-;1;-;-;-;-;-;1;-;1;1;-;1;-;2;3;1;9;6;16;15;18;29;19;3;-;351
"351710 GLICERIO";-;-;1;-;3;3;1;1;1;5;10;8;23;19;25;29;36;52;36;24;18;17;12;4;6;4;1;1;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;343
"351720 GUAICARA";-;7;5;6;8;2;6;7;7;8;6;17;15;17;20;42;41;32;34;38;32;20;18;13;9;9;5;1;1;1;1;-;-;-;1;-;1;-;-;-;1;1;-;1;-;-;-;-;2;-;4;2;3;-;444
"351730 GUAIMBE";-;3;1;2;4;3;14;8;4;15;8;12;22;20;19;23;20;16;16;12;10;-;5;4;1;1;1;-;1;1;2;1;2;3;-;1;1;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;259
"351740 GUAIRA";-;12;16;12;23;31;44;39;11;10;22;25;57;67;101;98;111;117;115;102;82;65;61;49;45;15;30;27;18;15;13;14;19;16;13;13;9;9;10;12;9;8;7;5;6;8;6;12;6;3;9;7;8;-;1642
"351750 GUAPIACU";-;4;17;12;24;29;51;32;13;24;26;26;27;72;74;89;96;77;74;60;27;24;17;13;9;5;3;4;4;1;4;1;-;2;1;1;-;2;2;1;5;3;3;-;2;2;5;3;1;9;5;5;2;-;993
"351760 GUAPIARA";-;-;-;1;-;-;2;2;-;-;-;1;-;-;11;10;6;11;4;2;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;57
"351770 GUARA";-;2;2;1;5;10;12;5;1;1;1;1;-;-;-;-;2;5;5;1;2;2;1;1;-;-;-;-;1;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;67
"351780 GUARACAI";-;-;-;1;2;7;9;31;27;65;68;66;157;91;150;236;176;132;143;92;38;22;18;17;7;6;2;-;1;-;2;7;1;-;1;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;2;-;2;-;1583
"351790 GUARACI";-;21;22;27;24;14;11;10;6;6;5;3;2;4;1;-;1;1;12;5;5;5;2;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;193
"351800 GUARANI D'OESTE";-;-;-;-;-;-;3;10;2;-;3;6;2;-;-;2;1;1;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;2;2;2;6;14;5;4;-;-;74
"351810 GUARANTA";-;-;3;4;3;1;1;-;1;2;4;2;1;-;4;5;9;3;8;4;4;1;3;4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;72
"351820 GUARARAPES";-;9;6;19;11;25;23;30;16;20;32;61;56;73;134;182;182;171;153;161;124;80;58;50;29;21;15;24;16;11;13;8;9;1;4;4;3;2;6;2;-;3;3;2;-;4;2;2;5;4;2;1;2;-;1874
"351830 GUARAREMA";-;8;14;32;64;140;134;88;3;4;4;4;1;2;5;11;18;23;9;12;13;14;14;17;6;10;14;9;12;10;5;9;5;4;4;3;6;9;10;4;11;9;9;13;13;10;9;6;1;3;2;13;6;-;859
"351840 GUARATINGUETA";-;31;69;95;176;177;163;34;7;11;8;14;20;19;18;29;26;30;33;44;25;19;13;12;12;10;2;5;2;1;4;5;4;4;2;2;1;2;2;5;3;4;9;6;1;9;6;14;9;20;24;15;17;-;1273
"351850 GUAREI";-;1;1;1;3;1;-;1;-;-;-;-;2;3;-;3;5;5;3;4;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"351860 GUARIBA";-;1;3;4;3;3;3;5;5;9;12;34;63;22;40;94;114;145;234;150;108;96;102;86;43;14;19;3;3;-;-;1;1;-;-;1;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;1426
"351870 GUARUJA";-;26;47;56;78;108;145;56;20;16;44;51;83;81;76;88;95;68;90;107;66;41;57;61;37;21;30;23;18;11;14;22;13;15;11;15;9;10;12;12;13;11;16;20;20;18;21;29;29;30;44;43;16;-;2143
"351880 GUARULHOS";-;118;193;384;578;954;1133;828;31;53;55;80;111;146;199;198;212;256;269;295;177;105;98;61;69;33;21;28;14;11;5;6;5;4;8;9;5;9;9;10;10;10;11;2;9;16;7;13;15;17;22;26;14;-;6952
"351885 GUATAPARA";-;14;21;34;39;32;31;27;21;37;29;13;13;7;7;10;6;5;14;8;6;3;12;12;5;5;6;4;6;6;9;4;1;4;3;1;1;1;2;-;1;1;-;2;3;6;6;-;3;5;8;1;17;-;512
"351890 GUZOLANDIA";-;1;-;-;-;-;1;1;4;8;11;9;6;14;8;10;8;8;10;9;5;6;6;6;2;2;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;142
"351900 HERCULANDIA";-;6;4;5;5;12;5;9;29;14;41;33;58;87;86;73;78;53;61;29;23;14;11;16;6;9;7;1;5;4;4;5;1;2;-;-;2;-;1;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;802
"351905 HOLAMBRA";-;3;4;4;12;4;8;22;-;2;1;6;5;7;7;23;25;22;19;25;10;4;1;6;1;3;1;-;-;-;-;-;-;-;-;1;1;1;-;1;-;3;-;2;1;-;1;-;-;-;-;-;-;-;236
"351907 HORTOLANDIA";-;23;41;75;96;103;85;50;42;48;65;68;105;134;168;151;209;168;193;174;130;79;59;28;35;22;30;20;15;13;8;12;7;10;11;12;4;12;8;4;8;14;10;9;4;9;8;5;11;3;11;12;7;-;2628
"351910 IACANGA";-;10;13;13;12;17;18;28;32;29;36;27;22;17;22;17;22;25;35;22;15;9;13;11;4;2;5;4;3;5;2;3;-;1;1;1;-;-;-;-;2;-;-;2;2;1;-;2;2;-;4;6;4;-;521
"351920 IACRI";-;6;9;6;8;14;14;7;14;20;31;40;31;34;52;61;70;88;74;26;42;23;8;7;6;7;6;1;-;1;1;4;-;4;2;-;1;2;2;3;4;2;-;2;1;2;11;5;3;11;4;4;2;-;776
"351925 IARAS";-;-;1;-;-;1;5;1;-;1;3;9;9;13;30;32;27;29;32;33;15;10;8;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;262
"351930 IBATE";-;2;2;3;2;5;26;18;11;30;36;57;100;86;76;109;115;125;153;179;129;64;68;58;29;30;23;13;16;7;11;11;6;2;1;-;3;3;1;1;2;-;2;2;-;1;-;1;-;2;1;-;1;-;1623
"351940 IBIRA";-;-;-;2;3;3;6;9;2;10;13;28;37;56;96;112;94;118;98;84;59;31;20;14;11;4;4;3;4;1;1;2;3;-;2;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;934
"351950 IBIRAREMA";-;-;-;1;-;1;8;6;5;9;13;10;21;28;33;35;37;23;13;26;16;14;17;10;4;2;2;3;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;2;-;-;346
"351960 IBITINGA";-;2;4;3;22;24;35;44;21;32;78;85;99;122;165;160;148;144;157;148;114;63;44;31;29;30;17;12;15;14;13;5;5;2;2;4;2;1;3;3;7;3;4;1;5;2;4;1;2;7;3;8;7;-;1956
"351970 IBIUNA";-;-;1;-;4;5;6;4;-;1;-;2;1;-;-;-;1;4;3;-;2;1;2;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;2;2;1;-;-;1;1;-;1;-;52
"351980 ICEM";-;21;28;29;10;22;16;8;9;15;10;10;11;4;7;13;5;2;7;6;4;2;7;-;3;-;2;3;-;-;-;1;-;-;1;1;-;-;-;1;1;2;3;1;2;-;6;2;4;3;9;4;6;-;301
"351990 IEPE";-;11;21;26;37;62;189;130;139;179;154;170;162;148;121;120;77;49;42;36;17;15;6;6;2;1;-;4;1;1;1;4;3;1;1;-;-;1;1;2;1;1;1;-;3;1;1;1;3;9;3;6;14;-;1984
"352000 IGARACU DO TIETE";-;-;3;2;3;4;12;6;-;1;1;7;8;14;24;32;24;18;26;24;11;6;5;5;1;2;-;-;-;2;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;246
"352010 IGARAPAVA";-;7;6;18;10;16;39;35;22;12;29;18;19;31;39;36;24;17;8;22;14;4;8;4;7;1;2;4;-;-;3;-;1;4;2;-;1;2;2;3;-;1;1;-;-;3;4;-;2;1;3;-;3;-;488
"352020 IGARATA";-;2;-;1;2;1;9;14;-;-;-;-;1;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;39
"352030 IGUAPE";-;21;21;36;51;74;24;3;-;-;1;-;-;2;1;1;1;4;2;-;6;1;1;1;3;2;1;-;1;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;1;1;1;6;-;-;-;271
"352040 ILHABELA";-;53;52;47;61;39;54;24;28;23;12;28;24;22;25;31;24;18;19;22;18;8;16;9;16;26;34;11;12;16;20;4;4;3;9;3;6;10;8;8;6;4;13;16;10;12;15;12;12;7;7;5;9;-;975
"352042 ILHA COMPRIDA";-;-;2;2;7;3;-;1;-;5;12;6;6;9;4;4;7;3;2;10;6;5;2;7;4;5;6;11;5;2;1;-;1;1;1;2;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;144
"352044 ILHA SOLTEIRA";-;1;2;3;4;5;5;8;11;23;14;23;23;15;24;17;26;13;8;15;20;9;11;4;1;2;3;3;3;4;1;2;-;1;1;-;-;-;1;4;-;4;5;1;2;3;2;1;1;3;3;1;2;-;338
"352050 INDAIATUBA";-;25;25;47;61;116;158;96;14;35;37;48;89;164;241;235;267;247;288;177;163;81;52;54;45;28;23;9;15;11;7;8;6;6;4;3;4;6;1;4;5;9;7;8;7;3;3;6;9;5;7;4;8;-;2981
"352060 INDIANA";-;21;10;35;57;47;54;42;51;50;52;46;56;30;14;14;15;28;37;31;31;17;17;23;13;10;3;10;6;9;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;2;2;1;3;-;4;-;846
"352070 INDIAPORA";-;-;-;-;-;2;-;2;-;5;1;-;-;1;2;1;2;1;-;1;4;2;-;4;1;-;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;36
"352080 INUBIA PAULISTA";-;27;15;11;33;40;37;30;21;18;15;17;19;20;28;26;21;17;26;11;13;10;6;9;3;3;9;7;8;5;4;4;2;-;-;-;-;1;1;2;2;-;5;-;-;2;4;3;9;2;3;14;12;-;575
"352090 IPAUSSU";-;-;-;1;2;4;2;5;1;-;2;7;12;12;11;28;27;21;14;32;23;11;3;3;4;2;-;1;-;-;1;2;1;-;-;1;-;-;1;-;-;5;-;1;-;-;-;-;-;-;2;-;-;-;242
"352100 IPERO";-;-;1;8;8;10;30;19;-;1;3;2;7;2;6;1;2;4;5;3;3;-;2;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;2;1;2;2;1;-;-;-;-;132
"352110 IPEUNA";-;1;1;2;1;5;5;4;1;-;3;2;2;5;1;2;6;11;7;10;4;4;4;4;1;-;2;4;1;2;-;-;-;-;1;-;1;2;-;-;-;-;1;2;-;-;-;-;-;-;-;1;1;-;104
"352115 IPIGUA";-;-;1;3;1;6;4;2;2;-;2;1;12;4;2;7;2;5;11;-;2;2;-;2;2;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;1;-;-;1;-;1;1;-;3;2;-;86
"352120 IPORANGA";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3
"352130 IPUA";-;1;6;5;4;3;5;3;4;8;8;19;4;4;10;4;6;8;6;3;5;2;3;6;2;2;1;1;2;-;1;-;-;-;-;1;-;1;-;2;1;1;-;3;4;-;4;1;3;-;1;-;2;-;160
"352140 IRACEMAPOLIS";-;5;5;10;8;14;14;6;1;1;1;3;2;2;5;13;11;9;13;19;4;3;4;2;1;3;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;163
"352150 IRAPUA";-;3;7;13;22;20;14;4;1;3;2;15;14;13;29;16;28;38;18;12;5;4;3;4;6;1;1;-;-;2;4;-;3;-;3;1;2;-;1;-;4;-;2;3;-;-;1;-;1;-;-;3;1;-;327
"352160 IRAPURU";-;30;17;26;38;41;40;26;32;42;51;37;28;20;36;33;21;18;21;11;13;3;8;4;8;3;3;3;5;4;5;7;2;6;4;2;1;1;2;-;4;3;5;-;3;6;2;2;2;10;2;2;7;-;700
"352170 ITABERA";-;-;-;-;-;1;1;-;-;1;3;1;1;-;2;1;-;2;1;1;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"352180 ITAI";-;-;1;4;-;1;1;2;-;-;-;-;-;3;1;2;7;4;4;4;6;1;1;-;1;1;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;48
"352190 ITAJOBI";-;5;3;5;14;28;24;41;27;65;100;102;161;197;130;107;87;83;67;35;24;15;10;9;8;7;2;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;2;2;5;2;3;5;-;1381
"352200 ITAJU";-;1;6;7;10;13;6;9;-;-;-;-;-;-;3;-;6;4;8;18;18;14;11;6;4;3;1;3;1;4;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;-;-;1;-;165
"352210 ITANHAEM";-;15;12;22;24;32;48;13;15;5;13;11;18;8;8;10;8;9;11;17;5;4;7;6;8;2;11;2;2;1;-;3;-;-;-;-;3;2;1;2;3;1;1;1;-;2;1;1;5;1;-;1;2;-;377
"352215 ITAOCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"352220 ITAPECERICA DA SERRA";-;6;3;5;5;11;28;8;2;2;1;2;1;5;5;3;5;4;8;5;5;1;4;1;3;3;2;1;-;2;1;1;-;2;-;2;1;1;-;-;2;1;-;1;3;1;1;1;-;4;1;1;1;-;156
"352230 ITAPETININGA";-;23;21;40;47;52;32;10;2;3;4;15;16;54;35;72;58;58;72;72;37;28;26;19;14;5;5;3;2;-;1;-;1;-;-;2;-;1;-;-;3;3;1;2;-;1;2;-;2;1;3;3;3;-;854
"352240 ITAPEVA";-;3;1;5;4;11;20;30;2;2;6;9;16;23;42;48;70;96;110;103;46;25;22;10;5;2;2;5;1;2;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;1;-;2;1;1;-;730
"352250 ITAPEVI";-;1;3;1;10;11;12;5;-;1;2;1;3;1;4;3;8;9;9;19;11;7;3;2;1;1;1;1;-;1;1;-;-;-;1;-;-;2;1;-;-;-;1;-;-;1;-;-;1;-;-;3;-;-;142
"352260 ITAPIRA";-;2;4;8;8;24;36;22;-;4;4;1;1;12;13;24;20;23;36;36;26;14;12;5;4;5;3;2;3;2;-;-;2;-;1;1;2;2;-;2;2;3;4;-;-;1;-;-;-;-;2;-;2;-;378
"352265 ITAPIRAPUA PAULISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"352270 ITAPOLIS";-;44;43;63;128;215;292;262;373;486;515;443;390;334;296;219;172;107;102;51;43;14;16;16;13;6;8;3;7;8;2;6;5;4;1;2;4;3;4;2;5;-;3;3;3;4;7;10;11;13;17;11;15;-;4804
"352280 ITAPORANGA";-;1;-;1;-;-;4;6;3;13;19;26;39;30;54;98;38;30;44;44;17;7;4;4;3;1;1;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;491
"352290 ITAPUI";-;-;-;4;3;7;16;15;-;-;1;1;6;-;3;7;20;26;25;26;7;5;-;7;5;7;3;1;2;1;2;-;1;-;1;1;-;-;-;-;-;2;-;-;-;1;-;-;2;1;-;-;-;-;209
"352300 ITAPURA";-;1;6;-;1;-;3;1;-;1;-;3;2;1;6;7;4;-;6;2;-;1;2;2;2;1;-;-;1;-;-;-;3;3;1;-;1;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;65
"352310 ITAQUAQUECETUBA";-;16;25;50;125;122;92;23;2;10;5;13;22;32;26;44;62;65;83;51;43;18;17;8;8;6;2;4;1;-;-;-;1;2;-;-;2;-;1;1;1;2;3;-;1;1;3;3;-;2;3;1;3;-;1005
"352320 ITARARE";-;-;-;3;4;7;5;6;4;4;2;6;27;36;49;50;45;50;59;68;49;23;14;8;7;3;4;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;538
"352330 ITARIRI";-;-;1;-;-;1;1;-;-;-;-;-;1;2;-;1;-;-;2;2;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;18
"352340 ITATIBA";-;24;26;67;99;57;37;1;4;3;11;11;11;18;26;24;39;32;39;27;24;16;9;9;5;2;2;1;-;1;2;1;-;-;1;1;1;-;-;-;-;3;1;1;1;1;1;1;-;1;5;2;-;-;648
"352350 ITATINGA";-;-;-;2;1;-;5;3;-;-;-;-;2;-;1;1;4;-;5;3;3;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;38
"352360 ITIRAPINA";-;1;-;-;1;2;-;-;-;-;-;4;4;4;1;13;13;7;6;10;6;4;3;1;-;-;3;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;91
"352370 ITIRAPUA";-;4;1;1;-;12;13;7;3;17;40;44;34;21;16;19;19;16;22;12;7;2;2;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;318
"352380 ITOBI";-;1;-;1;2;1;2;1;-;2;-;1;-;-;-;2;-;2;4;2;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;27
"352390 ITU";-;106;150;200;281;260;380;483;13;11;21;42;43;77;91;114;155;141;138;187;154;56;69;53;47;26;10;16;11;12;6;10;3;2;4;4;1;4;3;2;3;7;10;8;9;11;15;9;11;20;27;47;45;-;3608
"352400 ITUPEVA";-;2;-;5;3;4;5;4;2;8;6;7;15;16;21;40;31;17;19;16;11;10;10;8;6;1;3;3;2;3;1;1;-;1;2;1;1;2;-;3;2;1;2;3;2;1;-;1;3;-;-;2;-;-;307
"352410 ITUVERAVA";-;13;15;24;17;34;66;50;57;168;117;187;107;92;57;86;48;87;100;70;55;34;27;31;8;5;8;1;8;3;5;1;5;2;1;-;2;3;-;3;2;-;-;1;4;2;-;-;2;5;-;3;4;-;1620
"352420 JABORANDI";-;3;5;3;9;8;25;13;13;19;19;9;32;17;15;34;20;9;3;7;17;4;6;9;3;1;2;2;2;-;4;3;4;2;5;5;3;3;-;-;-;1;1;1;-;-;-;-;-;-;-;-;2;-;343
"352430 JABOTICABAL";-;8;13;15;21;82;131;106;74;73;136;178;186;269;285;338;254;288;259;193;194;107;67;23;36;17;14;12;7;9;11;3;4;5;2;3;-;2;2;4;3;4;1;1;2;2;2;1;-;2;1;2;2;-;3454
"352440 JACAREI";-;348;467;582;631;191;133;96;7;7;21;36;44;80;94;133;178;169;190;189;109;73;62;37;28;32;19;16;14;11;8;9;5;-;3;3;1;3;5;5;2;6;4;4;12;11;13;41;42;49;74;147;156;-;4600
"352450 JACI";-;5;4;8;3;4;9;16;9;13;13;21;39;20;18;43;40;16;24;14;13;7;3;5;5;4;6;8;1;4;3;7;3;3;2;-;1;1;5;-;-;1;1;1;3;-;3;5;-;4;2;2;4;-;426
"352460 JACUPIRANGA";-;-;-;-;-;-;2;1;-;1;-;1;1;2;1;-;-;2;-;-;1;2;-;1;-;-;-;1;-;-;-;-;-;-;2;-;1;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;22
"352470 JAGUARIUNA";-;11;12;26;37;61;58;7;7;8;12;16;22;22;42;60;57;61;67;56;30;20;16;17;15;9;10;5;2;4;3;2;6;4;4;4;2;-;2;3;1;3;-;2;1;4;4;2;2;4;4;5;19;-;851
"352480 JALES";-;64;52;71;65;123;132;171;163;229;253;222;273;217;193;133;128;82;89;75;39;23;22;12;5;6;6;4;5;3;4;4;4;3;1;3;-;4;3;3;3;-;5;2;1;2;1;-;-;7;1;4;1;-;2916
"352490 JAMBEIRO";-;-;1;4;-;3;3;2;1;-;-;-;-;-;-;1;1;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;23
"352500 JANDIRA";-;1;-;6;9;32;30;6;-;3;1;-;3;5;5;11;11;10;8;7;2;3;3;3;3;4;2;4;2;5;1;1;-;1;1;1;1;1;-;-;-;1;1;-;-;1;1;1;1;1;2;1;1;-;197
"352510 JARDINOPOLIS";-;14;27;47;40;57;19;19;6;11;11;9;11;9;25;23;16;33;60;92;38;25;10;17;14;4;6;4;2;3;3;4;3;4;7;2;2;2;5;6;4;2;3;5;1;2;2;1;4;3;3;1;-;-;721
"352520 JARINU";-;2;4;3;3;11;6;1;-;1;2;1;5;2;9;15;22;17;31;41;20;13;11;8;2;7;3;2;4;-;1;1;-;-;-;1;-;1;1;-;1;-;-;3;-;3;1;1;-;2;3;1;1;-;267
"352530 JAU";-;22;29;31;69;122;113;36;16;23;44;52;99;109;109;126;123;128;157;158;122;95;49;45;24;21;8;14;9;10;9;5;2;1;-;5;3;-;9;7;3;-;2;-;5;6;1;5;3;8;8;11;9;-;2065
"352540 JERIQUARA";-;-;1;1;1;5;6;5;-;2;-;2;-;6;6;-;4;12;10;27;21;14;3;2;3;4;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;139
"352550 JOANOPOLIS";-;-;-;2;4;9;9;-;-;1;-;-;-;-;1;-;4;2;-;-;-;1;-;1;-;1;-;1;-;-;3;2;-;-;2;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;1;-;-;47
"352560 JOAO RAMALHO";-;-;2;-;-;7;5;6;1;1;1;14;13;24;33;33;26;26;34;32;57;23;13;15;4;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;374
"352570 JOSE BONIFACIO";-;4;11;12;19;24;15;47;29;85;157;191;342;353;407;267;235;220;177;108;44;21;14;6;8;2;4;4;2;6;7;3;5;3;1;1;1;1;1;1;1;-;-;1;2;2;2;1;1;1;-;2;2;-;2853
"352580 JULIO MESQUITA";-;22;17;13;39;28;47;35;32;35;47;41;14;28;29;23;26;15;11;13;18;6;13;8;8;8;4;4;4;8;2;6;3;4;2;1;5;-;-;-;-;-;-;1;-;1;-;-;6;4;2;6;5;-;644
"352585 JUMIRIM";-;-;-;-;1;-;4;1;-;2;2;2;1;1;8;2;-;1;1;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"352590 JUNDIAI";-;58;77;114;152;98;52;17;15;27;28;74;75;95;136;193;169;159;129;156;142;63;46;30;30;27;10;12;9;9;3;2;7;5;3;3;6;2;5;6;8;7;2;3;4;6;4;5;14;6;8;11;6;-;2328
"352600 JUNQUEIROPOLIS";-;1;6;5;11;21;32;73;73;99;138;183;214;353;291;255;173;157;131;68;56;25;27;10;7;4;4;1;-;2;4;-;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;3;2;3;-;1;1;-;2438
"352610 JUQUIA";-;-;-;-;2;3;3;4;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;20
"352620 JUQUITIBA";-;1;1;1;2;6;9;4;2;2;5;1;21;16;9;40;27;21;24;14;4;1;7;3;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;228
