2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"310870 BRAS PIRES";-;-;1;6;7;5;9;1;-;2;-;-;1;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;38
"310880 BRAUNAS";-;1;7;4;22;17;13;-;2;3;-;2;3;4;7;1;2;3;2;6;3;1;5;7;2;3;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;127
"310890 BRAZOPOLIS";-;1;1;4;7;13;17;17;-;1;-;1;-;1;1;4;-;3;-;3;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;79
"310900 BRUMADINHO";-;118;228;377;395;569;331;64;32;38;34;50;43;36;37;40;44;44;60;59;39;29;18;18;10;12;9;8;7;7;11;2;7;8;5;6;4;7;2;7;13;9;10;5;10;9;9;15;8;12;43;58;65;-;3081
"310910 BUENO BRANDAO";-;1;-;1;4;3;5;-;-;-;-;1;-;-;3;-;-;1;1;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"310920 BUENOPOLIS";-;8;14;31;51;76;47;6;15;6;1;-;5;3;2;1;6;6;5;1;1;2;-;-;1;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;1;5;-;-;300
"310925 BUGRE";-;3;6;27;28;43;38;11;2;1;2;9;21;15;13;15;6;14;12;12;4;7;1;4;3;1;-;1;-;1;3;-;-;-;-;-;-;-;-;1;-;3;1;3;-;-;-;1;-;1;1;2;-;-;316
"310930 BURITIS";-;68;63;80;80;117;46;18;11;18;20;21;26;27;35;38;29;40;63;40;57;23;27;36;37;19;18;16;10;21;7;4;6;5;2;1;1;4;3;7;4;4;9;15;22;39;49;58;70;59;86;110;28;-;1697
"310940 BURITIZEIRO";-;3;5;7;23;43;69;68;83;153;160;167;130;138;77;40;54;40;17;17;18;9;12;1;5;2;4;1;1;2;1;3;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;4;2;3;1;1;-;1;1369
"310945 CABECEIRA GRANDE";-;16;11;11;14;14;25;26;5;5;10;5;13;9;27;29;36;28;32;25;28;24;28;23;13;16;6;1;2;2;6;2;1;1;4;1;2;2;-;2;-;1;1;-;9;9;13;18;8;3;4;4;3;-;578
"310950 CABO VERDE";-;14;6;2;16;18;13;5;2;1;2;1;1;1;1;2;1;3;-;1;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;99
"310960 CACHOEIRA DA PRATA";-;1;5;10;18;20;34;11;-;4;1;3;-;1;2;8;6;5;5;1;1;-;1;1;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;5;2;2;1;-;-;-;157
"310970 CACHOEIRA DE MINAS";-;-;-;-;1;2;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;11
"310980 CACHOEIRA DOURADA";-;1;-;3;2;1;9;3;7;11;7;11;9;9;5;3;2;3;12;6;8;8;5;4;3;5;3;-;-;1;3;1;1;1;-;2;1;3;1;1;2;-;-;1;-;-;1;-;-;1;1;-;2;-;163
"310990 CAETANOPOLIS";-;12;30;47;69;89;128;99;67;67;76;69;43;57;33;33;33;36;32;23;22;12;5;7;7;6;1;4;1;2;3;4;-;1;3;1;1;-;1;-;-;-;-;-;3;1;-;-;-;5;3;5;6;-;1147
"311000 CAETE";-;15;21;17;64;252;297;41;12;10;13;19;22;23;28;39;63;57;48;36;46;35;27;29;23;22;12;7;13;12;9;4;4;5;3;2;9;7;5;4;12;8;5;9;6;5;2;3;3;2;5;4;8;-;1427
"311010 CAIANA";-;1;3;18;20;7;12;-;2;1;2;1;1;2;2;2;2;7;6;6;3;1;3;2;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;-;-;113
"311020 CAJURI";-;-;-;-;-;-;5;6;-;-;-;1;-;-;-;-;-;3;7;1;5;4;6;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
"311030 CALDAS";-;-;1;-;4;2;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"311040 CAMACHO";-;-;1;7;4;12;17;6;-;-;-;1;-;1;2;2;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;-;64
"311050 CAMANDUCAIA";-;-;-;1;1;3;1;-;-;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"311060 CAMBUI";-;2;-;3;3;8;5;4;-;-;1;2;1;2;1;1;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;3;2;-;1;1;1;-;1;-;-;50
"311070 CAMBUQUIRA";-;1;1;-;5;29;19;5;-;1;-;-;1;5;7;3;6;6;3;3;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;103
"311080 CAMPANARIO";-;-;1;2;2;5;6;15;6;5;6;4;2;4;1;2;2;1;2;2;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;75
"311090 CAMPANHA";-;1;4;5;9;15;31;17;-;1;1;4;2;7;20;23;22;35;37;29;21;24;20;16;8;8;2;7;1;1;-;1;-;1;2;-;-;-;1;3;1;1;-;-;-;1;2;-;-;-;1;1;-;-;386
"311100 CAMPESTRE";-;-;1;-;1;2;4;1;-;1;-;1;1;1;2;1;-;3;3;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;27
"311110 CAMPINA VERDE";-;10;21;20;43;26;43;32;48;38;42;34;36;46;24;38;37;50;47;42;21;17;15;11;4;11;7;4;8;5;8;3;2;4;1;2;6;1;8;3;-;3;-;-;1;2;-;3;4;5;5;3;7;-;851
"311115 CAMPO AZUL";-;-;-;1;3;2;2;1;6;6;16;19;11;5;6;4;1;2;4;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;95
"311120 CAMPO BELO";-;116;178;258;344;397;228;182;165;237;231;120;53;58;48;66;43;46;38;31;14;5;2;1;1;1;2;-;-;-;-;-;1;1;-;-;-;-;-;1;3;-;-;1;2;1;-;1;2;7;13;9;14;-;2921
"311130 CAMPO DO MEIO";-;-;-;2;1;24;8;9;2;21;10;5;7;3;3;4;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102
"311140 CAMPO FLORIDO";-;2;2;5;9;14;17;4;4;9;22;24;37;25;40;48;38;57;43;6;3;2;6;2;2;-;-;-;4;-;-;2;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;2;-;-;-;2;-;-;434
"311150 CAMPOS ALTOS";-;3;-;6;13;8;9;1;-;6;8;11;28;29;28;32;49;32;65;60;68;39;27;17;7;5;1;10;5;1;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;1;-;-;576
"311160 CAMPOS GERAIS";-;-;4;15;8;16;3;2;-;3;4;17;52;22;56;60;34;17;25;7;9;2;1;1;1;1;1;1;1;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;369
"311170 CANAA";-;1;-;-;-;1;-;1;2;-;1;-;-;1;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"311180 CANAPOLIS";-;7;3;3;7;9;8;6;15;12;19;15;27;38;37;41;48;37;41;26;20;14;11;6;5;5;6;5;5;3;1;1;1;2;-;1;3;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;-;493
"311190 CANA VERDE";-;59;55;94;162;128;63;8;3;2;2;5;-;7;12;22;15;12;8;24;8;5;5;1;2;1;2;-;1;-;1;-;-;1;-;-;-;-;2;-;-;1;3;-;-;1;1;1;1;-;4;11;4;-;737
"311200 CANDEIAS";-;20;70;121;183;186;267;83;9;3;5;1;6;-;7;6;6;7;7;5;2;3;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;3;7;-;1013
"311205 CANTAGALO";-;-;-;-;3;5;1;-;-;-;1;-;4;2;1;7;5;1;5;4;7;1;2;-;2;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"311210 CAPARAO";-;-;-;-;2;6;13;11;-;2;2;1;6;6;5;9;3;1;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;75
"311220 CAPELA NOVA";-;1;-;-;-;2;2;2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;10
"311230 CAPELINHA";-;8;17;26;45;67;67;50;1;-;5;5;2;9;11;13;22;34;28;22;20;8;13;10;4;5;2;-;-;1;2;2;-;-;-;-;-;-;-;3;1;1;2;2;2;1;1;4;-;2;3;3;-;-;524
"311240 CAPETINGA";-;1;5;12;40;30;38;21;-;-;1;6;11;17;21;32;33;62;75;48;44;16;10;14;3;2;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;546
"311250 CAPIM BRANCO";-;95;116;103;119;101;46;18;10;21;17;31;19;11;15;32;16;22;17;7;8;5;6;7;5;9;2;4;2;1;2;1;1;5;2;-;1;-;2;-;-;3;1;1;3;3;1;5;12;5;31;33;40;-;1017
"311260 CAPINOPOLIS";-;7;20;46;29;62;73;66;71;91;89;76;61;42;48;62;34;43;38;22;21;21;21;7;4;3;-;6;3;4;2;1;-;3;2;3;1;3;2;1;2;1;-;1;2;1;4;2;5;-;1;2;3;1;1113
"311265 CAPITAO ANDRADE";-;4;1;6;1;6;4;7;1;5;8;7;5;7;7;3;8;6;5;5;8;2;-;2;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;5;3;18;22;8;5;6;10;7;1;-;1;3;-;-;201
"311270 CAPITAO ENEAS";-;11;19;8;14;45;40;47;4;6;6;5;2;2;2;3;3;1;2;1;1;1;-;-;1;-;-;1;2;1;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;1;4;9;6;10;-;262
"311280 CAPITOLIO";-;31;23;40;56;106;98;42;84;80;88;130;147;155;142;160;120;105;84;66;57;33;23;12;11;7;8;6;6;3;6;11;11;8;8;12;7;11;11;13;19;13;13;11;9;7;5;13;17;9;21;33;13;1;2205
"311290 CAPUTIRA";-;2;-;-;1;19;10;9;-;3;12;16;15;20;19;22;19;25;32;26;17;7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;277
"311300 CARAI";-;2;2;11;5;17;20;20;3;2;1;6;8;10;4;15;25;10;10;9;7;4;7;2;1;-;2;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;1;-;4;5;3;-;222
"311310 CARANAIBA";-;1;-;1;6;3;-;1;-;-;1;1;-;-;-;-;-;3;1;-;-;-;-;1;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;23
"311320 CARANDAI";-;2;3;1;14;34;72;34;3;3;1;5;9;6;10;13;6;9;12;11;16;9;6;7;3;1;1;2;-;-;2;1;-;-;1;-;-;-;1;1;-;1;1;-;1;-;2;1;1;1;2;-;1;-;310
"311330 CARANGOLA";-;15;20;34;40;85;55;38;4;9;7;6;7;9;17;14;17;17;20;22;24;9;17;11;6;9;4;4;-;3;2;3;2;5;-;4;4;1;5;3;2;4;1;3;1;1;4;3;7;3;8;7;1;-;597
"311340 CARATINGA";-;12;26;257;461;426;369;92;17;34;56;57;64;98;114;97;100;114;99;73;56;69;34;30;26;15;5;3;2;2;1;-;-;1;-;2;-;4;1;2;-;-;1;-;4;2;2;2;2;13;8;13;4;1;2871
"311350 CARBONITA";-;6;3;15;53;74;133;59;1;-;2;1;-;-;2;1;1;-;4;2;1;5;6;-;-;5;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;2;-;3;6;7;1;-;-;397
"311360 CAREACU";-;-;1;1;3;1;8;10;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"311370 CARLOS CHAGAS";-;50;79;118;114;149;172;81;75;76;81;64;72;61;55;52;33;31;29;29;40;48;17;27;19;8;9;16;10;6;4;8;4;5;4;3;2;5;4;3;3;4;6;7;5;7;8;15;16;12;16;18;18;-;1798
"311380 CARMESIA";-;1;2;6;8;11;5;-;-;-;-;-;1;-;1;3;3;3;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"311390 CARMO DA CACHOEIRA";-;1;2;2;5;8;4;-;-;-;-;1;-;-;1;1;4;3;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;39
"311400 CARMO DA MATA";-;22;43;47;61;113;148;43;7;24;46;50;37;46;58;85;89;88;86;88;69;24;26;10;16;13;6;-;1;3;1;1;2;-;-;-;-;1;5;1;-;-;-;2;1;2;2;5;7;3;7;10;11;-;1410
"311410 CARMO DE MINAS";-;-;1;-;2;-;5;2;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"311420 CARMO DO CAJURU";-;61;135;214;243;211;56;8;16;19;26;22;46;55;60;68;73;62;79;63;34;22;6;17;18;8;3;7;7;7;1;5;2;3;1;1;-;1;2;3;10;6;7;6;7;9;8;27;6;13;19;22;18;-;1823
"311430 CARMO DO PARANAIBA";-;196;267;253;279;353;238;63;9;13;23;29;27;48;65;75;102;91;65;74;82;70;51;30;28;22;5;2;1;1;1;4;4;-;1;3;-;6;2;2;6;6;8;7;3;1;9;20;17;31;60;67;58;-;2878
"311440 CARMO DO RIO CLARO";-;4;8;13;14;19;34;15;18;33;30;69;103;65;128;84;51;53;78;47;36;26;20;8;4;5;2;2;1;1;1;-;1;-;1;1;1;-;1;-;-;-;-;-;-;-;-;1;-;1;1;1;4;-;985
"311450 CARMOPOLIS DE MINAS";-;12;29;37;54;68;21;19;15;10;36;33;80;71;83;138;115;75;84;54;43;17;7;3;1;4;-;1;-;-;-;-;-;-;-;-;-;3;-;-;-;3;-;-;-;-;-;1;2;-;2;1;2;-;1124
"311455 CARNEIRINHO";-;11;13;19;28;29;42;37;13;22;30;32;41;43;45;61;48;78;72;78;46;33;30;17;19;11;7;6;4;6;3;3;2;2;1;1;-;-;1;2;2;1;2;4;1;1;3;2;2;2;2;4;4;-;966
"311460 CARRANCAS";-;-;-;2;-;-;1;-;-;-;-;3;1;1;-;-;2;6;4;2;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;26
"311470 CARVALHOPOLIS";-;-;-;-;1;1;1;2;-;-;1;2;1;-;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;15
"311480 CARVALHOS";-;-;-;10;15;13;36;27;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;1;-;108
"311490 CASA GRANDE";-;1;1;-;1;5;3;-;-;1;1;1;1;-;1;1;-;1;1;4;1;-;-;2;2;-;-;-;1;-;1;-;1;-;-;-;2;-;-;-;-;-;2;1;-;-;1;1;-;-;1;1;-;-;40
"311500 CASCALHO RICO";-;1;9;28;14;17;16;2;1;1;-;1;2;3;6;8;2;5;5;3;10;2;2;1;1;-;2;-;1;2;-;-;2;-;-;-;-;5;1;2;-;2;1;-;-;2;1;-;-;1;2;-;-;-;164
"311510 CASSIA";-;2;8;12;19;25;34;26;2;8;19;50;47;98;113;154;197;196;213;201;134;72;34;34;28;14;4;2;7;1;2;5;5;3;2;2;2;2;4;2;3;2;4;-;2;4;-;3;-;2;2;2;3;-;1810
"311520 CONCEICAO DA BARRA DE MINAS";-;-;3;2;2;5;12;12;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"311530 CATAGUASES";-;223;326;348;310;298;199;156;174;154;155;208;161;148;159;107;77;80;82;52;50;48;35;21;12;16;7;8;4;4;4;6;4;3;1;-;2;1;3;1;1;1;4;8;13;13;20;41;59;73;78;63;42;-;4063
"311535 CATAS ALTAS";-;39;60;125;182;171;171;88;1;1;1;3;-;3;6;4;2;2;2;6;8;7;1;-;3;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;5;15;13;-;922
"311540 CATAS ALTAS DA NORUEGA";-;-;-;1;4;4;5;1;-;-;1;1;-;2;2;-;1;3;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"311545 CATUJI";-;-;-;-;1;4;1;1;1;2;2;5;2;9;8;3;14;8;4;5;18;11;3;3;3;7;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;119
"311547 CATUTI";-;-;1;-;-;3;2;5;1;4;12;20;24;3;12;4;2;2;4;2;2;1;4;6;7;2;-;-;1;1;1;2;1;2;-;6;-;1;-;1;1;-;-;1;-;1;-;-;-;1;-;-;1;-;144
"311550 CAXAMBU";-;3;1;6;13;30;46;6;2;2;4;4;11;5;8;18;15;18;15;16;9;8;6;4;2;2;2;3;1;1;-;1;-;-;-;1;1;-;-;-;-;1;-;-;1;1;-;1;-;-;-;-;-;-;268
"311560 CEDRO DO ABAETE";-;12;12;14;14;15;2;2;-;3;3;6;5;1;4;2;6;3;8;1;-;3;4;-;-;-;1;-;-;-;-;3;3;2;-;-;-;-;4;1;1;1;-;-;-;-;-;1;1;-;5;2;1;-;146
"311570 CENTRAL DE MINAS";-;1;4;3;6;21;8;3;11;1;11;15;4;11;6;11;7;11;9;1;3;2;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;157
"311580 CENTRALINA";-;16;29;17;22;27;35;37;27;40;64;36;19;28;25;26;59;49;41;32;27;20;11;14;12;9;7;6;3;2;1;-;2;2;1;-;-;2;2;1;2;3;2;-;5;4;4;9;11;9;1;10;4;-;815
"311590 CHACARA";-;1;2;2;2;15;23;10;-;1;-;1;-;1;1;4;4;5;6;13;2;1;1;1;1;2;1;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;106
"311600 CHALE";-;1;-;4;1;7;8;6;10;14;11;18;35;24;29;36;30;19;22;23;15;6;7;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;-;-;335
"311610 CHAPADA DO NORTE";-;7;10;16;19;34;46;27;20;23;27;54;29;32;19;38;37;52;29;17;21;6;4;4;6;1;2;1;4;1;-;-;-;-;-;-;-;-;3;1;-;-;-;2;4;-;4;1;3;2;3;2;3;-;614
"311615 CHAPADA GAUCHA";-;5;12;19;18;31;83;51;14;17;24;32;36;40;43;60;79;58;51;73;42;21;37;27;18;16;7;4;7;2;2;1;2;1;3;1;-;1;-;1;1;-;-;1;-;1;1;2;3;-;1;-;-;-;949
"311620 CHIADOR";-;7;5;7;8;4;9;3;-;-;-;-;-;1;-;-;1;-;-;4;1;1;-;2;-;1;1;3;1;2;-;1;-;-;-;-;-;-;-;-;2;11;18;11;30;52;29;82;37;31;28;6;6;-;405
"311630 CIPOTANEA";-;-;-;1;8;24;27;35;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99
"311640 CLARAVAL";-;-;-;-;1;2;3;-;-;2;3;1;5;20;10;25;21;61;54;35;42;16;7;18;7;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;345
"311650 CLARO DOS POCOES";-;2;3;9;11;44;44;40;2;1;-;3;4;1;5;4;6;2;11;5;3;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;209
"311660 CLAUDIO";-;6;34;58;70;100;24;-;4;10;8;11;51;39;62;78;53;57;94;77;41;24;16;7;8;4;1;3;1;10;3;2;3;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;-;2;2;1;-;968
"311670 COIMBRA";-;-;2;3;5;13;21;14;2;1;5;4;5;3;1;9;17;20;6;11;2;-;1;1;3;3;-;-;-;-;2;1;1;-;-;-;-;1;-;1;-;-;-;1;-;1;-;-;-;1;1;-;-;-;162
"311680 COLUNA";-;1;-;4;4;12;16;17;2;2;1;1;1;-;1;2;3;-;1;-;2;-;-;1;-;-;-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;78
"311690 COMENDADOR GOMES";-;-;-;1;-;4;2;1;3;3;2;2;10;16;9;15;21;10;14;5;4;4;6;4;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138
"311700 COMERCINHO";-;1;-;-;3;2;9;6;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;25
"311710 CONCEICAO DA APARECIDA";-;6;2;1;11;9;2;2;3;3;4;17;11;11;19;25;19;25;25;11;30;14;18;10;10;2;-;1;1;-;1;1;-;1;1;-;-;-;1;1;-;1;-;1;1;1;-;-;-;1;2;-;3;-;308
"311730 CONCEICAO DAS ALAGOAS";-;7;14;12;17;13;15;6;13;14;23;38;35;32;68;44;75;112;77;86;67;61;51;30;21;13;17;13;10;16;8;6;5;6;5;3;3;10;3;3;4;5;3;3;9;8;3;2;5;5;3;3;6;1;1112
"311740 CONCEICAO DE IPANEMA";-;19;9;7;10;17;2;8;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;6;9;9;6;14;18;19;26;13;-;203
"311750 CONCEICAO DO MATO DENTRO";-;14;20;29;80;74;63;17;2;6;12;38;32;40;60;49;30;41;23;15;4;9;7;7;6;2;1;-;1;-;1;-;-;1;-;3;-;1;-;-;1;1;2;3;3;-;2;1;1;-;-;2;2;-;706
"311760 CONCEICAO DO PARA";-;2;1;5;5;6;15;7;4;4;8;12;13;13;14;17;15;23;23;22;12;10;5;4;3;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;2;2;-;256
"311770 CONCEICAO DO RIO VERDE";-;-;-;-;1;2;1;1;1;-;-;-;-;-;3;4;-;4;12;6;6;5;4;6;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;60
"311780 CONCEICAO DOS OUROS";-;-;4;-;1;20;19;12;-;-;-;2;1;3;4;12;15;20;3;3;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;126
"311783 CONEGO MARINHO";-;32;10;14;28;46;33;32;3;1;1;1;1;-;1;1;3;3;-;1;2;1;1;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;2;-;-;-;-;-;5;4;11;12;11;8;6;7;12;-;296
"311787 CONFINS";-;5;16;15;97;142;97;4;5;2;7;12;5;14;10;10;8;5;4;11;9;5;10;4;7;3;1;1;7;3;-;-;1;1;-;1;-;1;1;-;-;-;-;-;1;1;-;1;1;1;3;4;2;-;538
"311790 CONGONHAL";-;2;5;1;3;3;1;1;-;1;-;-;-;-;-;1;2;-;4;3;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;34
"311800 CONGONHAS";-;31;25;36;49;152;110;27;24;51;63;117;156;224;283;163;162;218;239;211;170;112;92;46;46;27;29;14;12;9;3;5;8;6;4;3;5;3;22;3;9;14;18;4;9;11;9;6;7;4;5;16;11;-;3083
"311810 CONGONHAS DO NORTE";-;2;15;15;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"311820 CONQUISTA";-;1;1;6;7;11;16;10;8;4;7;4;6;1;2;17;52;28;35;35;28;21;13;8;4;5;2;2;1;-;2;1;-;-;-;2;-;-;-;1;-;-;-;-;-;-;3;1;-;-;1;1;-;-;347
"311830 CONSELHEIRO LAFAIETE";-;210;329;681;965;740;135;13;10;9;20;56;134;172;233;288;314;293;293;284;194;149;85;82;39;23;16;15;11;8;8;1;3;5;1;2;2;3;3;9;6;5;3;6;5;6;7;10;20;35;42;50;62;-;6095
"311840 CONSELHEIRO PENA";-;7;10;22;24;42;53;39;40;54;50;32;46;53;29;21;21;30;16;12;10;13;6;6;2;4;6;4;4;4;3;2;1;3;4;2;2;-;-;1;3;2;1;-;1;5;3;1;1;2;5;2;1;1;706
