2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de residência";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"292750 SANTA BARBARA";-;2;6;14;7;15;11;20;17;20;12;26;24;34;36;37;36;28;39;25;13;11;5;10;7;18;3;6;5;-;2;3;3;1;2;1;-;1;2;-;-;-;1;2;3;-;-;-;2;1;-;1;-;-;512
"292760 SANTA BRIGIDA";-;-;1;-;2;2;-;-;-;-;1;-;2;-;1;1;1;1;-;-;2;1;2;-;1;2;1;-;1;3;4;7;6;6;2;-;2;1;3;-;-;-;1;1;2;1;1;-;1;-;-;-;2;-;65
"292770 SANTA CRUZ CABRALIA";-;7;12;9;10;4;10;8;5;4;7;13;7;13;17;15;14;9;31;25;27;30;47;28;30;29;29;18;14;13;11;7;9;2;8;-;2;2;1;5;9;6;14;15;7;11;5;8;15;10;8;6;7;-;653
"292780 SANTA CRUZ DA VITORIA";-;-;-;-;-;-;2;3;4;6;15;26;16;30;28;38;13;21;16;16;9;10;6;2;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;264
"292790 SANTA INES";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;1;1;2;3;2;-;1;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;17
"292800 SANTALUZ";-;1;-;-;1;1;-;5;3;2;10;16;10;17;33;24;22;30;29;33;30;28;33;30;16;10;7;7;6;2;6;7;5;3;3;-;1;2;2;4;-;1;2;-;-;-;-;-;-;1;-;1;-;-;444
"292805 SANTA LUZIA";-;-;1;1;-;4;2;2;6;2;4;3;8;4;4;8;12;9;8;13;9;9;5;3;3;4;3;-;1;1;1;1;-;-;-;1;-;-;-;1;-;1;-;3;-;1;4;2;13;15;18;3;-;-;193
"292810 SANTA MARIA DA VITORIA";-;25;17;8;34;45;43;45;73;134;152;120;164;139;120;133;199;174;217;182;191;148;182;122;104;91;62;46;39;26;19;19;22;16;17;12;7;4;14;5;2;3;4;1;4;5;3;4;4;3;4;1;7;-;3215
"292820 SANTANA";-;-;-;1;1;6;5;5;1;3;6;25;22;24;20;23;25;23;23;30;15;17;16;14;8;2;2;7;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;-;-;332
"292830 SANTANOPOLIS";-;-;-;-;-;1;2;-;-;1;4;-;12;4;6;11;20;28;26;18;17;14;14;17;8;3;1;6;3;8;10;1;7;1;2;-;-;1;-;-;-;1;1;1;-;-;3;-;3;1;-;-;-;-;256
"292840 SANTA RITA DE CASSIA";-;5;5;18;4;18;14;16;12;19;30;33;38;43;54;55;53;99;106;100;84;88;61;50;35;35;25;16;3;10;6;1;4;1;2;-;1;1;2;2;2;-;2;1;-;1;-;-;-;2;1;4;7;-;1169
"292850 SANTA TERESINHA";-;-;-;-;1;-;-;1;-;1;2;-;-;-;2;-;4;2;2;2;14;12;5;2;5;9;3;5;10;2;10;2;4;3;2;2;1;1;1;-;1;2;-;1;1;-;3;1;-;-;-;-;-;-;119
"292860 SANTO AMARO";-;-;-;2;7;5;4;1;1;4;5;4;3;6;2;5;4;7;10;3;6;6;11;3;6;11;4;5;7;8;12;7;4;4;4;3;5;2;3;1;2;1;5;5;2;5;2;1;1;2;-;-;-;-;211
"292870 SANTO ANTONIO DE JESUS";-;7;17;12;14;11;7;5;7;11;13;26;18;18;33;49;80;133;156;203;210;153;275;283;247;221;199;169;144;131;97;65;40;51;43;35;32;23;24;19;16;20;14;13;12;10;12;7;3;8;4;1;3;-;3404
"292880 SANTO ESTEVAO";-;14;25;27;20;25;27;36;29;44;52;43;35;39;39;62;62;77;119;106;60;87;104;75;70;78;57;75;57;52;50;44;54;38;34;38;24;25;29;21;29;23;22;16;17;11;14;17;14;9;20;10;6;-;2161
"292890 SAO DESIDERIO";-;2;3;1;4;6;5;4;30;25;36;36;44;46;44;30;23;14;28;9;16;14;12;12;8;13;9;6;5;7;2;1;-;-;2;1;-;-;-;-;-;1;1;-;1;-;-;1;2;-;-;-;-;-;504
"292895 SAO DOMINGOS";-;1;1;1;-;6;8;6;4;6;6;1;1;8;20;14;20;28;15;21;11;11;9;18;18;13;4;1;1;3;-;-;-;-;1;-;-;1;1;-;-;-;1;-;1;-;-;-;-;1;-;-;2;-;264
"292900 SAO FELIX";-;-;-;-;2;5;2;4;2;1;10;5;-;1;2;1;6;8;8;5;5;14;14;4;6;4;4;5;6;9;8;22;16;5;10;3;5;5;3;5;2;2;-;-;2;1;-;3;1;-;-;-;-;-;226
"292905 SAO FELIX DO CORIBE";-;1;3;7;3;-;2;6;7;8;8;17;31;12;24;16;18;25;57;45;41;49;44;18;9;17;5;4;2;1;2;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;486
"292910 SAO FELIPE";-;-;-;-;1;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;1;2;1;4;1;2;1;3;6;2;2;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"292920 SAO FRANCISCO DO CONDE";-;-;3;4;2;2;3;-;-;3;4;1;1;2;1;4;2;4;5;7;9;7;12;21;14;19;14;12;22;11;4;7;8;12;7;4;4;2;7;5;3;5;4;5;2;3;4;2;1;2;-;1;-;-;281
"292925 SAO GABRIEL";-;-;-;1;2;1;1;1;-;4;3;1;6;6;7;5;13;16;20;16;27;20;21;11;19;10;2;2;3;-;-;-;1;1;-;-;2;-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;226
"292930 SAO GONCALO DOS CAMPOS";-;5;8;7;2;7;5;9;9;9;33;24;37;32;28;36;30;52;54;74;68;58;49;39;59;44;24;25;18;22;12;19;17;2;6;7;8;6;4;2;5;6;4;-;8;4;4;-;2;2;-;3;1;-;989
"292935 SAO JOSE DA VITORIA";-;-;1;3;1;2;2;1;-;-;2;1;-;4;1;3;2;5;-;2;3;3;6;5;1;1;-;6;1;-;1;-;-;1;1;-;2;-;-;-;-;1;-;-;-;1;1;-;1;1;1;-;-;-;67
"292937 SAO JOSE DO JACUIPE";-;-;1;-;1;2;-;3;1;-;1;-;-;1;3;3;9;13;22;22;21;11;15;5;3;2;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;144
"292940 SAO MIGUEL DAS MATAS";-;-;-;-;1;-;-;3;-;-;2;-;-;3;2;3;4;2;2;1;3;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"292950 SAO SEBASTIAO DO PASSE";-;4;2;1;1;2;5;3;3;1;2;8;5;3;4;5;2;12;14;24;41;39;56;48;28;29;29;50;33;15;6;9;15;6;17;11;9;3;5;1;8;6;2;-;1;5;2;2;2;2;2;1;1;1;586
"292960 SAPEACU";-;2;2;1;-;4;-;1;1;-;5;1;7;1;-;2;-;2;4;4;6;7;3;3;3;5;2;6;5;8;4;5;9;4;3;-;4;-;4;1;2;8;3;2;-;-;-;-;1;2;-;-;1;-;138
"292970 SATIRO DIAS";-;3;-;-;-;1;-;-;2;-;2;2;1;1;19;1;4;7;3;1;-;4;3;5;2;2;2;-;6;12;8;4;10;5;3;4;4;-;1;1;-;4;2;3;4;6;4;3;1;1;2;-;-;-;153
"292975 SAUBARA";-;-;-;-;-;-;-;2;1;-;-;-;1;4;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;15
"292980 SAUDE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;3;3;3;6;5;2;1;2;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"292990 SEABRA";-;6;8;13;17;29;25;49;72;43;72;58;73;52;80;84;74;135;135;163;209;202;152;126;105;32;27;16;22;7;8;1;-;2;1;-;2;1;-;2;-;1;1;4;1;2;7;1;6;4;4;5;-;-;2139
"293000 SEBASTIAO LARANJEIRAS";-;17;15;10;18;21;18;20;10;13;12;17;17;18;19;18;29;17;24;17;6;23;9;12;6;11;16;8;1;6;3;2;-;-;-;-;2;4;3;2;-;4;-;-;-;-;3;1;4;9;12;13;17;-;507
"293010 SENHOR DO BONFIM";-;4;3;4;10;9;14;16;9;5;10;21;12;13;23;37;39;32;28;36;30;23;30;26;27;21;11;17;11;14;7;12;8;12;7;6;6;3;6;3;5;7;16;4;8;5;3;7;9;5;5;1;3;-;683
"293015 SERRA DO RAMALHO";-;8;13;10;5;4;13;9;2;7;3;6;3;3;6;4;5;3;1;6;4;15;18;9;4;2;-;6;4;-;-;3;-;2;1;-;1;-;4;5;1;2;1;1;2;1;2;6;7;27;10;40;38;-;327
"293020 SENTO SE";-;-;-;-;-;5;33;51;59;42;6;18;22;58;40;47;33;26;13;9;5;7;7;1;2;2;3;-;2;1;3;1;-;2;6;6;1;1;1;-;-;-;-;-;2;1;-;-;-;-;1;1;-;-;518
"293030 SERRA DOURADA";-;-;-;-;1;2;6;3;3;3;3;10;6;3;9;7;11;13;8;45;27;13;14;8;3;5;2;5;2;10;4;5;1;1;2;3;2;1;-;3;3;2;2;-;-;-;3;-;1;-;-;-;-;-;255
"293040 SERRA PRETA";-;-;-;-;-;1;-;1;-;1;-;8;4;19;27;30;7;3;4;7;4;8;2;2;-;2;2;2;-;-;-;-;2;4;1;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;144
"293050 SERRINHA";-;6;6;6;7;30;28;24;35;59;139;148;149;133;218;193;238;242;154;132;100;80;61;42;27;20;27;20;16;13;12;11;1;5;7;4;2;1;-;-;-;-;1;1;2;1;-;1;-;1;-;2;1;-;2406
"293060 SERROLANDIA";-;2;10;12;41;31;30;29;20;20;11;7;11;8;11;28;23;31;31;82;90;77;77;49;26;18;12;12;9;6;3;2;2;3;4;4;-;-;-;3;3;1;2;1;1;1;2;-;-;1;-;2;1;-;850
"293070 SIMOES FILHO";-;15;17;11;12;12;23;24;24;24;75;62;46;31;59;41;47;41;60;33;37;55;65;48;36;45;30;48;30;46;23;32;37;24;29;16;11;30;16;18;20;13;21;16;13;10;13;17;11;6;12;12;8;2;1507
"293075 SITIO DO MATO";-;-;1;1;1;10;12;12;6;13;14;14;14;13;15;35;51;69;62;56;37;25;22;26;27;13;11;10;11;8;5;8;5;7;12;8;2;2;3;-;1;-;-;-;-;-;3;-;-;1;-;2;-;-;648
"293076 SITIO DO QUINTO";-;3;-;1;3;3;2;-;1;2;4;1;4;-;2;-;-;1;2;8;2;-;1;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;1;3;2;-;1;-;1;1;-;-;-;-;-;-;-;-;52
"293077 SOBRADINHO";-;1;-;1;1;1;-;-;-;3;2;5;6;12;17;19;49;69;76;122;126;79;51;25;17;10;5;4;2;5;1;1;-;-;-;2;-;-;1;2;-;4;4;1;-;-;-;-;-;-;1;-;1;-;726
"293080 SOUTO SOARES";-;4;4;4;11;14;6;10;12;19;25;45;35;15;28;23;45;45;73;84;69;35;37;24;23;3;3;-;3;3;3;3;3;-;3;3;1;-;1;8;-;-;5;6;1;2;-;2;1;5;4;1;-;-;754
"293090 TABOCAS DO BREJO VELHO";-;1;-;-;-;1;-;-;-;1;11;5;11;29;16;1;3;1;3;1;3;8;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;98
"293100 TANHACU";-;-;1;-;-;-;-;3;-;3;5;5;3;7;8;40;32;31;34;31;32;48;32;17;11;5;9;14;5;4;7;7;11;5;4;13;10;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;444
"293105 TANQUE NOVO";-;11;16;8;8;4;5;2;1;-;-;15;18;9;38;-;-;1;-;2;3;4;-;3;4;-;1;-;-;2;1;-;-;-;-;-;-;1;-;-;-;1;2;1;2;3;4;6;7;14;12;16;6;-;231
"293110 TANQUINHO";-;5;11;7;6;11;12;23;25;6;4;-;7;4;2;7;4;2;7;9;6;5;4;4;4;5;6;2;10;12;8;7;3;16;14;15;14;15;8;3;7;1;3;5;3;3;-;-;1;-;2;2;3;-;343
"293120 TAPEROA";-;-;1;2;1;-;-;-;-;1;3;-;4;-;1;5;2;3;2;8;5;16;5;2;5;6;9;13;16;15;11;16;5;3;10;2;9;3;4;6;4;6;1;3;3;2;1;1;-;-;-;-;-;-;215
"293130 TAPIRAMUTA";-;5;-;3;2;6;2;-;-;-;1;3;2;4;-;-;3;1;1;1;-;8;6;2;1;-;-;3;2;-;-;-;-;-;1;-;-;2;-;2;-;3;-;-;1;-;-;-;-;-;-;2;-;-;67
"293135 TEIXEIRA DE FREITAS";-;34;52;48;54;57;75;61;54;73;63;83;96;105;98;139;125;137;156;173;200;158;173;214;172;149;110;102;114;74;72;79;66;75;51;65;49;42;41;39;31;34;24;26;26;23;44;24;34;42;40;20;21;-;4117
"293140 TEODORO SAMPAIO";-;2;1;-;-;3;5;-;3;2;3;3;-;2;-;-;1;2;-;1;2;3;3;2;1;-;-;3;1;2;2;5;6;1;5;7;-;-;1;2;1;-;-;1;-;1;-;2;3;-;2;1;-;-;85
"293150 TEOFILANDIA";-;-;-;-;-;-;-;1;1;3;2;3;5;4;9;18;15;16;11;12;17;14;24;13;18;10;6;5;10;10;5;6;3;-;-;1;3;2;-;-;1;2;1;-;-;-;-;-;1;-;-;-;-;-;252
"293160 TEOLANDIA";-;-;-;1;-;-;-;-;1;1;2;1;3;9;4;9;4;3;2;1;-;-;4;2;-;-;-;3;-;-;2;1;1;1;1;1;-;2;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;62
"293170 TERRA NOVA";-;-;1;1;1;2;-;-;-;-;2;8;8;11;12;1;9;9;40;29;6;25;37;39;115;71;51;15;14;6;7;1;2;-;-;1;1;-;2;3;1;2;-;-;-;-;1;1;-;-;-;-;1;-;536
"293180 TREMEDAL";-;2;1;1;3;4;4;1;1;-;1;1;-;-;5;9;5;10;5;4;-;2;-;3;1;5;-;-;-;-;-;1;-;1;-;1;-;1;2;-;-;-;-;-;-;2;-;-;-;-;-;1;1;-;78
"293190 TUCANO";-;3;4;1;5;4;7;1;1;1;5;12;7;5;9;21;34;40;55;48;46;35;23;16;15;13;10;5;6;5;5;7;5;5;5;13;11;21;18;7;8;4;9;9;9;5;-;-;1;2;2;-;-;-;583
"293200 UAUA";-;-;4;1;-;5;-;-;5;9;7;4;4;11;25;32;45;28;28;33;12;31;20;37;10;12;4;13;6;15;6;1;7;5;2;-;-;3;4;1;-;-;-;-;-;-;3;3;1;-;2;1;-;-;440
"293210 UBAIRA";-;23;9;5;5;4;14;6;9;14;6;5;5;4;8;12;25;21;25;17;18;11;19;16;7;4;10;6;16;8;13;10;3;6;1;2;6;2;4;2;5;6;2;4;4;1;6;3;2;1;1;1;39;-;456
"293220 UBAITABA";-;-;-;1;-;1;1;1;1;-;-;-;1;-;1;-;9;12;16;10;11;14;7;8;3;6;5;1;1;2;2;1;1;-;1;1;-;-;-;2;-;1;2;2;-;-;-;1;-;1;-;-;1;-;128
"293230 UBATA";-;-;1;-;2;1;6;2;-;-;-;3;-;1;4;-;2;7;8;11;4;4;7;6;1;5;-;1;-;-;-;-;1;1;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;1;-;-;-;83
"293240 UIBAI";-;-;2;6;2;5;1;2;-;1;3;19;25;41;106;104;90;64;35;62;50;43;25;32;18;14;3;2;1;-;1;-;1;-;3;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;764
"293245 UMBURANAS";-;2;5;1;4;2;8;-;-;3;2;3;7;3;4;4;5;5;3;5;5;4;1;4;4;7;4;3;2;2;1;1;-;2;-;-;-;1;-;2;1;-;-;-;-;4;1;11;18;53;21;12;-;1;231
"293250 UNA";-;4;7;4;3;6;1;3;1;2;5;3;1;7;4;2;3;2;2;1;2;4;6;1;2;4;-;3;2;-;1;2;-;2;3;4;6;2;11;13;3;14;6;5;10;15;13;7;8;4;5;10;4;-;233
"293260 URANDI";-;2;1;3;9;19;40;16;47;75;82;56;61;82;68;60;45;46;33;20;18;9;2;6;-;-;1;2;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;810
"293270 URUCUCA";-;8;8;11;17;27;31;26;23;25;45;39;39;50;30;38;58;63;47;58;85;60;63;65;44;45;38;35;19;14;15;11;11;19;17;7;5;10;3;4;2;5;2;3;10;5;7;4;4;6;2;5;4;-;1272
"293280 UTINGA";-;6;1;2;4;4;-;1;-;1;2;4;-;1;1;-;2;5;3;4;5;3;4;1;-;-;2;4;3;2;-;1;-;1;-;1;-;-;-;-;-;-;-;-;2;2;-;2;3;3;4;3;5;-;92
"293290 VALENCA";-;-;4;5;2;5;10;12;7;10;14;12;2;21;13;4;13;14;14;16;13;3;15;21;23;21;11;16;12;7;7;9;12;3;2;5;6;1;1;3;1;1;-;-;4;5;4;1;6;-;-;1;-;-;392
"293300 VALENTE";-;8;16;37;53;80;87;90;93;55;50;37;31;23;28;63;64;56;51;57;24;15;11;21;11;14;9;6;11;15;3;5;2;2;3;3;-;-;1;-;3;2;4;7;3;3;3;5;3;4;6;9;7;-;1194
"293305 VARZEA DA ROCA";-;-;-;-;1;7;1;12;-;-;-;1;3;5;9;7;1;2;3;2;4;8;14;20;11;13;7;5;4;1;1;2;3;2;3;-;-;3;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;159
"293310 VARZEA DO POCO";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"293315 VARZEA NOVA";-;1;2;1;-;2;3;1;3;8;5;5;26;22;40;23;60;82;41;65;36;34;24;12;4;7;3;-;1;3;-;3;-;1;2;1;-;1;1;2;-;1;1;-;-;1;-;3;2;-;2;-;-;-;535
"293317 VARZEDO";-;1;-;-;-;-;-;1;1;2;-;-;-;1;-;1;2;2;1;1;-;1;-;1;1;2;1;3;1;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;-;-;-;-;-;-;29
"293320 VERA CRUZ";-;3;7;7;20;9;8;5;4;6;3;9;4;13;9;12;20;13;3;12;13;10;5;3;23;14;6;6;7;9;4;7;4;3;9;5;12;5;1;1;2;1;4;3;1;2;8;3;3;1;1;1;1;-;345
"293325 VEREDA";-;44;29;28;9;14;5;7;7;4;8;8;-;2;1;4;1;3;-;5;3;2;2;-;3;4;2;1;3;4;5;1;1;1;1;1;2;-;-;2;1;-;2;1;2;8;4;1;1;1;-;4;6;-;248
"293330 VITORIA DA CONQUISTA";-;123;151;139;235;384;440;257;74;131;149;206;211;291;203;325;459;473;488;402;348;241;231;252;222;125;127;98;97;139;70;68;47;34;19;22;25;21;26;25;28;21;26;24;19;36;38;47;63;40;53;44;35;-;7852
"293340 WAGNER";-;5;6;11;31;16;25;3;8;2;1;1;-;-;1;-;-;1;3;2;2;4;1;2;1;1;1;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;1;1;-;138
"293345 WANDERLEY";-;3;1;1;2;4;21;20;7;2;4;3;5;2;9;9;6;4;16;12;8;16;13;1;4;3;5;3;-;-;-;-;2;-;1;1;-;-;1;1;-;-;-;-;-;-;3;1;1;-;-;1;1;-;197
"293350 WENCESLAU GUIMARAES";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;1;1;-;3;2;-;-;1;-;2;-;-;1;1;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;22
"293360 XIQUE-XIQUE";-;-;1;-;-;3;4;1;2;2;1;9;9;13;27;10;28;8;31;47;21;7;15;1;2;4;1;3;1;1;1;-;1;-;1;-;-;-;1;-;2;2;-;-;-;-;-;-;-;-;1;1;1;-;263
"310010 ABADIA DOS DOURADOS";-;7;11;24;19;31;80;68;53;46;99;63;47;49;51;61;40;25;12;26;17;1;3;7;1;-;-;-;-;-;3;-;1;-;-;-;-;1;1;1;-;-;-;-;-;3;1;-;1;1;-;7;5;-;866
"310020 ABAETE";-;14;16;17;39;117;104;45;36;32;73;72;65;42;27;36;29;25;17;23;15;17;3;3;1;2;4;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;-;883
"310030 ABRE CAMPO";-;-;-;7;4;6;22;7;4;5;11;12;15;12;7;15;8;23;21;27;22;4;9;9;6;4;2;2;5;-;1;-;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;277
"310040 ACAIACA";-;8;20;28;50;42;45;68;12;8;17;17;19;26;9;21;17;26;30;30;22;17;15;8;8;3;6;6;1;2;3;-;1;-;-;-;-;-;-;-;-;1;-;3;2;3;1;3;1;1;1;-;-;-;601
"310050 ACUCENA";-;6;12;17;23;19;23;17;15;12;7;12;15;11;6;13;15;7;16;8;7;10;3;-;2;1;2;1;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;5;1;2;-;2;2;1;3;-;-;300
"310060 AGUA BOA";-;8;12;5;9;28;12;30;5;3;10;5;20;11;26;35;29;29;30;23;17;11;6;4;6;6;3;1;-;2;-;-;-;-;-;1;-;-;1;-;1;-;2;1;2;-;4;2;-;1;-;-;-;-;401
"310070 AGUA COMPRIDA";-;1;1;1;5;7;7;5;1;1;2;1;3;7;2;6;9;2;11;7;5;3;4;2;5;6;3;2;1;-;2;1;2;-;-;-;1;2;-;1;3;-;-;1;-;-;-;-;1;2;-;-;1;-;127
"310080 AGUANIL";-;3;3;12;22;15;57;22;1;5;2;4;2;4;5;5;-;5;5;8;2;1;-;-;1;-;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;193
"310090 AGUAS FORMOSAS";-;6;17;19;32;59;49;48;27;16;23;33;19;7;18;26;33;18;42;38;45;49;47;30;42;35;23;29;11;13;11;9;7;10;3;3;4;6;1;3;1;3;2;2;8;3;5;5;9;4;3;2;4;-;962
"310100 AGUAS VERMELHAS";-;-;-;2;-;1;4;7;1;1;1;2;1;1;-;1;4;3;3;6;2;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"310110 AIMORES";-;7;11;15;24;38;35;11;6;12;18;20;21;16;10;26;17;11;15;13;19;8;11;14;7;13;8;12;5;7;3;6;3;5;2;1;2;-;2;5;4;4;3;1;4;3;4;6;8;13;8;6;1;-;524
"310120 AIURUOCA";-;-;-;1;1;4;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"310130 ALAGOA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"310140 ALBERTINA";-;-;-;-;-;3;1;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;9
"310150 ALEM PARAIBA";-;144;147;177;194;138;34;37;1;5;3;6;5;11;9;16;15;10;19;15;15;15;13;20;8;2;5;1;-;2;-;1;1;1;-;3;-;3;4;5;4;6;11;17;24;59;44;94;89;99;80;79;41;-;1732
"310160 ALFENAS";-;34;34;66;107;68;38;45;40;51;50;65;58;127;135;193;242;217;242;225;179;119;110;70;46;34;23;14;10;7;4;3;3;-;3;4;8;4;7;8;6;5;2;7;5;4;4;3;8;8;17;12;13;-;2787
"310163 ALFREDO VASCONCELOS";-;-;1;1;1;4;6;-;-;-;1;-;-;1;1;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"310170 ALMENARA";-;27;7;3;5;15;16;11;4;3;6;-;1;5;1;1;4;6;5;8;21;24;30;32;22;16;10;13;11;4;7;6;7;2;3;12;4;8;7;4;10;5;3;11;12;7;6;12;47;23;38;44;46;-;635
"310180 ALPERCATA";-;9;11;12;17;18;21;16;6;3;4;12;2;9;8;8;3;10;9;11;9;2;6;1;1;6;4;1;2;1;5;1;1;5;1;-;4;1;2;-;2;1;1;-;-;1;2;3;4;14;2;3;2;-;277
"310190 ALPINOPOLIS";-;7;4;8;13;18;20;45;7;25;56;12;10;59;14;20;26;18;49;66;49;25;25;11;8;1;2;1;1;-;-;1;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;-;-;-;-;606
"310200 ALTEROSA";-;1;2;9;28;24;25;2;1;2;9;9;5;24;31;37;26;18;15;15;6;5;7;12;1;2;4;2;2;5;6;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;2;4;1;2;-;349
"310205 ALTO CAPARAO";-;2;5;5;4;3;4;5;-;-;-;-;1;1;4;2;-;5;2;3;4;-;1;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;55
"310210 ALTO RIO DOCE";-;4;3;1;25;13;19;9;1;-;1;4;3;15;18;14;28;23;25;28;20;4;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;263
"310220 ALVARENGA";-;4;7;8;4;13;19;7;19;36;39;53;53;44;45;42;41;40;23;29;32;50;37;19;8;1;2;1;1;1;2;1;1;-;-;-;2;-;1;6;1;-;2;1;7;5;9;4;7;5;5;6;2;-;745
"310230 ALVINOPOLIS";-;14;40;50;103;102;115;49;13;8;30;53;80;91;124;153;139;82;42;44;35;9;11;11;5;1;3;3;-;2;-;-;-;-;-;2;-;1;-;1;2;-;1;1;1;1;-;1;1;-;2;-;-;-;1426
"310240 ALVORADA DE MINAS";-;3;5;19;38;86;69;29;-;1;1;2;-;-;3;3;1;1;1;-;2;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;1;-;-;272
"310250 AMPARO DO SERRA";-;-;-;1;2;3;7;5;13;20;7;9;20;8;23;16;15;1;6;7;4;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170
"310260 ANDRADAS";-;3;19;10;9;42;69;54;2;1;4;1;3;4;8;14;2;9;10;13;6;1;3;2;-;1;1;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;1;-;-;300
